index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU05120811                   ,WPU05120811                   ,"PPI Commodity data for Fuels and related products and power-Unprepared bituminous coal and lignite from surface mine, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2021-M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,105.5,114.8,128.0,130.6,120.0,116.5,112.1,116.3,117.4,119.8,112.3,
WPU05120812                   ,WPU05120812                   ,"PPI Commodity data for Fuels and related products and power-Unprepared bituminous coal and lignite from underground mine, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2017-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,113.7,119.9,124.6,106.5,103.9,97.3,,,,,,
WPU051209                     ,WPU051209                     ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal and lignite, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,103.5,112.5,119.3,130.2,133.3,170.1,194.1,202.3,222.1,224.4,222.7,214.6,208.8,206.1,213.5,218.2,217.6,206.0,207.738
WPU0512091                    ,WPU0512091                    ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal & lignite, washed by wet-washing, pneumatic, or other, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,101.3,111.7,132.0,141.4,141.8,202.5,238.4,247.0,268.9,266.9,251.2,238.6,222.8,211.2,227.8,231.1,229.5,210.8,210.228
WPU05120911                   ,WPU05120911                   ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal & lignite surface mine, wet-washing,  pneumatic, or other, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,108.7,115.5,113.5,109.8,117.3,110.8,108.6,106.4,109.1,109.4,106.0,107.18
WPU05120912                   ,WPU05120912                   ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal & lignite underground mine, wet-washing,  pneumatic, or other, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,123.5,135.7,135.2,126.0,113.9,105.8,98.7,111.2,112.3,111.0,99.6,98.632
WPU0512092                    ,WPU0512092                    ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal & lignite, mechanically crushed/screened/sized only, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,103.6,112.5,118.7,129.6,135.3,146.1,158.3,166.4,184.6,192.4,206.4,203.0,208.0,215.3,212.7,219.4,220.4,217.8,223.138
WPU05120921                   ,WPU05120921                   ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal & lignite surface mine, mechanically crushed/screened/sized only, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1,115.6,124.7,131.5,143.8,140.9,140.2,142.1,141.0,146.3,147.3,145.9,149.311
WPU05120922                   ,WPU05120922                   ,"PPI Commodity data for Fuels and related products and power-Prepared bituminous coal underground mine, mechanically crushed/screened/sized only, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,97.6,127.6,125.8,122.8,122.6,144.2,162.8,158.0,160.5,159.8,156.4,161.2
WPU053                        ,WPU053                        ,"PPI Commodity data for Fuels and related products and power-Gas fuels, not seasonally adjusted",Index base: 1982 = 100,1958-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.8,8.2,8.4,8.4,8.7,8.5,8.7,9.1,9.4,8.7,8.8,9.8,10.2,10.8,11.9,15.3,20.4,27.0,36.6,40.4,51.3,71.7,88.6,100.0,108.1,104.5,98.7,83.2,74.1,71.4,75.3,78.4,77.0,75.9,78.5,72.8,65.2,88.3,95.9,76.6,85.5,146.1,156.0,116.3,196.3,230.0,310.4,270.3,279.4,346.5,172.9,210.5,216.3,157.6,185.9,209.3,113.8,105.0,133.7,134.7,98.8,76.6,171.33
WPU0531                       ,WPU0531                       ,"PPI Commodity data for Fuels and related products and power-Natural gas, not seasonally adjusted",Index base: 1982 = 100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.7,7.9,8.4,9.0,9.8,11.6,16.1,21.8,30.8,36.5,47.6,63.3,82.1,100.0,106.6,106.1,102.9,89.6,79.5,77.4,82.0,80.4,79.1,80.6,84.7,78.8,66.6,91.2,101.7,83.9,91.2,155.5,171.8,122.5,214.5,245.9,335.4,280.3,273.8,344.0,160.0,185.8,171.4,117.9,153.9,182.4,105.4,96.2,118.7,112.1,85.5,67.5,150.231
WPU053101                     ,WPU053101                     ,"PPI Commodity data for Fuels and related products and power-Natural gas, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,84.7,78.8,66.6,91.2,101.7,83.9,91.2,155.5,171.8,122.5,214.5,245.9,335.4,280.3,273.8,344.0,160.0,185.8,171.4,117.9,153.9,182.4,105.4,96.2,118.7,112.1,85.5,67.5,150.232
WPU05310105                   ,WPU05310105                   ,"PPI Commodity data for Fuels and related products and power-Natural gas, not seasonally adjusted",Index base: 1996.06 = 100,1996-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9,106.3,115.6,197.0,217.8,155.2,271.8,311.6,425.0,355.3,347.0,436.0,202.8,235.5,217.3,149.5,195.0,231.2,133.5,122.0,150.4,142.1,108.4,85.6,190.405
WPU053101051                  ,WPU053101051                  ,"PPI Commodity data for Fuels and related products and power-Natural gas from the wellhead, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,83.4,79.3,60.4,47.4,106.993
WPU053101052                  ,WPU053101052                  ,"PPI Commodity data for Fuels and related products and power-Natural gas from processing facilities, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,86.2,77.7,60.0,49.4,99.474
WPU0532                       ,WPU0532                       ,"PPI Commodity data for Fuels and related products and power-Liquefied petroleum gas, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,14.9,18.0,29.2,35.2,45.8,57.3,54.7,64.7,102.3,112.0,100.0,113.5,99.1,86.3,61.0,57.4,51.6,52.7,77.4,75.4,65.8,63.6,58.2,65.1,84.7,84.5,60.1,73.7,127.1,119.0,104.5,150.9,193.3,244.7,268.5,316.1,375.9,224.7,301.8,374.1,291.0,269.7,258.5,109.8,106.0,154.3,196.0,123.8,89.3,203.623
WPU053201                     ,WPU053201                     ,"PPI Commodity data for Fuels and related products and power-Liquefied petroleum gas, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,63.6,58.2,65.1,84.7,84.5,60.1,73.7,127.1,119.0,104.5,150.9,193.3,244.7,268.5,316.1,375.9,224.7,301.8,374.1,291.0,269.7,258.5,109.8,106.0,154.3,196.0,123.8,89.3,203.623
WPU05320102                   ,WPU05320102                   ,"PPI Commodity data for Fuels and related products and power-Isopentane and natural gasoline, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4,155.6,145.3,143.2,136.8,68.5,55.5,68.8,86.0,69.1,43.5,94.865
WPU05320104                   ,WPU05320104                   ,"PPI Commodity data for Fuels and related products and power-Propane, not seasonally adjusted",Index base: 1982 = 100,1977-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,64.5,101.9,113.5,100.0,,106.4,88.3,69.4,55.9,52.0,51.2,90.0,80.4,69.6,72.7,68.3,76.3,103.7,102.5,67.5,79.8,142.3,131.1,114.7,175.3,219.7,273.0,304.1,361.0,425.3,246.8,348.1,429.5,269.8,284.0,315.2,103.4,105.2,183.1,211.4,115.1,95.1,236.528
WPU05320105                   ,WPU05320105                   ,"PPI Commodity data for Fuels and related products and power-Butane, not seasonally adjusted",Index base: 1982 = 100,1977-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,57.0,90.1,94.0,100.0,108.4,87.1,84.4,54.0,55.5,46.2,41.3,59.2,63.0,53.4,52.0,44.7,53.7,62.2,60.0,41.6,50.2,90.9,80.8,74.4,103.1,135.7,172.3,190.9,223.3,267.1,174.9,263.6,320.7,288.8,240.0,204.2,87.2,94.0,135.6,149.8,87.1,77.8,175.998
WPU05320108                   ,WPU05320108                   ,"PPI Commodity data for Fuels and related products and power-Plant condensate, ethane, gas mixtures, and other natural gas liquids, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,132.9,95.9,83.7,76.7,34.9,34.9,49.6,65.5,42.1,28.1,62.188
WPU054                        ,WPU054                        ,"PPI Commodity data for Fuels and related products and power-Electric power, not seasonally adjusted",Index base: 1982 = 100,1958-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,24.6,24.9,25.0,25.1,24.9,24.7,24.6,24.5,24.6,24.8,25.0,26.1,28.6,29.9,31.8,40.1,47.6,51.1,57.3,61.6,66.5,79.1,90.3,100.0,102.8,108.2,111.6,112.6,110.6,111.2,114.8,117.6,124.3,126.3,128.6,128.7,130.9,131.6,131.5,129.9,128.6,130.7,138.5,136.8,141.1,143.2,150.1,162.0,167.3,175.6,180.0,184.4,188.9,190.5,193.3,201.0,203.9,201.4,210.9,213.3,214.0,213.7,222.847
WPU0541                       ,WPU0541                       ,"PPI Commodity data for Fuels and related products and power-Residential electric power, not seasonally adjusted",Index base: 1990.12 = 100,1990-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,107.5,109.8,109.8,111.8,112.8,112.8,110.7,109.5,110.8,116.6,115.4,118.8,121.4,126.4,134.8,138.8,146.1,150.5,154.7,158.9,159.8,163.8,169.5,172.2,172.2,177.1,179.4,181.9,181.7,188.376
WPU054121                     ,WPU054121                     ,"PPI Commodity data for Fuels and related products and power-Residential electric power, not seasonally adjusted",Index base: 1990.12 = 100,1990-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,107.5,109.8,109.8,111.8,112.8,112.8,110.7,109.5,110.8,116.6,115.4,118.8,121.4,126.4,134.8,138.8,146.1,150.5,154.7,158.9,159.8,163.8,169.5,172.2,172.2,177.1,179.4,181.9,181.7,188.376
WPU05412101                   ,WPU05412101                   ,"PPI Commodity data for Fuels and related products and power-Residential electric power, not seasonally adjusted",Index base: 1990.12 = 100,1991-M07,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,109.8,109.8,111.8,112.8,112.8,110.7,109.5,110.8,116.6,115.4,118.8,121.4,126.4,134.8,138.8,146.1,150.5,154.7,158.9,159.8,163.8,169.5,172.2,172.2,177.1,179.4,181.9,181.7,188.376
WPU054121011                  ,WPU054121011                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, New England, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3,151.4,147.3,151.055
WPU054121012                  ,WPU054121012                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, Middle Atlantic, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7,113.0,113.9,117.876
WPU054121013                  ,WPU054121013                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, East North Central, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3,142.7,142.6,147.271
WPU054121014                  ,WPU054121014                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, West North Central, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2,140.6,141.1,139.658
WPU054121015                  ,WPU054121015                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, South Atlantic, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.2,125.2,124.5,126.347
WPU054121016                  ,WPU054121016                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, East South Central, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1,133.5,131.0,136.544
WPU054121017                  ,WPU054121017                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, West South Central, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3,112.5,112.6,120.222
WPU054121018                  ,WPU054121018                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, Mountain, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.4,116.5,115.3,120.74
WPU054121019                  ,WPU054121019                  ,"PPI Commodity data for Fuels and related products and power-Residential electric power, Pacific, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2,163.2,165.9,176.568
WPU0542                       ,WPU0542                       ,"PPI Commodity data for Fuels and related products and power-Commercial electric power, not seasonally adjusted",Index base: 1982 = 100,1958-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,29.8,30.0,30.1,30.0,29.7,29.5,29.3,29.1,29.3,29.6,29.7,30.8,33.7,34.8,36.8,44.8,51.4,54.7,60.7,64.6,68.7,80.6,91.6,100.0,102.5,108.0,110.3,110.5,108.9,109.5,113.0,115.3,122.3,124.4,127.2,128.8,131.7,131.6,131.7,130.4,129.1,131.5,139.6,137.5,140.9,142.8,149.8,161.3,165.4,173.3,178.6,182.5,183.9,184.0,188.7,194.3,195.8,193.9,199.4,199.9,199.6,200.4,210.387
WPU054221                     ,WPU054221                     ,"PPI Commodity data for Fuels and related products and power-Commercial electric power, not seasonally adjusted",Index base: 1990.12 = 100,1990-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,108.9,111.4,112.8,115.3,115.2,115.3,114.1,113.0,115.1,122.2,120.4,123.4,125.0,131.1,141.2,144.8,151.7,156.3,159.7,161.0,161.0,165.2,170.1,171.3,169.7,174.5,174.9,174.7,175.4,184.146
WPU05422101                   ,WPU05422101                   ,"PPI Commodity data for Fuels and related products and power-Commercial electric power, not seasonally adjusted",Index base: 1990.12 = 100,1991-M07,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,111.4,112.8,115.3,115.2,115.3,114.1,113.0,115.1,122.2,120.4,123.4,125.0,131.1,141.2,144.8,151.7,156.3,159.7,161.0,161.0,165.2,170.1,171.3,169.7,174.5,174.9,174.7,175.4,184.146
WPU054221011                  ,WPU054221011                  ,"PPI Commodity data for Fuels and related products and power-Commercial electric power, New England, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5,153.8,148.3,150.436
WPU054221012                  ,WPU054221012                  ,"PPI Commodity data for Fuels and related products and power-Commercial electric power, Middle Atlantic, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,103.5,106.5,119.946
