UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,7,2016,21,4307072,2187447,2119625,1609447,1551772,337642,332417,32730,31692,123460,120545,5615,5790,78553,77409,1679991,1621114,375100,370178,54499,53416,152085,148121,12103,12214,1706124,1660696,1188310,1150372,313979,309869,18500,18070,118536,115927,3918,4131,62881,62327,1244815,1206320,344473,340742,33571,33442,142811,139182,8896,9142,481323,458929,421137,401400,23663,22548,14230,13622,4924,4618,1697,1659,15672,15082,435176,414794,30627,29436,20928,19974,9274,8939,3207,3072
C,7,2016,22,4399196,2235741,2163455,1636661,1574563,354343,348307,33396,32559,130247,125830,5624,5959,75470,76237,1704083,1642598,389589,384710,54832,54815,158170,153012,12123,12416,1747155,1700991,1208076,1169930,330322,325488,19168,18756,125491,121140,3955,4312,60143,61365,1261829,1224750,358874,355273,33977,34601,149058,144089,8963,9319,488586,462464,428585,404633,24021,22819,14228,13803,4756,4690,1669,1647,15327,14872,442254,417848,30715,29437,20855,20214,9112,8923,3160,3097
C,7,2016,23,4479616,2283052,2196564,1665797,1594278,367494,357182,34818,33287,136511,132488,5982,6040,72450,73289,1730361,1659421,400564,391357,56003,55471,163574,158835,12239,12413,1788524,1733988,1231897,1189042,342855,334436,19979,19479,131792,127792,4198,4356,57803,58883,1283456,1241431,369542,362145,34630,35265,154851,150200,9095,9338,494528,462576,433900,405236,24639,22746,14839,13808,4719,4696,1784,1684,14647,14406,446905,417990,31022,29212,21373,20206,8723,8635,3144,3075
C,7,2016,24,4609660,2344475,2265185,1711933,1641950,374163,367378,36222,34021,144730,142410,6367,6281,71060,73145,1774821,1706509,405247,400420,57804,56223,171790,169773,12765,12905,1840421,1795584,1269891,1231469,349149,343314,20792,20127,139819,137498,4438,4552,56332,58624,1319714,1283277,373792,369881,35783,35938,162870,160755,9472,9662,504054,469601,442042,410481,25014,24064,15430,13894,4911,4912,1929,1729,14728,14521,455107,423232,31455,30539,22021,20285,8920,9018,3293,3243
C,7,2016,25,4701515,2379902,2321613,1739541,1680396,376044,375394,36233,33530,153456,154249,7021,6689,67607,71355,1798543,1742759,404895,407432,56800,55107,180330,181775,13616,13500,1878485,1857794,1301403,1276786,350212,350312,20600,19921,148175,148951,4991,4904,53104,56920,1347573,1326468,372788,375876,34675,35138,171050,172315,10152,10312,501417,463819,438138,403610,25832,25082,15633,13609,5281,5298,2030,1785,14503,14435,450970,416291,32107,31556,22125,19969,9280,9460,3464,3188
C,7,2016,26,4696018,2371667,2324351,1741191,1684202,367869,372492,35522,32743,156825,160641,7187,6835,63073,67438,1796385,1743231,393978,402078,54718,53540,182407,186643,13332,13249,1874070,1868931,1305653,1287953,342494,347307,19851,19528,151555,155524,5060,5042,49457,53577,1348758,1334725,362759,370659,33003,34108,173379,177732,9881,10134,497597,455420,435538,396249,25375,25185,15671,13215,5270,5117,2127,1793,13616,13861,447627,408506,31219,31419,21715,19432,9028,8911,3451,3115
C,7,2016,27,4515980,2279455,2236525,1681412,1620703,342375,351436,33985,30894,156129,164277,6978,6527,58576,62688,1732617,1675392,366157,378437,52330,50231,179747,188976,12729,12605,1804759,1805573,1265785,1245393,318446,327608,18701,18366,151205,159250,5028,4867,45594,50089,1305503,1288953,336527,348994,31110,32071,171381,180475,9629,9706,474696,430952,415627,375310,23929,23828,15284,12528,4924,5027,1950,1660,12982,12599,427114,386439,29630,29443,21220,18160,8366,8501,3100,2899
C,7,2016,28,4413111,2224400,2188711,1656668,1599065,320001,331228,33253,30199,152005,162214,7003,6488,55470,59517,1704957,1651016,341828,356573,50630,48665,174889,185791,12717,12346,1751049,1762938,1240968,1227771,297112,308079,17913,17662,147340,157463,4952,4832,42764,47131,1278020,1268861,313464,327768,29458,30583,166871,177669,9441,9528,473351,425773,415700,371294,22889,23149,15340,12537,4665,4751,2051,1656,12706,12386,426937,382155,28364,28805,21172,18082,8018,8122,3276,2818
C,7,2016,29,4339453,2186411,2153042,1639861,1579530,305557,319567,32171,29246,149679,160732,6860,6408,52283,57559,1685453,1629774,326043,343767,49066,47659,171036,183462,12120,11995,1720404,1731908,1229721,1211866,283563,296969,17231,17048,144990,156132,4790,4690,40109,45203,1264448,1251196,298732,315577,28477,29826,163259,175627,9010,9132,466007,421134,410140,367664,21994,22598,14940,12198,4689,4600,2070,1718,12174,12356,421005,378578,27311,28190,20589,17833,7777,7835,3110,2863
C,7,2016,30,4357122,2193288,2163834,1653250,1594560,298708,315642,31961,29229,151228,162846,6994,6510,51147,55047,1697757,1642297,318224,338359,48803,47294,172077,184615,12336,12052,1722179,1741063,1238471,1224802,276555,293067,16563,16782,146614,158340,4859,4892,39117,43180,1272337,1262101,290866,310487,27783,29482,164366,176906,9087,9328,471109,422771,414779,369758,22153,22575,15398,12447,4614,4506,2135,1618,12030,11867,425420,380196,27358,27872,21020,17812,7711,7709,3249,2724
C,7,2016,31,4390660,2203419,2187241,1666339,1614346,296201,315410,31507,29260,152996,167390,6939,6450,49437,54385,1709316,1661597,314666,337142,48216,47421,173149,189206,12204,11992,1729825,1760330,1248731,1240655,274413,292780,16268,16769,148403,162923,4765,4841,37245,42362,1280863,1277305,287648,309067,27247,29456,165491,181608,8896,9268,473594,426911,417608,373691,21788,22630,15239,12491,4593,4467,2174,1609,12192,12023,428453,384292,27018,28075,20969,17965,7658,7598,3308,2724
C,7,2016,32,4253742,2127092,2126650,1610027,1569296,280435,303711,30820,28590,151928,166447,6590,6288,47292,52318,1651048,1614658,297894,324064,47126,46485,171318,187670,11589,11754,1670131,1708202,1206941,1202515,259616,282070,15886,16246,147396,162182,4597,4648,35695,40541,1237714,1237523,272127,297192,26669,28723,163826,180234,8510,9001,456961,418448,403086,366781,20819,21641,14934,12344,4532,4265,1993,1640,11597,11777,413334,377135,25767,26872,20457,17762,7492,7436,3079,2753
C,7,2016,33,4317814,2155731,2162083,1636262,1597346,282520,308554,31318,29103,151102,168077,6730,6493,47799,52510,1677738,1642684,299997,328897,47858,47405,170621,189196,11877,12032,1691791,1734868,1226479,1223473,261686,285890,15996,16442,146617,163675,4738,4805,36275,40583,1257722,1258338,274188,300952,27121,29159,163183,181674,8805,9204,463940,427215,409783,373873,20834,22664,15322,12661,4485,4402,1992,1688,11524,11927,420016,384346,25809,27945,20737,18246,7438,7522,3072,2828
C,7,2016,34,4315229,2150155,2165074,1635146,1601039,281061,309474,30660,28449,149981,168390,6796,6420,46511,51302,1675438,1645263,297951,329572,47258,46632,168667,188692,11864,11823,1687313,1734458,1226391,1223253,260134,287109,15697,15799,145460,163857,4785,4689,34846,39751,1256332,1257345,272099,302060,26703,28553,161124,181134,8761,9010,462842,430616,408755,377786,20927,22365,14963,12650,4521,4533,2011,1731,11665,11551,419106,387918,25852,27512,20555,18079,7543,7558,3103,2813
C,7,2016,35,4266194,2122183,2144011,1619256,1588790,277954,307829,29761,28360,142755,162746,6637,5987,45820,50299,1658756,1632244,294613,327643,46252,46226,161136,182378,11649,11291,1667517,1718045,1217321,1215115,257724,285634,15093,15933,138194,158311,4650,4347,34535,38705,1246868,1248339,269570,300191,26145,28376,153733,175035,8600,8624,454666,425966,401935,373675,20230,22195,14668,12427,4561,4435,1987,1640,11285,11594,411888,383905,25043,27452,20107,17850,7403,7343,3049,2667
C,7,2016,36,4347409,2171321,2176088,1652604,1607221,290381,319249,30753,28720,145245,164453,6832,6293,45506,50152,1691937,1650413,306877,338971,47623,46808,163207,183982,11858,11656,1699885,1741956,1236142,1225892,269244,296819,15514,16095,140565,159992,4693,4662,33727,38496,1265047,1258791,280737,311257,26685,28771,155498,176528,8656,8953,471436,434132,416462,381329,21137,22430,15239,12625,4680,4461,2139,1631,11779,11656,426890,391622,26140,27714,20938,18037,7709,7454,3202,2703
C,7,2016,37,4074475,2025243,2049232,1544206,1514454,267656,299448,28301,26522,137208,156683,5970,5720,41902,46405,1580322,1554344,282753,317416,43778,43418,153767,174846,10640,10625,1595615,1643588,1164025,1158443,248478,278385,14606,14647,133064,152526,4146,4170,31296,35417,1190737,1188681,259049,291351,24914,26394,147018,167915,7826,8100,429628,405644,380181,356011,19178,21063,13695,11875,4144,4157,1824,1550,10606,10988,389585,365663,23704,26065,18864,17024,6749,6931,2814,2525
C,7,2016,38,3994905,1983474,2011431,1519521,1493141,257562,289118,27516,26411,132781,152566,5773,5448,40321,44747,1554141,1531420,271894,306282,42628,43078,148851,170113,10044,10093,1556660,1607107,1140744,1137257,239150,268806,14096,14604,128707,148345,4067,4016,29896,34079,1166112,1166162,249100,281129,24150,26217,142140,163248,7418,7756,426814,404324,378777,355884,18412,20312,13420,11807,4074,4221,1706,1432,10425,10668,388029,365258,22794,25153,18478,16861,6711,6865,2626,2337
C,7,2016,39,3955439,1958708,1996731,1501602,1481936,252976,286676,27562,26132,132155,153200,5647,5469,38766,43318,1535016,1518904,266623,303052,42395,42516,147386,170224,9853,10106,1538770,1592995,1128612,1125573,235234,266598,14328,14780,127955,149093,3915,3976,28726,32975,1153088,1153475,244564,278345,24333,26267,140673,163428,7201,7660,419938,403736,372990,356363,17742,20078,13234,11352,4200,4107,1732,1493,10040,10343,381928,365429,22059,24707,18062,16249,6713,6796,2652,2446
C,7,2016,40,3839523,1902359,1937164,1456022,1438359,243861,275627,26619,25194,133342,152260,5294,5176,37221,40548,1488097,1472867,256541,290760,40984,40782,148186,168275,9388,9455,1490908,1540082,1089819,1087071,226736,256143,13680,13933,129356,148197,3745,3785,27572,30953,1113314,1113172,235313,266994,23348,24925,141842,161755,6967,7223,411451,397082,366203,351288,17125,19484,12939,11261,3986,4063,1549,1391,9649,9595,374783,359695,21228,23766,17636,15857,6344,6520,2421,2232
C,7,2016,41,3957892,1965196,1992696,1508702,1483788,250723,282780,26660,25619,138109,156136,5502,5016,35500,39357,1538941,1517223,262760,297179,40672,40852,152233,171790,9440,9091,1549866,1593437,1137163,1128810,234180,264174,13725,14337,134138,152187,3940,3710,26720,30219,1159657,1154212,242582,274454,23286,25114,146183,165627,7105,6993,415330,399259,371539,354978,16543,18606,12935,11282,3971,3949,1562,1306,8780,9138,379284,363011,20178,22725,17386,15738,6050,6163,2335,2098
C,7,2016,42,3834455,1896450,1938005,1456456,1443326,240575,274230,25926,24671,134730,153287,4992,4935,33771,37556,1485205,1475031,251896,287927,39407,39462,148174,168149,8772,8929,1501851,1552624,1102685,1099791,225280,256483,13412,13998,131182,149562,3633,3653,25659,29137,1124299,1124119,233178,266466,22793,24674,142709,162355,6701,6883,394599,385381,353771,343535,15295,17747,12514,10673,3548,3725,1359,1282,8112,8419,360906,350912,18718,21461,16614,14788,5465,5794,2071,2046
C,7,2016,43,3892280,1919693,1972587,1473464,1469013,247529,282459,25587,25031,134700,154177,4966,4836,33447,37071,1501853,1500262,258392,295835,39148,39923,148121,168855,8658,8720,1533037,1590998,1126566,1128728,232533,265042,13543,14332,131168,150408,3643,3616,25584,28872,1148051,1152788,240141,274817,23075,25229,142774,163055,6626,6773,386656,381589,346898,340285,14996,17417,12044,10699,3532,3769,1323,1220,7863,8199,353802,347474,18251,21018,16073,14694,5347,5800,2032,1947
C,7,2016,44,4068447,2010450,2057997,1555395,1546112,256709,291483,26064,25033,134084,153427,4910,4795,33288,37147,1583501,1577403,267351,304565,40017,40463,147206,167861,8644,8745,1627558,1680612,1211569,1209194,241995,274430,14107,14591,130499,149823,3599,3553,25789,29021,1233078,1233360,249620,283945,24203,25974,141843,162369,6632,6789,382892,377385,343826,336918,14714,17053,11957,10442,3585,3604,1311,1242,7499,8126,350423,344043,17731,20620,15814,14489,5363,5492,2012,1956
C,7,2016,45,4300121,2123945,2176176,1661044,1653118,266288,304590,26445,25929,131070,149540,4921,4861,34177,38138,1689988,1685238,277113,317875,41113,42092,144316,164046,8859,9091,1744268,1800845,1320060,1318477,251714,287476,14745,15227,127465,145925,3597,3633,26687,30107,1342437,1343573,259458,297268,25541,27428,138929,158462,6803,7130,379677,375331,340984,334641,14574,17114,11700,10702,3605,3615,1324,1228,7490,8031,347551,341665,17655,20607,15572,14664,5387,5584,2056,1961
C,7,2016,46,4353997,2159537,2194460,1693350,1674970,269245,301922,26552,25721,131681,149873,5090,4992,33619,36982,1721745,1705908,279825,314676,41153,41741,144463,163950,9091,9195,1777815,1825224,1350707,1345221,254444,285462,14603,15455,128123,146181,3788,3798,26150,29107,1372528,1369328,262013,294846,25339,27504,139134,158261,7097,7267,381722,369236,342643,329749,14801,16460,11949,10266,3558,3692,1302,1194,7469,7875,349217,336580,17812,19830,15814,14237,5329,5689,1994,1928
C,7,2016,47,4125543,2042210,2083333,1608716,1598862,249031,280663,25178,24333,123611,140763,4639,4663,31035,34049,1634992,1627395,258385,292039,39133,39618,135366,153479,8204,8440,1687538,1738667,1289843,1291076,235421,265248,14305,14663,120406,137377,3463,3516,24100,26787,1310044,1313296,241961,273451,24614,26241,130570,148396,6392,6638,354672,344666,318873,307786,13610,15415,10873,9670,3205,3386,1176,1147,6935,7262,324948,314099,16424,18588,14519,13377,4796,5083,1812,1802
C,7,2016,48,4038947,1997523,2041424,1572314,1564103,250002,282116,24501,23749,117050,134548,4499,4524,29157,32384,1596764,1591001,258735,292860,37906,38509,128051,146535,7895,8390,1652212,1705759,1262000,1263790,236456,267074,13817,14608,113993,131411,3322,3413,22624,25463,1280701,1284668,242542,274821,23826,25886,123480,141750,6145,6640,345311,335665,310314,300313,13546,15042,10684,9141,3057,3137,1177,1111,6533,6921,316063,306333,16193,18039,14080,12623,4571,4785,1750,1750
C,7,2016,49,4043167,1993962,2049205,1581091,1583681,247867,281809,23858,23710,108410,124140,4505,4495,28231,31370,1604792,1609738,256218,292449,37157,38337,118791,135264,7883,8152,1663536,1725492,1283677,1294156,235109,267163,13918,14887,105420,121152,3362,3396,22050,24738,1301955,1314441,240927,274895,23931,26106,114388,130755,6212,6474,330426,323713,297414,289525,12758,14646,9940,8823,2990,2988,1143,1099,6181,6632,302837,295297,15291,17554,13226,12231,4403,4509,1671,1678
C,7,2016,50,4116918,2031109,2085809,1607086,1610190,257492,291089,24314,24044,109754,124970,4419,4440,28044,31076,1630334,1635929,265855,301284,37851,38982,119826,135979,7842,8106,1703872,1766631,1312928,1324778,244375,276644,14370,15313,106918,121927,3351,3438,21930,24531,1330833,1344853,250174,284002,24746,26910,115580,131370,6223,6496,327237,319178,294158,285412,13117,14445,9944,8731,2836,3043,1068,1002,6114,6545,299501,291076,15681,17282,13105,12072,4246,4609,1619,1610
