UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2010,9,4125413,2107026,2018387,1563800,1489589,316011,306226,32426,31456,97397,96755,5549,5466,91843,88895,1647335,1570557,362672,351789,54558,52818,130881,128716,12546,12268,1624274,1554227,1143270,1085510,292259,283413,18235,17605,92453,92067,3910,3732,74147,71900,1210898,1151262,330863,321263,33359,32210,120597,118939,9152,8848,482752,464160,420530,404079,23752,22813,14191,13851,4944,4688,1639,1734,17696,16995,436437,419295,31809,30526,21199,20608,10284,9777,3394,3420
P,7,2010,10,4187075,2142160,2044915,1591540,1510149,325914,314682,33385,31966,95313,94721,5770,5385,90238,88012,1673730,1589917,371617,360094,55979,53879,127470,125791,12619,12098,1658608,1582267,1169912,1107436,302212,291714,18972,18057,90372,90023,4061,3779,73079,71258,1236695,1172253,340155,329422,34472,33208,117499,116068,9256,8836,483552,462648,421628,402713,23702,22968,14413,13909,4941,4698,1709,1606,17159,16754,437035,417664,31462,30672,21507,20671,9971,9723,3363,3262
P,7,2010,11,4115507,2104799,2010708,1570372,1492240,317866,307298,32271,31295,91154,89937,5629,5178,87507,84760,1649892,1569091,361862,350605,54459,53083,122300,119579,12617,11705,1638667,1562518,1163882,1101986,294907,285041,18508,17847,86292,85252,3938,3650,71140,68742,1228776,1164516,331631,321247,34036,33098,112476,109976,9249,8606,466132,448190,406490,390254,22959,22257,13763,13448,4862,4685,1691,1528,16367,16018,421116,404575,30231,29358,20423,19985,9824,9603,3368,3099
P,7,2010,12,4113297,2103656,2009641,1569200,1490250,319850,309221,32249,31367,92522,91389,5579,5228,84256,82186,1645541,1564843,361969,350800,54168,52824,122185,119960,12150,11488,1643750,1568569,1167455,1105702,297464,287413,18457,18067,87841,86735,3982,3686,68551,66966,1229786,1166715,332750,322224,33813,33266,112764,110734,9019,8454,459906,441072,401745,384548,22386,21808,13792,13300,4681,4654,1597,1542,15705,15220,415755,398128,29219,28576,20355,19558,9421,9226,3131,3034
P,7,2010,13,4119616,2104928,2014688,1573021,1496916,319277,309422,32076,30915,93755,92256,5477,5117,81322,80062,1646732,1569246,359235,349381,53948,52599,122549,120121,11903,11442,1648814,1578053,1174608,1115899,297110,288132,18322,17752,89089,87695,3874,3632,65811,64943,1234522,1174712,330293,321463,33643,33064,113216,111068,8755,8458,456114,436635,398413,381017,22167,21290,13754,13163,4666,4561,1603,1485,15511,15119,412210,394534,28942,27918,20305,19535,9333,9053,3148,2984
P,7,2010,14,4145529,2122875,2022654,1590545,1505590,319861,310554,32183,30695,95228,92902,5577,5290,79481,77623,1662485,1575690,358294,348693,54154,52329,123476,120196,11910,11556,1668821,1588590,1193148,1126295,298112,289556,18509,17670,90660,88347,3955,3726,64437,62996,1251687,1183380,330142,321287,33945,32989,114400,111269,8820,8594,454054,434064,397397,379295,21749,20998,13674,13025,4568,4555,1622,1564,15044,14627,410798,392310,28152,27406,20209,19340,9076,8927,3090,2962
P,7,2010,15,4230914,2170381,2060533,1620508,1529883,338246,325592,32911,31432,95487,92007,5620,5499,77609,76120,1690260,1598099,375284,362881,55110,53183,123089,118652,12141,11838,1711025,1623557,1218334,1148108,315884,304103,19113,18167,90727,87531,3979,3861,62988,61787,1275070,1203646,346685,335047,34960,33796,114035,109909,8992,8789,459356,436976,402174,381775,22362,21489,13798,13265,4760,4476,1641,1638,14621,14333,415190,394453,28599,27834,20150,19387,9054,8743,3149,3049
P,7,2010,16,4313102,2214929,2098173,1646996,1550841,355325,341686,33734,32337,97777,92591,5750,5667,75347,75051,1714401,1617820,390414,377639,56164,54680,124755,118881,12323,12100,1751040,1659742,1240184,1167812,332713,319957,19897,18920,93177,88069,4127,4050,60942,60934,1294799,1222306,361794,349858,35968,35078,115847,110166,9215,9028,463889,438431,406812,383029,22612,21729,13837,13417,4600,4522,1623,1617,14405,14117,419602,395514,28620,27781,20196,19602,8908,8715,3108,3072
P,7,2010,17,4376194,2252726,2123468,1671798,1567871,367887,350790,35052,33030,99450,94011,5973,5691,72566,72075,1736430,1631966,400939,384514,57299,55359,125686,119424,12396,11982,1783725,1687022,1260698,1186300,344658,329174,20602,19597,94826,89448,4237,4064,58704,58439,1313090,1238377,371935,357014,36524,35757,117066,110940,9279,8968,469001,436446,411100,381571,23229,21616,14450,13433,4624,4563,1736,1627,13862,13636,423340,393589,29004,27500,20775,19602,8620,8484,3117,3014
P,7,2010,18,4492337,2306881,2185456,1713777,1613683,373953,360843,36533,33827,105374,99522,6285,5870,70959,71711,1776610,1677028,404825,393389,59176,56129,131535,125754,12781,12424,1827481,1742280,1293890,1227216,350272,337949,21405,20262,100549,94735,4368,4195,56997,57923,1344379,1278506,375357,364574,37606,36364,122718,116909,9486,9250,479400,443176,419887,386467,23681,22894,15128,13565,4825,4787,1917,1675,13962,13788,432231,398522,29468,28815,21570,19765,8817,8845,3295,3174
P,7,2010,19,4583476,2345351,2238125,1743662,1651149,376255,368808,36590,33470,114078,108294,7006,6326,67760,70078,1802855,1712356,404893,400444,58297,55208,140177,134731,13817,13122,1866332,1800329,1325511,1271240,351648,344980,21212,20101,108895,103138,5023,4573,54043,56297,1372664,1320416,374641,370646,36634,35653,131014,125440,10365,9939,479019,437796,418151,379909,24607,23828,15378,13369,5183,5156,1983,1753,13717,13781,430191,391940,30252,29798,21663,19555,9163,9291,3452,3183
P,7,2010,20,4593385,2353776,2239609,1758458,1655132,369514,366358,36321,32665,118203,112663,7413,6626,63867,66165,1814167,1712967,395793,395598,57142,53661,143098,137529,13925,13005,1873475,1809576,1338546,1281967,345166,342456,20825,19740,112978,107695,5267,4828,50693,52890,1382717,1328156,366031,365901,35579,34685,134069,128779,10359,9840,480301,430033,419912,373165,24348,23902,15496,12925,5225,4968,2146,1798,13174,13275,431450,384811,29762,29697,21563,18976,9029,8750,3566,3165
P,7,2010,21,4416112,2265997,2150115,1701422,1591726,344346,344757,34762,30848,119238,115187,7180,6327,59049,61270,1752833,1645117,368099,371317,54548,50306,142130,138728,13291,12361,1805119,1744080,1298248,1239040,321330,322065,19661,18636,114307,110348,5152,4673,46421,49318,1338621,1281945,339882,343493,33452,32647,133677,130449,9965,9447,460878,406035,403174,352686,23016,22692,15101,12212,4931,4839,2028,1654,12628,11952,414212,363172,28217,27824,21096,17659,8453,8279,3326,2914
P,7,2010,22,4315332,2213254,2102078,1677894,1570160,321278,324114,34097,30093,117277,113340,7182,6264,55526,58107,1726131,1620846,343033,348978,52705,48666,139235,135834,13029,12072,1751138,1700498,1272263,1220886,299192,302041,18819,17878,112555,108757,5099,4623,43210,46313,1309720,1261303,315945,321720,31553,31056,131099,127890,9647,9242,462116,401580,405631,349274,22086,22073,15278,12215,4722,4583,2083,1641,12316,11794,416411,359543,27088,27258,21152,17610,8136,7944,3382,2830
P,7,2010,23,4244547,2175113,2069434,1660333,1551516,305946,312793,33228,29128,116265,113682,7183,6193,52158,56122,1705635,1600483,326289,336508,51035,47526,136821,135359,12690,11712,1718347,1671498,1258313,1204920,284830,291254,18216,17229,111576,109215,5091,4499,40321,44381,1293209,1243581,300284,309851,30327,30177,128955,127676,9419,8859,456766,397936,402020,346596,21116,21539,15012,11899,4689,4467,2092,1694,11837,11741,412426,356902,26005,26657,20708,17349,7866,7683,3271,2853
P,7,2010,24,4270546,2185024,2085522,1675489,1568746,299100,308947,33014,29252,119240,118510,7258,6294,50923,53773,1719679,1615329,318420,331244,50696,47323,139334,139339,12750,11790,1721588,1684874,1267384,1219096,277663,287477,17541,17047,114628,114106,5115,4689,39257,42459,1301377,1255796,292198,304900,29583,29899,131561,131763,9423,9062,463436,400648,408105,349650,21437,21470,15473,12205,4612,4404,2143,1605,11666,11314,418302,359533,26222,26344,21113,17424,7773,7576,3327,2728
P,7,2010,25,4315070,2199608,2115462,1691549,1590821,296305,309158,32566,29180,122729,126737,7177,6324,49282,53242,1734316,1637035,314596,330470,49918,47341,142344,147757,12564,11807,1732700,1709462,1279760,1235981,275090,287650,17253,16947,118139,122371,4994,4720,37464,41793,1312110,1272140,288577,303979,28864,29794,134608,140299,9188,9086,466908,406000,411789,354840,21215,21508,15313,12233,4590,4366,2183,1604,11818,11449,422206,364895,26019,26491,21054,17547,7736,7458,3376,2721
P,7,2010,26,4182787,2121700,2061087,1632000,1547434,280743,297545,31582,28472,123259,130217,6858,6079,47258,51340,1672772,1591872,298046,317547,48446,46361,142265,150769,12206,11550,1671602,1662333,1235033,1198385,260470,277021,16597,16403,118689,126044,4848,4455,35965,40025,1265878,1232927,273187,292164,27924,28997,134714,143434,9072,8784,450098,398754,396967,349049,20273,20524,14985,12069,4570,4173,2010,1624,11293,11315,406894,358945,24859,25383,20522,17364,7551,7335,3134,2766
P,7,2010,27,4257479,2152941,2104538,1659161,1578508,282796,302670,32073,29070,124455,136561,6816,6209,47640,51520,1700358,1622962,300157,322650,49107,47363,143503,156997,12129,11703,1694302,1695625,1254026,1220998,262569,281105,16757,16654,119922,132285,4798,4567,36230,40016,1285152,1255379,275212,296167,28286,29454,135936,149619,8970,8918,458639,408913,405135,357510,20227,21565,15316,12416,4533,4276,2018,1642,11410,11504,415206,367583,24945,26483,20821,17909,7567,7378,3159,2785
P,7,2010,28,4265808,2150904,2114904,1659135,1584847,281454,304189,31354,28439,125778,140892,6864,6181,46319,50356,1699111,1628203,298147,323931,48335,46630,144115,160516,12131,11576,1691904,1701188,1253424,1222087,261215,282922,16336,15999,121214,136492,4862,4489,34853,39199,1283274,1255700,273280,297862,27692,28847,136491,153101,8992,8788,459000,413716,405711,362760,20239,21267,15018,12440,4564,4400,2002,1692,11466,11157,415837,372503,24867,26069,20643,17783,7624,7415,3139,2788
P,7,2010,29,4226553,2126488,2100065,1644435,1574783,278113,303077,30553,28423,121164,138640,6599,5848,45624,49294,1683669,1617326,294619,322532,47391,46259,139175,157609,11794,11099,1673876,1689681,1243775,1214836,258560,281950,15790,16153,116566,134348,4656,4236,34529,38158,1273277,1247590,270538,296527,27147,28681,131688,150423,8747,8453,452612,410384,400660,359947,19553,21127,14763,12270,4598,4292,1943,1612,11095,11136,410392,369736,24081,26005,20244,17578,7487,7186,3047,2646
P,7,2010,30,4319083,2180490,2138593,1679228,1596163,291377,315282,31577,28813,126125,142970,6864,6139,45319,49226,1718250,1638542,307730,334594,48732,46832,143768,161947,12025,11460,1710132,1718253,1263114,1226984,270876,293743,16224,16324,121411,138639,4778,4516,33729,38047,1291909,1259520,282496,308175,27678,29063,135977,154644,8830,8757,470358,420340,416114,369179,20501,21539,15353,12489,4714,4331,2086,1623,11590,11179,426341,379022,25234,26419,21054,17769,7791,7303,3195,2703
P,7,2010,31,4055660,2037991,2017669,1571266,1506383,269354,296334,29115,26605,120453,137075,6091,5613,41712,45659,1607151,1545577,284283,313984,44904,43475,136678,154775,10867,10520,1608756,1623838,1190773,1160752,250829,276064,15284,14880,116245,133000,4286,4070,31339,35072,1217489,1190685,261545,289043,25891,26699,129848,147946,8045,7994,429235,393831,380493,345631,18525,20270,13831,11725,4208,4075,1805,1543,10373,10587,389662,354892,22738,24941,19013,16776,6830,6829,2822,2526
P,7,2010,32,3979241,1996508,1982733,1544736,1486567,259391,286032,28217,26502,118107,134179,5867,5353,40190,44100,1579171,1524269,273539,302915,43625,43168,133984,151319,10273,9966,1569452,1588878,1165171,1139826,241467,266510,14641,14811,113995,130025,4200,3915,29978,33791,1190572,1168495,251525,278853,24971,26510,127205,144531,7652,7617,427056,393855,379565,346741,17924,19522,13576,11691,4112,4154,1667,1438,10212,10309,388599,355774,22014,24062,18654,16658,6779,6788,2621,2349
P,7,2010,33,3944449,1973349,1971100,1526325,1476658,255101,284148,28238,26222,119150,135937,5848,5383,38687,42752,1559578,1513105,268603,300271,43362,42610,134234,152611,10130,10011,1552762,1576932,1152379,1128643,237740,264828,14848,14971,114910,131876,4123,3888,28762,32726,1176828,1156326,247156,276608,25081,26524,127429,145872,7457,7557,420587,394168,373946,348015,17361,19320,13390,11251,4240,4061,1725,1495,9925,10026,382750,356779,21447,23663,18281,16086,6805,6739,2673,2454
P,7,2010,34,3832241,1917727,1914514,1480271,1434404,245404,273184,27221,25328,122192,136443,5392,5089,37247,40066,1512241,1468459,258026,288080,41839,40933,136950,152176,9601,9365,1504350,1526040,1111796,1090506,228639,254440,14148,14133,118153,132451,3872,3705,27742,30805,1135341,1116473,237375,265332,24025,25229,130527,145741,7184,7137,413377,388474,368475,343898,16765,18744,13073,11195,4039,3992,1520,1384,9505,9261,376900,351986,20651,22748,17814,15704,6423,6435,2417,2228
P,7,2010,35,3958247,1983496,1974751,1534169,1482379,252680,280879,27296,25855,128239,141798,5600,4917,35512,38923,1564336,1515399,264578,295033,41507,41116,142314,157215,9666,8989,1565176,1582609,1159226,1133361,236501,263020,14202,14564,124277,137921,4063,3621,26907,30122,1181829,1158668,245008,273353,23934,25444,136249,151132,7334,6895,418320,392142,374943,349018,16179,17859,13094,11291,3962,3877,1537,1296,8605,8801,382507,356731,19570,21680,17573,15672,6065,6083,2332,2094
P,7,2010,36,3839626,1915925,1923701,1481864,1443921,242914,272660,26537,24877,125840,140228,5031,4850,33739,37165,1510529,1475242,254123,286116,40225,39705,139203,154904,8875,8844,1517634,1544286,1124031,1105204,228066,255662,13854,14200,122242,136591,3670,3582,25771,29047,1145708,1129436,236047,265681,23424,24972,133662,149206,6785,6805,398291,379415,357833,338717,14848,16998,12683,10677,3598,3637,1361,1268,7968,8118,364821,345806,18076,20435,16801,14733,5541,5698,2090,2039
P,7,2010,37,3905843,1942824,1963019,1500749,1471976,250530,281778,26273,25240,126769,142482,5007,4765,33496,36778,1529108,1502930,261350,294984,40094,40170,140098,156992,8784,8657,1551706,1586455,1149101,1135616,235949,265135,14054,14559,123191,138742,3676,3556,25735,28847,1170654,1159634,243685,274979,23819,25557,134688,151229,6734,6714,391118,376564,351648,336360,14581,16643,12219,10681,3578,3740,1331,1209,7761,7931,358454,343296,17665,20005,16275,14613,5410,5763,2050,1943
P,7,2010,38,4089155,2036203,2052952,1583806,1551535,260306,291574,26735,25253,126965,142981,4948,4714,33443,36895,1611979,1582578,270953,304501,40955,40748,140046,157249,8753,8665,1648303,1679546,1234832,1217626,245920,275227,14601,14831,123348,139389,3618,3482,25984,28991,1256455,1241760,253681,284791,24911,26322,134620,151767,6711,6714,387900,373406,348974,333909,14386,16347,12134,10422,3617,3592,1330,1232,7459,7904,355524,340818,17272,19710,16044,14426,5426,5482,2042,1951
P,7,2010,39,4333229,2156748,2176481,1694508,1661583,271144,305851,27179,26161,124493,140183,5034,4802,34390,37901,1723577,1693467,281993,319008,42103,42410,137734,154509,9042,9035,1770863,1804157,1347325,1329152,256820,289324,15255,15464,120834,136592,3690,3579,26939,30046,1369871,1354180,264692,299168,26272,27769,132274,148950,6957,7074,385885,372324,347183,332431,14324,16527,11924,10697,3659,3591,1344,1223,7451,7855,353706,339287,17301,19840,15831,14641,5460,5559,2085,1961
P,7,2010,40,4395051,2196480,2198571,1729877,1686057,274702,303418,27346,26003,125560,141354,5155,4911,33840,36828,1758427,1716825,285302,316062,42219,42155,138340,155271,9206,9122,1807704,1831406,1380288,1357661,260128,287502,15125,15720,121944,137682,3830,3719,26389,29122,1402288,1381753,267814,296956,26085,27909,132921,149609,7175,7194,388776,367165,349589,328396,14574,15916,12221,10283,3616,3672,1325,1192,7451,7706,356139,335072,17488,19106,16134,14246,5419,5662,2031,1928
P,7,2010,41,4170052,2079989,2090063,1645774,1611773,254541,282386,25873,24671,117865,132804,4670,4538,31266,33891,1672211,1640128,263911,293642,40132,40061,129587,145392,8311,8331,1718135,1746607,1319790,1304547,241138,267465,14775,14951,114625,129416,3489,3400,24318,26828,1340147,1326781,247795,275741,25307,26668,124724,140306,6481,6533,361854,343456,325984,307226,13403,14921,11098,9720,3240,3388,1181,1138,6948,7063,332064,313347,16116,17901,14825,13393,4863,5086,1830,1798
P,7,2010,42,4088365,2037010,2051355,1609696,1578994,255964,284646,25189,24148,112241,126928,4523,4380,29397,32259,1634329,1605745,264707,295309,38906,39030,123216,138779,7966,8264,1684314,1715878,1292102,1278410,242541,270006,14337,14923,109143,123776,3340,3281,22851,25482,1310981,1299277,248726,277819,24582,26338,118580,133977,6198,6519,352696,335477,317594,300584,13423,14640,10852,9225,3098,3152,1183,1099,6546,6777,323348,306468,15981,17490,14324,12692,4636,4802,1768,1745
P,7,2010,43,4098596,2035434,2063162,1619665,1601179,254192,285134,24530,24151,104028,117058,4509,4350,28510,31290,1643561,1627141,262585,295717,38145,38920,114411,128038,7943,8013,1697924,1739213,1315285,1311090,241565,270801,14425,15235,100980,114057,3354,3270,22315,24760,1333744,1331378,247512,278594,24684,26602,109924,123508,6251,6348,337510,323949,304380,290089,12627,14333,10105,8916,3048,3001,1155,1080,6195,6530,309817,295763,15073,17123,13461,12318,4487,4530,1692,1665
P,7,2010,44,4182605,2078397,2104208,1649428,1629950,265094,295448,25144,24527,105874,118833,4411,4329,28446,31121,1672978,1655692,273518,305645,39036,39654,116010,129756,7911,8020,1743323,1784603,1347558,1343882,252128,281269,14966,15708,103007,115776,3332,3335,22332,24633,1365770,1364018,258082,288720,25630,27481,111709,125116,6268,6407,335074,319605,301870,286068,12966,14179,10178,8819,2867,3057,1079,994,6114,6488,307208,291674,15436,16925,13406,12173,4301,4640,1643,1613
P,7,2010,45,4442048,2205223,2236825,1757621,1743298,278953,309953,26238,25803,108362,121018,4672,4585,29377,32168,1782071,1769819,287351,320395,40802,41725,118846,132040,8271,8430,1867731,1913901,1453414,1453947,266114,295676,16061,17027,105407,118007,3593,3562,23142,25682,1472405,1474867,272070,303385,27192,29596,114495,127472,6600,6786,337492,322924,304207,289351,12839,14277,10177,8776,2955,3011,1079,1023,6235,6486,309666,294952,15281,17010,13610,12129,4351,4568,1671,1644
P,7,2010,46,4532686,2241598,2291088,1796592,1796142,276586,309226,26017,25852,108589,123369,4403,4444,29411,32055,1821000,1822553,284869,319100,40989,42179,118921,134402,8038,8294,1920491,1977783,1507409,1515543,264107,295236,16319,17115,105848,120572,3398,3457,23410,25860,1526595,1536553,270031,302565,28029,30247,114795,130116,6449,6702,321107,313305,289183,280599,12479,13990,9698,8737,2741,2797,1005,987,6001,6195,294405,286000,14838,16535,12960,11932,4126,4286,1589,1592
P,7,2010,47,4537882,2240256,2297626,1799633,1808285,273099,305575,25545,25453,108799,122279,4211,4321,28969,31713,1823703,1834265,280994,315465,40350,41869,119005,132905,7690,8082,1935155,1996988,1524563,1539077,261402,292394,16330,17066,106139,119440,3274,3403,23447,25608,1543837,1559802,267101,299741,28128,30281,115082,128604,6266,6571,305101,300638,275070,269208,11697,13181,9215,8387,2660,2839,937,918,5522,6105,279866,274463,13893,15724,12222,11588,3923,4301,1424,1511
P,7,2010,48,4536549,2237154,2299395,1810760,1824017,269612,303084,24887,25298,99097,111473,4318,4290,28480,31233,1834511,1849566,277211,312809,39587,41753,109075,121814,7826,8020,1943935,2010060,1546325,1564700,258346,290662,16157,17153,96610,108791,3439,3380,23058,25374,1565363,1585232,263832,297905,27935,30548,105308,117734,6415,6509,293219,289335,264435,259317,11266,12422,8730,8145,2487,2682,879,910,5422,5859,269148,264334,13379,14904,11652,11205,3767,4080,1411,1511
P,7,2010,49,4600514,2263873,2336641,1840760,1861160,270360,305147,24358,25230,95890,110356,4146,4141,28359,30607,1864320,1886198,277855,314370,39287,41716,105776,120433,7557,7785,1983603,2056967,1588160,1610397,259627,292908,16013,17612,93416,107750,3295,3313,23092,24987,1607114,1630597,265079,299854,28052,31094,102063,116460,6181,6372,280270,279674,252600,250763,10733,12239,8345,7618,2474,2606,851,828,5267,5620,257206,255601,12776,14516,11235,10622,3713,3973,1376,1413
P,7,2010,50,4647165,2291907,2355258,1855273,1867132,278452,311791,24828,25390,100878,115999,4200,4186,28276,30760,1878879,1892157,285828,321305,39703,41859,110734,126089,7597,7825,2010017,2076359,1601226,1617180,267470,299588,16429,17769,98449,113402,3349,3360,23094,25060,1620301,1637297,272835,306741,28481,31235,107123,122095,6228,6431,281890,278899,254047,249952,10982,12203,8399,7621,2429,2597,851,826,5182,5700,258578,254860,12993,14564,11222,10624,3611,3994,1369,1394
