index,Index,Label,unit,start,last,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12
WDUIP32551023                 ,WDUIP32551023                 ,"PPI Commodity data for Inputs to industries-Inputs to 325510, services less trade, transportation, and warehousing, not seasonally adjusted, discontinued",Index base: 2013.03 = 100,2013-M03,2020-M13,100.0,100.1,99.9,100.0,100.1,100.5,100.6,100.6,100.7,100.6,101.3,101.5,101.7,101.9,101.9,101.8,102.3,102.6,102.9,103.4,103.2,103.2,104.5,105.3,105.6,106.2,106.0,106.3,106.1,106.1,106.1,106.4,105.9,105.8,107.1,107.6,107.3,107.6,108.0,108.0,107.9,108.6,108.5,108.5,108.3,108.2,110.2,111.9,111.5,111.8,112.0,112.0,112.5,112.5,112.2,112.3,112.7,111.9,113.9,115.0,115.3,115.6,115.0,115.0,114.7,114.6,114.5,114.5,114.5,114.4,117.0,118.3,118.4,118.4,118.6,118.8,118.9,119.5,119.4,119.8,119.7,119.8,121.9,123.2,123.0,123.7,124.9,124.9,125.5,125.5,125.5,124.6,124.7,124.9
