index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WDU12120336                   ,WDU12120336                   ,"PPI Commodity data for Furniture and household durables-Beds, including bunk and water beds, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2003-M13,25.5,27.6,27.1,29.2,33.1,31.0,31.3,30.9,30.9,32.3,32.7,32.5,32.7,33.0,33.0,34.2,35.0,35.6,36.2,37.9,39.7,41.1,43.0,44.7,45.3,47.2,50.1,56.3,59.9,64.0,67.5,72.3,78.0,87.6,93.5,100.0,102.3,108.2,112.4,115.3,117.3,119.3,125.0,129.5,133.5,138.1,143.8,156.8,166.1,171.0,174.4,177.5,182.9,190.1,190.3,196.3,200.1,,,,,,,,,,,,,,,,,
WDU12120338                   ,WDU12120338                   ,"PPI Commodity data for Furniture and household durables-Bunk beds, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,123.2,124.1,124.1,127.5,136.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12120339                   ,WDU12120339                   ,"PPI Commodity data for Furniture and household durables-Beds, incl bunk and water beds, excl crib & headboar, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,,,,,,,,,,,,,,,,
WDU12120341                   ,WDU12120341                   ,"PPI Commodity data for Furniture and household durables-Headboard & headboard sets, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,100.0,102.8,105.8,108.8,116.0,118.9,122.2,126.7,131.4,132.6,133.0,139.0,147.3,152.0,154.4,156.8,160.0,163.8,166.0,168.6,174.9,187.0,,,,,,,,,,,,,,,,,
WDU12120342                   ,WDU12120342                   ,"PPI Commodity data for Furniture and household durables-Dresser, vanities and dressing tables, not seasonally adjusted, discontinued",Index base: 1982 = 100,1953-M05,2004-M13,,,,,,,31.8,31.7,32.0,33.2,33.7,33.8,33.9,34.6,35.0,35.5,35.7,36.2,36.8,38.5,40.0,41.3,43.0,44.8,45.9,47.3,50.5,56.5,60.5,63.8,67.4,72.1,78.2,88.3,95.0,100.0,101.4,106.0,109.3,109.4,113.3,119.7,125.4,130.3,134.9,138.2,142.3,146.9,153.0,156.1,158.6,161.3,164.7,169.0,173.1,176.2,178.3,182.0,,,,,,,,,,,,,,,,
WDU12120344                   ,WDU12120344                   ,"PPI Commodity data for Furniture and household durables-Night tables & stands, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3,100.0,104.7,111.2,114.8,120.1,124.1,128.6,131.6,137.3,140.9,145.1,152.9,162.1,169.3,175.6,178.6,181.7,185.3,190.9,201.0,206.6,209.9,212.2,,,,,,,,,,,,,,,,
WDU12120351                   ,WDU12120351                   ,"PPI Commodity data for Furniture and household durables-Chests, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2003-M13,26.7,28.8,28.6,29.8,33.1,32.2,32.4,32.4,32.6,33.7,34.2,33.8,33.8,34.6,35.1,35.7,36.0,36.7,37.2,38.8,41.0,42.7,44.6,46.4,47.9,49.4,52.5,58.9,62.7,66.7,70.7,75.7,81.5,89.6,95.9,100.0,103.0,107.0,110.5,112.6,117.0,123.1,127.4,131.7,133.9,138.1,142.2,147.1,152.2,156.6,158.8,165.1,170.9,176.8,179.3,185.0,187.0,,,,,,,,,,,,,,,,,
WDU12120353                   ,WDU12120353                   ,"PPI Commodity data for Furniture and household durables-Wardrobes and wardrobe-type cabinets, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,100.0,101.9,108.1,113.0,118.0,117.1,120.7,124.1,127.2,128.9,132.4,136.8,146.2,151.1,156.1,157.1,158.6,163.5,165.2,168.1,182.4,189.9,196.5,,,,,,,,,,,,,,,,
WDU12120355                   ,WDU12120355                   ,"PPI Commodity data for Furniture and household durables-Other nonupholstered bedroom furniture, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,100.0,103.0,109.3,115.2,116.8,118.8,120.2,123.4,124.8,125.6,126.1,126.9,130.6,133.1,133.9,135.3,135.9,137.2,137.4,138.0,138.4,138.6,137.8,,,,,,,,,,,,,,,,
WDU12120356                   ,WDU12120356                   ,"PPI Commodity data for Furniture and household durables-Cribs, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1994-M06,31.5,32.8,30.9,32.6,37.0,37.1,37.7,36.9,38.9,36.9,36.5,36.7,35.4,36.1,35.9,35.8,36.6,37.1,38.4,39.6,41.3,43.2,44.3,45.8,46.0,46.6,49.2,57.7,62.1,,,,,,,,,,,,,149.4,153.9,161.8,166.5,172.9,178.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12120359                   ,WDU12120359                   ,"PPI Commodity data for Furniture and household durables-Chests of drawers, including cedar chests, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,,,,,,,,,,,,,,,,
WDU12120461                   ,WDU12120461                   ,"PPI Commodity data for Furniture and household durables-Misc. infants and children furn., not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,109.7,113.0,117.2,120.3,125.9,128.9,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12120462                   ,WDU12120462                   ,"PPI Commodity data for Furniture and household durables-Infants' and childrens' wood furniture, not seasonally adjusted, discontinued",Index base: 1994.06 = 100,1994-M06,1999-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,107.2,108.6,113.6,,,,,,,,,,,,,,,,,,,,,,
WDU12120463                   ,WDU12120463                   ,"PPI Commodity data for Furniture and household durables-Unpainted wood furniture, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,100.0,106.7,112.7,115.9,118.9,121.0,,,,,,,,168.4,171.9,175.1,183.8,192.9,195.7,200.5,203.8,202.4,212.4,,,,,,,,,,,,,,,,
WDU12120465                   ,WDU12120465                   ,"PPI Commodity data for Furniture and household durables-Unassembled or knockdown wood furniture, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,2004-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6,104.5,103.1,101.4,101.5,101.9,102.1,103.8,105.2,108.7,117.0,119.9,120.0,120.7,120.9,121.4,121.5,122.5,123.2,120.5,121.7,,,,,,,,,,,,,,,,
WDU12120467                   ,WDU12120467                   ,"PPI Commodity data for Furniture and household durables-TV, radio, stereo & sewing machine cabinet, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,100.5,100.7,101.6,104.0,104.8,105.3,106.7,107.9,109.1,110.6,114.8,122.2,120.1,119.9,120.5,122.7,,,,127.6,130.1,133.5,,,135.1,,,,,,,,,
WDU12130101                   ,WDU12130101                   ,"PPI Commodity data for Furniture and household durables-Sofas, including sectional sofa pieces, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2005-M06,31.3,34.0,33.0,34.3,37.4,36.8,37.1,37.2,37.7,39.7,41.4,42.2,42.0,42.3,42.9,43.5,44.2,44.5,45.0,46.4,48.2,50.8,53.0,54.7,56.0,56.3,58.7,64.3,68.7,71.3,75.0,78.3,82.2,89.0,,,102.9,104.8,109.4,110.5,113.5,119.5,122.7,125.0,127.3,128.8,131.0,133.6,136.5,140.1,142.1,144.1,146.2,148.8,151.6,153.8,155.2,154.2,,,,,,,,,,,,,,,,
WDU12130111                   ,WDU12130111                   ,"PPI Commodity data for Furniture and household durables-Chairs, including rockers and recliners, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2005-M06,32.0,34.3,32.8,34.0,37.1,36.1,36.6,36.4,36.6,38.6,39.9,40.6,40.2,40.7,42.0,42.8,43.5,44.0,44.7,46.0,47.7,50.0,52.1,53.3,54.5,55.6,58.3,64.5,68.6,71.7,75.7,79.2,82.7,,,100.0,102.1,104.1,107.6,109.0,110.5,113.8,116.5,118.2,121.9,122.1,123.5,125.3,128.8,132.1,133.8,136.0,137.9,140.4,140.6,142.0,143.6,145.2,,,,,,,,,,,,,,,,
WDU12130121                   ,WDU12130121                   ,"PPI Commodity data for Furniture and household durables-Sofa bed, convertible, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1994-M04,32.3,34.7,35.2,36.5,41.8,41.6,41.8,41.5,42.0,43.8,44.3,45.1,46.2,45.7,45.7,45.8,46.0,46.2,46.3,47.0,48.7,49.7,50.6,51.7,52.8,54.2,56.5,61.7,63.8,68.0,73.8,79.1,84.1,94.3,97.3,,98.8,103.7,105.5,106.8,110.7,115.5,118.0,120.8,122.7,124.2,134.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12130122                   ,WDU12130122                   ,"PPI Commodity data for Furniture and household durables-Sofa bed, jackknife, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1974-M13,,,,,,,,,,,,,,,,,,,,,100.0,104.5,107.5,111.3,114.5,118.9,124.3,132.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12130131                   ,WDU12130131                   ,"PPI Commodity data for Furniture and household durables-Other upholstered household furniture, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,107.8,113.4,116.9,121.4,127.1,131.2,136.3,142.6,144.9,148.6,156.8,158.9,162.4,167.0,168.6,172.2,177.0,178.3,180.3,180.5,181.3,,,,,,,,,,,,,,,,
WDU12140102                   ,WDU12140102                   ,"PPI Commodity data for Furniture and household durables-Box spring, not seasonally adjusted, discontinued",Index base: 1982 = 100,1962-M12,1983-M06,,,,,,,,,,,,,,,,50.9,51.1,50.7,50.6,50.6,51.1,52.3,54.4,54.2,55.4,55.7,57.5,62.1,65.7,67.0,70.6,75.2,79.6,84.0,91.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12140103                   ,WDU12140103                   ,"PPI Commodity data for Furniture and household durables-Foundations, not seasonally adjusted, discontinued",Index base: 1983.06 = 100,1983-M06,1995-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,102.1,103.2,105.6,110.2,114.7,117.5,118.6,119.5,121.6,123.6,126.0,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12140111                   ,WDU12140111                   ,"PPI Commodity data for Furniture and household durables-Innerspring mattresses, other than crib size, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1995-M13,39.0,39.7,39.1,41.6,47.4,44.8,44.8,43.9,43.7,45.0,47.3,46.7,47.1,47.1,48.4,48.6,49.1,48.9,48.9,48.9,49.4,50.5,53.4,53.5,53.4,53.8,55.4,60.0,63.8,65.8,68.3,73.9,78.1,83.4,91.3,100.0,100.3,105.3,108.7,112.0,111.5,115.0,119.8,122.7,122.9,122.8,121.1,121.1,122.7,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12140112                   ,WDU12140112                   ,"PPI Commodity data for Furniture and household durables-Mattress, latex foam, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1975-M13,,,,,,,,,,,,,,,,,,,,,50.7,51.1,53.6,53.3,53.4,53.8,55.3,62.0,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12140121                   ,WDU12140121                   ,"PPI Commodity data for Furniture and household durables-Conventional waterbeds, not seasonally adjusted, discontinued",Index base: 1989.06 = 100,1989-M06,1993-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,101.1,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12150101                   ,WDU12150101                   ,"PPI Commodity data for Furniture and household durables-Chaise lounge, aluminum, not seasonally adjusted, discontinued",Index base: 1982 = 100,1961-M01,1970-M13,,,,,,,,,,,,,,,30.9,31.6,31.6,30.4,29.9,31.0,33.1,33.8,35.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12150111                   ,WDU12150111                   ,"PPI Commodity data for Furniture and household durables-Chair, wrought iron, not seasonally adjusted, discontinued",Index base: 1982 = 100,1961-M01,1978-M02,,,,,,,,,,,,,,,32.6,33.4,33.8,33.9,35.7,36.6,37.3,37.9,38.9,40.2,42.1,43.6,46.1,57.1,65.2,66.7,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12210101                   ,WDU12210101                   ,"PPI Commodity data for Furniture and household durables-Office chair, side, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,22.1,23.9,24.4,25.8,29.2,29.2,29.5,30.1,30.3,31.4,32.2,32.6,32.6,33.7,34.1,34.1,34.3,34.5,34.6,35.6,37.2,38.5,39.5,41.8,43.3,44.3,46.6,53.2,58.9,61.7,66.0,71.7,79.0,85.3,92.7,100.0,104.8,107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12210111                   ,WDU12210111                   ,"PPI Commodity data for Furniture and household durables-Office chair, swivel, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,21.0,22.7,23.2,23.7,26.4,26.4,27.1,27.7,28.0,29.4,30.4,30.8,30.8,31.9,32.4,32.4,32.6,32.9,33.1,34.8,36.9,38.1,39.8,41.4,42.4,43.0,45.3,53.3,58.3,62.7,67.0,72.4,79.6,85.3,94.0,100.0,104.6,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12210115                   ,WDU12210115                   ,"PPI Commodity data for Furniture and household durables-Panel and modular systems furniture, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,102.6,103.6,101.5,102.8,103.4,103.1,105.6,113.8,122.3,124.6,127.1,,,,,,,,,,,,,,,,,,,,,,,
WDU12210121                   ,WDU12210121                   ,"PPI Commodity data for Furniture and household durables-Office desk, general purpose, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1984-M13,17.3,19.7,19.9,21.2,24.9,24.9,24.9,25.0,25.9,27.0,27.5,27.9,28.3,29.1,29.3,29.6,29.6,29.7,30.5,31.7,35.0,36.3,38.8,41.2,43.3,44.5,46.9,53.8,58.2,61.2,65.8,72.3,79.5,88.6,94.1,100.0,102.8,106.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12210131                   ,WDU12210131                   ,"PPI Commodity data for Furniture and household durables-Office desk, executive, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M06,19.6,20.8,21.2,23.0,26.9,24.7,25.0,25.1,25.8,26.7,27.0,27.4,27.7,28.8,28.9,29.1,29.9,30.1,30.8,32.3,35.8,37.2,39.3,41.2,41.9,42.9,44.8,52.5,57.0,60.3,65.2,71.2,80.1,88.5,95.1,100.0,103.9,106.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12210141                   ,WDU12210141                   ,"PPI Commodity data for Furniture and household durables-Partitions, shelving, and lockers, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1984-M09,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.6,105.8,109.5,111.7,114.3,115.0,113.2,113.1,116.3,117.8,116.3,117.0,120.4,125.7,135.6,142.4,142.2,143.7,,,,,,,,,,,,,,,,,
WDU12210151                   ,WDU12210151                   ,"PPI Commodity data for Furniture and household durables-Plastic laminated fixture tops, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2006-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,116.6,117.7,118.8,121.7,124.1,127.4,129.4,131.2,135.0,138.8,141.7,143.7,145.9,148.1,149.8,152.6,155.4,158.5,159.0,155.0,156.2,165.3,,,,,,,,,,,,,,
WDU122201                     ,WDU122201                     ,"PPI Commodity data for Furniture and household durables-Metal commercial furniture, not seasonally adjusted, discontinued",Index base: 1967 = 100,1975-M01,1980-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2,178.9,191.3,206.7,226.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12220101                   ,WDU12220101                   ,"PPI Commodity data for Furniture and household durables-Clerical and secretarial desk, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1980-M06,,,,,,,,,,,,,,,,,,,,,100.0,105.8,109.0,115.6,119.2,120.4,133.8,156.7,163.7,171.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12220111                   ,WDU12220111                   ,"PPI Commodity data for Furniture and household durables-Chairs, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M06,62.9,67.9,70.3,71.6,76.2,76.5,78.5,81.4,87.1,91.5,97.2,98.7,98.7,98.7,98.7,98.7,99.0,99.2,99.2,99.4,100.0,101.4,106.0,116.7,121.5,123.0,132.8,154.4,166.8,172.1,183.4,194.2,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12220121                   ,WDU12220121                   ,"PPI Commodity data for Furniture and household durables-Letter filing cabinets, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M06,53.3,55.6,58.2,61.0,69.2,69.5,70.8,71.5,74.8,82.0,88.1,91.1,91.6,91.6,92.2,93.5,93.9,94.0,94.0,95.6,100.0,103.7,107.4,113.5,117.2,119.2,130.3,160.0,184.5,191.6,204.1,222.0,246.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12220201                   ,WDU12220201                   ,"PPI Commodity data for Furniture and household durables-Vertical files, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1995-M06,17.7,18.4,19.3,20.2,22.9,23.0,23.5,23.7,24.8,27.2,29.2,30.2,30.3,30.3,30.5,31.0,31.1,31.1,31.1,31.7,33.1,34.3,35.6,37.6,38.8,39.5,43.2,53.0,61.1,63.5,67.6,73.5,81.6,85.6,93.9,100.0,103.8,108.2,111.2,114.6,117.8,123.6,127.7,131.9,136.6,139.7,140.4,144.5,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU12220203                   ,WDU12220203                   ,"PPI Commodity data for Furniture and household durables-Legal file cabinets, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M06,1986-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2,115.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
