index,Index,Label,unit,start,last,2014,2015,2016,2017,2018,2019,2020
WDUIP32551023                 ,WDUIP32551023                 ,"PPI Commodity data for Inputs to industries-Inputs to 325510, services less trade, transportation, and warehousing, not seasonally adjusted, discontinued",Index base: 2013.03 = 100,2013-M03,2020-M13,102.3,105.9,108.0,112.0,114.8,118.9,124.4
