index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WDU11410411                   ,WDU11410411                   ,"PPI Commodity data for Machinery and equipment-Gas compressors, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1991-M07,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4,145.9,150.6,152.1,153.1,155.9,158.5,162.2,163.0,164.9,166.2,168.4,172.1,,,,,,,,,,,,,,,,
WDU114105                     ,WDU114105                     ,"PPI Commodity data for Machinery and equipment-Other compressors, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1985-M07,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,91.9,98.4,103.0,106.8,118.4,133.4,139.8,140.5,140.6,141.5,141.8,141.8,,,,,,,,,,,,,,,,,,,,,,
WDU11410501                   ,WDU11410501                   ,"PPI Commodity data for Machinery and equipment-Other compressors, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1985-M03,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,91.9,91.9,98.4,103.0,106.8,118.4,133.4,139.8,140.5,140.6,141.5,141.8,141.8,,,,,,,,,,,,,,,,,,,,,,
WDU114106                     ,WDU114106                     ,"PPI Commodity data for Machinery and equipment-Vacuum pumps, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1988-M03,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.1,122.3,130.9,136.3,141.0,146.7,151.2,155.4,161.3,164.2,166.2,,,,,,,,,,,,,,,,,,,,,,
WDU11410601                   ,WDU11410601                   ,"PPI Commodity data for Machinery and equipment-Vacuum pumps, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1986-M05,1998-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6,113.1,122.3,130.9,136.3,141.0,146.7,151.2,155.4,161.3,164.2,166.2,,,,,,,,,,,,,,,,,,,,,,
WDU11410901                   ,WDU11410901                   ,"PPI Commodity data for Machinery and equipment-Gasoline dispensing pumps, computing type, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,103.2,103.3,103.2,104.5,105.6,106.1,106.3,106.6,107.7,107.5,108.7,109.6,106.5,108.0,107.3,109.9,110.4,115.0,,,,,,,,,,,,,,,,,
WDU11410903                   ,WDU11410903                   ,"PPI Commodity data for Machinery and equipment-Lubricating-oil and grease dispensing equipment, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M10,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,109.2,111.1,113.8,122.7,131.5,141.6,146.8,151.5,158.5,164.1,166.1,170.7,174.0,174.3,174.6,175.1,175.4,177.2,,,,,,,,,,,,,,,,,
WDU11410905                   ,WDU11410905                   ,"PPI Commodity data for Machinery and equipment-Other measuring and dispensing pumps, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1989-M01,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,116.4,118.4,122.2,125.9,131.3,140.0,142.5,148.3,151.5,152.7,154.2,156.4,162.2,162.9,,,,,,,,,,,,,,,,,
WDU114111                     ,WDU114111                     ,"PPI Commodity data for Machinery and equipment-Other compressors and vacuum pumps, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,98.8,99.8,100.3,100.2,102.2,,,,,,,,,,,,,,,,
WDU11411101                   ,WDU11411101                   ,"PPI Commodity data for Machinery and equipment-Other compressors and vacuum pumps, not seasonally adjusted, discontinued",Index base: 1998.12 = 100,1998-M12,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,98.8,99.8,100.3,100.2,102.2,,,,,,,,,,,,,,,,
WDU114112                     ,WDU114112                     ,"PPI Commodity data for Machinery and equipment-Other pumps, including parts and attachments, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,105.0,106.6,107.1,110.8,116.3,120.7,126.9,132.8,136.7,139.0,147.6,156.0,158.8,161.2,165.8,169.1,172.8,175.5,178.1,184.9,198.4,211.5,223.7,234.6,244.1,247.7,256.9,266.1,271.5,277.7,284.1,287.4,292.1,,,
WDU11411201                   ,WDU11411201                   ,"PPI Commodity data for Machinery and equipment-Other pumps, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,1990-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,104.8,106.4,108.6,112.5,115.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11411203                   ,WDU11411203                   ,"PPI Commodity data for Machinery and equipment-Domestic sump pumps, not seasonally adjusted, discontinued",Index base: 1990.06 = 100,1990-M06,1997-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,106.9,112.3,113.6,114.7,115.7,116.9,,,,,,,,,,,,,,,,,,,,,,,
WDU11411209                   ,WDU11411209                   ,"PPI Commodity data for Machinery and equipment-All other pumps, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,1997-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,104.8,106.4,108.6,112.5,115.9,120.2,126.1,132.7,135.4,138.6,140.1,144.1,145.5,,,,,,,,,,,,,,,,,,,,,,,
WDU11411211                   ,WDU11411211                   ,"PPI Commodity data for Machinery and equipment-Parts and attachments for pumps, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,105.0,106.6,106.9,110.6,116.4,120.8,127.2,133.3,137.0,139.2,150.4,160.9,164.2,167.8,173.2,178.3,182.3,186.5,189.8,200.7,219.3,233.5,250.7,264.8,270.3,273.6,285.0,294.7,303.6,312.4,319.2,326.3,333.8,,,
WDU11411215                   ,WDU11411215                   ,"PPI Commodity data for Machinery and equipment-All other pumps, including domestic sump, oil well, and oil field pumps, not seasonally adjusted, discontinued",Index base: 1997.12 = 100,1997-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,102.5,103.0,105.0,105.4,106.4,107.3,111.6,119.2,124.8,130.1,137.4,139.7,144.5,149.9,152.3,155.4,159.0,160.2,162.4,,,
WDU114112151                  ,WDU114112151                  ,"PPI Commodity data for Machinery and equipment-Domestic sump pumps, not seasonally adjusted, discontinued",Index base: 2009.12 = 100,2009-M12,2018-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,103.0,107.6,111.0,114.5,119.7,122.5,125.1,,,
WDU114112153                  ,WDU114112153                  ,"PPI Commodity data for Machinery and equipment-Oil-well and oil-field pumps, not seasonally adjusted, discontinued",Index base: 2009.12 = 100,2009-M12,2018-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,109.2,111.0,111.6,114.1,,,
WDU114112155                  ,WDU114112155                  ,"PPI Commodity data for Machinery and equipment-Other pumps, except automotive circulating pumps, and measuring & dispensing pumps, not seasonally adjusted, discontinued",Index base: 2009.12 = 100,2009-M12,2018-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,106.0,110.5,112.4,115.8,119.6,120.4,119.8,,,
WDU114115011                  ,WDU114115011                  ,"PPI Commodity data for Machinery and equipment-Air & gas compressors, except compressors for ice making, refrigeration, or a/c equipment, not seasonally adjusted, discontinued",Index base: 2011.12 = 100,2011-M12,2021-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8,111.9,111.2,112.8,118.0,125.3,129.1
WDU114115012                  ,WDU114115012                  ,"PPI Commodity data for Machinery and equipment-Vacuum pumps, except laboratory, not seasonally adjusted, discontinued",Index base: 2011.12 = 100,2011-M12,2019-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6,106.6,107.3,111.5,115.8,,
WDU11420101                   ,WDU11420101                   ,"PPI Commodity data for Machinery and equipment-Electric freight elevators, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1987-M13,15.2,16.3,17.1,17.1,18.5,18.7,19.0,19.4,19.8,21.1,22.8,22.9,22.9,23.0,23.1,22.9,23.2,23.6,23.7,23.7,24.1,24.9,25.9,28.5,30.2,30.8,31.6,36.4,44.9,49.0,54.7,61.0,,71.2,,100.0,117.0,,131.9,136.6,140.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11420102                   ,WDU11420102                   ,"PPI Commodity data for Machinery and equipment-Geared electric passenger elevators, not seasonally adjusted, discontinued",Index base: 1982 = 100,1964-M12,1995-M08,,,,,,,,,,,,,,,,,,37.5,37.5,37.4,38.0,38.8,40.2,44.0,45.9,46.4,46.9,53.4,64.0,68.6,71.9,78.0,81.2,89.1,,100.0,97.0,95.1,95.5,96.3,97.0,99.1,101.1,105.2,103.8,106.5,109.4,110.1,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11420103                   ,WDU11420103                   ,"PPI Commodity data for Machinery and equipment-Gearless electric passenger elevators, not seasonally adjusted, discontinued",Index base: 1982 = 100,1976-M12,1985-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,73.7,78.1,86.7,,,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11420105                   ,WDU11420105                   ,"PPI Commodity data for Machinery and equipment-Hydraulic passenger elevators, not seasonally adjusted, discontinued",Index base: 1982 = 100,1976-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1,78.3,84.1,92.5,,,98.2,100.3,100.9,101.6,101.9,106.0,109.9,112.2,111.2,113.7,115.7,119.4,121.8,122.2,123.7,125.1,125.9,126.5,126.7,125.8,123.5,,,,,,,,,,,,,,,,,
WDU11420107                   ,WDU11420107                   ,"PPI Commodity data for Machinery and equipment-Hydraulic freight elevators, not seasonally adjusted, discontinued",Index base: 1982 = 100,1976-M12,1994-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,65.8,73.4,,,,90.7,91.0,91.1,,,,96.1,100.9,101.3,103.9,106.5,110.5,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11420109                   ,WDU11420109                   ,"PPI Commodity data for Machinery and equipment-Other non-farm elevators, including dumbwaiters, etc, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M03,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,105.4,106.3,109.5,113.9,119.7,124.7,125.7,126.0,126.7,128.1,127.0,127.9,128.8,131.5,132.0,132.7,133.0,135.2,137.2,138.8,,,,,,,,,,,,,,,,,
WDU11420111                   ,WDU11420111                   ,"PPI Commodity data for Machinery and equipment-Moving stairways, escalators and moving walkways, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M09,29.5,30.0,31.2,31.1,33.0,33.0,33.0,33.3,34.5,35.9,37.9,38.6,38.7,38.9,39.2,38.8,39.2,39.1,38.9,40.7,41.8,42.6,43.5,48.1,49.7,48.7,48.0,55.5,66.2,67.5,67.6,70.4,73.4,83.7,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114203                     ,WDU114203                     ,"PPI Commodity data for Machinery and equipment-Automobile lifts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,100.1,100.1,101.5,101.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11420301                   ,WDU11420301                   ,"PPI Commodity data for Machinery and equipment-Automobile lifts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M10,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,100.1,100.1,101.6,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430101                   ,WDU11430101                   ,"PPI Commodity data for Machinery and equipment-Gear type, 5-30 gpm., not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,43.3,44.5,45.4,49.1,52.6,55.7,59.5,63.9,69.3,80.3,90.1,100.0,103.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430103                   ,WDU11430103                   ,"PPI Commodity data for Machinery and equipment-Vane type, fixed, 5 to 25 gpm., not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,33.8,37.4,45.1,57.6,64.0,69.0,71.9,82.5,92.7,100.0,106.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430104                   ,WDU11430104                   ,"PPI Commodity data for Machinery and equipment-Vane type, fixed, 35 to 45 gpm, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1980-M13,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,48.3,54.6,61.9,66.5,69.1,72.5,76.7,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430105                   ,WDU11430105                   ,"PPI Commodity data for Machinery and equipment-Vane type,variable, 7 1/2 to 15 gpm, not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,,,,,50.3,50.1,50.7,57.4,68.7,74.3,76.0,74.9,78.9,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430107                   ,WDU11430107                   ,"PPI Commodity data for Machinery and equipment-Axial piston variable, 7 1/2 to 15 gpm. ea., not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,37.7,38.6,39.4,44.6,51.2,54.8,59.0,63.8,69.4,77.3,90.2,100.0,106.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430108                   ,WDU11430108                   ,"PPI Commodity data for Machinery and equipment-Axial piston, fixed, 7 1/2 to 20 gpm, not seasonally adjusted, discontinued",Index base: 1982 = 100,1973-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7,42.6,49.1,52.4,56.1,61.2,67.9,79.9,92.7,100.0,109.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430109                   ,WDU11430109                   ,"PPI Commodity data for Machinery and equipment-Axial piston, variable, 35 to 45 gpm., not seasonally adjusted, discontinued",Index base: 1982 = 100,1971-M12,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,42.5,48.6,,,63.2,67.4,74.6,83.2,93.9,100.0,108.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11430111                   ,WDU11430111                   ,"PPI Commodity data for Machinery and equipment-Fluid power pumps and parts, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7,126.0,129.9,131.8,136.6,140.3,143.2,144.4,149.0,148.8,151.8,153.1,155.9,156.8,160.7,169.5,175.0,187.6,194.9,198.0,202.8,,,,,,,,,
