index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WDU10410138                   ,WDU10410138                   ,"PPI Commodity data for Metals and metal products-Dead lock, standard duty, not seasonally adjusted, discontinued",Index base: 1982 = 100,1975-M12,1985-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,71.3,76.9,83.2,92.3,97.3,100.0,94.8,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410139                   ,WDU10410139                   ,"PPI Commodity data for Metals and metal products-Key blanks, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.5,106.3,118.4,121.7,124.8,126.5,128.3,128.8,138.1,138.7,138.7,,,,,,,,,,,,,,,,,,,,,,,
WDU10410141                   ,WDU10410141                   ,"PPI Commodity data for Metals and metal products-Hangers, tracks and related items, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1988-M05,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,113.2,115.0,114.5,116.1,119.9,125.8,125.5,126.5,,,,,,,,,,,,,,,,,,,,,,,
WDU10410142                   ,WDU10410142                   ,"PPI Commodity data for Metals and metal products-Protect. plates, push plates pulls, push pull bars &, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1990-M07,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,108.4,112.9,115.0,120.6,121.4,121.2,,,,,,,,,,,,,,,,,,,,,,,
WDU10410144                   ,WDU10410144                   ,"PPI Commodity data for Metals and metal products-Window hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,105.5,109.4,,,124.8,119.0,118.1,120.3,125.7,130.4,131.3,,,,,,,,,,,,,,,,,,,,,,,
WDU10410145                   ,WDU10410145                   ,"PPI Commodity data for Metals and metal products-Rim locks and other locking devices, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,,,,,130.9,135.7,140.0,143.4,153.9,149.2,144.7,,,,,,,,,,,,,,,,,,,,,,,
WDU10410146                   ,WDU10410146                   ,"PPI Commodity data for Metals and metal products-Cabinet hinges, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1990-M06,29.8,30.7,32.6,33.5,36.7,36.7,38.2,38.8,39.6,42.9,42.7,42.6,42.5,43.2,43.5,43.5,43.5,41.6,36.8,37.8,37.4,37.8,40.1,42.5,44.6,46.5,49.4,56.6,65.5,66.9,68.4,76.4,85.2,90.8,98.8,100.0,,,,127.5,129.4,136.1,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410147                   ,WDU10410147                   ,"PPI Commodity data for Metals and metal products-Cabinet hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2007-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,111.6,117.9,123.0,128.3,134.3,137.6,139.6,142.4,148.6,151.1,153.0,154.4,152.8,153.5,153.9,152.8,152.5,156.1,162.0,166.4,,,,,,,,,,,,,,
WDU10410148                   ,WDU10410148                   ,"PPI Commodity data for Metals and metal products-Other builders hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2007-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,102.9,107.6,113.2,115.8,118.6,121.9,126.0,128.9,132.7,134.3,135.1,136.1,137.2,138.5,140.5,143.6,144.7,148.2,157.2,166.2,,,,,,,,,,,,,,
WDU10410149                   ,WDU10410149                   ,"PPI Commodity data for Metals and metal products-Screen and storm door hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,100.8,100.8,106.2,106.6,110.6,114.0,115.1,115.0,119.9,122.5,126.4,,,,,,,,,,,,,,,,,,,,,,,
WDU104102                     ,WDU104102                     ,"PPI Commodity data for Metals and metal products-Other hardware,n.e.c. . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1967 = 100,1962-M12,1968-M13,,,,,,,,,,,,,,,,92.5,92.5,92.7,93.5,95.7,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410256                   ,WDU10410256                   ,"PPI Commodity data for Metals and metal products-Caster,bedframe . . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",Index base: 1968 = 100,1968-M01,1968-M13,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410321                   ,WDU10410321                   ,"PPI Commodity data for Metals and metal products-Marine hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M08,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,104.9,111.5,123.7,129.2,132.0,135.5,139.4,144.5,152.9,154.0,157.2,,,,,,,,,,,,,,,,,,,,,,,
WDU10410331                   ,WDU10410331                   ,"PPI Commodity data for Metals and metal products-Aircraft hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1998-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.2,109.6,117.6,,,,,,140.2,146.2,153.6,,,,,,,,,,,,,,,,,,,,,,,
WDU10410344                   ,WDU10410344                   ,"PPI Commodity data for Metals and metal products-Automotive door latch, not seasonally adjusted, discontinued",Index base: 1982 = 100,1960-M01,1975-M02,,,,,,,,,,,,,,44.0,44.1,44.2,44.2,44.5,44.5,44.6,45.9,46.6,46.4,48.2,49.4,50.5,51.2,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410345                   ,WDU10410345                   ,"PPI Commodity data for Metals and metal products-Other automobile hardware, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,1983-M08,,,,,,,,,,,,,,,,,,,,,,45.6,46.3,47.2,49.0,50.4,52.7,57.7,66.0,73.0,77.5,83.2,87.0,93.5,96.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410347                   ,WDU10410347                   ,"PPI Commodity data for Metals and metal products-Stern cleat, marine, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1985-M06,,,,,,,,,,,,,,,,,,,,,,,39.0,41.9,43.1,43.4,46.9,,,,66.8,67.4,75.5,84.6,92.2,100.0,102.4,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410349                   ,WDU10410349                   ,"PPI Commodity data for Metals and metal products-Chock fitting, marine, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1980-M07,,,,,,,,,,,,,,,,,,,,,,,34.5,36.9,39.1,39.5,43.0,,,,63.3,64.3,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410351                   ,WDU10410351                   ,"PPI Commodity data for Metals and metal products-Stern light, marine, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1984-M08,,,,,,,,,,,,,,,,,,,,,,,38.9,41.6,43.7,43.7,45.7,,,,,,,86.4,94.2,100.0,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410456                   ,WDU10410456                   ,"PPI Commodity data for Metals and metal products-Bedframe caster, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1984-M03,,,,,,,,,,,,,,,,,,,,,,,31.9,34.4,35.8,36.9,38.1,47.7,54.7,60.3,66.5,71.5,79.2,87.0,94.5,100.0,103.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410457                   ,WDU10410457                   ,"PPI Commodity data for Metals and metal products-Caster, office chair, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,1985-M06,,,,,,,,,,,,,,,,,,,,,,33.5,34.9,37.6,38.6,40.2,,,,,,,,87.1,95.0,100.0,103.1,106.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410461                   ,WDU10410461                   ,"PPI Commodity data for Metals and metal products-Desk lock, cam type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,1985-M06,,,,,,,,,,,,,,,,,,,,,,26.9,30.0,32.9,38.0,38.5,39.5,48.1,57.2,59.1,63.7,68.8,77.5,84.4,93.5,100.0,104.0,108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10410501                   ,WDU10410501                   ,"PPI Commodity data for Metals and metal products-Other hardware, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,116.8,119.5,122.4,126.3,130.6,133.2,133.1,136.5,139.0,140.1,141.5,,,,,,,,,,,,,,,,,
WDU10420106                   ,WDU10420106                   ,"PPI Commodity data for Metals and metal products-Axes, adzes, and hatchets, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1996-M06,12.5,13.1,13.4,14.8,16.9,16.9,18.4,18.9,21.3,24.4,25.5,26.7,26.8,27.4,27.8,27.9,27.9,28.1,28.2,28.5,28.9,29.4,30.7,32.7,34.5,36.4,38.5,44.8,52.0,55.0,59.9,68.1,76.7,84.7,94.0,100.0,,,,98.9,101.5,106.4,115.2,116.8,120.1,121.5,127.7,129.7,144.7,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420111                   ,WDU10420111                   ,"PPI Commodity data for Metals and metal products-Paper knife, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1980-M02,20.4,20.4,20.4,20.9,22.3,21.5,23.0,25.1,26.3,29.1,31.7,34.4,34.5,34.5,34.9,34.5,34.5,34.5,34.5,36.0,36.7,39.5,40.8,43.9,46.0,47.4,50.0,55.9,63.5,68.9,71.9,76.9,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420112                   ,WDU10420112                   ,"PPI Commodity data for Metals and metal products-Chipper knife, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,1980-M02,,,,,,,,,,,,,,,,,,,,,,52.1,54.0,57.6,59.8,61.6,64.2,71.5,75.5,75.3,80.5,85.1,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420121                   ,WDU10420121                   ,"PPI Commodity data for Metals and metal products-Wood chisel - 1 inch, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1982-M09,14.5,16.3,18.2,19.6,21.8,21.8,22.6,22.9,23.3,24.2,25.8,26.1,26.6,27.1,27.4,27.7,28.7,31.4,32.1,33.4,35.2,36.2,37.8,40.2,41.8,43.0,44.2,50.2,59.2,62.7,67.5,72.0,74.5,82.8,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420131                   ,WDU10420131                   ,"PPI Commodity data for Metals and metal products-Wrench, open-end, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1986-M07,13.4,15.4,17.4,17.3,18.0,18.0,19.0,20.6,21.7,22.6,23.8,24.5,25.2,26.2,26.8,26.8,27.3,27.7,28.4,29.3,29.4,30.8,32.6,33.6,36.0,39.1,40.8,46.0,54.8,57.9,65.6,68.9,76.1,85.4,95.4,100.0,,108.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420132                   ,WDU10420132                   ,"PPI Commodity data for Metals and metal products-Wrench, box, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1986-M06,11.2,12.6,13.4,13.6,14.6,14.5,15.4,16.8,17.9,18.8,19.6,20.3,21.3,22.4,22.9,22.9,23.0,23.0,23.7,25.0,25.7,26.7,28.9,30.9,32.6,34.7,36.2,40.8,48.4,52.0,57.9,64.8,70.9,80.6,92.6,100.0,103.6,,109.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420133                   ,WDU10420133                   ,"PPI Commodity data for Metals and metal products-Adjustable wrench, including pipe, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2006-M06,14.6,16.7,17.0,18.2,19.7,19.4,20.8,21.3,22.2,23.1,24.4,25.8,27.2,27.2,27.6,27.6,28.4,28.8,29.9,30.8,31.8,32.8,34.6,37.4,39.4,41.5,41.8,47.9,56.9,57.2,59.0,63.5,71.7,82.2,91.6,100.0,99.1,99.8,104.9,107.5,111.6,116.4,122.5,134.7,142.9,147.2,150.1,160.8,166.6,172.1,165.7,170.6,174.2,179.7,182.4,182.9,181.6,187.5,196.6,,,,,,,,,,,,,,,
WDU10420134                   ,WDU10420134                   ,"PPI Commodity data for Metals and metal products-Pipe wrench, heavy duty, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,13.0,15.2,,14.1,16.3,16.3,17.4,17.9,19.7,21.5,23.1,23.0,23.0,23.0,23.5,24.3,24.3,24.3,25.0,26.0,27.2,29.0,31.5,35.5,37.2,38.2,39.3,47.8,56.2,59.6,64.2,68.8,74.9,84.1,91.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420141                   ,WDU10420141                   ,"PPI Commodity data for Metals and metal products-Screwdrivers, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2006-M06,17.0,19.1,20.7,21.2,22.0,22.0,23.5,24.8,25.8,27.9,30.2,31.4,32.3,33.2,33.5,34.0,34.6,34.9,35.0,35.7,36.3,38.2,39.9,41.5,43.1,44.3,45.4,51.0,57.8,62.1,65.9,69.9,76.1,85.6,95.0,100.0,104.4,105.8,112.8,115.7,119.5,124.9,131.0,141.4,147.8,150.2,146.4,148.3,150.1,155.1,156.5,157.6,157.2,158.8,162.0,163.3,163.8,166.2,169.1,,,,,,,,,,,,,,,
WDU10420144                   ,WDU10420144                   ,"PPI Commodity data for Metals and metal products-Automobile bumper jack, ratchet type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M13,1983-M06,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,46.2,50.7,56.5,62.4,94.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU10420146                   ,WDU10420146                   ,"PPI Commodity data for Metals and metal products-Vise, standard, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M06,11.8,12.5,13.6,14.8,16.1,16.1,17.1,17.7,18.3,20.1,21.3,21.5,22.6,23.0,23.2,23.2,23.6,24.8,25.9,27.1,29.2,30.8,32.5,34.5,36.3,37.8,39.3,46.0,57.4,59.4,62.8,67.8,73.1,82.4,92.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
