index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CUUR0240SETB01   ,CUUR0240SETB01   ,"Gasoline (all types) in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.958,104.788,86.091,119.874
CUUR0240SETE     ,CUUR0240SETE     ,"Motor vehicle insurance in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.147,99.945,91.57,104.428
CUUR0240SS47014  ,CUUR0240SS47014  ,"Gasoline, unleaded regular in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.962,104.652,85.723,120.025
CUUR0240SS47015  ,CUUR0240SS47015  ,"Gasoline, unleaded midgrade in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.719,107.27,90.728,122.683
CUUR0240SS47016  ,CUUR0240SS47016  ,"Gasoline, unleaded premium in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.246,105.543,89.263,116.977
CUURD200AA0      ,CUURD200AA0      ,"All items - old base in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3,117.3,130.9,143.4,155.7,159.7,165.6,170.2,171.2,175.6,180.8,187.5,197.0,204.8,210.4,216.8,223.7,231.9,239.9,244.7,246.3,252.1,260.7,267.5,270.5,275.6,281.6,293.1,301.1,309.706,322.785,320.668,327.974,339.005,346.364,352.213,356.586,354.584,357.76,362.512,,,,
CUURD200SA0      ,CUURD200SA0      ,"All items in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,73.2,81.6,89.4,97.1,99.6,103.3,106.2,106.8,109.6,112.7,117.0,122.9,127.7,131.2,135.3,139.5,144.7,149.7,152.7,153.6,157.3,162.6,166.8,168.7,171.9,175.6,182.8,187.8,193.177,201.335,200.015,204.572,211.452,216.042,219.69,222.419,221.169,223.151,226.115,,,,
CUURD200SA0E     ,CUURD200SA0E     ,"Energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,69.2,87.2,96.8,98.0,101.2,100.8,102.0,87.5,87.8,88.0,90.2,96.1,95.3,94.7,93.4,95.0,97.0,103.2,104.2,95.2,97.8,115.4,119.5,110.5,125.0,138.8,162.5,177.8,187.766,209.422,166.359,184.868,215.586,215.762,214.845,211.007,173.882,164.131,174.915,,,,
CUURD200SA0L1E   ,CUURD200SA0L1E   ,"All items less food and energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1982-M02,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,99.3,103.8,107.5,110.2,112.9,116.4,120.6,126.2,132.5,137.5,142.8,147.9,154.2,158.9,162.2,164.5,168.4,171.7,175.7,179.4,180.9,182.4,187.1,190.8,195.083,199.888,203.867,207.075,209.998,214.986,219.516,222.594,225.653,229.751,231.796,,,,
CUURD200SA0L2    ,CUURD200SA0L2    ,"All items less shelter in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,74.8,83.1,90.8,95.8,100.1,104.0,107.0,107.2,110.4,114.2,118.8,125.2,129.8,132.9,136.6,140.2,144.5,148.6,151.2,151.4,154.9,160.4,164.4,165.0,168.4,172.8,181.2,186.0,191.038,199.791,196.223,201.164,210.096,214.613,217.907,220.055,215.902,216.364,218.566,,,,
CUURD200SA0L5    ,CUURD200SA0L5    ,"All items  less medical care in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,73.5,82.0,89.8,97.4,99.6,103.1,105.8,105.8,108.3,111.3,115.2,120.6,125.0,127.9,131.5,135.1,139.9,144.9,147.7,148.2,151.5,156.7,160.4,161.6,164.3,167.4,173.9,178.5,183.41,191.488,189.668,194.067,200.743,204.999,207.759,209.789,207.817,208.913,212.082,,,,
CUURD200SA0LE    ,CUURD200SA0LE    ,"All items less energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,73.5,80.9,88.5,96.9,99.4,103.7,106.8,109.4,112.6,116.3,120.8,126.7,132.3,136.4,141.2,145.8,151.4,156.2,159.5,161.9,165.7,169.2,173.4,177.2,178.9,181.4,186.5,190.1,194.916,201.278,205.681,208.383,212.158,217.369,221.636,225.257,228.604,232.108,234.094,,,,
CUURD200SAA      ,CUURD200SAA      ,"Apparel in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,84.7,91.8,96.1,97.8,100.6,101.6,105.2,104.3,109.9,118.0,120.3,125.5,132.4,138.4,140.4,138.2,140.8,140.9,144.2,142.0,147.8,145.5,144.6,140.0,134.3,127.7,129.9,123.9,123.726,124.698,124.039,121.455,121.57,127.967,128.513,128.004,120.54,120.95,122.514,,,,
CUURD200SAC      ,CUURD200SAC      ,"Commodities in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,77.4,85.4,91.8,97.0,99.8,103.2,104.8,103.3,107.3,111.1,115.8,121.5,124.6,127.0,129.6,131.3,134.6,138.0,139.9,139.0,142.5,147.2,148.8,147.4,148.7,152.0,159.6,162.7,166.649,174.469,169.472,174.449,184.435,188.058,188.496,189.617,182.175,179.241,181.34,,,,
CUURD200SACL1    ,CUURD200SACL1    ,"Commodities less food in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,76.5,84.8,91.3,97.0,99.8,103.2,105.1,101.4,104.7,108.3,112.4,117.2,120.6,124.2,126.8,128.3,131.9,134.6,135.6,133.2,136.7,141.5,141.5,137.8,138.3,140.1,147.9,150.7,153.185,158.464,149.457,156.073,166.347,168.937,168.417,167.527,155.573,151.406,153.59,,,,
CUURD200SACL11   ,CUURD200SACL11   ,"Commodities less food and beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,76.5,84.8,91.4,97.0,99.8,103.1,105.0,101.0,104.4,108.1,112.2,116.9,120.0,123.6,126.1,127.6,131.1,133.7,134.7,132.1,135.6,140.4,140.3,136.5,136.9,138.5,146.5,149.3,151.626,156.885,147.375,154.089,164.559,167.033,166.426,165.575,153.312,148.922,150.98,,,,
CUURD200SAD      ,CUURD200SAD      ,"Durables in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,77.0,81.4,87.0,95.3,99.4,105.3,107.0,107.0,109.0,110.3,111.8,112.3,113.8,117.2,119.7,123.3,129.1,129.8,129.0,126.6,124.4,124.8,123.1,119.2,115.1,112.1,115.0,112.1,111.461,111.442,109.414,111.086,113.429,113.949,112.555,111.815,109.761,107.248,105.17,,,,
CUURD200SAE      ,CUURD200SAE      ,"Education and communication in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,97.8,98.7,100.4,103.3,104.1,105.1,106.4,109.7,111.879,115.315,118.691,122.079,126.808,129.484,131.856,133.794,135.125,135.15,132.172,,,,
CUURD200SAEC     ,CUURD200SAEC     ,"Education and communication commodities in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.145,96.249,91.496,88.11,91.739,89.461,85.151,86.616,,,,
CUURD200SAES     ,CUURD200SAES     ,"Education and communication services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.341,107.308,110.583,113.363,114.67,116.303,117.049,113.823,,,,
CUURD200SAF      ,CUURD200SAF      ,"Food and beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,79.6,86.7,93.1,97.1,99.6,103.4,104.6,107.2,112.0,115.9,121.7,129.5,132.4,132.5,135.1,137.4,140.1,145.2,148.8,151.5,154.8,159.3,164.4,168.0,171.2,178.0,184.4,188.2,195.494,209.139,215.987,216.187,224.283,230.711,233.659,239.513,244.128,244.69,246.714,,,,
CUURD200SAF1     ,CUURD200SAF1     ,"Food in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,79.8,86.8,93.2,97.2,99.6,103.2,104.4,107.0,112.0,115.9,122.0,129.8,131.9,131.8,134.2,136.4,139.1,144.2,147.7,150.5,153.8,158.2,163.3,166.9,170.0,176.7,183.5,187.2,194.549,208.746,215.321,215.307,223.75,230.184,233.113,239.475,244.28,244.502,246.162,,,,
CUURD200SAF11    ,CUURD200SAF11    ,"Food at home in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,83.0,89.0,94.6,98.2,99.4,102.3,102.0,104.7,110.4,114.3,121.1,130.0,131.4,129.5,131.7,133.4,136.1,142.0,145.1,147.3,150.0,153.4,157.9,159.5,161.2,168.4,173.4,175.4,184.378,200.142,202.618,202.56,213.394,219.358,220.545,225.457,226.338,222.603,222.079,,,,
CUURD200SAF116   ,CUURD200SAF116   ,"Alcoholic beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,76.6,83.8,89.5,94.9,99.9,105.3,108.1,110.5,112.4,115.1,118.5,124.6,138.8,143.5,149.1,151.6,155.2,159.3,165.1,165.8,169.4,175.9,180.7,182.8,188.9,195.9,197.2,201.6,209.123,215.061,225.803,228.909,232.912,239.153,242.413,240.021,241.586,246.857,254.062,,,,
CUURD200SAG      ,CUURD200SAG      ,"Other goods and services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,67.6,74.4,81.7,91.0,101.4,107.6,113.8,120.3,125.0,131.9,140.0,150.6,162.4,173.9,185.9,189.3,192.5,198.7,208.0,221.8,245.6,254.5,265.1,274.6,283.2,285.1,299.1,316.4,327.58,339.795,369.835,387.606,398.888,417.519,434.092,446.133,449.385,470.407,482.794,,,,
CUURD200SAGC     ,CUURD200SAGC     ,"Other goods in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.758,104.242,110.595,115.181,117.727,119.815,122.989,123.45,,,,
CUURD200SAGS     ,CUURD200SAGS     ,"Other personal services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.487,106.239,109.128,113.22,117.364,116.239,125.334,132.964,,,,
CUURD200SAH      ,CUURD200SAH      ,"Housing in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8,71.2,79.5,87.4,98.6,99.4,102.0,105.2,106.0,106.3,107.9,109.8,114.1,118.5,121.9,125.1,130.4,136.3,141.9,145.4,146.5,148.6,153.8,158.6,160.6,163.9,166.5,171.5,176.2,182.211,189.81,190.997,193.542,194.978,197.876,201.683,205.156,209.049,213.128,216.885,,,,
CUURD200SAH1     ,CUURD200SAH1     ,"Shelter in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,69.5,78.7,86.7,100.0,98.6,101.4,104.0,106.3,108.0,109.4,112.2,116.9,122.4,127.1,132.3,138.9,146.8,154.6,159.0,162.6,166.7,171.6,176.5,182.9,185.5,187.5,191.2,196.7,203.047,209.466,215.22,218.697,219.806,224.703,229.447,233.809,241.596,248.331,253.671,,,,
CUURD200SAH2     ,CUURD200SAH2     ,"Fuels and utilities in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,69.4,77.0,85.4,93.1,102.0,104.9,110.9,107.7,105.3,106.9,106.7,111.8,116.5,117.5,118.8,122.9,126.1,130.2,133.6,132.1,132.2,143.1,152.2,145.8,158.7,167.2,182.6,191.0,201.98,220.924,199.337,204.778,211.901,209.407,214.598,220.557,214.996,216.514,220.207,,,,
CUURD200SAH21    ,CUURD200SAH21    ,"Household energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,67.4,77.9,87.0,93.1,102.9,104.1,107.0,99.6,96.3,97.8,94.6,96.7,96.5,98.3,97.7,99.4,101.8,105.3,107.5,103.6,102.9,113.4,121.7,114.1,125.3,131.6,145.5,152.7,161.165,178.179,156.618,161.19,167.264,164.214,166.688,171.229,165.22,165.751,168.531,,,,
CUURD200SAH3     ,CUURD200SAH3     ,"Household furnishings and operations in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2,79.4,84.9,91.7,97.5,100.5,102.1,103.8,105.4,105.8,108.1,110.1,112.4,113.2,115.5,115.9,118.8,122.4,123.7,124.1,120.9,118.3,118.5,118.5,115.9,113.9,113.9,115.1,114.6,115.909,119.286,123.149,120.99,119.493,119.943,120.112,119.086,118.331,116.282,115.275,,,,
CUURD200SAH31    ,CUURD200SAH31    ,"Household furnishings and supplies in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.503,97.165,97.483,97.456,96.338,95.471,93.441,92.022,,,,
CUURD200SAM      ,CUURD200SAM      ,"Medical care in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,67.5,75.5,83.9,92.5,100.7,106.8,112.3,120.8,127.4,134.0,142.7,154.6,166.3,176.4,187.2,199.8,209.7,214.5,219.6,228.7,238.5,246.6,260.4,275.3,286.2,303.4,321.9,332.9,346.227,353.256,364.026,370.512,379.563,390.108,412.177,428.339,441.294,459.895,458.584,,,,
CUURD200SAN      ,CUURD200SAN      ,"Nondurables in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,77.3,87.7,94.8,97.7,99.9,102.4,104.0,101.8,106.6,111.4,117.4,125.4,129.1,131.1,133.8,134.7,136.9,141.5,144.5,144.3,150.3,156.8,159.9,160.0,164.1,170.8,181.0,187.3,193.7,205.941,199.312,206.144,220.535,225.923,227.463,229.686,219.234,216.384,221.473,,,,
CUURD200SANL1    ,CUURD200SANL1    ,"Nondurables less food in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,75.0,88.7,96.3,98.2,100.2,101.5,103.6,97.0,101.3,106.7,112.6,120.6,125.5,129.3,132.1,131.9,133.8,137.9,140.4,137.9,145.9,154.1,155.5,152.7,157.8,164.3,177.3,185.8,191.354,202.001,185.885,197.549,215.982,220.689,221.139,220.134,197.986,192.744,200.387,,,,
CUURD200SANL11   ,CUURD200SANL11   ,"Nondurables less food and beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,74.9,88.9,96.8,98.4,100.2,101.3,103.3,96.2,100.6,106.1,112.2,120.3,124.7,128.4,131.0,130.8,132.5,136.6,139.0,136.3,144.4,152.6,153.9,151.1,156.0,162.7,176.4,185.2,190.618,201.549,183.964,196.146,215.532,220.106,220.419,219.491,196.113,190.34,198.034,,,,
CUURD200SAR      ,CUURD200SAR      ,"Recreation in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.6,104.7,106.8,108.6,108.1,107.5,106.5,107.8,108.344,110.844,109.668,108.868,107.38,108.75,108.521,108.498,108.959,111.645,114.287,,,,
CUURD200SAS      ,CUURD200SAS      ,"Services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,67.3,76.7,86.3,97.3,99.3,103.3,107.8,111.0,112.8,115.5,119.3,125.4,132.0,136.6,142.1,148.8,155.8,162.4,166.5,169.5,173.3,179.5,186.7,192.2,197.3,201.6,208.4,215.4,222.287,230.832,233.766,237.786,241.318,246.956,254.034,258.485,264.064,271.433,275.343,,,,
CUURD200SASL2RS  ,CUURD200SASL2RS  ,"Services less rent of shelter in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,107.9,113.7,117.6,119.6,123.5,128.3,135.8,143.4,147.9,153.7,160.7,167.0,172.5,176.4,179.1,182.8,190.2,199.6,204.6,212.6,219.3,229.2,237.6,245.025,255.883,256.029,261.029,266.894,273.331,282.991,287.41,290.907,298.938,301.263,,,,
CUURD200SASL5    ,CUURD200SASL5    ,"Services less medical care services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,67.4,76.9,86.6,98.0,99.1,102.9,107.3,109.7,110.8,113.1,116.2,121.6,127.5,131.5,136.4,142.3,148.7,155.4,159.2,161.7,164.8,170.6,177.0,181.3,185.7,188.7,194.2,200.6,206.436,214.338,216.49,220.15,223.164,228.13,233.52,237.177,242.103,247.91,252.298,,,,
CUURD200SAT      ,CUURD200SAT      ,"Transportation in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,71.2,83.2,93.0,96.9,99.2,103.9,106.2,100.9,104.1,106.1,112.3,117.3,120.2,121.8,125.4,128.6,134.0,138.7,138.1,133.5,135.6,144.8,146.1,142.4,146.7,150.6,163.2,170.1,173.015,181.25,161.356,173.882,192.96,197.249,197.614,193.74,174.119,167.344,172.123,,,,
CUURD200SAT1     ,CUURD200SAT1     ,"Private transportation in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9,72.3,84.2,93.6,97.2,99.3,103.5,105.5,99.1,102.3,103.3,108.7,112.7,115.3,116.9,118.9,121.9,127.3,131.5,131.0,127.2,129.2,137.9,139.1,135.9,140.1,144.2,156.6,163.3,165.992,173.416,154.1,166.279,185.1,189.862,190.53,187.572,167.963,161.218,165.935,,,,
CUURD200SATCLTB  ,CUURD200SATCLTB  ,"Transportation commodities less motor fuel in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.55,106.336,108.184,107.79,107.759,106.252,104.764,102.361,,,,
CUURD200SEFV     ,CUURD200SEFV     ,"Food away from home in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,73.5,82.7,90.1,95.2,100.0,104.8,108.8,111.8,115.2,119.1,123.4,128.9,132.8,136.3,139.1,142.6,145.1,148.7,153.1,157.0,161.6,167.9,174.1,180.1,185.1,191.4,201.0,207.1,212.204,224.333,237.007,237.009,241.949,249.515,255.891,265.06,276.854,284.53,290.422,,,,
CUURD200SEHA     ,CUURD200SEHA     ,"Rent of primary residence in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,80.9,87.1,93.7,97.7,100.0,102.4,104.8,107.0,108.2,109.6,112.1,114.8,120.2,124.1,128.6,134.3,140.4,145.2,148.7,152.2,156.0,160.1,165.1,169.6,172.7,175.8,179.5,183.6,188.288,195.041,201.537,204.758,207.259,212.778,216.774,222.759,231.408,238.494,244.29,,,,
CUURD200SEHC     ,CUURD200SEHC     ,"Owners' equivalent rent of residences in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,104.2,106.7,109.6,111.7,113.2,116.5,121.3,127.2,132.4,137.8,144.9,153.9,162.3,166.7,170.3,174.3,179.1,184.1,191.8,194.0,196.2,199.4,206.1,210.099,215.227,221.415,224.991,226.56,231.319,236.682,240.437,247.119,253.295,259.54,,,,
