index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PRS30006042      ,PRS30006042      ,4,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,1.2,0.0,-1.8,4.1,3.7,5.6,4.3,3.9,6.9,4.8,4.1,2.5,-4.4,0.8,1.3,2.2,4.0,1.6,3.0,-4.5,-12.0,6.5,2.8,1.3,1.9,1.1,-0.9,-0.1,-0.2,1.8,-1.7,-6.5,6.5
PRS30006043      ,PRS30006043      ,4,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.604,67.3,68.132,68.159,66.927,69.64,72.22,76.286,79.588,82.67,88.411,92.639,96.46,98.911,94.549,95.319,96.542,98.62,102.554,104.214,107.359,102.475,90.178,96.008,98.694,100.0,101.941,103.093,102.151,102.028,101.791,103.624,101.908,95.279,101.433
PRS30006051      ,PRS30006051      ,5,1,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,5.5,2.5,-1.5,4.5,4.3,7.0,7.1,3.8,6.0,1.8,3.9,4.5,-5.2,-0.1,3.1,7.5,10.7,5.8,6.9,2.2,-17.6,11.7,11.4,3.0,2.1,0.8,-6.7,-2.0,3.6,6.3,-2.0,,
PRS30006052      ,PRS30006052      ,5,2,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,5.5,2.5,-1.5,4.5,4.3,7.0,7.1,3.8,6.0,1.8,3.9,4.5,-5.2,-0.1,3.1,7.5,10.7,5.8,6.9,2.2,-17.6,11.7,11.4,3.0,2.1,0.8,-6.7,-2.0,3.6,6.3,-2.0,,
PRS30006053      ,PRS30006053      ,5,Index base: 2012 = 100,1987-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.25,43.627,46.043,47.2,46.497,48.568,50.634,54.167,58.008,60.228,63.863,64.981,67.485,70.515,66.826,66.753,68.842,74.002,81.903,86.628,92.612,94.678,78.034,87.154,97.074,100.0,102.147,103.001,96.088,94.156,97.563,103.708,101.658,,
PRS30006061      ,PRS30006061      ,6,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.0,2.1,0.9,4.6,2.5,4.1,3.3,2.6,3.9,5.7,4.1,5.6,-3.7,-4.1,0.2,3.1,2.6,3.2,2.2,-1.4,-10.0,1.2,3.8,4.1,1.3,4.4,3.5,0.6,4.2,4.1,2.6,-0.3,7.9
PRS30006062      ,PRS30006062      ,6,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.0,2.1,0.9,4.6,2.5,4.1,3.3,2.6,3.9,5.7,4.1,5.6,-3.7,-4.1,0.2,3.1,2.6,3.2,2.2,-1.4,-10.0,1.2,3.8,4.1,1.3,4.4,3.5,0.6,4.2,4.1,2.6,-0.3,7.9
PRS30006063      ,PRS30006063      ,6,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.787,65.14,67.725,69.179,69.79,73.019,74.874,77.956,80.494,82.605,85.81,90.743,94.433,99.743,96.022,92.117,92.304,95.199,97.641,100.743,102.969,101.538,91.397,92.538,96.07,100.0,101.338,105.771,109.491,110.102,114.733,119.478,122.561,122.186,131.882
PRS30006081      ,PRS30006081      ,8,1,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,6.4,2.7,-2.7,4.4,5.2,8.5,9.0,4.4,7.0,-0.1,3.7,3.9,-6.0,1.9,4.5,9.5,14.1,6.8,8.7,3.5,-20.1,15.6,13.9,2.7,2.4,-0.2,-9.9,-2.9,3.4,7.1,-3.6,,
PRS30006082      ,PRS30006082      ,8,2,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,6.4,2.7,-2.7,4.4,5.2,8.5,9.0,4.4,7.0,-0.1,3.7,3.9,-6.0,1.9,4.5,9.5,14.1,6.8,8.7,3.5,-20.1,15.6,13.9,2.7,2.4,-0.2,-9.9,-2.9,3.4,7.1,-3.6,,
PRS30006083      ,PRS30006083      ,8,Index base: 2012 = 100,1987-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.017,37.098,39.462,40.53,39.428,41.147,43.277,46.946,51.184,53.437,57.202,57.162,59.305,61.645,57.965,59.055,61.721,67.569,77.126,82.344,89.468,92.596,73.979,85.52,97.379,100.0,102.393,102.16,92.02,89.317,92.352,98.922,95.314,,
PRS30006091      ,PRS30006091      ,9,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.6,3.3,2.0,4.9,2.5,3.0,3.6,4.0,4.8,4.4,5.8,3.4,2.2,8.5,6.5,2.8,5.2,0.8,4.8,-0.4,1.0,6.5,0.8,-1.0,1.1,-0.4,-1.9,-0.2,-1.2,-0.1,-1.4,0.1,3.1
PRS30006092      ,PRS30006092      ,9,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.6,3.3,2.0,4.9,2.5,3.0,3.6,4.0,4.8,4.4,5.8,3.4,2.2,8.5,6.5,2.8,5.2,0.8,4.8,-0.4,1.0,6.5,0.8,-1.0,1.1,-0.4,-1.9,-0.2,-1.2,-0.1,-1.4,0.1,3.1
PRS30006093      ,PRS30006093      ,9,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24,45.74,46.028,47.538,48.505,50.895,52.172,53.731,55.692,57.899,60.684,63.374,67.055,69.307,70.851,76.882,81.875,84.137,88.504,89.228,93.48,93.143,94.064,100.167,101.014,100.0,101.142,100.693,98.829,98.616,97.435,97.358,95.971,96.086,99.017
PRS30006101      ,PRS30006101      ,10,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.3,5.5,4.8,5.5,1.4,1.5,2.6,2.7,1.8,5.4,5.7,6.5,3.0,3.3,5.4,3.8,3.7,2.4,3.9,2.9,3.3,1.3,1.8,1.7,0.5,2.8,2.5,0.5,3.2,2.2,2.8,6.8,4.5
PRS30006102      ,PRS30006102      ,10,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.3,5.5,4.8,5.5,1.4,1.5,2.6,2.7,1.8,5.4,5.7,6.5,3.0,3.3,5.4,3.8,3.7,2.4,3.9,2.9,3.3,1.3,1.8,1.7,0.5,2.8,2.5,0.5,3.2,2.2,2.8,6.8,4.5
PRS30006103      ,PRS30006103      ,10,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.567,44.272,45.753,48.25,50.58,53.365,54.089,54.907,56.326,57.853,58.899,62.077,65.646,69.89,71.955,74.299,78.281,81.219,84.264,86.256,89.657,92.291,95.336,96.546,98.328,100.0,100.543,103.309,105.93,106.42,109.823,112.253,115.42,123.221,128.741
PRS30006111      ,PRS30006111      ,11,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.7,2.1,2.7,0.6,-1.1,-1.4,-1.0,-1.2,-2.9,0.9,-0.1,3.0,0.7,-4.8,-1.1,1.0,-1.4,1.5,-0.8,3.3,2.3,-4.9,1.0,2.7,-0.6,3.2,4.5,0.7,4.4,2.3,4.3,6.6,1.4
PRS30006112      ,PRS30006112      ,11,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.7,2.1,2.7,0.6,-1.1,-1.4,-1.0,-1.2,-2.9,0.9,-0.1,3.0,0.7,-4.8,-1.1,1.0,-1.4,1.5,-0.8,3.3,2.3,-4.9,1.0,2.7,-0.6,3.2,4.5,0.7,4.4,2.3,4.3,6.6,1.4
PRS30006113      ,PRS30006113      ,11,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.092,96.79,99.403,101.496,104.278,104.852,103.675,102.189,101.138,99.922,97.058,97.953,97.899,100.841,101.558,96.641,95.61,96.531,95.209,96.669,95.91,99.086,101.352,96.385,97.341,100.0,99.408,102.598,107.186,107.913,112.715,115.3,120.266,128.241,130.019
PRS30006131      ,PRS30006131      ,13,1,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.1,2.7,-0.9,0.3,1.4,2.7,4.5,0.5,0.1,-4.6,-0.4,1.4,-1.6,1.1,3.2,7.2,9.8,5.1,5.5,8.4,-9.2,8.6,10.8,1.4,0.4,-1.3,-9.1,-2.8,3.6,5.2,-2.0,,
PRS30006132      ,PRS30006132      ,13,2,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.1,2.7,-0.9,0.3,1.4,2.7,4.5,0.5,0.1,-4.6,-0.4,1.4,-1.6,1.1,3.2,7.2,9.8,5.1,5.5,8.4,-9.2,8.6,10.8,1.4,0.4,-1.3,-9.1,-2.8,3.6,5.2,-2.0,,
PRS30006133      ,PRS30006133      ,13,Index base: 2012 = 100,1987-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.654,55.124,57.92,59.463,58.911,59.086,59.923,61.54,64.311,64.639,64.7,61.704,61.482,62.323,61.306,61.955,63.932,68.515,75.205,79.015,83.336,90.359,82.036,89.076,98.667,100.0,100.443,99.095,90.083,87.541,90.727,95.462,93.53,,
PRS30006141      ,PRS30006141      ,14,1,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.2,2.5,0.3,0.4,0.5,1.3,2.6,0.0,-0.9,-2.9,-0.3,1.9,-0.9,-0.9,1.8,5.2,6.4,4.1,3.8,7.1,-6.3,4.9,8.4,1.7,0.2,-0.3,-5.9,-1.9,3.9,4.4,-0.3,,
PRS30006142      ,PRS30006142      ,14,2,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.2,2.5,0.3,0.4,0.5,1.3,2.6,0.0,-0.9,-2.9,-0.3,1.9,-0.9,-0.9,1.8,5.2,6.4,4.1,3.8,7.1,-6.3,4.9,8.4,1.7,0.2,-0.3,-5.9,-1.9,3.9,4.4,-0.3,,
PRS30006143      ,PRS30006143      ,14,Index base: 2012 = 100,1987-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.303,64.825,67.579,69.25,69.475,69.742,70.11,71.005,72.885,72.854,72.234,70.144,69.961,71.292,70.679,70.031,71.308,75.038,79.863,83.125,86.264,92.391,86.534,90.778,98.358,100.0,100.202,99.911,94.065,92.285,95.846,100.081,99.755,,
PRS30006151      ,PRS30006151      ,15,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.0,0.5,1.1,2.9,-1.1,-0.6,0.2,0.0,-0.3,4.0,3.5,3.0,0.1,1.7,3.0,1.0,0.4,-0.9,1.1,-0.9,3.7,-0.4,-1.3,-0.4,-0.9,1.0,2.4,-0.8,1.0,-0.2,1.0,5.4,-0.2
PRS30006152      ,PRS30006152      ,15,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.0,0.5,1.1,2.9,-1.1,-0.6,0.2,0.0,-0.3,4.0,3.5,3.0,0.1,1.7,3.0,1.0,0.4,-0.9,1.1,-0.9,3.7,-0.4,-1.3,-0.4,-0.9,1.0,2.4,-0.8,1.0,-0.2,1.0,5.4,-0.2
PRS30006153      ,PRS30006153      ,15,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.376,82.688,81.875,82.285,83.231,85.683,84.71,84.233,84.377,84.416,84.123,87.478,90.579,93.27,93.367,94.913,97.779,98.779,99.126,98.283,99.341,98.477,102.081,101.699,100.411,100.0,99.076,100.106,102.469,101.632,102.674,102.448,103.464,109.095,108.881
PRS30006161      ,PRS30006161      ,16,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.7,1.5,1.8,5.8,3.6,4.3,2.9,4.0,6.0,3.9,5.8,2.8,0.2,8.7,6.3,3.6,4.5,2.2,4.8,-1.0,-0.8,9.5,1.4,-0.6,1.3,-0.2,-2.1,-0.1,-1.2,0.2,-2.7,-1.7,4.7
PRS30006162      ,PRS30006162      ,16,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.7,1.5,1.8,5.8,3.6,4.3,2.9,4.0,6.0,3.9,5.8,2.8,0.2,8.7,6.3,3.6,4.5,2.2,4.8,-1.0,-0.8,9.5,1.4,-0.6,1.3,-0.2,-2.1,-0.1,-1.2,0.2,-2.7,-1.7,4.7
PRS30006163      ,PRS30006163      ,16,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.02,45.059,45.361,46.061,46.871,49.607,51.394,53.603,55.146,57.347,60.789,63.165,66.807,68.694,68.858,74.817,79.512,82.362,86.093,87.999,92.223,91.282,90.51,99.136,100.563,100.0,101.305,101.106,98.94,98.813,97.674,97.841,95.209,93.638,98.059
PRS30006171      ,PRS30006171      ,17,1,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.5,-0.4,2.4,0.2,-1.6,-2.7,-3.6,-1.2,-2.0,3.9,0.2,1.1,1.6,-4.0,-2.8,-4.1,-7.3,-2.5,-4.4,-3.5,9.2,-9.3,-6.8,1.0,-0.8,3.5,11.0,2.6,0.6,-2.0,4.6,,
PRS30006172      ,PRS30006172      ,17,2,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.5,-0.4,2.4,0.2,-1.6,-2.7,-3.6,-1.2,-2.0,3.9,0.2,1.1,1.6,-4.0,-2.8,-4.1,-7.3,-2.5,-4.4,-3.5,9.2,-9.3,-6.8,1.0,-0.8,3.5,11.0,2.6,0.6,-2.0,4.6,,
PRS30006173      ,PRS30006173      ,17,Index base: 2012 = 100,1987-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.024,149.309,147.093,146.565,150.096,150.343,147.874,143.919,138.763,137.154,134.365,139.646,139.933,141.449,143.69,137.996,134.081,128.643,119.216,116.294,111.183,107.246,117.124,106.177,98.966,100.0,99.208,102.69,113.949,116.935,117.599,115.206,120.562,,
PRS31006011      ,PRS31006011      ,1,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5,-2.2,-4.8,-2.7,-0.3,2.0,2.6,0.9,1.9,2.0,-1.0,0.6,-4.9,-8.3,-5.3,-0.3,0.5,0.2,-1.8,-4.0,-13.6,-3.0,2.6,2.6,0.9,1.8,1.0,-0.7,0.4,2.4,1.3,-5.9,1.6
PRS31006012      ,PRS31006012      ,1,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5,-2.2,-4.8,-2.7,-0.3,2.0,2.6,0.9,1.9,2.0,-1.0,0.6,-4.9,-8.3,-5.3,-0.3,0.5,0.2,-1.8,-4.0,-13.6,-3.0,2.6,2.6,0.9,1.8,1.0,-0.7,0.4,2.4,1.3,-5.9,1.6
PRS31006013      ,PRS31006013      ,1,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.733,146.537,147.281,143.981,137.12,133.416,133.012,135.711,139.207,140.485,143.107,145.911,144.437,145.311,138.151,126.647,119.917,119.525,120.073,120.295,118.077,113.395,97.965,94.978,97.457,100.0,100.913,102.726,103.795,103.065,103.522,105.974,107.343,100.978,102.635
PRS31006021      ,PRS31006021      ,2,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.3,-1.8,-0.5,1.0,1.4,1.5,-0.9,0.0,1.1,-1.1,-0.2,-0.7,-2.3,0.1,0.0,0.9,-0.7,1.0,0.0,-0.5,-1.9,2.9,0.9,0.4,0.2,0.4,-0.5,0.4,0.1,-0.2,-1.3,-2.1,1.3
PRS31006022      ,PRS31006022      ,2,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.3,-1.8,-0.5,1.0,1.4,1.5,-0.9,0.0,1.1,-1.1,-0.2,-0.7,-2.3,0.1,0.0,0.9,-0.7,1.0,0.0,-0.5,-1.9,2.9,0.9,0.4,0.2,0.4,-0.5,0.4,0.1,-0.2,-1.3,-2.1,1.3
PRS31006023      ,PRS31006023      ,2,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.722,99.635,99.379,97.581,97.124,98.124,99.523,101.019,100.067,100.11,101.254,100.165,100.002,99.338,97.102,97.234,97.238,98.09,97.393,98.323,98.29,97.781,95.893,98.71,99.625,100.0,100.224,100.596,100.123,100.486,100.596,100.417,99.106,96.976,98.206
PRS31006031      ,PRS31006031      ,3,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.2,-4.0,-5.2,-1.7,1.1,3.6,1.6,1.0,3.0,0.9,-1.2,-0.1,-7.1,-8.2,-5.3,0.5,-0.3,1.1,-1.9,-4.5,-15.3,-0.2,3.6,3.0,1.1,2.2,0.6,-0.3,0.6,2.2,0.0,-8.0,2.9
PRS31006032      ,PRS31006032      ,3,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.2,-4.0,-5.2,-1.7,1.1,3.6,1.6,1.0,3.0,0.9,-1.2,-0.1,-7.1,-8.2,-5.3,0.5,-0.3,1.1,-1.9,-4.5,-15.3,-0.2,3.6,3.0,1.1,2.2,0.6,-0.3,0.6,2.2,0.0,-8.0,2.9
PRS31006033      ,PRS31006033      ,3,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.458,146.002,146.366,140.497,133.177,130.913,132.377,137.094,139.3,140.64,144.902,146.151,144.44,144.349,134.147,123.144,116.605,117.243,116.943,118.277,116.058,110.879,93.942,93.754,97.092,100.0,101.139,103.338,103.923,103.566,104.138,106.416,106.383,97.924,100.794
PRS31006041      ,PRS31006041      ,4,1,1988-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.0,-0.8,-3.4,5.2,5.0,8.1,7.1,6.6,9.5,7.5,6.2,3.6,-5.7,-0.6,1.8,2.1,5.0,3.1,3.7,-5.2,-17.9,8.7,4.7,3.1,2.3,2.5,-1.0,-1.6,0.2,2.2,-2.0,-8.1,8.3
PRS31006042      ,PRS31006042      ,4,2,1987-Q02,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.0,-0.8,-3.4,5.2,5.0,8.1,7.1,6.6,9.5,7.5,6.2,3.6,-5.7,-0.6,1.8,2.1,5.0,3.1,3.7,-5.2,-17.9,8.7,4.7,3.1,2.3,2.5,-1.0,-1.6,0.2,2.2,-2.0,-8.1,8.3
PRS31006043      ,PRS31006043      ,4,Index base: 2012 = 100,1987-Q01,2021-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.526,58.578,59.165,58.68,56.678,59.601,62.584,67.671,72.502,77.303,84.631,91.015,96.633,100.092,94.414,93.829,95.488,97.487,102.351,105.519,109.438,103.715,85.169,92.586,96.968,100.0,102.292,104.884,103.807,102.13,102.371,104.579,102.452,94.123,101.961
PRS31006051      ,PRS31006051      ,5,1,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,4.1,0.2,-2.4,6.0,6.1,9.6,7.5,4.4,7.8,4.0,3.8,1.9,-7.8,-1.5,1.6,5.4,7.5,5.7,5.2,-2.3,-19.0,10.7,7.4,4.1,2.7,3.7,-1.0,-1.8,2.1,5.1,-0.9,,
PRS31006052      ,PRS31006052      ,5,2,1988-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,4.1,0.2,-2.4,6.0,6.1,9.6,7.5,4.4,7.8,4.0,3.8,1.9,-7.8,-1.5,1.6,5.4,7.5,5.7,5.2,-2.3,-19.0,10.7,7.4,4.1,2.7,3.7,-1.0,-1.8,2.1,5.1,-0.9,,
PRS31006053      ,PRS31006053      ,5,Index base: 2012 = 100,1987-Q05,2019-Q05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.291,52.586,54.757,54.845,53.554,56.784,60.25,66.044,70.991,74.132,79.951,83.145,86.334,87.937,81.102,79.85,81.113,85.47,91.849,97.055,102.09,99.737,80.765,89.369,96.025,100.0,102.744,106.595,105.484,103.597,105.777,111.151,110.144,,
