index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU4000000001    ,CEU4000000001    ,40000000,1,1939-M01,2022-M01,6729.0,7033.0,7539.0,7596.0,7617.0,7793.0,8036.0,8932.0,9438.0,9702.0,9565.0,9680.0,10074.0,10287.0,10489.0,10342.0,10597.0,10905.0,10926.0,10640.0,10944.0,11131.0,11024.0,11199.0,11351.0,11660,12121,12593,12932,13315,13833,14124,14298,14767,15327,15670,15583,16105,16741,17633,18276,18387,18577,18430,18642,19624,20350,20765,21271,21942,22477,22633,22247,22091,22343,23090,23793,24197,24656,25139,25722,26174,25931,25442,25228,25470,25892,26206,26556,26219,24834,24565,24990,25399,25783,26303,26806,27179,27393,27607,27723,26687,27708
CEU4000000006    ,CEU4000000006    ,40000000,6,1964-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,10288,10687,11080,11353,11671,12134,12370,12484,12935,13418,13681,13559,14018,14558,15307,15820,15884,15981,15798,15976,16773,17402,17743,18170,18744,19202,19006,18613,18478,18723,19361,19950,20289,20660,21020,21535,21923,21665,21292,21029,21268,21776,22109,22486,22277,21059,20816,21174,21554,21811,22217,22566,22842,23094,23348,23451,22503,23402
CEU4000000010    ,CEU4000000010    ,40000000,10,1964-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,3516,3710,3909,4063,4225,4474,4616,4665,4784,5046,5282,5328,5581,5859,6269,6626,6789,6925,7013,7226,7738,8181,8496,8814,9186,9453,9352,9233,9165,9248,9552,9858,10030,10218,10400,10644,10845,10754,10451,10305,10347,10518,10611,10833,10766,10218,9992,10074,10236,10449,10664,10860,11060,11029,11076,11094,10472,10919
