index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU2023622011    ,CEU2023622011    ,20236220,11,2006-M03,2021-M13,1038.2,1056.44,1091.65,1111.7,1130.48,1156.94,1170.32,1226.36,1251.88,1274.66,1306.23,1354.12,1395.17,1446.39,1503.93
CEU2023622012    ,CEU2023622012    ,20236220,12,2006-M03,2021-M13,500.72,490.68,508.84,509.82,502.57,503.91,502.38,518.03,528.18,531.09,532.89,539.26,545.72,558.86,555.02
CEU2023622013    ,CEU2023622013    ,20236220,13,2006-M03,2021-M13,12.81,12.69,13.28,13.32,13.13,12.99,12.91,13.21,13.46,13.56,13.65,13.74,13.8,14.17,14.06
CEU2023622016    ,CEU2023622016    ,20236220,16,2006-M03,2021-M13,100.0,99.0,85.0,77.0,77.4,78.7,81.1,85.1,89.3,94.2,98.5,103.3,107.5,103.9,102.8
CEU2023622017    ,CEU2023622017    ,20236220,17,2006-M03,2021-M13,100.0,101.9,91.2,84.2,86.0,88.4,91.8,100.2,107.3,115.4,124.1,134.2,142.8,143.4,147.5
CEU2023622056    ,CEU2023622056    ,20236220,56,2006-M03,2021-M13,24959.0,24721.0,21215.0,19210.0,19322.0,19646.0,20239.0,21240.0,22299.0,23520.0,24595.0,25791.0,26831.0,25939.0,25670.0
CEU2023622057    ,CEU2023622057    ,20236220,57,2006-M03,2021-M13,663044.0,675321.0,604648.0,558091.0,570485.0,585855.0,608487.0,664332.0,711549.0,765378.0,822857.0,890049.0,946678.0,951088.0,978184.0
CEU2023700002    ,CEU2023700002    ,20237000,2,2006-M03,2021-M13,41.2,40.6,39.6,41.4,42.5,43.0,42.9,43.0,42.9,43.0,43.6,43.8,43.7,42.4,42.2
CEU2023700003    ,CEU2023700003    ,20237000,3,2006-M03,2021-M13,23.2,24.03,24.86,25.49,26.13,26.48,26.78,27.61,28.69,29.47,30.53,31.39,32.22,32.99,33.98
CEU2023700011    ,CEU2023700011    ,20237000,11,2006-M03,2021-M13,955.11,974.46,983.72,1056.28,1109.47,1139.06,1148.1,1187.13,1231.26,1267.52,1330.74,1375.93,1407.03,1397.56,1434.62
CEU2023700012    ,CEU2023700012    ,20237000,12,2006-M03,2021-M13,460.64,452.6,458.53,484.41,493.23,496.12,492.84,501.46,519.48,528.12,542.89,547.95,550.36,539.99,529.44
CEU2023700013    ,CEU2023700013    ,20237000,13,2006-M03,2021-M13,11.19,11.16,11.59,11.69,11.62,11.53,11.5,11.66,12.1,12.28,12.46,12.5,12.6,12.75,12.54
CEU2023700016    ,CEU2023700016    ,20237000,16,2006-M03,2021-M13,100.0,94.5,81.4,82.6,85.8,90.2,91.6,94.7,97.2,98.9,104.9,111.2,114.2,107.0,106.1
CEU2023700017    ,CEU2023700017    ,20237000,17,2006-M03,2021-M13,100.0,97.9,87.2,90.8,96.7,103.0,105.8,112.8,120.2,125.6,138.1,150.5,158.6,152.2,155.5
CEU2023700056    ,CEU2023700056    ,20237000,56,2006-M03,2021-M13,41401.0,39122.0,33691.0,34188.0,35529.0,37347.0,37934.0,39224.0,40235.0,40936.0,43430.0,46052.0,47265.0,44297.0,43935.0
CEU2023700057    ,CEU2023700057    ,20237000,57,2006-M03,2021-M13,960307.0,939902.0,837417.0,871537.0,928422.0,989066.0,1016042.0,1082961.0,1154400.0,1206224.0,1325971.0,1445636.0,1522654.0,1461368.0,1492803.0
CEU2023710002    ,CEU2023710002    ,20237100,2,2006-M03,2021-M13,41.9,41.0,39.6,41.5,43.2,44.5,44.1,43.6,43.3,43.6,43.9,44.7,44.6,42.7,42.5
CEU2023710003    ,CEU2023710003    ,20237100,3,2006-M03,2021-M13,22.81,23.68,24.52,25.53,26.23,26.41,26.51,27.47,28.44,29.13,30.31,31.47,32.23,32.7,33.35
CEU2023710011    ,CEU2023710011    ,20237100,11,2006-M03,2021-M13,956.23,970.5,971.0,1060.42,1133.49,1175.07,1168.28,1198.68,1230.15,1269.77,1331.44,1406.93,1437.09,1397.59,1416.42
CEU2023710012    ,CEU2023710012    ,20237100,12,2006-M03,2021-M13,461.18,450.76,452.6,486.31,503.91,511.8,501.5,506.34,519.01,529.06,543.18,560.29,562.12,540.0,522.72
CEU2023710013    ,CEU2023710013    ,20237100,13,2006-M03,2021-M13,11.0,11.0,11.43,11.71,11.66,11.5,11.38,11.6,12.0,12.14,12.37,12.53,12.61,12.63,12.31
CEU2023710016    ,CEU2023710016    ,20237100,16,2006-M03,2021-M13,100.0,96.7,83.0,85.2,92.5,101.0,103.8,107.9,108.9,110.9,118.8,130.1,134.1,122.6,121.6
CEU2023710017    ,CEU2023710017    ,20237100,17,2006-M03,2021-M13,100.0,100.4,89.2,95.3,106.4,116.9,120.7,129.9,135.8,141.7,157.9,179.5,189.6,175.8,177.7
CEU2023710056    ,CEU2023710056    ,20237100,56,2006-M03,2021-M13,18982.0,18353.0,15757.0,16166.0,17566.0,19165.0,19706.0,20473.0,20676.0,21056.0,22556.0,24695.0,25464.0,23272.0,23077.0
CEU2023710057    ,CEU2023710057    ,20237100,57,2006-M03,2021-M13,432947.0,434631.0,386280.0,412793.0,460791.0,506154.0,522446.0,562303.0,588063.0,613321.0,683736.0,777142.0,820720.0,760907.0,769504.0
CEU2023711002    ,CEU2023711002    ,20237110,2,2006-M03,2021-M13,40.3,39.3,38.2,39.3,40.0,41.2,41.4,40.7,40.5,41.7,41.7,41.5,41.0,40.5,41.1
CEU2023711003    ,CEU2023711003    ,20237110,3,2006-M03,2021-M13,22.3,23.92,25.61,26.08,25.63,24.42,24.11,24.58,25.67,26.28,27.53,28.65,29.38,30.82,32.33
CEU2023711011    ,CEU2023711011    ,20237110,11,2006-M03,2021-M13,899.76,939.35,978.53,1025.38,1024.22,1005.22,997.91,999.81,1038.37,1094.79,1147.55,1187.96,1205.16,1247.81,1329.34
CEU2023711012    ,CEU2023711012    ,20237110,12,2006-M03,2021-M13,433.95,436.29,456.11,470.24,455.33,437.83,428.37,422.33,438.1,456.15,468.16,473.09,471.4,482.13,490.59
CEU2023711013    ,CEU2023711013    ,20237110,13,2006-M03,2021-M13,10.76,11.11,11.94,11.96,11.39,10.64,10.35,10.38,10.83,10.95,11.23,11.41,11.49,11.91,11.93
CEU2023711016    ,CEU2023711016    ,20237110,16,2006-M03,2021-M13,100.0,89.7,74.2,72.9,71.8,74.1,75.5,77.3,81.7,89.0,90.5,92.0,92.4,90.9,91.7
CEU2023711017    ,CEU2023711017    ,20237110,17,2006-M03,2021-M13,100.0,96.2,85.2,85.3,82.5,81.1,81.7,85.2,94.1,104.9,111.7,118.2,121.8,125.6,132.9
CEU2023711056    ,CEU2023711056    ,20237110,56,2006-M03,2021-M13,8437.0,7567.0,6263.0,6152.0,6057.0,6249.0,6372.0,6526.0,6895.0,7512.0,7636.0,7761.0,7798.0,7666.0,7733.0
CEU2023711057    ,CEU2023711057    ,20237110,57,2006-M03,2021-M13,188154.0,180973.0,160382.0,160472.0,155263.0,152600.0,153628.0,160394.0,176990.0,197408.0,210183.0,222377.0,229082.0,236283.0,249993.0
CEU2023712002    ,CEU2023712002    ,20237120,2,2006-M03,2021-M13,45.1,44.6,42.3,45.6,48.6,49.2,48.7,48.3,47.2,47.4,48.5,50.3,49.8,46.6,46.0
CEU2023712003    ,CEU2023712003    ,20237120,3,2006-M03,2021-M13,23.95,23.93,23.99,24.51,25.59,26.95,27.52,28.94,30.02,31.88,33.14,32.32,31.51,31.62,32.97
CEU2023712011    ,CEU2023712011    ,20237120,11,2006-M03,2021-M13,1080.5,1066.39,1014.52,1118.41,1244.71,1326.74,1340.38,1397.62,1415.44,1509.63,1606.78,1625.13,1568.28,1472.44,1515.0
CEU2023712012    ,CEU2023712012    ,20237120,12,2006-M03,2021-M13,521.12,495.3,472.89,512.9,553.35,577.86,575.38,590.37,597.19,628.99,655.51,647.19,613.43,568.92,559.1
CEU2023712013    ,CEU2023712013    ,20237120,13,2006-M03,2021-M13,11.55,11.11,11.18,11.24,11.38,11.74,11.81,12.22,12.67,13.28,13.52,12.87,12.33,12.22,12.17
CEU2023712016    ,CEU2023712016    ,20237120,16,2006-M03,2021-M13,100.0,108.2,94.8,95.4,120.7,139.3,143.8,152.1,145.1,133.4,154.9,184.6,189.7,146.1,135.8
CEU2023712017    ,CEU2023712017    ,20237120,17,2006-M03,2021-M13,100.0,108.1,95.0,97.7,129.0,156.8,165.2,183.8,181.9,177.6,214.3,249.2,249.5,192.9,187.0
CEU2023712056    ,CEU2023712056    ,20237120,56,2006-M03,2021-M13,4494.0,4864.0,4261.0,4289.0,5424.0,6262.0,6461.0,6834.0,6520.0,5995.0,6960.0,8298.0,8524.0,6566.0,6105.0
CEU2023712057    ,CEU2023712057    ,20237120,57,2006-M03,2021-M13,107627.0,116370.0,102205.0,105130.0,138826.0,168739.0,177813.0,197799.0,195720.0,191132.0,230653.0,268174.0,268567.0,207577.0,201242.0
CEU2023713002    ,CEU2023713002    ,20237130,2,2006-M03,2021-M13,42.0,40.5,39.3,41.3,42.4,43.8,42.8,42.5,42.9,42.9,42.6,43.2,43.6,42.2,41.6
CEU2023713003    ,CEU2023713003    ,20237130,3,2006-M03,2021-M13,22.67,23.18,23.64,25.71,27.4,27.77,27.79,28.69,29.66,29.78,30.51,33.18,35.34,35.07,34.45
CEU2023713011    ,CEU2023713011    ,20237130,11,2006-M03,2021-M13,951.3,940.01,928.21,1061.55,1162.82,1216.75,1189.41,1219.86,1271.48,1278.06,1299.05,1432.59,1539.61,1481.09,1431.5
CEU2023713012    ,CEU2023713012    ,20237130,12,2006-M03,2021-M13,458.81,436.6,432.66,486.82,516.95,529.96,510.57,515.28,536.45,532.51,529.96,570.51,602.22,572.27,528.29
CEU2023713013    ,CEU2023713013    ,20237130,13,2006-M03,2021-M13,10.93,10.77,11.02,11.79,12.18,12.1,11.93,12.12,12.51,12.41,12.45,13.21,13.82,13.55,12.71
CEU2023713016    ,CEU2023713016    ,20237130,16,2006-M03,2021-M13,100.0,98.0,86.5,94.8,100.7,110.0,113.7,117.6,120.1,125.0,131.6,143.0,151.2,149.6,152.9
CEU2023713017    ,CEU2023713017    ,20237130,17,2006-M03,2021-M13,100.0,100.2,90.2,107.5,121.7,134.7,139.4,148.8,157.1,164.2,177.1,209.3,235.7,231.4,232.3
CEU2023713056    ,CEU2023713056    ,20237130,56,2006-M03,2021-M13,6044.0,5922.0,5230.0,5729.0,6086.0,6648.0,6873.0,7106.0,7259.0,7558.0,7954.0,8642.0,9139.0,9042.0,9241.0
CEU2023713057    ,CEU2023713057    ,20237130,57,2006-M03,2021-M13,137027.0,137296.0,123615.0,147316.0,166748.0,184642.0,190999.0,203899.0,215283.0,225056.0,242695.0,286745.0,322959.0,317114.0,318341.0
CEU2023720002    ,CEU2023720002    ,20237200,2,2006-M03,2021-M13,34.1,33.1,33.6,34.7,35.9,36.0,36.3,36.5,36.3,36.0,36.5,36.5,35.2,35.3,35.1
CEU2023720003    ,CEU2023720003    ,20237200,3,2006-M03,2021-M13,27.54,27.22,28.86,29.22,30.21,31.32,30.64,31.81,34.26,38.31,36.97,36.86,38.74,43.5,42.54
CEU2023720011    ,CEU2023720011    ,20237200,11,2006-M03,2021-M13,938.46,901.22,968.42,1014.06,1084.53,1128.53,1111.44,1160.42,1244.91,1380.09,1349.56,1347.15,1364.85,1536.14,1490.89
CEU2023720012    ,CEU2023720012    ,20237200,12,2006-M03,2021-M13,452.61,418.58,451.4,465.05,482.14,491.53,477.1,490.17,525.24,575.02,550.57,536.48,533.86,593.54,550.2
CEU2023720013    ,CEU2023720013    ,20237200,13,2006-M03,2021-M13,13.28,12.64,13.45,13.4,13.43,13.64,13.15,13.44,14.45,15.96,15.08,14.68,15.15,16.81,15.7
CEU2023720016    ,CEU2023720016    ,20237200,16,2006-M03,2021-M13,100.0,82.9,64.4,55.2,51.1,47.1,47.3,46.8,45.3,44.9,46.3,44.3,43.3,39.1,40.0
CEU2023720017    ,CEU2023720017    ,20237200,17,2006-M03,2021-M13,100.0,82.0,67.5,58.6,56.1,53.6,52.6,54.0,56.4,62.5,62.1,59.3,60.8,61.8,61.8
CEU2023720056    ,CEU2023720056    ,20237200,56,2006-M03,2021-M13,3176.0,2633.0,2044.0,1753.0,1623.0,1496.0,1503.0,1486.0,1439.0,1427.0,1470.0,1406.0,1374.0,1243.0,1270.0
CEU2023720057    ,CEU2023720057    ,20237200,57,2006-M03,2021-M13,87464.0,71692.0,59001.0,51227.0,49039.0,46853.0,46041.0,47258.0,49309.0,54652.0,54342.0,51843.0,53218.0,54072.0,54020.0
CEU2023730002    ,CEU2023730002    ,20237300,2,2006-M03,2021-M13,42.2,41.5,40.7,42.0,42.1,42.2,42.3,43.0,43.1,43.1,43.7,43.4,43.7,42.8,42.7
CEU2023730003    ,CEU2023730003    ,20237300,3,2006-M03,2021-M13,22.51,23.86,24.94,25.43,25.94,26.09,26.27,26.46,28.03,28.67,29.14,29.96,31.07,32.35,34.1
CEU2023730011    ,CEU2023730011    ,20237300,11,2006-M03,2021-M13,949.63,989.97,1014.13,1067.16,1093.22,1101.17,1111.55,1136.67,1207.92,1235.58,1273.0,1301.91,1356.69,1385.35,1455.81
CEU2023730012    ,CEU2023730012    ,20237300,12,2006-M03,2021-M13,458.0,459.8,472.71,489.4,486.01,479.62,477.15,480.14,509.63,514.81,519.34,518.47,530.67,535.27,537.26
CEU2023730013    ,CEU2023730013    ,20237300,13,2006-M03,2021-M13,10.86,11.08,11.63,11.66,11.53,11.36,11.28,11.18,11.83,11.95,11.89,11.93,12.15,12.5,12.58
CEU2023730016    ,CEU2023730016    ,20237300,16,2006-M03,2021-M13,100.0,93.5,81.5,82.9,83.0,85.5,85.2,87.0,91.9,94.7,98.5,102.0,104.7,102.0,100.1
CEU2023730017    ,CEU2023730017    ,20237300,17,2006-M03,2021-M13,100.0,99.1,90.3,93.6,95.7,99.1,99.5,102.3,114.4,120.6,127.5,135.8,144.5,146.5,151.7
CEU2023730056    ,CEU2023730056    ,20237300,56,2006-M03,2021-M13,14532.0,13581.0,11848.0,12045.0,12064.0,12422.0,12384.0,12647.0,13349.0,13760.0,14319.0,14826.0,15221.0,14817.0,14552.0
