index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU8081111011    ,CEU8081111011    ,80811110,11,2006-M03,2022-M01,616.62,638.15,648.2,669.9,683.99,694.6,704.39,747.06,769.46,787.58,814.5,825.91,835.11,858.97,900.4
CEU8081111012    ,CEU8081111012    ,80811110,12,2006-M03,2022-M01,297.39,296.4,302.14,307.21,304.08,302.53,302.37,315.57,324.64,328.15,332.29,328.91,326.65,331.89,332.29
CEU8081111013    ,CEU8081111013    ,80811110,13,2006-M03,2022-M01,8.03,8.03,8.16,8.09,8.08,8.05,8.06,8.3,8.53,8.63,8.78,8.75,8.73,8.86,8.88
CEU8081111016    ,CEU8081111016    ,80811110,16,2006-M03,2022-M01,100.0,97.1,92.0,94.3,95.5,96.0,97.4,100.2,102.5,103.0,102.7,103.5,103.5,100.2,103.5
CEU8081111017    ,CEU8081111017    ,80811110,17,2006-M03,2022-M01,100.0,100.7,96.7,99.9,104.2,106.6,109.9,118.2,124.5,128.1,132.8,136.5,138.8,138.1,149.7
CEU8081111056    ,CEU8081111056    ,80811110,56,2006-M03,2022-M01,14699.0,14268.0,13519.0,13861.0,14034.0,14112.0,14321.0,14732.0,15072.0,15139.0,15097.0,15211.0,15211.0,14731.0,15218.0
CEU8081111057    ,CEU8081111057    ,80811110,57,2006-M03,2022-M01,244745.0,246569.0,236692.0,244620.0,255008.0,260931.0,268930.0,289300.0,304717.0,313495.0,325088.0,334130.0,339715.0,337913.0,366300.0
CEU8081111102    ,CEU8081111102    ,80811111,2,2006-M03,2022-M01,37.1,37.0,36.9,37.7,37.4,37.5,37.3,38.0,38.0,38.0,37.8,37.7,37.4,37.3,37.3
CEU8081111103    ,CEU8081111103    ,80811111,3,2006-M03,2022-M01,16.7,17.41,17.65,17.94,18.3,18.63,18.96,19.59,20.21,20.73,21.64,22.12,22.54,23.08,24.23
CEU8081111111    ,CEU8081111111    ,80811111,11,2006-M03,2022-M01,620.28,643.28,651.81,675.66,683.5,698.22,706.97,743.84,768.14,786.88,818.04,834.42,843.25,859.74,904.73
CEU8081111112    ,CEU8081111112    ,80811111,12,2006-M03,2022-M01,299.16,298.78,303.82,309.86,303.86,304.11,303.48,314.21,324.09,327.86,333.73,332.3,329.84,332.19,333.89
CEU8081111113    ,CEU8081111113    ,80811111,13,2006-M03,2022-M01,8.05,8.09,8.23,8.23,8.14,8.11,8.14,8.28,8.53,8.64,8.83,8.81,8.82,8.92,8.94
CEU8081111116    ,CEU8081111116    ,80811111,16,2006-M03,2022-M01,100.0,98.0,93.4,96.0,97.8,99.6,101.6,105.6,108.5,109.9,110.2,112.4,112.9,109.1,114.1
CEU8081111117    ,CEU8081111117    ,80811111,17,2006-M03,2022-M01,100.0,102.1,98.7,103.1,107.2,111.1,115.3,123.9,131.3,136.4,142.8,148.8,152.4,150.8,165.6
CEU8081111156    ,CEU8081111156    ,80811111,56,2006-M03,2022-M01,11861.0,11621.0,11082.0,11387.0,11600.0,11815.0,12048.0,12523.0,12870.0,13037.0,13076.0,13327.0,13393.0,12946.0,13536.0
CEU8081111157    ,CEU8081111157    ,80811111,57,2006-M03,2022-M01,198085.0,202307.0,195576.0,204251.0,212279.0,220131.0,228440.0,245351.0,260143.0,270255.0,282912.0,294774.0,301840.0,298754.0,327966.0
CEU8081112002    ,CEU8081112002    ,80811120,2,2006-M03,2022-M01,37.3,37.8,37.8,37.6,37.6,37.6,37.7,38.0,38.0,37.9,37.9,37.2,37.6,37.2,38.0
CEU8081112003    ,CEU8081112003    ,80811120,3,2006-M03,2022-M01,19.72,19.81,19.64,19.99,20.43,19.99,20.55,21.49,21.96,22.77,23.82,24.87,25.21,26.05,28.45
CEU8081112011    ,CEU8081112011    ,80811120,11,2006-M03,2022-M01,735.39,747.72,741.72,752.25,767.35,751.43,774.65,817.55,834.72,862.75,902.8,924.07,948.79,968.62,1079.84
CEU8081112012    ,CEU8081112012    ,80811120,12,2006-M03,2022-M01,354.67,347.29,345.73,344.98,341.14,327.29,332.53,345.34,352.18,359.47,368.31,368.0,371.12,374.26,398.51
CEU8081112013    ,CEU8081112013    ,80811120,13,2006-M03,2022-M01,9.51,9.2,9.15,9.17,9.08,8.71,8.82,9.08,9.27,9.49,9.72,9.9,9.86,10.07,10.5
CEU8081112016    ,CEU8081112016    ,80811120,16,2006-M03,2022-M01,100.0,98.1,91.6,89.9,91.6,94.2,95.9,99.5,102.8,106.3,108.7,106.4,108.8,100.5,107.7
CEU8081112017    ,CEU8081112017    ,80811120,17,2006-M03,2022-M01,100.0,98.5,91.2,91.1,94.9,95.5,100.0,108.4,114.5,122.8,131.3,134.1,139.1,132.7,155.4
CEU8081112056    ,CEU8081112056    ,80811120,56,2006-M03,2022-M01,9635.0,9448.0,8825.0,8658.0,8825.0,9077.0,9242.0,9584.0,9904.0,10244.0,10473.0,10248.0,10484.0,9679.0,10381.0
CEU8081112057    ,CEU8081112057    ,80811120,57,2006-M03,2022-M01,189976.0,187124.0,173321.0,173073.0,180328.0,181427.0,189913.0,206008.0,217506.0,233280.0,249415.0,254844.0,264309.0,252107.0,295308.0
CEU8081119002    ,CEU8081119002    ,80811190,2,2006-M03,2022-M01,29.9,29.6,30.2,30.4,30.6,31.0,31.0,30.7,30.9,31.6,32.5,32.3,31.4,31.9,31.9
CEU8081119003    ,CEU8081119003    ,80811190,3,2006-M03,2022-M01,11.29,11.55,12.12,12.6,12.94,12.72,12.86,12.96,13.31,13.76,14.76,15.64,16.4,17.24,17.78
CEU8081119011    ,CEU8081119011    ,80811190,11,2006-M03,2022-M01,337.19,342.06,366.48,383.18,395.77,394.19,399.38,398.27,411.19,434.99,479.86,504.97,514.58,549.85,567.85
CEU8081119012    ,CEU8081119012    ,80811190,12,2006-M03,2022-M01,162.63,158.87,170.82,175.73,175.95,171.69,171.44,168.23,173.49,181.24,195.77,201.1,201.28,212.45,209.56
CEU8081119013    ,CEU8081119013    ,80811190,13,2006-M03,2022-M01,5.45,5.36,5.65,5.78,5.75,5.54,5.52,5.47,5.62,5.73,6.02,6.23,6.41,6.66,6.56
CEU8081119016    ,CEU8081119016    ,80811190,16,2006-M03,2022-M01,100.0,95.0,91.4,91.5,94.6,97.3,100.0,102.5,108.2,113.3,118.8,119.7,119.9,113.9,123.5
CEU8081119017    ,CEU8081119017    ,80811190,17,2006-M03,2022-M01,100.0,97.2,98.1,102.0,108.4,109.6,113.9,117.7,127.5,138.1,155.3,165.7,174.1,173.9,194.4
CEU8081119056    ,CEU8081119056    ,80811190,56,2006-M03,2022-M01,6849.0,6505.0,6259.0,6264.0,6477.0,6661.0,6848.0,7022.0,7410.0,7760.0,8140.0,8196.0,8211.0,7800.0,8457.0
CEU8081119057    ,CEU8081119057    ,80811190,57,2006-M03,2022-M01,77339.0,75136.0,75853.0,78900.0,83828.0,84755.0,88081.0,91039.0,98597.0,106784.0,120109.0,128154.0,134665.0,134493.0,150323.0
CEU8081119202    ,CEU8081119202    ,80811192,2,2006-M03,2022-M01,27.1,27.0,28.3,28.2,27.8,28.0,28.4,28.3,28.3,29.0,29.8,30.6,29.9,30.4,30.3
CEU8081119203    ,CEU8081119203    ,80811192,3,2006-M03,2022-M01,10.62,10.86,11.19,11.21,11.47,11.84,12.23,12.32,12.44,12.91,13.88,14.77,15.8,16.97,17.32
CEU8081119211    ,CEU8081119211    ,80811192,11,2006-M03,2022-M01,287.83,293.58,316.43,316.6,319.32,331.25,347.87,348.08,351.56,374.24,414.24,451.32,472.28,516.04,524.35
CEU8081119212    ,CEU8081119212    ,80811192,12,2006-M03,2022-M01,138.82,136.36,147.49,145.19,141.96,144.28,149.33,147.03,148.33,155.93,168.99,179.73,184.73,199.39,193.51
CEU8081119213    ,CEU8081119213    ,80811192,13,2006-M03,2022-M01,5.12,5.04,5.22,5.14,5.1,5.16,5.25,5.2,5.25,5.38,5.66,5.88,6.18,6.56,6.39
CEU8081119216    ,CEU8081119216    ,80811192,16,2006-M03,2022-M01,100.0,95.6,93.1,92.4,94.8,98.2,102.6,106.5,113.8,119.8,125.9,130.2,130.3,122.4,132.2
CEU8081119217    ,CEU8081119217    ,80811192,17,2006-M03,2022-M01,100.0,97.8,98.1,97.5,102.4,109.5,118.2,123.6,133.5,145.7,164.6,181.3,193.8,195.7,215.6
CEU8081119256    ,CEU8081119256    ,80811192,56,2006-M03,2022-M01,4004.0,3827.0,3727.0,3698.0,3796.0,3931.0,4108.0,4264.0,4558.0,4796.0,5041.0,5215.0,5216.0,4902.0,5292.0
CEU8081119257    ,CEU8081119257    ,80811192,57,2006-M03,2022-M01,42502.0,41546.0,41713.0,41451.0,43537.0,46524.0,50252.0,52531.0,56724.0,61933.0,69969.0,77036.0,82382.0,83172.0,91630.0
CEU8081119802    ,CEU8081119802    ,80811198,2,2006-M03,2022-M01,34.8,34.2,33.7,34.2,35.5,36.6,36.0,35.6,36.4,37.1,38.1,35.9,34.3,34.7,35.2
CEU8081119803    ,CEU8081119803    ,80811198,3,2006-M03,2022-M01,12.24,12.55,13.48,14.59,15.03,14.0,13.81,13.96,14.68,15.13,16.18,17.15,17.45,17.71,18.54
CEU8081119811    ,CEU8081119811    ,80811198,11,2006-M03,2022-M01,426.33,429.67,454.28,499.78,533.76,512.22,497.72,496.25,534.34,560.93,616.27,615.09,599.33,615.02,652.14
CEU8081119812    ,CEU8081119812    ,80811198,12,2006-M03,2022-M01,205.62,199.57,211.75,229.2,237.29,223.1,213.65,209.62,225.44,233.71,251.42,244.95,234.43,237.63,240.67
CEU8081119813    ,CEU8081119813    ,80811198,13,2006-M03,2022-M01,5.9,5.83,6.28,6.69,6.68,6.1,5.93,5.9,6.19,6.3,6.6,6.83,6.83,6.84,6.84
CEU8081119816    ,CEU8081119816    ,80811198,16,2006-M03,2022-M01,100.0,94.1,89.0,90.3,94.2,95.9,96.4,97.0,100.4,104.2,109.0,104.8,105.3,101.9,111.2
CEU8081119817    ,CEU8081119817    ,80811198,17,2006-M03,2022-M01,100.0,96.4,98.0,107.6,115.6,109.6,108.7,110.7,120.3,128.8,144.0,146.7,150.2,147.3,168.5
CEU8081119856    ,CEU8081119856    ,80811198,56,2006-M03,2022-M01,2845.0,2676.0,2532.0,2568.0,2681.0,2727.0,2743.0,2761.0,2855.0,2965.0,3100.0,2981.0,2997.0,2898.0,3164.0
CEU8081119857    ,CEU8081119857    ,80811198,57,2006-M03,2022-M01,34831.0,33575.0,34139.0,37475.0,40281.0,38191.0,37868.0,38542.0,41910.0,44870.0,50160.0,51109.0,52302.0,51308.0,58676.0
CEU8081120002    ,CEU8081120002    ,80811200,2,2006-M03,2022-M01,38.5,37.8,36.7,37.6,37.8,38.8,39.0,38.7,39.1,38.7,37.7,38.2,39.7,39.8,41.2
CEU8081120003    ,CEU8081120003    ,80811200,3,2006-M03,2022-M01,19.95,21.21,21.81,21.88,22.59,24.47,25.04,24.82,25.8,27.11,27.45,29.7,30.37,29.96,31.42
CEU8081120011    ,CEU8081120011    ,80811200,11,2006-M03,2022-M01,767.71,802.1,801.11,822.08,854.92,949.09,976.05,959.36,1009.82,1049.51,1034.28,1133.88,1205.46,1193.36,1292.95
CEU8081120012    ,CEU8081120012    ,80811200,12,2006-M03,2022-M01,370.26,372.54,373.41,377.0,380.07,413.38,418.98,405.24,426.05,437.28,421.95,451.55,471.51,461.09,477.16
CEU8081120013    ,CEU8081120013    ,80811200,13,2006-M03,2022-M01,9.62,9.85,10.17,10.03,10.04,10.66,10.75,10.48,10.89,11.3,11.2,11.83,11.88,11.58,11.6
CEU8081120016    ,CEU8081120016    ,80811200,16,2006-M03,2022-M01,100.0,97.5,90.1,91.9,92.9,96.8,98.8,97.3,100.2,98.7,97.0,98.0,103.9,99.8,109.0
CEU8081120017    ,CEU8081120017    ,80811200,17,2006-M03,2022-M01,100.0,103.6,98.5,100.8,105.2,118.8,124.0,121.0,129.6,134.1,133.4,145.9,158.2,149.8,171.7
CEU8081120056    ,CEU8081120056    ,80811200,56,2006-M03,2022-M01,4009.0,3907.0,3612.0,3683.0,3725.0,3881.0,3960.0,3900.0,4016.0,3955.0,3887.0,3928.0,4164.0,4000.0,4369.0
CEU8081120057    ,CEU8081120057    ,80811200,57,2006-M03,2022-M01,79963.0,82863.0,78783.0,80577.0,84145.0,94981.0,99159.0,96768.0,103608.0,107225.0,106694.0,116676.0,126463.0,119823.0,137257.0
CEU8081121202    ,CEU8081121202    ,80811212,2,2006-M03,2022-M01,40.0,37.3,36.8,39.4,38.3,38.1,38.4,38.6,39.4,38.8,37.7,38.8,40.0,40.9,41.2
CEU8081121203    ,CEU8081121203    ,80811212,3,2006-M03,2022-M01,18.78,18.56,20.6,23.0,22.16,23.21,24.53,24.44,24.94,26.53,25.92,24.62,24.92,26.22,29.33
CEU8081121211    ,CEU8081121211    ,80811212,11,2006-M03,2022-M01,751.83,692.31,758.18,906.76,849.17,883.35,941.74,943.73,983.59,1028.33,978.1,956.25,997.9,1070.92,1208.05
CEU8081121212    ,CEU8081121212    ,80811212,12,2006-M03,2022-M01,362.6,321.55,353.4,415.84,377.51,384.74,404.25,398.64,414.99,428.46,399.03,380.81,390.33,413.78,445.82
CEU8081121213    ,CEU8081121213    ,80811212,13,2006-M03,2022-M01,9.06,8.62,9.6,10.55,9.85,10.11,10.53,10.32,10.52,11.05,10.57,9.8,9.75,10.13,10.82
CEU8081121216    ,CEU8081121216    ,80811212,16,2006-M03,2022-M01,100.0,94.8,86.7,92.2,92.1,95.7,97.2,99.5,101.7,94.3,89.9,89.9,91.0,88.6,92.6
CEU8081121217    ,CEU8081121217    ,80811212,17,2006-M03,2022-M01,100.0,93.7,95.0,113.0,108.7,118.3,127.0,129.5,135.0,133.2,124.1,117.9,120.8,123.7,144.6
CEU8081121256    ,CEU8081121256    ,80811212,56,2006-M03,2022-M01,1686.0,1599.0,1461.0,1555.0,1553.0,1614.0,1639.0,1677.0,1714.0,1590.0,1515.0,1516.0,1534.0,1494.0,1561.0
CEU8081121257    ,CEU8081121257    ,80811212,57,2006-M03,2022-M01,31652.0,29671.0,30081.0,35757.0,34406.0,37447.0,40189.0,40974.0,42737.0,42170.0,39271.0,37310.0,38245.0,39160.0,45765.0
CEU8081121902    ,CEU8081121902    ,80811219,2,2006-M03,2022-M01,37.4,38.2,36.7,36.3,37.5,39.3,39.4,38.7,38.9,38.7,37.6,37.8,39.5,39.3,41.1
CEU8081121903    ,CEU8081121903    ,80811219,3,2006-M03,2022-M01,20.79,23.04,22.64,21.06,22.89,25.37,25.4,25.1,26.44,27.5,28.43,32.9,33.55,32.19,32.58
CEU8081121911    ,CEU8081121911    ,80811219,11,2006-M03,2022-M01,778.53,880.14,830.1,765.21,858.81,997.42,1000.52,971.47,1028.77,1063.87,1070.3,1242.18,1324.86,1263.89,1340.42
CEU8081121912    ,CEU8081121912    ,80811219,12,2006-M03,2022-M01,375.48,408.79,386.93,350.92,381.8,434.43,429.49,410.36,434.05,443.27,436.64,494.68,518.22,488.34,494.67
CEU8081121913    ,CEU8081121913    ,80811219,13,2006-M03,2022-M01,10.03,10.7,10.55,9.66,10.18,11.05,10.9,10.6,11.16,11.46,11.6,13.1,13.12,12.44,12.02
CEU8081121916    ,CEU8081121916    ,80811219,16,2006-M03,2022-M01,100.0,99.4,92.6,91.6,93.5,97.6,99.9,95.7,99.1,101.8,102.1,103.8,113.1,107.9,120.9
CEU8081121917    ,CEU8081121917    ,80811219,17,2006-M03,2022-M01,100.0,110.1,100.8,92.8,102.9,119.1,122.0,115.5,125.9,134.7,139.6,164.2,182.6,167.0,189.4
CEU8081121956    ,CEU8081121956    ,80811219,56,2006-M03,2022-M01,2324.0,2309.0,2151.0,2128.0,2172.0,2268.0,2321.0,2224.0,2302.0,2366.0,2372.0,2412.0,2629.0,2507.0,2809.0
CEU8081121957    ,CEU8081121957    ,80811219,57,2006-M03,2022-M01,48315.0,53205.0,48699.0,44829.0,49732.0,57535.0,58947.0,55811.0,60852.0,65065.0,67438.0,79355.0,88214.0,80689.0,91518.0
CEU8081130002    ,CEU8081130002    ,80811300,2,2006-M03,2022-M01,39.1,39.9,39.6,40.8,41.3,40.7,40.2,40.5,40.1,40.4,40.2,40.7,40.5,39.0,40.2
CEU8081130003    ,CEU8081130003    ,80811300,3,2006-M03,2022-M01,21.0,22.03,23.29,23.37,23.46,24.09,24.65,25.68,25.39,25.82,26.47,27.85,29.24,30.16,31.47
CEU8081130011    ,CEU8081130011    ,80811300,11,2006-M03,2022-M01,821.64,880.14,923.3,953.91,969.69,979.54,991.16,1041.1,1017.34,1042.11,1063.92,1132.99,1183.99,1175.32,1264.18
CEU8081130012    ,CEU8081130012    ,80811300,12,2006-M03,2022-M01,396.27,408.79,430.37,437.46,431.09,426.64,425.47,439.77,429.23,434.2,434.04,451.2,463.12,454.12,466.54
CEU8081130013    ,CEU8081130013    ,80811300,13,2006-M03,2022-M01,10.13,10.23,10.86,10.72,10.43,10.49,10.58,10.85,10.71,10.76,10.8,11.09,11.44,11.65,11.61
CEU8081130016    ,CEU8081130016    ,80811300,16,2006-M03,2022-M01,100.0,105.1,95.6,96.3,103.8,107.7,108.4,111.6,111.7,111.6,113.1,117.9,120.0,111.0,120.0
CEU8081130017    ,CEU8081130017    ,80811300,17,2006-M03,2022-M01,100.0,110.3,106.1,107.1,115.9,123.6,127.2,136.5,135.1,137.2,142.5,156.3,167.1,159.4,179.8
CEU8081130056    ,CEU8081130056    ,80811300,56,2006-M03,2022-M01,7298.0,7671.0,6980.0,7026.0,7572.0,7863.0,7912.0,8148.0,8152.0,8144.0,8254.0,8601.0,8760.0,8103.0,8754.0
CEU8081130057    ,CEU8081130057    ,80811300,57,2006-M03,2022-M01,153271.0,168995.0,162585.0,164183.0,177598.0,189377.0,195035.0,209270.0,207004.0,210271.0,218449.0,239534.0,256156.0,244379.0,275517.0
CEU8081140002    ,CEU8081140002    ,80811400,2,2006-M03,2022-M01,34.4,34.7,35.7,36.0,34.6,34.6,34.6,34.5,35.6,34.2,34.8,35.4,35.5,34.9,36.4
CEU8081140003    ,CEU8081140003    ,80811400,3,2006-M03,2022-M01,16.1,16.19,16.16,17.03,16.77,17.19,17.91,17.89,18.5,18.86,20.37,21.6,22.58,23.72,23.35
CEU8081140011    ,CEU8081140011    ,80811400,11,2006-M03,2022-M01,553.34,562.02,576.3,613.17,579.72,594.09,619.23,617.93,659.13,645.17,708.71,763.76,801.24,826.75,850.17
CEU8081140012    ,CEU8081140012    ,80811400,12,2006-M03,2022-M01,266.87,261.04,268.62,281.2,257.72,258.76,265.81,261.02,278.09,268.81,289.13,304.16,313.4,319.44,313.75
CEU8081140013    ,CEU8081140013    ,80811400,13,2006-M03,2022-M01,7.76,7.52,7.53,7.81,7.46,7.49,7.69,7.56,7.81,7.86,8.31,8.6,8.83,9.16,8.62
CEU8081140016    ,CEU8081140016    ,80811400,16,2006-M03,2022-M01,100.0,97.5,93.3,90.6,87.0,88.2,91.1,93.3,99.3,95.9,99.0,103.1,103.9,96.7,109.2
CEU8081140017    ,CEU8081140017    ,80811400,17,2006-M03,2022-M01,100.0,98.1,93.6,95.9,90.6,94.2,101.4,103.6,114.1,112.4,125.4,138.4,145.7,142.4,158.4
CEU8081140056    ,CEU8081140056    ,80811400,56,2006-M03,2022-M01,2683.0,2617.0,2502.0,2432.0,2334.0,2366.0,2445.0,2503.0,2663.0,2574.0,2657.0,2767.0,2788.0,2594.0,2931.0
CEU8081140057    ,CEU8081140057    ,80811400,57,2006-M03,2022-M01,43188.0,42353.0,40442.0,41425.0,39141.0,40671.0,43785.0,44764.0,49276.0,48533.0,54140.0,59752.0,62944.0,61517.0,68424.0
CEU8081200002    ,CEU8081200002    ,80812000,2,2006-M03,2022-M01,29.0,29.0,28.6,29.1,29.2,29.0,29.3,29.0,28.9,28.9,28.4,28.6,28.8,28.2,28.2
CEU8081200003    ,CEU8081200003    ,80812000,3,2006-M03,2022-M01,14.03,14.58,14.91,15.07,15.17,15.29,15.75,15.98,16.59,17.08,17.9,18.13,18.42,19.31,21.1
CEU8081200011    ,CEU8081200011    ,80812000,11,2006-M03,2022-M01,406.16,422.29,426.87,437.67,442.35,443.63,461.51,463.67,479.53,493.25,508.03,518.55,530.86,544.32,596.04
CEU8081200012    ,CEU8081200012    ,80812000,12,2006-M03,2022-M01,195.89,196.14,198.97,200.71,196.65,193.22,198.11,195.86,202.32,205.51,207.26,206.51,207.65,210.32,219.97
CEU8081200013    ,CEU8081200013    ,80812000,13,2006-M03,2022-M01,6.77,6.77,6.95,6.91,6.74,6.66,6.76,6.75,7.0,7.12,7.3,7.22,7.2,7.46,7.79
CEU8081200016    ,CEU8081200016    ,80812000,16,2006-M03,2022-M01,100.0,101.0,96.7,96.9,99.1,100.5,103.7,104.9,107.1,110.0,110.7,113.7,116.7,92.1,100.9
CEU8081200017    ,CEU8081200017    ,80812000,17,2006-M03,2022-M01,100.0,105.0,102.8,104.1,107.2,109.6,116.4,119.5,126.7,133.9,141.2,146.9,153.2,126.8,151.8
CEU8081200056    ,CEU8081200056    ,80812000,56,2006-M03,2022-M01,37918.0,38314.0,36668.0,36760.0,37584.0,38116.0,39327.0,39790.0,40617.0,41705.0,41965.0,43096.0,44247.0,34941.0,38266.0
CEU8081200057    ,CEU8081200057    ,80812000,57,2006-M03,2022-M01,531933.0,558544.0,546655.0,553788.0,570007.0,582744.0,619220.0,635799.0,673751.0,712379.0,751094.0,781264.0,814847.0,674643.0,807371.0
CEU8081210002    ,CEU8081210002    ,80812100,2,2006-M03,2022-M01,25.7,25.6,25.1,25.9,26.4,25.9,25.9,25.9,26.0,26.4,26.2,26.1,26.1,25.0,25.2
