index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU7071130001    ,CEU7071130001    ,70711300,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,61.9,63.5,63.7,65.6,67.7,72.1,76.9,77.3,79.0,82.9,84.9,82.8,86.9,89.6,93.4,100.7,106.9,108.3,109.1,111.1,112.8,119.2,127.3,139.0,139.7,155.2,170.0,178.1,181.0,111.3,129.5
CEU7071130006    ,CEU7071130006    ,70711300,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4,49.3,50.1,49.7,51.5,53.7,56.8,60.9,61.1,61.8,64.6,65.9,62.3,66.2,69.0,74.1,82.1,87.0,88.3,91.0,94.1,94.1,98.0,104.4,114.6,114.1,127.3,139.2,145.1,147.8,85.6,101.8
CEU7071130010    ,CEU7071130010    ,70711300,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,29.2,29.3,29.4,31.3,32.7,34.7,36.9,36.8,37.8,40.5,42.1,41.2,42.5,44.3,46.5,49.6,53.4,52.9,52.7,52.4,52.5,53.0,54.6,59.5,61.9,70.6,77.2,81.0,86.2,54.9,61.6
CEU7071150001    ,CEU7071150001    ,70711500,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,26.9,27.4,27.5,27.9,29.8,31.9,34.1,35.2,35.6,36.0,37.4,40.0,42.5,41.5,44.1,47.6,49.4,48.7,44.7,44.0,45.3,47.1,48.0,49.4,51.1,51.6,50.7,51.0,53.3,40.9,49.8
CEU7071150006    ,CEU7071150006    ,70711500,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,20.4,20.7,20.7,21.2,22.9,24.5,26.2,26.9,27.2,27.3,28.2,29.6,30.6,30.2,33.4,36.9,38.6,39.1,35.3,34.5,35.9,37.9,38.0,38.0,37.5,38.4,39.0,40.0,42.4,29.9,37.7
CEU7071150010    ,CEU7071150010    ,70711500,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,12.3,12.2,12.2,12.6,13.1,14.0,14.9,15.3,15.4,15.8,16.7,18.3,18.1,16.9,18.4,23.5,23.1,21.3,18.9,17.1,16.4,18.6,19.2,20.4,20.5,20.2,20.5,23.1,25.0,21.0,24.5
CEU7071200001    ,CEU7071200001    ,70712000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,71.0,75.0,78.3,81.8,83.9,88.9,93.8,97.4,103.1,110.4,115.0,114.0,114.7,118.3,120.7,123.8,130.3,131.6,129.4,127.7,132.7,136.1,140.3,146.9,153.0,159.6,165.6,169.5,172.6,138.1,138.8
CEU7071200006    ,CEU7071200006    ,70712000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,56.5,60.1,62.4,64.8,66.3,69.8,73.5,76.3,80.7,86.8,89.8,89.6,88.5,92.5,95.2,97.5,103.6,105.1,103.9,102.6,106.4,106.9,107.4,114.3,120.9,126.9,131.5,133.5,134.2,101.7,104.3
CEU7071200010    ,CEU7071200010    ,70712000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,42.0,43.8,45.2,47.2,48.9,52.0,55.0,57.3,61.5,65.4,69.1,69.5,70.8,72.0,74.1,76.4,78.3,78.6,78.2,77.9,79.3,78.8,82.2,88.6,94.1,97.5,102.2,104.3,106.9,85.6,85.9
CEU7071211001    ,CEU7071211001    ,70712110,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,44.3,46.7,48.5,50.5,51.7,54.9,57.9,60.1,63.7,68.5,71.3,69.5,69.3,69.8,71.3,73.2,76.3,77.0,75.0,73.4,77.1,79.8,81.9,86.0,89.8,94.6,97.8,100.3,102.6,80.0,77.9
CEU7071211006    ,CEU7071211006    ,70712110,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,35.5,37.5,38.7,40.1,41.0,43.2,45.5,47.2,50.1,53.9,55.9,54.6,53.5,53.9,55.6,57.4,60.1,60.8,59.2,57.9,60.2,63.0,63.4,66.4,70.2,73.9,75.8,77.2,77.8,57.7,56.6
CEU7071211010    ,CEU7071211010    ,70712110,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,26.3,27.3,28.0,29.1,30.1,32.1,33.9,35.3,38.0,40.5,42.8,42.9,43.3,42.9,44.0,45.2,46.0,45.7,45.6,45.4,46.7,48.3,50.8,54.2,56.7,58.5,61.9,63.7,64.7,51.4,50.0
CEU7071219001    ,CEU7071219001    ,70712190,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,26.6,28.3,29.8,31.4,32.2,34.1,36.0,37.3,39.3,42.0,43.7,44.6,45.4,48.5,49.4,50.6,54.0,54.6,54.4,54.3,55.6,56.3,58.4,60.8,63.1,64.9,67.8,69.2,70.0,58.1,60.9
CEU7071219006    ,CEU7071219006    ,70712190,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,21.1,22.5,23.6,24.7,25.3,26.6,28.0,29.1,30.6,32.8,34.0,35.0,35.0,38.6,39.7,40.1,43.5,44.4,44.7,44.7,46.2,44.0,44.0,48.0,50.7,53.0,55.7,56.3,56.4,44.1,47.7
CEU7071219010    ,CEU7071219010    ,70712190,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,15.7,16.5,17.2,18.1,18.8,19.9,21.1,21.9,23.5,24.9,26.3,26.6,27.5,29.1,30.1,31.2,32.3,32.9,32.6,32.5,32.5,30.4,31.3,34.4,37.4,39.1,40.3,40.6,42.2,34.2,35.9
CEU7071300001    ,CEU7071300001    ,70713000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.3,823.4,871.8,936.8,997.7,1067.8,1104.5,1156.5,1197.9,1244.9,1295.7,1327.1,1305.0,1326.5,1363.8,1395.3,1406.3,1433.9,1432.8,1389.2,1379.4,1392.2,1430.1,1470.2,1512.9,1563.1,1627.5,1673.8,1706.6,1745.4,1298.8,1459.6
CEU7071300006    ,CEU7071300006    ,70713000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.3,722.2,770.3,826.9,879.5,940.7,972.6,1020.5,1055.4,1097.0,1149.0,1176.7,1138.8,1141.5,1179.4,1206.3,1219.5,1242.0,1240.3,1208.2,1200.7,1221.0,1249.3,1284.0,1317.4,1367.3,1421.3,1459.8,1485.3,1519.9,1091.0,1229.7
CEU7071300010    ,CEU7071300010    ,70713000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.3,376.2,393.9,421.5,451.0,486.9,507.7,528.9,543.4,564.2,584.7,603.8,573.6,580.6,610.6,634.0,663.9,681.5,678.2,650.7,636.9,647.2,672.2,691.1,709.5,731.6,764.6,785.9,830.8,865.4,609.9,690.8
CEU7071310001    ,CEU7071310001    ,70713100,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,112.3,122.1,128.9,128.5,143.8,147.5,157.2,151.9,152.3,164.5,176.6,152.9,150.7,155.8,160.5,151.5,152.3,154.5,152.2,157.3,160.4,175.5,183.9,186.1,200.2,203.7,207.1,212.0,224.0,153.6,161.3
CEU7071310010    ,CEU7071310010    ,70713100,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,50.7,55.5,57.6,57.5,65.5,68.5,72.4,69.9,69.6,74.7,82.5,72.1,71.0,72.0,69.5,76.1,76.9,77.5,75.9,79.2,80.4,88.9,93.4,94.4,101.8,99.4,99.9,107.5,114.8,78.1,82.5
CEU7071320001    ,CEU7071320001    ,70713200,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,34.3,45.7,60.8,89.2,110.1,120.6,131.7,125.8,132.9,140.7,140.7,135.6,132.4,138.9,140.3,139.6,143.3,140.6,131.9,126.7,126.2,129.6,133.1,131.2,129.0,126.7,123.3,118.5,115.2,82.2,97.4
CEU7071320006    ,CEU7071320006    ,70713200,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,30.1,41.0,54.6,79.4,98.2,107.6,117.5,111.4,118.1,126.6,125.8,120.2,115.9,121.8,122.0,121.8,124.5,122.7,115.5,109.7,109.0,111.6,115.5,112.8,111.4,108.8,107.3,101.8,98.0,67.4,80.6
CEU7071320010    ,CEU7071320010    ,70713200,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,14.3,18.9,26.8,40.5,51.0,57.6,64.0,61.3,65.5,69.8,72.2,70.0,67.5,71.5,72.4,69.3,74.0,73.4,68.7,65.3,63.2,64.3,68.0,66.4,64.6,63.7,60.9,60.3,58.0,40.5,50.4
CEU7071321001    ,CEU7071321001    ,70713210,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,22.7,32.1,44.5,69.3,86.3,95.7,105.2,98.8,105.9,114.4,114.2,106.8,101.3,99.5,98.4,96.3,98.6,93.7,85.0,81.4,86.8,88.0,89.1,87.6,86.1,84.2,82.1,80.1,75.4,51.1,55.3
CEU7071329001    ,CEU7071329001    ,70713290,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.6,13.6,16.3,19.9,23.7,24.9,26.5,27.0,27.0,26.3,26.5,28.8,31.1,39.4,41.9,43.4,44.8,46.9,46.9,45.2,39.4,41.6,44.0,43.5,42.9,42.5,41.2,38.4,39.8,31.1,42.1
CEU7071390001    ,CEU7071390001    ,70713900,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.7,676.8,704.0,747.1,780.0,813.9,836.4,867.6,920.2,959.7,990.5,1009.8,1016.6,1043.4,1069.1,1094.6,1115.1,1138.2,1137.7,1105.1,1095.4,1105.5,1125.0,1153.3,1195.6,1234.0,1297.2,1343.4,1376.1,1406.2,1063.0,1200.9
CEU7071390010    ,CEU7071390010    ,70713900,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.3,311.2,319.6,337.2,353.0,370.4,381.5,392.5,412.2,429.0,440.2,449.1,431.5,442.1,467.2,492.2,518.5,530.7,527.4,506.1,492.5,503.6,519.0,529.7,548.7,565.2,601.6,625.1,662.9,692.5,491.3,557.9
CEU7071391001    ,CEU7071391001    ,70713910,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3,168.2,174.3,183.7,196.1,208.5,218.9,231.7,248.0,264.9,281.3,287.0,294.1,308.7,323.3,345.7,344.6,353.0,353.9,339.4,340.6,343.4,343.7,351.4,360.0,364.9,374.1,375.3,372.8,368.6,322.9,359.8
CEU7071391006    ,CEU7071391006    ,70713910,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,144.8,151.3,159.3,169.9,180.2,189.3,201.2,216.2,230.7,245.1,250.1,248.1,252.3,269.4,292.7,293.7,300.3,301.4,290.8,291.8,295.7,293.8,298.7,304.2,310.2,319.0,320.6,318.9,317.1,271.4,302.1
CEU7071391010    ,CEU7071391010    ,70713910,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1,57.8,58.8,59.9,63.5,67.8,71.6,75.3,80.3,85.8,91.1,93.1,89.9,92.3,96.5,103.1,100.7,101.6,102.2,99.8,100.4,103.6,103.7,104.5,108.3,112.1,116.5,117.6,119.2,119.0,97.8,112.7
CEU7071392001    ,CEU7071392001    ,70713920,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,20.6,21.7,23.7,25.9,26.7,28.2,28.0,30.3,31.1,32.0,33.5,30.5,35.2,34.0,31.5,34.2,36.5,36.1,36.0,39.0,36.4,37.7,36.1,40.6,39.3,42.0,43.4,41.3,45.0,38.6,41.8
CEU7071392006    ,CEU7071392006    ,70713920,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,17.9,19.1,20.8,22.4,23.0,24.5,24.2,26.0,26.7,27.8,29.1,26.0,31.7,30.6,26.5,28.8,31.3,31.8,32.2,33.8,32.1,33.2,31.9,35.3,33.8,36.3,38.1,36.0,39.0,32.6,36.0
CEU7071392010    ,CEU7071392010    ,70713920,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.8,5.9,6.8,7.8,8.1,8.7,8.6,9.3,9.7,10.0,10.9,10.3,12.5,12.2,11.2,11.1,12.0,12.6,12.2,13.4,12.5,13.1,12.6,14.2,14.0,15.2,15.8,15.1,16.7,14.0,15.5
CEU7071393001    ,CEU7071393001    ,70713930,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.6,18.4,19.5,20.2,21.1,22.1,23.7,24.9,25.9,27.2,28.2,28.6,28.4,30.5,30.5,31.6,34.3,32.0,29.9,30.8,32.0,31.4,31.4,32.2,33.2,33.8,37.9,38.5,39.0,32.4,37.2
CEU7071393006    ,CEU7071393006    ,70713930,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,15.8,15.0,16.0,16.4,17.1,17.9,19.3,20.3,21.1,22.7,23.1,23.3,23.1,24.6,24.6,25.0,29.2,26.8,24.7,25.4,26.7,25.1,25.3,26.6,27.6,27.9,31.0,31.5,31.4,25.6,29.6
CEU7071393010    ,CEU7071393010    ,70713930,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.7,5.6,6.2,6.3,6.5,6.9,7.8,8.7,9.0,8.5,8.2,8.4,9.2,11.2,11.3,11.1,11.5,9.9,9.7,10.0,10.1,10.2,9.4,9.2,10.1,9.7,11.6,11.8,12.0,10.2,11.8
CEU7071394001    ,CEU7071394001    ,70713940,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.7,278.1,287.9,303.1,318.5,336.7,349.2,362.7,383.9,410.8,434.1,449.9,467.5,472.8,483.9,493.5,504.2,508.3,512.3,500.0,487.3,493.1,507.6,525.3,544.7,566.9,598.5,620.3,637.0,661.1,463.9,513.4
CEU7071394006    ,CEU7071394006    ,70713940,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8,244.7,254.3,268.3,281.9,296.8,308.4,320.4,338.8,362.7,385.7,399.6,412.1,416.5,426.2,436.4,444.4,443.7,445.2,436.7,428.2,439.6,453.6,468.6,482.0,502.9,532.2,552.6,564.1,586.6,399.1,443.2
CEU7071394010    ,CEU7071394010    ,70713940,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1,158.0,161.9,167.9,176.2,187.6,194.4,199.3,207.3,219.6,231.0,238.0,237.1,242.3,262.1,283.6,307.0,311.2,312.0,298.7,283.3,288.7,301.6,310.8,319.2,328.3,352.5,365.3,384.6,407.5,277.9,301.9
