index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU4244300057    ,CEU4244300057    ,42443000,57,2006-M03,2022-M01,445107.0,407133.0,363720.0,379945.0,405500.0,426021.0,408814.0,418100.0,459712.0,452523.0,430886.0,435413.0,431265.0,384112.0,391342.0
CEU4244314102    ,CEU4244314102    ,42443141,2,2006-M03,2022-M01,33.9,34.6,36.0,36.4,35.0,35.2,35.6,35.5,35.0,33.7,34.4,34.4,33.9,34.2,32.8
CEU4244314103    ,CEU4244314103    ,42443141,3,2006-M03,2022-M01,19.12,18.46,17.87,16.79,16.16,17.1,17.91,18.11,18.77,19.24,20.34,21.69,23.49,24.72,26.66
CEU4244314111    ,CEU4244314111    ,42443141,11,2006-M03,2022-M01,647.63,638.32,643.73,611.56,566.23,601.72,637.1,642.53,657.07,649.04,699.84,745.46,796.56,846.65,873.86
CEU4244314112    ,CEU4244314112    ,42443141,12,2006-M03,2022-M01,312.35,296.48,300.06,280.46,251.73,262.08,273.48,271.41,277.22,270.43,285.51,296.87,311.57,327.13,322.49
CEU4244314113    ,CEU4244314113    ,42443141,13,2006-M03,2022-M01,9.22,8.57,8.33,7.7,7.18,7.45,7.69,7.65,7.92,8.02,8.3,8.64,9.19,9.55,9.84
CEU4244314116    ,CEU4244314116    ,42443141,16,2006-M03,2022-M01,100.0,95.3,88.1,86.0,83.4,85.6,86.2,84.4,81.5,76.1,73.3,68.4,65.7,62.8,61.7
CEU4244314117    ,CEU4244314117    ,42443141,17,2006-M03,2022-M01,100.0,92.0,82.3,75.5,70.5,76.5,80.7,79.9,80.0,76.6,77.9,77.5,80.7,81.2,86.1
CEU4244314156    ,CEU4244314156    ,42443141,56,2006-M03,2022-M01,2437.0,2322.0,2146.0,2095.0,2033.0,2085.0,2100.0,2057.0,1987.0,1855.0,1786.0,1666.0,1600.0,1530.0,1504.0
CEU4244314157    ,CEU4244314157    ,42443141,57,2006-M03,2022-M01,46597.0,42863.0,38345.0,35165.0,32861.0,35652.0,37610.0,37251.0,37289.0,35697.0,36316.0,36130.0,37591.0,37824.0,40103.0
CEU4244314202    ,CEU4244314202    ,42443142,2,2006-M03,2022-M01,34.3,33.2,33.3,34.4,35.2,35.7,36.3,36.9,36.4,35.7,34.4,34.9,34.5,34.0,34.5
CEU4244314203    ,CEU4244314203    ,42443142,3,2006-M03,2022-M01,22.76,21.81,21.37,21.53,22.54,24.37,23.33,23.44,24.87,24.98,25.43,25.85,26.71,26.76,26.93
CEU4244314211    ,CEU4244314211    ,42443142,11,2006-M03,2022-M01,779.74,724.2,712.09,740.53,792.85,869.54,847.13,865.73,906.02,891.36,874.53,903.42,921.01,909.7,929.0
CEU4244314212    ,CEU4244314212    ,42443142,12,2006-M03,2022-M01,376.06,336.36,331.92,339.61,352.47,378.73,363.64,365.69,382.26,371.39,356.78,359.77,360.25,351.49,342.84
CEU4244314213    ,CEU4244314213    ,42443142,13,2006-M03,2022-M01,10.98,10.13,9.96,9.87,10.02,10.61,10.01,9.9,10.49,10.41,10.37,10.29,10.45,10.34,9.94
CEU4244314216    ,CEU4244314216    ,42443142,16,2006-M03,2022-M01,100.0,95.4,86.9,91.4,94.4,91.4,90.9,92.8,97.0,95.2,88.6,88.2,84.1,73.9,74.5
CEU4244314217    ,CEU4244314217    ,42443142,17,2006-M03,2022-M01,100.0,91.4,81.6,86.5,93.5,97.9,93.2,95.6,106.0,104.5,99.0,100.2,98.8,86.9,88.1
CEU4244314256    ,CEU4244314256    ,42443142,56,2006-M03,2022-M01,17511.0,16701.0,15218.0,16011.0,16534.0,16013.0,15914.0,16249.0,16986.0,16677.0,15519.0,15450.0,14734.0,12937.0,13045.0
CEU4244314257    ,CEU4244314257    ,42443142,57,2006-M03,2022-M01,398530.0,364307.0,325251.0,344681.0,372672.0,390273.0,371303.0,380797.0,422403.0,416643.0,394727.0,399385.0,393601.0,346202.0,351278.0
CEU4244400002    ,CEU4244400002    ,42444000,2,2006-M03,2022-M01,35.5,35.2,35.2,34.9,35.0,34.9,34.0,32.5,33.2,32.1,31.8,31.5,31.6,31.3,30.8
CEU4244400003    ,CEU4244400003    ,42444000,3,2006-M03,2022-M01,15.94,16.38,16.45,16.69,17.22,17.28,17.1,16.84,16.96,17.28,17.41,17.86,18.52,19.16,19.88
CEU4244400011    ,CEU4244400011    ,42444000,11,2006-M03,2022-M01,565.4,575.99,579.93,582.24,601.93,602.29,580.82,547.9,562.58,554.35,552.94,562.71,585.41,598.95,611.75
CEU4244400012    ,CEU4244400012    ,42444000,12,2006-M03,2022-M01,272.69,267.53,270.32,267.01,267.6,262.33,249.32,231.44,237.36,230.97,225.58,224.09,228.98,231.42,225.76
CEU4244400013    ,CEU4244400013    ,42444000,13,2006-M03,2022-M01,7.69,7.61,7.67,7.65,7.66,7.53,7.34,7.11,7.16,7.2,7.1,7.11,7.24,7.4,7.34
CEU4244400016    ,CEU4244400016    ,42444000,16,2006-M03,2022-M01,100.0,94.5,87.7,85.0,86.2,88.1,88.3,86.0,88.1,87.5,87.2,88.3,87.9,91.4,92.6
CEU4244400017    ,CEU4244400017    ,42444000,17,2006-M03,2022-M01,100.0,97.1,90.5,89.0,93.2,95.6,94.8,90.9,93.8,94.9,95.3,99.0,102.1,109.9,115.6
CEU4244400056    ,CEU4244400056    ,42444000,56,2006-M03,2022-M01,46481.0,43918.0,40759.0,39516.0,40088.0,40959.0,41054.0,39993.0,40966.0,40665.0,40554.0,41038.0,40857.0,42469.0,43059.0
CEU4244400057    ,CEU4244400057    ,42444000,57,2006-M03,2022-M01,740699.0,719321.0,670644.0,659450.0,690161.0,707745.0,701941.0,673369.0,694952.0,702781.0,705907.0,733048.0,756599.0,813876.0,855950.0
CEU4244410002    ,CEU4244410002    ,42444100,2,2006-M03,2022-M01,35.7,35.3,35.4,35.0,35.0,35.0,33.8,32.3,33.0,31.8,31.4,31.2,31.4,30.8,30.2
CEU4244410003    ,CEU4244410003    ,42444100,3,2006-M03,2022-M01,15.98,16.4,16.54,16.85,17.4,17.39,17.08,16.82,16.93,17.24,17.37,17.84,18.45,19.11,19.78
CEU4244410011    ,CEU4244410011    ,42444100,11,2006-M03,2022-M01,570.61,579.64,585.33,589.43,609.6,607.92,576.89,543.1,558.8,547.73,545.66,556.44,578.74,587.97,597.82
CEU4244410012    ,CEU4244410012    ,42444100,12,2006-M03,2022-M01,275.2,269.22,272.83,270.31,271.01,264.78,247.64,229.41,235.76,228.21,222.61,221.59,226.37,227.18,220.62
CEU4244410013    ,CEU4244410013    ,42444100,13,2006-M03,2022-M01,7.71,7.62,7.71,7.73,7.74,7.57,7.33,7.1,7.14,7.18,7.09,7.1,7.22,7.38,7.3
CEU4244410016    ,CEU4244410016    ,42444100,16,2006-M03,2022-M01,100.0,94.4,87.4,84.5,85.1,86.9,86.2,83.7,86.1,85.0,84.6,85.8,85.6,88.4,88.8
CEU4244410017    ,CEU4244410017    ,42444100,17,2006-M03,2022-M01,100.0,96.8,90.5,89.1,92.6,94.5,92.1,88.1,91.2,91.7,92.0,95.8,98.8,105.7,109.9
CEU4244410056    ,CEU4244410056    ,42444100,56,2006-M03,2022-M01,41624.0,39288.0,36398.0,35182.0,35414.0,36172.0,35881.0,34848.0,35826.0,35364.0,35223.0,35729.0,35640.0,36801.0,36965.0
CEU4244410057    ,CEU4244410057    ,42444100,57,2006-M03,2022-M01,665256.0,644260.0,601942.0,592705.0,616071.0,628987.0,613001.0,586310.0,606506.0,609780.0,611845.0,637288.0,657379.0,703313.0,731015.0
CEU4244411002    ,CEU4244411002    ,42444110,2,2006-M03,2022-M01,35.5,35.0,35.1,33.8,33.8,33.5,32.7,31.1,32.1,30.5,30.0,29.8,30.3,29.7,28.9
CEU4244411003    ,CEU4244411003    ,42444110,3,2006-M03,2022-M01,14.94,15.08,15.4,15.26,15.78,16.17,15.99,15.67,15.83,16.36,16.48,16.81,17.2,17.01,17.41
CEU4244411011    ,CEU4244411011    ,42444110,11,2006-M03,2022-M01,530.15,527.15,540.72,516.11,532.84,542.13,523.6,487.84,507.93,499.38,494.54,501.2,520.35,504.59,502.56
CEU4244411012    ,CEU4244411012    ,42444110,12,2006-M03,2022-M01,255.69,244.84,252.04,236.69,236.88,236.13,224.76,206.07,214.3,208.07,201.75,199.6,203.53,194.96,185.47
CEU4244411013    ,CEU4244411013    ,42444110,13,2006-M03,2022-M01,7.21,7.0,7.18,7.0,7.02,7.04,6.86,6.62,6.68,6.82,6.72,6.69,6.73,6.57,6.43
CEU4244411016    ,CEU4244411016    ,42444110,16,2006-M03,2022-M01,100.0,95.9,92.1,88.9,90.3,92.7,93.0,88.7,91.1,88.7,87.9,89.8,89.5,96.3,94.8
CEU4244411017    ,CEU4244411017    ,42444110,17,2006-M03,2022-M01,100.0,96.8,94.9,90.8,95.3,100.3,99.5,93.1,96.5,97.1,97.0,101.0,103.0,109.6,110.5
CEU4244411056    ,CEU4244411056    ,42444110,56,2006-M03,2022-M01,23785.0,22817.0,21908.0,21154.0,21469.0,22044.0,22122.0,21103.0,21660.0,21095.0,20912.0,21350.0,21295.0,22902.0,22553.0
CEU4244411057    ,CEU4244411057    ,42444110,57,2006-M03,2022-M01,355391.0,344064.0,337271.0,322774.0,338685.0,356371.0,353686.0,330719.0,342949.0,345136.0,344578.0,358982.0,366193.0,389606.0,392732.0
CEU4244413002    ,CEU4244413002    ,42444130,2,2006-M03,2022-M01,31.7,32.0,32.0,32.2,31.7,31.1,30.8,31.2,31.2,31.1,31.8,32.2,31.6,31.4,30.2
CEU4244413003    ,CEU4244413003    ,42444130,3,2006-M03,2022-M01,13.99,15.19,14.89,14.28,14.31,14.59,15.14,15.39,15.31,15.86,15.8,16.43,17.03,17.88,18.85
CEU4244413011    ,CEU4244413011    ,42444130,11,2006-M03,2022-M01,443.04,485.37,475.91,460.47,453.81,453.82,467.03,479.87,477.91,493.48,502.72,528.55,538.19,560.98,569.62
CEU4244413012    ,CEU4244413012    ,42444130,12,2006-M03,2022-M01,213.68,225.44,221.83,211.17,201.75,197.66,200.48,202.7,201.64,205.61,205.09,210.49,210.51,216.75,210.22
CEU4244413013    ,CEU4244413013    ,42444130,13,2006-M03,2022-M01,6.75,7.06,6.94,6.55,6.36,6.35,6.5,6.5,6.46,6.61,6.45,6.54,6.66,6.91,6.96
CEU4244413016    ,CEU4244413016    ,42444130,16,2006-M03,2022-M01,100.0,97.7,90.9,88.3,86.4,85.8,85.9,89.1,90.7,92.8,95.7,97.6,97.1,95.7,96.0
CEU4244413017    ,CEU4244413017    ,42444130,17,2006-M03,2022-M01,100.0,106.1,96.7,90.1,88.4,89.4,92.9,98.0,99.3,105.2,108.1,114.6,118.2,122.3,129.4
CEU4244413056    ,CEU4244413056    ,42444130,56,2006-M03,2022-M01,5125.0,5008.0,4658.0,4523.0,4429.0,4395.0,4400.0,4568.0,4650.0,4756.0,4905.0,5000.0,4975.0,4903.0,4921.0
CEU4244413057    ,CEU4244413057    ,42444130,57,2006-M03,2022-M01,71699.0,76078.0,69348.0,64601.0,63379.0,64125.0,66618.0,70284.0,71181.0,75453.0,77523.0,82150.0,84715.0,87659.0,92776.0
CEU4244420002    ,CEU4244420002    ,42444200,2,2006-M03,2022-M01,33.6,33.7,34.0,34.1,34.3,34.2,35.4,34.5,34.3,34.4,34.3,33.7,33.2,34.7,34.5
CEU4244420003    ,CEU4244420003    ,42444200,3,2006-M03,2022-M01,15.54,16.21,15.76,15.41,15.84,16.46,17.2,16.93,17.22,17.53,17.64,18.05,19.01,19.51,20.5
CEU4244420011    ,CEU4244420011    ,42444200,11,2006-M03,2022-M01,522.38,546.91,535.96,524.88,543.81,563.54,609.57,583.16,591.13,602.66,605.85,608.48,631.93,677.73,707.62
CEU4244420012    ,CEU4244420012    ,42444200,12,2006-M03,2022-M01,251.94,254.02,249.82,240.71,241.76,245.45,261.67,246.33,249.4,251.1,247.16,242.32,247.18,261.86,261.14
CEU4244420013    ,CEU4244420013    ,42444200,13,2006-M03,2022-M01,7.49,7.53,7.35,7.07,7.04,7.17,7.38,7.15,7.27,7.3,7.2,7.19,7.44,7.54,7.57
CEU4244420016    ,CEU4244420016    ,42444200,16,2006-M03,2022-M01,100.0,95.6,89.9,89.3,96.3,99.2,106.7,106.2,106.2,109.6,110.1,109.5,107.4,116.6,125.6
CEU4244420017    ,CEU4244420017    ,42444200,17,2006-M03,2022-M01,100.0,99.7,91.1,88.5,98.2,105.1,118.1,115.7,117.7,123.6,125.0,127.2,131.3,146.4,165.7
CEU4244420056    ,CEU4244420056    ,42444200,56,2006-M03,2022-M01,4847.0,4634.0,4356.0,4328.0,4667.0,4809.0,5172.0,5148.0,5148.0,5311.0,5335.0,5308.0,5205.0,5650.0,6088.0
CEU4244420057    ,CEU4244420057    ,42444200,57,2006-M03,2022-M01,75319.0,75118.0,68626.0,66681.0,73940.0,79149.0,88957.0,87143.0,88625.0,93100.0,94118.0,95789.0,98924.0,110245.0,124813.0
CEU4244421002    ,CEU4244421002    ,42444210,2,2006-M03,2022-M01,35.6,36.7,37.1,38.1,37.4,37.7,37.4,35.8,36.9,37.3,37.2,37.3,36.3,37.0,38.0
CEU4244421003    ,CEU4244421003    ,42444210,3,2006-M03,2022-M01,16.51,16.86,16.59,16.4,16.48,18.93,21.17,19.62,18.2,18.97,19.3,19.19,20.32,19.75,20.17
CEU4244421011    ,CEU4244421011    ,42444210,11,2006-M03,2022-M01,587.62,619.05,614.75,624.31,617.05,713.67,791.91,702.79,671.05,708.18,717.35,715.18,737.41,731.37,766.89
CEU4244421012    ,CEU4244421012    ,42444210,12,2006-M03,2022-M01,283.41,287.53,286.55,286.31,274.32,310.84,339.94,296.87,283.12,295.07,292.65,284.81,288.44,282.59,283.02
CEU4244421013    ,CEU4244421013    ,42444210,13,2006-M03,2022-M01,7.96,7.83,7.73,7.52,7.33,8.24,9.09,8.29,7.68,7.9,7.87,7.64,7.95,7.63,7.44
CEU4244421016    ,CEU4244421016    ,42444210,16,2006-M03,2022-M01,100.0,103.3,97.3,99.1,97.2,101.2,102.1,100.1,102.6,106.8,108.5,107.3,105.4,108.7,116.3
CEU4244421017    ,CEU4244421017    ,42444210,17,2006-M03,2022-M01,100.0,105.5,97.7,98.5,97.0,116.0,130.9,119.0,113.0,122.7,126.8,124.7,129.7,130.0,142.1
CEU4244421056    ,CEU4244421056    ,42444210,56,2006-M03,2022-M01,1116.0,1153.0,1086.0,1106.0,1085.0,1129.0,1139.0,1117.0,1145.0,1192.0,1211.0,1198.0,1176.0,1213.0,1298.0
CEU4244421057    ,CEU4244421057    ,42444210,57,2006-M03,2022-M01,18427.0,19438.0,18007.0,18142.0,17874.0,21368.0,24114.0,21921.0,20830.0,22609.0,23368.0,22987.0,23892.0,23946.0,26183.0
CEU4244422002    ,CEU4244422002    ,42444220,2,2006-M03,2022-M01,33.1,32.8,33.1,32.9,33.5,33.3,34.9,34.1,33.7,33.6,33.6,32.8,32.5,34.1,33.7
CEU4244422003    ,CEU4244422003    ,42444220,3,2006-M03,2022-M01,15.24,15.99,15.48,15.06,15.65,15.7,16.08,16.18,16.93,17.11,17.15,17.71,18.62,19.45,20.59
CEU4244422011    ,CEU4244422011    ,42444220,11,2006-M03,2022-M01,504.26,525.26,512.67,495.08,524.0,522.67,561.59,551.7,570.54,575.19,576.42,581.22,604.56,663.98,693.46
CEU4244422012    ,CEU4244422012    ,42444220,12,2006-M03,2022-M01,243.2,243.96,238.97,227.04,232.95,227.65,241.07,233.04,240.72,239.66,235.16,231.46,236.47,256.55,255.92
CEU4244422013    ,CEU4244422013    ,42444220,13,2006-M03,2022-M01,7.35,7.43,7.22,6.91,6.96,6.84,6.9,6.83,7.14,7.13,7.0,7.05,7.28,7.52,7.6
CEU4244422016    ,CEU4244422016    ,42444220,16,2006-M03,2022-M01,100.0,93.2,87.6,86.3,96.0,98.6,108.1,108.0,107.3,110.4,110.6,110.2,108.0,118.9,128.3
CEU4244422017    ,CEU4244422017    ,42444220,17,2006-M03,2022-M01,100.0,97.8,89.0,85.3,98.5,101.5,114.0,114.7,119.2,123.9,124.4,128.0,131.9,151.6,173.4
CEU4244422056    ,CEU4244422056    ,42444220,56,2006-M03,2022-M01,3732.0,3480.0,3270.0,3221.0,3583.0,3679.0,4034.0,4032.0,4005.0,4119.0,4126.0,4111.0,4030.0,4436.0,4790.0
CEU4244422057    ,CEU4244422057    ,42444220,57,2006-M03,2022-M01,56893.0,55651.0,50626.0,48509.0,56068.0,57760.0,64854.0,65234.0,67827.0,70494.0,70771.0,72817.0,75051.0,86267.0,98639.0
CEU4244500002    ,CEU4244500002    ,42445000,2,2006-M03,2022-M01,31.4,31.4,31.0,30.9,30.9,31.2,31.0,30.9,30.8,29.9,30.1,30.4,30.2,30.7,30.1
CEU4244500003    ,CEU4244500003    ,42445000,3,2006-M03,2022-M01,12.34,12.55,13.05,13.15,13.03,13.22,13.23,13.5,13.94,14.58,14.83,15.29,15.48,16.93,17.99
CEU4244500011    ,CEU4244500011    ,42445000,11,2006-M03,2022-M01,388.05,393.72,404.69,405.84,402.32,412.76,409.61,417.56,429.48,436.5,446.06,464.5,468.05,520.25,541.86
CEU4244500012    ,CEU4244500012    ,42445000,12,2006-M03,2022-M01,187.15,182.87,188.63,186.12,178.86,179.78,175.83,176.38,181.2,181.87,181.98,184.98,183.08,201.02,199.97
CEU4244500013    ,CEU4244500013    ,42445000,13,2006-M03,2022-M01,5.95,5.83,6.08,6.03,5.79,5.76,5.68,5.7,5.88,6.07,6.05,6.09,6.05,6.54,6.64
CEU4244500016    ,CEU4244500016    ,42445000,16,2006-M03,2022-M01,100.0,100.4,98.2,97.0,97.5,99.9,101.5,103.9,105.6,103.5,103.8,104.4,103.9,106.8,105.5
CEU4244500017    ,CEU4244500017    ,42445000,17,2006-M03,2022-M01,100.0,102.1,103.8,103.3,102.9,107.0,108.8,113.7,119.2,122.2,124.8,129.4,130.3,146.4,153.7
CEU4244500056    ,CEU4244500056    ,42445000,56,2006-M03,2022-M01,89393.0,89750.0,87780.0,86682.0,87160.0,89327.0,90697.0,92904.0,94370.0,92505.0,92822.0,93343.0,92853.0,95445.0,94285.0
CEU4244500057    ,CEU4244500057    ,42445000,57,2006-M03,2022-M01,1103440.0,1126807.0,1145282.0,1139664.0,1135673.0,1181031.0,1200025.0,1254336.0,1315195.0,1348884.0,1376632.0,1427376.0,1437815.0,1615914.0,1695885.0
CEU4244510002    ,CEU4244510002    ,42445100,2,2006-M03,2022-M01,31.7,31.6,31.1,31.0,31.1,31.5,31.1,31.1,31.0,30.1,30.2,30.5,30.5,31.0,30.3
CEU4244510003    ,CEU4244510003    ,42445100,3,2006-M03,2022-M01,12.21,12.5,13.06,13.17,12.97,13.15,13.16,13.41,13.81,14.51,14.77,15.22,15.41,16.9,17.92
CEU4244510011    ,CEU4244510011    ,42445100,11,2006-M03,2022-M01,387.09,395.09,406.54,408.42,403.83,414.05,410.04,417.58,428.71,436.18,445.37,464.71,469.36,523.4,543.05
CEU4244510012    ,CEU4244510012    ,42445100,12,2006-M03,2022-M01,186.69,183.5,189.5,187.3,179.53,180.34,176.02,176.39,180.88,181.74,181.69,185.06,183.59,202.23,200.41
CEU4244510013    ,CEU4244510013    ,42445100,13,2006-M03,2022-M01,5.89,5.81,6.09,6.04,5.77,5.73,5.65,5.66,5.83,6.05,6.03,6.06,6.03,6.53,6.61
CEU4244510016    ,CEU4244510016    ,42445100,16,2006-M03,2022-M01,100.0,100.5,98.0,97.0,97.8,100.1,101.5,104.1,105.8,103.4,103.7,104.3,103.8,108.0,105.9
CEU4244510017    ,CEU4244510017    ,42445100,17,2006-M03,2022-M01,100.0,103.0,104.9,104.6,103.9,107.9,109.4,114.3,119.7,122.9,125.5,130.1,131.1,149.5,155.5
CEU4244510056    ,CEU4244510056    ,42445100,56,2006-M03,2022-M01,78678.0,79089.0,77140.0,76321.0,76936.0,78766.0,79836.0,81878.0,83260.0,81342.0,81594.0,82066.0,81705.0,84974.0,83330.0
CEU4244510057    ,CEU4244510057    ,42445100,57,2006-M03,2022-M01,960374.0,988822.0,1007823.0,1004930.0,998150.0,1036089.0,1050942.0,1098137.0,1149881.0,1180016.0,1204934.0,1249015.0,1259402.0,1436090.0,1493119.0
CEU4244511002    ,CEU4244511002    ,42445110,2,2006-M03,2022-M01,31.8,31.6,31.1,31.0,31.2,31.5,31.1,31.1,31.0,30.1,30.1,30.5,30.5,31.1,30.3
CEU4244511003    ,CEU4244511003    ,42445110,3,2006-M03,2022-M01,12.34,12.65,13.22,13.35,13.1,13.23,13.26,13.52,13.93,14.69,14.95,15.41,15.55,17.06,18.09
CEU4244511011    ,CEU4244511011    ,42445110,11,2006-M03,2022-M01,392.08,400.01,411.5,414.35,408.22,416.75,412.67,420.66,431.37,441.51,449.96,469.94,474.85,530.12,548.56
CEU4244511012    ,CEU4244511012    ,42445110,12,2006-M03,2022-M01,189.1,185.79,191.81,190.02,181.48,181.52,177.14,177.69,182.0,183.96,183.57,187.15,185.74,204.83,202.44
CEU4244511013    ,CEU4244511013    ,42445110,13,2006-M03,2022-M01,5.95,5.88,6.16,6.12,5.82,5.76,5.69,5.71,5.88,6.12,6.1,6.14,6.08,6.59,6.68
CEU4244511016    ,CEU4244511016    ,42445110,16,2006-M03,2022-M01,100.0,100.6,98.1,97.1,97.8,100.0,101.0,103.6,105.2,102.9,103.1,103.9,103.8,108.3,105.7
CEU4244511017    ,CEU4244511017    ,42445110,17,2006-M03,2022-M01,100.0,103.1,105.1,105.0,103.8,107.1,108.4,113.5,118.7,122.5,124.9,129.7,130.7,149.7,154.9
CEU4244511056    ,CEU4244511056    ,42445110,56,2006-M03,2022-M01,74268.0,74738.0,72886.0,72110.0,72636.0,74234.0,74985.0,76940.0,78107.0,76416.0,76570.0,77163.0,77055.0,80430.0,78505.0
CEU4244511057    ,CEU4244511057    ,42445110,57,2006-M03,2022-M01,916801.0,945057.0,963604.0,962505.0,951862.0,982332.0,994200.0,1040386.0,1088326.0,1122709.0,1144910.0,1188889.0,1198325.0,1372360.0,1420170.0
CEU4244512002    ,CEU4244512002    ,42445120,2,2006-M03,2022-M01,31.0,30.7,31.0,30.5,30.7,31.1,31.6,31.8,32.3,30.5,31.1,31.1,29.4,29.4,30.1
CEU4244512003    ,CEU4244512003    ,42445120,3,2006-M03,2022-M01,9.88,10.04,10.41,10.06,10.76,11.89,11.71,11.71,11.95,11.66,11.93,12.28,13.15,14.05,15.14
CEU4244512011    ,CEU4244512011    ,42445120,11,2006-M03,2022-M01,306.01,308.38,323.16,306.91,330.67,370.41,370.3,371.98,385.89,356.05,371.05,381.33,386.48,412.82,454.85
CEU4244512012    ,CEU4244512012    ,42445120,12,2006-M03,2022-M01,147.59,143.23,150.63,140.75,147.0,161.33,158.96,157.13,162.81,148.35,151.37,151.86,151.17,159.51,167.86
CEU4244512013    ,CEU4244512013    ,42445120,13,2006-M03,2022-M01,4.77,4.66,4.85,4.61,4.78,5.18,5.03,4.95,5.04,4.86,4.87,4.89,5.14,5.43,5.59
CEU4244512016    ,CEU4244512016    ,42445120,16,2006-M03,2022-M01,100.0,97.4,96.5,95.0,97.3,102.3,110.1,112.5,116.3,112.2,113.3,110.9,106.1,103.1,109.2
CEU4244512017    ,CEU4244512017    ,42445120,17,2006-M03,2022-M01,100.0,99.0,101.6,96.7,106.0,123.2,130.4,133.3,140.7,132.4,136.7,137.8,141.2,146.5,167.2
CEU4244512056    ,CEU4244512056    ,42445120,56,2006-M03,2022-M01,4420.0,4305.0,4264.0,4200.0,4300.0,4523.0,4865.0,4973.0,5142.0,4960.0,5006.0,4902.0,4690.0,4556.0,4826.0
CEU4244512057    ,CEU4244512057    ,42445120,57,2006-M03,2022-M01,43680.0,43230.0,44378.0,42243.0,46283.0,53793.0,56946.0,58243.0,61440.0,57829.0,59731.0,60186.0,61689.0,63987.0,73041.0
CEU4244520002    ,CEU4244520002    ,42445200,2,2006-M03,2022-M01,30.4,30.4,31.2,30.6,29.9,30.1,30.2,29.7,29.9,29.3,29.5,29.1,28.2,28.3,28.2
CEU4244520003    ,CEU4244520003    ,42445200,3,2006-M03,2022-M01,12.84,12.56,12.7,12.73,13.0,13.2,13.5,14.2,14.84,14.78,15.0,15.68,16.23,17.18,18.4
CEU4244520011    ,CEU4244520011    ,42445200,11,2006-M03,2022-M01,389.94,381.96,396.48,390.08,388.8,397.64,407.56,421.43,443.28,432.49,442.83,456.51,457.08,485.76,519.33
CEU4244520012    ,CEU4244520012    ,42445200,12,2006-M03,2022-M01,188.07,177.41,184.81,178.89,172.85,173.19,174.95,178.02,187.02,180.2,180.66,181.8,178.79,187.69,191.66
CEU4244520013    ,CEU4244520013    ,42445200,13,2006-M03,2022-M01,6.19,5.83,5.92,5.84,5.78,5.75,5.8,6.0,6.26,6.16,6.12,6.24,6.35,6.64,6.79
CEU4244520016    ,CEU4244520016    ,42445200,16,2006-M03,2022-M01,100.0,97.9,97.1,94.3,93.0,95.4,97.1,98.0,98.9,97.2,95.9,95.2,92.6,84.2,88.3
CEU4244520017    ,CEU4244520017    ,42445200,17,2006-M03,2022-M01,100.0,95.8,96.1,93.5,94.1,98.1,102.1,108.4,114.4,111.9,112.1,116.3,117.1,112.6,126.5
CEU4244520056    ,CEU4244520056    ,42445200,56,2006-M03,2022-M01,6866.0,6724.0,6669.0,6474.0,6383.0,6551.0,6668.0,6728.0,6793.0,6676.0,6586.0,6537.0,6360.0,5779.0,6060.0
CEU4244520057    ,CEU4244520057    ,42445200,57,2006-M03,2022-M01,88147.0,84480.0,84708.0,82446.0,82987.0,86458.0,90021.0,95548.0,100817.0,98674.0,98773.0,102491.0,103220.0,99269.0,111492.0
CEU4244522002    ,CEU4244522002    ,42445220,2,2006-M03,2022-M01,32.6,34.0,34.4,33.7,32.4,32.5,31.3,31.9,32.2,31.4,32.5,32.1,30.8,31.7,32.3
CEU4244522003    ,CEU4244522003    ,42445220,3,2006-M03,2022-M01,12.55,12.13,12.33,12.27,12.97,13.11,13.27,13.47,15.36,15.18,14.68,15.16,15.99,16.55,17.32
CEU4244522011    ,CEU4244522011    ,42445220,11,2006-M03,2022-M01,409.65,412.71,423.78,413.66,420.09,426.3,415.51,429.19,495.31,476.99,477.24,486.0,492.99,525.05,560.04
CEU4244522012    ,CEU4244522012    ,42445220,12,2006-M03,2022-M01,197.57,191.69,197.53,189.7,186.76,185.68,178.36,181.29,208.98,198.74,194.7,193.54,192.83,202.87,206.68
CEU4244522013    ,CEU4244522013    ,42445220,13,2006-M03,2022-M01,6.05,5.63,5.75,5.63,5.77,5.71,5.7,5.69,6.48,6.32,5.99,6.04,6.25,6.39,6.39
CEU4244522016    ,CEU4244522016    ,42445220,16,2006-M03,2022-M01,100.0,104.1,102.8,100.3,99.2,100.6,97.6,99.6,105.3,105.9,110.5,112.5,110.8,113.2,119.0
CEU4244522017    ,CEU4244522017    ,42445220,17,2006-M03,2022-M01,100.0,100.6,100.9,98.1,102.6,105.1,103.2,106.9,128.9,128.1,129.3,136.0,141.2,149.2,164.2
CEU4244522056    ,CEU4244522056    ,42445220,56,2006-M03,2022-M01,1998.0,2079.0,2053.0,2004.0,1983.0,2010.0,1951.0,1990.0,2104.0,2115.0,2208.0,2248.0,2214.0,2261.0,2377.0
CEU4244522057    ,CEU4244522057    ,42445220,57,2006-M03,2022-M01,25071.0,25227.0,25303.0,24596.0,25724.0,26352.0,25883.0,26813.0,32315.0,32110.0,32405.0,34085.0,35409.0,37414.0,41173.0
CEU4244530002    ,CEU4244530002    ,42445300,2,2006-M03,2022-M01,28.5,29.1,28.7,28.4,27.8,28.4,28.8,28.8,28.3,28.2,29.4,29.6,29.4,29.9,29.6
