index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU5051111006    ,CEU5051111006    ,50511110,6,2003-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,262.6,265.4,273.8,273.9,257.3,221.2,202.8,192.8,182.5,174.6,167.1,158.0,144.9,133.1,120.5,109.0,90.3,82.3
CEU5051111010    ,CEU5051111010    ,50511110,10,1959-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,62.4,63.7,64.5,66.2,68.2,70.8,73.9,78.2,81.7,85.6,91.2,94.9,96.8,102.9,109.1,113.3,115.8,121.8,128.1,137.2,146.1,152.4,154.8,157.5,161.8,169.8,177.5,184.8,191.6,195.9,198.0,200.6,195.7,194.3,196.7,198.3,199.5,198.5,200.2,202.9,203.4,201.8,195.1,186.7,181.7,178.8,176.1,174.7,168.0,158.5,135.0,124.7,118.7,111.5,106.5,102.5,96.2,90.8,82.2,75.1,68.9,59.1,55.4
CEU5051112001    ,CEU5051112001    ,50511120,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4,147.2,143.4,148.5,153.3,151.2,152.7,156.1,160.6,166.0,170.5,167.7,154.8,147.9,141.0,141.6,144.0,144.2,141.4,124.0,116.2,113.1,110.5,107.4,103.1,99.8,97.3,92.1,86.9,83.2,74.6,69.9
CEU5051112006    ,CEU5051112006    ,50511120,6,2003-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,97.0,102.0,106.2,109.0,106.2,90.9,85.4,84.0,80.1,81.3,80.0,78.6,76.4,71.3,66.5,64.3,58.1,52.6
CEU5051112010    ,CEU5051112010    ,50511120,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,88.6,86.0,89.1,91.8,90.8,92.2,93.7,95.5,97.1,99.8,98.4,89.8,85.1,78.7,80.1,83.1,81.9,76.4,66.5,62.0,62.2,61.9,62.5,61.0,59.0,56.2,52.0,51.2,50.7,44.2,39.8
CEU5051113001    ,CEU5051113001    ,50511130,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,83.5,82.0,82.4,84.0,85.7,87.6,89.2,88.6,87.2,88.3,87.5,83.4,78.8,81.8,82.4,82.6,81.5,80.9,76.7,72.9,72.7,70.9,68.2,65.1,64.1,62.3,60.4,59.0,55.7,52.5,51.4
CEU5051113010    ,CEU5051113010    ,50511130,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,51.6,50.4,50.6,51.1,52.2,53.0,53.7,53.4,51.6,51.8,51.6,50.1,48.5,46.7,45.8,49.2,49.3,48.6,44.5,42.0,42.8,42.4,41.3,39.1,37.7,36.4,35.2,34.3,31.3,29.8,30.1
CEU5051119001    ,CEU5051119001    ,50511190,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7,83.7,81.5,83.4,86.4,87.0,88.7,91.4,92.8,92.1,93.0,90.0,83.9,77.9,74.8,72.3,72.0,73.5,70.4,61.3,55.5,50.6,46.2,44.1,41.1,37.5,35.3,33.5,30.6,28.0,24.7,22.2
CEU5051120001    ,CEU5051120001    ,50511200,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,108.2,113.8,125.9,136.8,157.2,174.8,195.2,214.9,235.0,260.6,268.9,253.3,238.9,235.9,237.9,244.0,255.3,263.6,257.7,260.9,271.4,287.1,299.6,315.5,334.4,358.8,381.2,416.3,466.0,504.4,543.4
CEU5051120006    ,CEU5051120006    ,50511200,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,85.4,92.4,103.6,111.5,124.2,137.3,156.8,173.8,190.0,207.7,210.1,197.2,185.6,185.2,186.6,192.0,200.5,213.0,209.8,211.1,216.2,225.8,233.6,246.2,257.5,276.4,301.0,330.1,371.7,392.6,418.9
CEU5051120010    ,CEU5051120010    ,50511200,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,46.0,47.4,52.4,56.9,64.7,71.3,78.5,86.5,89.7,92.5,92.9,85.3,76.7,72.7,73.2,78.1,78.7,89.2,88.7,83.5,84.5,90.4,96.0,101.8,107.6,114.8,121.2,132.9,151.1,166.0,186.8
CEU5051200001    ,CEU5051200001    ,50512000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.6,258.9,254.3,259.6,278.4,311.1,334.7,353.0,369.5,384.4,382.6,376.8,387.9,376.2,385.0,377.5,375.7,380.6,371.3,357.6,370.2,362.1,362.3,370.5,379.3,397.9,426.1,432.6,441.3,437.8,301.0,370.7
CEU5051200006    ,CEU5051200006    ,50512000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.8,205.5,199.9,205.7,222.1,249.7,270.9,286.0,298.1,313.9,313.8,308.7,315.0,303.0,305.8,295.5,292.9,285.5,277.2,259.1,275.6,279.9,287.7,292.0,295.8,311.1,332.4,335.3,342.1,339.8,219.3,273.9
CEU5051200010    ,CEU5051200010    ,50512000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,108.4,107.4,110.0,115.7,126.8,136.8,144.9,150.7,151.3,152.2,156.8,163.5,158.9,161.2,160.9,161.2,158.5,146.9,138.6,144.8,145.8,136.3,133.9,144.5,150.3,164.8,171.1,169.7,167.1,122.6,148.0
CEU5051211001    ,CEU5051211001    ,50512110,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,103.1,100.2,102.8,114.2,135.2,149.8,159.6,172.0,182.5,182.1,180.9,191.7,183.1,196.5,195.6,192.2,196.6,192.9,182.8,198.5,199.5,196.8,200.8,206.9,219.2,241.2,241.3,247.0,244.8,192.3,252.3
CEU5051213001    ,CEU5051213001    ,50512130,1,1972-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7,127.9,127.4,129.2,126.5,123.3,121.2,126.0,122.0,120.2,113.1,107.8,106.4,106.0,104.7,104.1,106.4,108.3,110.6,110.5,108.7,109.1,111.9,117.1,122.2,131.2,135.0,138.6,136.9,133.2,138.4,139.2,137.4,133.2,133.7,134.7,131.0,132.3,129.0,122.3,125.9,129.5,129.6,135.6,142.6,146.3,149.4,147.4,61.5,67.9
CEU5051500001    ,CEU5051500001    ,50515000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8,281.2,279.7,284.0,290.1,298.1,309.1,313.0,321.2,329.4,343.5,344.6,334.1,324.3,325.0,327.7,328.3,325.2,318.7,300.5,290.3,283.2,285.1,283.7,282.8,276.7,270.5,268.0,269.8,266.9,247.0,236.3
CEU5051500006    ,CEU5051500006    ,50515000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,225.6,225.4,229.3,234.1,240.9,248.9,250.2,252.9,257.0,265.4,264.9,255.4,250.5,256.7,258.3,254.7,250.4,253.6,237.8,226.5,224.7,227.1,227.2,227.7,221.6,215.4,213.5,213.0,211.9,193.1,185.2
CEU5051500010    ,CEU5051500010    ,50515000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,106.9,107.0,108.6,112.7,116.8,122.0,124.4,127.6,131.2,138.8,140.1,135.6,130.6,131.3,130.3,129.5,126.8,123.7,116.8,114.5,111.4,111.5,110.3,115.1,115.2,113.4,109.4,109.1,109.2,102.6,97.2
CEU5051510001    ,CEU5051510001    ,50515100,1,1958-M01,2021-M13,,,,,,,,,,,,,,,,,,,,83.0,84.8,88.2,89.6,91.0,94.7,98.2,102.0,108.4,114.2,118.0,125.4,131.4,136.5,136.2,137.8,142.6,147.6,152.6,160.9,171.7,179.9,190.5,198.8,208.7,215.0,221.8,226.6,225.7,222.7,225.4,228.7,232.2,228.7,226.1,228.1,230.8,234.3,239.3,241.6,245.7,247.6,252.8,249.1,241.2,238.3,239.5,238.8,238.3,236.7,233.1,215.2,209.9,209.6,211.7,214.6,220.0,217.3,216.7,215.3,216.4,214.1,198.8,190.5
CEU5051511001    ,CEU5051511001    ,50515110,1,1982-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,109.4,110.7,112.2,112.2,114.5,116.7,117.8,118.2,115.9,112.3,112.7,112.9,112.4,112.7,113.3,115.0,115.7,116.6,114.5,111.1,110.6,111.5,111.2,111.7,110.3,107.4,96.9,92.6,92.6,91.0,90.4,89.7,86.9,84.9,83.3,82.4,81.4,72.3,67.1
CEU5051511006    ,CEU5051511006    ,50515110,6,1982-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7,89.3,90.2,92.6,92.8,94.3,95.7,96.7,96.9,94.7,91.7,92.4,92.9,92.9,93.6,94.2,95.4,95.8,96.7,94.6,91.3,91.0,93.6,92.5,90.9,90.2,86.4,76.0,71.7,73.7,74.0,74.8,74.3,71.3,69.0,67.6,67.0,66.4,57.4,53.5
CEU5051511010    ,CEU5051511010    ,50515110,10,1982-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,36.8,37.4,38.3,38.4,39.5,40.3,41.5,41.9,41.2,40.1,39.8,40.5,40.4,40.9,41.5,42.3,42.8,43.6,44.4,43.3,41.7,43.3,43.7,46.6,44.9,43.5,39.9,37.6,36.8,36.8,37.4,39.1,37.6,36.7,34.6,33.9,33.8,30.4,28.1
CEU5051512001    ,CEU5051512001    ,50515120,1,1982-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,105.5,111.1,114.4,113.5,108.1,108.7,111.0,113.9,112.8,113.8,115.4,117.9,121.8,126.6,128.2,130.7,131.9,136.2,134.6,130.1,127.7,128.0,127.5,126.6,126.4,125.7,118.4,117.3,117.0,120.8,124.2,130.3,130.4,131.7,132.0,134.0,132.7,126.5,123.4
CEU5051520001    ,CEU5051520001    ,50515200,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7,52.5,53.6,55.9,59.3,63.8,69.8,71.5,75.5,81.8,90.7,95.6,92.9,85.9,85.5,88.9,90.0,88.5,85.6,85.3,80.4,73.6,73.3,69.1,62.8,59.3,53.8,52.7,53.4,52.7,48.2,45.8
CEU5051700001    ,CEU5051700001    ,50517000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.5,999.9,972.9,969.5,989.5,1009.3,1038.1,1108.0,1167.4,1270.8,1396.6,1423.9,1280.9,1166.8,1115.1,1071.3,1047.6,1030.6,1019.4,965.7,902.9,873.6,856.8,853.2,838.5,810.9,801.1,780.8,749.7,714.6,687.9,666.8
CEU5051700006    ,CEU5051700006    ,50517000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.5,750.0,742.3,740.6,740.6,757.2,789.9,820.5,812.2,880.2,970.5,1010.4,934.7,856.1,861.2,867.9,856.4,844.9,840.4,802.6,757.5,726.6,717.0,716.6,706.6,684.9,674.8,654.8,629.6,591.1,564.6,555.2
CEU5051700010    ,CEU5051700010    ,50517000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.6,510.0,486.3,478.0,484.4,493.2,514.5,527.7,529.4,586.6,650.7,651.3,568.4,491.1,453.3,432.7,400.1,394.3,388.2,362.8,323.8,301.4,295.6,291.0,281.0,268.8,256.8,244.4,227.9,220.4,212.3,197.8
CEU5051730001    ,CEU5051730001    ,50517300,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.2,791.6,773.6,772.8,790.9,807.9,832.4,887.9,934.0,1013.2,1107.4,1135.2,1034.4,951.7,910.1,880.9,869.5,867.9,866.9,821.9,773.1,750.6,746.4,759.8,746.7,721.0,713.7,692.2,659.5,624.3,596.4,577.3
CEU5051730006    ,CEU5051730006    ,50517300,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.8,596.4,593.0,593.4,595.3,609.4,636.5,661.5,654.1,705.7,772.6,808.7,763.5,703.3,707.0,716.6,711.2,711.4,714.8,682.4,647.3,624.0,626.3,640.0,630.8,611.5,604.0,584.0,557.3,520.8,491.8,480.7
CEU5051730010    ,CEU5051730010    ,50517300,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.6,402.0,384.6,379.0,385.6,394.2,412.0,423.2,424.4,469.1,517.7,521.3,462.3,405.9,373.3,352.9,326.1,323.1,323.7,305.4,273.3,256.5,256.4,259.1,249.3,237.1,225.9,214.2,200.3,191.7,184.6,172.3
CEU5051731101    ,CEU5051731101    ,50517311,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.5,749.9,725.8,716.5,719.2,717.6,722.2,755.7,789.8,853.2,921.8,933.8,837.1,761.8,720.4,689.6,669.2,664.5,666.4,635.0,602.9,585.1,589.5,605.2,600.7,593.1,592.3,575.1,547.5,519.6,497.5,485.0
CEU5051731110    ,CEU5051731110    ,50517311,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.6,380.1,359.3,349.0,347.5,347.1,354.7,354.5,353.6,386.2,422.0,417.8,365.1,322.9,287.7,268.2,251.2,248.0,249.5,233.6,208.8,197.6,196.6,198.2,192.0,186.6,180.1,171.7,161.3,154.7,148.5,139.8
CEU5051731201    ,CEU5051731201    ,50517312,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,41.8,47.8,56.3,71.7,90.3,110.1,132.1,144.2,159.9,185.6,201.4,197.3,189.9,189.7,191.3,200.2,203.4,200.5,186.9,170.2,165.5,156.8,154.6,145.9,127.9,121.4,117.1,112.0,104.7,98.9,92.3
CEU5051731210    ,CEU5051731210    ,50517312,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,21.9,25.4,30.0,38.1,47.2,57.3,68.7,70.8,82.9,95.8,103.5,97.2,82.9,85.6,84.7,75.0,75.1,74.2,71.8,64.5,59.0,59.8,60.8,57.3,50.5,45.8,42.5,39.0,37.0,36.1,32.5
CEU5051790001    ,CEU5051790001    ,50517900,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2,208.3,199.3,196.7,198.6,201.4,205.8,220.2,233.4,257.6,289.3,288.8,246.6,215.1,205.1,190.5,178.1,162.7,152.6,143.8,129.8,123.0,110.4,93.4,91.8,89.9,87.4,88.6,90.2,90.3,91.5,89.5
CEU5051790010    ,CEU5051790010    ,50517900,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,108.0,101.7,99.0,98.8,99.0,102.5,104.5,105.0,117.6,132.9,130.0,106.1,85.3,80.0,79.8,74.0,71.2,64.6,57.4,50.5,44.9,39.1,31.9,31.7,31.6,30.9,30.2,27.7,28.7,27.7,25.5
CEU5051791101    ,CEU5051791101    ,50517911,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5,178.1,172.6,170.5,171.8,171.2,171.6,181.3,188.7,200.2,213.6,214.1,179.5,154.9,147.3,135.1,125.6,117.2,108.6,100.7,91.5,87.1,75.1,57.6,54.4,54.0,51.8,51.3,50.3,49.8,48.6,46.3
CEU5051791110    ,CEU5051791110    ,50517911,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,95.0,90.1,87.7,88.0,88.1,90.0,90.8,89.6,97.3,105.2,104.0,84.3,66.1,59.0,58.0,56.6,56.0,49.6,42.8,35.9,32.0,27.4,20.4,21.1,21.7,20.4,18.7,16.9,17.2,16.6,15.3
CEU5051800001    ,CEU5051800001    ,50518000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.4,212.8,219.6,223.4,226.9,242.6,252.0,268.4,282.8,307.1,315.7,316.8,303.9,280.0,267.1,262.5,263.2,267.8,260.3,248.5,243.0,245.8,254.9,269.6,279.5,296.2,303.9,318.0,331.0,343.2,361.7,388.3
CEU5051800006    ,CEU5051800006    ,50518000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.9,139.0,152.8,160.4,160.6,170.4,179.6,189.1,197.3,210.1,216.6,224.1,218.2,203.7,201.4,203.4,209.7,219.9,215.5,205.0,200.7,202.9,208.7,222.0,228.5,242.8,244.9,254.2,263.0,277.7,293.1,317.6
CEU5051800010    ,CEU5051800010    ,50518000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9,120.4,127.5,130.4,131.0,137.9,142.6,151.4,158.4,168.1,172.3,170.4,162.9,148.5,137.3,131.7,134.5,130.0,125.6,115.5,109.8,113.5,118.4,123.9,124.8,130.1,133.1,143.6,150.4,152.7,156.0,168.6
CEU5051900001    ,CEU5051900001    ,50519000,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,61.2,60.5,58.1,62.5,71.8,79.0,85.5,95.3,121.9,157.1,146.5,123.6,115.9,116.9,117.7,120.8,126.3,133.5,135.0,141.7,160.0,177.2,196.2,219.0,241.4,262.3,285.8,308.8,336.8,355.0,378.4
CEU5051900006    ,CEU5051900006    ,50519000,6,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6,48.9,48.3,46.3,49.5,56.9,61.5,65.6,72.7,93.7,121.0,114.4,96.1,90.4,91.3,92.6,95.1,100.1,107.0,106.7,111.1,125.6,142.8,159.3,175.3,193.4,209.6,230.3,249.7,273.0,286.3,301.3
CEU5051900010    ,CEU5051900010    ,50519000,10,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,38.2,37.8,35.8,38.9,44.4,47.5,49.8,53.6,64.8,80.6,74.6,63.0,61.3,63.0,61.5,59.0,60.7,66.6,69.7,71.2,77.1,85.2,91.0,102.6,117.5,130.6,140.2,152.5,171.8,180.2,187.9
CEU5051913001    ,CEU5051913001    ,50519130,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,28.3,28.2,28.7,29.7,33.7,39.6,45.4,53.9,78.1,110.8,100.4,76.3,67.2,66.1,67.2,69.1,72.9,80.6,83.3,92.0,109.6,125.2,142.3,163.3,184.3,203.5,223.8,245.1,271.4,290.9,311.8
CEU5051919001    ,CEU5051919001    ,50519190,1,1990-M01,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,32.9,32.3,29.4,32.8,38.2,39.4,40.1,41.4,43.8,46.2,46.1,47.3,48.7,50.8,50.6,51.7,53.4,52.9,51.7,49.7,50.4,52.0,53.9,55.8,57.2,58.8,62.0,63.7,65.4,64.0,66.6
