index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU4000000002    ,CEU4000000002    ,40000000,2,2006-M03,2022-M02,34.5,34.4,34.1,34.2,34.5,34.6,34.5,34.5,34.6,34.3,34.4,34.5,34.2,34.3,34.5
CEU4000000003    ,CEU4000000003    ,40000000,3,2006-M03,2022-M02,18.54,18.89,19.28,19.6,19.99,20.45,20.91,21.32,21.77,22.26,22.72,23.33,24.21,25.22,26.29
CEU4000000011    ,CEU4000000011    ,40000000,11,2006-M03,2022-M02,639.94,650.64,658.01,670.87,690.43,707.2,721.19,735.94,753.57,764.27,781.98,804.94,827.92,864.35,906.76
CEU4000000012    ,CEU4000000012    ,40000000,12,2006-M03,2022-M02,308.64,302.2,306.71,307.66,306.94,308.02,309.58,310.87,317.94,318.44,319.02,320.56,323.84,333.97,334.63
CEU4000000013    ,CEU4000000013    ,40000000,13,2006-M03,2022-M02,8.94,8.77,8.99,8.99,8.89,8.91,8.98,9.01,9.18,9.27,9.27,9.29,9.47,9.74,9.7
CEU4000000016    ,CEU4000000016    ,40000000,16,2006-M03,2022-M02,100.0,98.5,92.5,91.7,94.2,95.8,97.0,99.1,101.3,101.8,102.9,103.9,103.5,99.8,104.3
CEU4000000017    ,CEU4000000017    ,40000000,17,2006-M03,2022-M02,100.0,100.4,96.2,97.0,101.5,105.7,109.4,113.9,118.9,122.2,126.0,130.8,135.1,135.7,147.8
CEU4000000056    ,CEU4000000056    ,40000000,56,2006-M03,2022-M02,916471.0,903014.0,847445.0,840818.0,863285.0,878400.0,889362.0,907768.0,927983.0,933177.0,942615.0,952482.0,948156.0,914581.0,955765.0
CEU4000000057    ,CEU4000000057    ,40000000,57,2006-M03,2022-M02,16993870.0,17058738.0,16340805.0,16479646.0,17253996.0,17961737.0,18594630.0,19357509.0,20200322.0,20771627.0,21420588.0,22221893.0,22952291.0,23066486.0,25123228.0
