index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPUSISTEEL1                   ,WPUSISTEEL1                   ,"PPI Commodity data for Special indexes-Steel mill products, including fabricated wire products, not seasonally adjusted",Index base: 1982 = 100,1939-M01,2022-M04,9.9,9.9,10.0,10.0,10.0,10.0,10.2,11.1,13.0,14.9,16.1,17.0,18.3,18.7,20.2,21.1,22.1,24.0,26.3,27.2,27.6,27.6,27.5,27.4,27.6,27.8,27.9,28.3,28.6,29.3,30.7,32.7,35.2,37.3,38.4,48.7,56.4,60.1,65.8,72.8,80.3,86.6,96.6,100.0,100.5,104.1,104.3,99.8,102.2,110.4,114.3,112.4,110.1,107.4,109.2,114.3,120.6,116.6,117.5,115.4,107.7,110.4,104.0,107.3,111.7,147.9,160.1,173.8,182.3,219.9,169.3,193.5,216.8,209.5,197.4,202.3,180.9,172.0,190.3,214.2,208.1,189.2,350.517
WPUSISTEEL2                   ,WPUSISTEEL2                   ,"PPI Commodity data for Special indexes-Finished steel mill products, excluding fabricated wire products, not seasonally adjusted",Index base: 1982 = 100,1939-M01,2022-M04,10.1,10.1,10.1,10.2,10.2,10.2,10.4,11.3,13.2,15.0,16.3,17.1,18.5,18.9,20.3,21.2,22.2,24.1,26.3,27.2,27.7,27.6,27.5,27.5,27.6,27.8,28.0,28.4,28.7,29.4,30.8,32.8,35.3,37.4,38.5,48.8,56.4,60.0,65.7,72.8,80.2,86.5,96.5,100.0,100.9,104.9,104.9,99.8,102.5,110.9,114.7,112.5,109.9,106.6,108.5,113.7,120.4,115.8,116.5,114.0,105.8,108.7,101.3,104.9,109.8,145.1,156.8,170.2,177.9,214.1,160.7,188.3,212.8,204.0,190.3,195.9,173.0,163.6,183.8,207.6,199.8,180.4,353.349
WPUSISTEEL3                   ,WPUSISTEEL3                   ,"PPI Commodity data for Special indexes-Finished steel mill products, including fabricated wire products, not seasonally adjusted",Index base: 1982 = 100,1939-M01,2022-M04,10.1,10.1,10.1,10.2,10.2,10.2,10.4,11.3,13.2,15.1,16.3,17.1,18.5,18.9,20.3,21.2,22.2,24.1,26.3,27.3,27.7,27.7,27.6,27.5,27.6,27.9,28.0,28.4,28.7,29.5,30.9,32.8,35.3,37.5,38.5,48.8,56.5,60.0,65.8,72.8,80.3,86.6,96.6,100.0,100.5,104.3,104.5,99.9,102.4,110.6,114.5,112.8,110.5,107.8,109.6,114.6,120.9,117.0,117.7,115.7,108.3,110.9,104.2,107.6,112.2,146.1,157.5,170.3,177.8,214.0,165.4,190.5,213.7,206.0,193.5,198.7,177.5,168.7,187.4,211.3,204.7,186.1,352.894
