index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU081106014                  ,WPU081106014                  ,"PPI Commodity data for Lumber and wood products-Softwood dressed lumber and timbers, more than 2 inches in nominal thickness, not edge worked, not seasonally adjusted",Index base: 2012.06 = 100,2012-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9,114.8,104.1,108.9,116.7,131.3,107.6,155.0,214.926
WPU081107                     ,WPU081107                     ,"PPI Commodity data for Lumber and wood products-Softwood lumber, made from purchased lumber, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,111.2,112.2,117.5,121.5,109.1,111.5,112.2,115.3,121.2,126.4,128.3,130.5,152.3,171.4,169.2,188.3,266.97
WPU08110701                   ,WPU08110701                   ,"PPI Commodity data for Lumber and wood products-Softwood lumber, made from purchased lumber, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,111.2,112.2,117.5,121.5,109.1,111.5,112.2,115.3,121.2,126.4,128.3,130.5,152.3,171.4,169.2,188.3,266.97
WPU0812                       ,WPU0812                       ,"PPI Commodity data for Lumber and wood products-Hardwood lumber, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,26.0,29.2,26.5,31.3,33.6,30.9,31.6,30.9,32.7,34.7,32.9,32.9,34.3,34.6,32.8,32.8,33.8,35.1,37.1,41.4,38.1,39.8,45.8,43.7,43.2,48.1,64.4,72.2,61.1,67.1,76.3,89.9,99.1,96.0,97.3,100.0,108.1,121.8,117.1,118.2,126.8,131.0,128.2,131.0,128.5,140.7,163.3,168.3,167.0,163.9,174.1,178.7,177.3,185.9,181.3,178.3,188.8,199.3,196.6,195.3,192.4,184.5,171.2,187.3,185.8,183.7,208.4,241.9,221.1,218.1,219.6,230.1,215.1,207.0,279.242
WPU081203                     ,WPU081203                     ,"PPI Commodity data for Lumber and wood products-Hardwood cut stock and dimension, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,100.0,102.9,114.4,115.6,115.8,121.0,126.2,130.5,138.9,140.9,145.5,162.1,170.2,173.8,173.0,178.5,180.9,183.0,188.8,190.0,188.5,190.1,195.6,198.4,199.1,196.6,193.6,186.0,186.2,189.2,189.1,221.7,275.8,246.6,239.8,250.9,262.9,256.0,255.6,342.185
WPU08120311                   ,WPU08120311                   ,"PPI Commodity data for Lumber and wood products-Hardwood cut stock and dimension, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,98.4,103.2,107.8,111.9,120.6,121.3,125.2,140.1,147.1,150.2,149.2,154.2,155.7,157.5,162.0,164.1,162.7,163.7,169.9,172.7,173.2,171.0,168.4,161.8,162.0,164.6,164.5,192.8,240.0,214.5,208.6,218.3,228.7,222.7,222.4,297.714
WPU081204                     ,WPU081204                     ,"PPI Commodity data for Lumber and wood products-Hardwood flooring, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,97.3,102.3,104.5,103.0,106.6,104.0,113.8,129.7,136.8,135.7,129.5,143.1,157.2,147.6,148.0,147.3,141.4,155.6,172.4,168.0,160.3,154.1,154.2,153.2,161.2,163.4,163.2,184.8,199.6,195.8,188.5,179.1,184.7,193.8,188.7,218.731
WPU08120401                   ,WPU08120401                   ,"PPI Commodity data for Lumber and wood products-Oak and maple hardwood flooring, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,97.3,102.3,104.5,103.0,106.6,104.0,113.8,129.7,136.8,135.7,129.5,143.1,157.2,147.6,148.0,147.3,141.4,155.6,172.4,168.0,160.3,154.1,154.2,153.2,161.2,163.4,163.1,186.5,201.1,195.8,188.6,177.8,183.7,192.3,187.4,220.187
WPU08120402                   ,WPU08120402                   ,"PPI Commodity data for Lumber and wood products-Hardwood flooring, other than oak and maple, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,105.9,115.4,119.4,114.5,114.2,116.7,123.7,120.0,130.297
WPU081205                     ,WPU081205                     ,"PPI Commodity data for Lumber and wood products-Hardwood lumber, not edge worked, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,102.5,103.4,101.9,95.1,84.0,97.2,95.0,93.2,105.9,127.1,109.3,109.3,111.3,118.8,100.8,93.5,139.459
WPU08120501                   ,WPU08120501                   ,"PPI Commodity data for Lumber and wood products-Hardwood lumber, not edge worked, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,102.5,103.4,101.9,95.1,84.0,97.2,95.0,93.2,105.9,127.1,109.3,109.3,111.3,118.8,100.8,93.5,139.459
WPU081206                     ,WPU081206                     ,"PPI Commodity data for Lumber and wood products-Hardwood lumber, made from purchased lumber, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2020-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,93.6,90.1,90.6,86.9,82.0,89.1,87.4,86.3,93.9,102.3,103.9,104.4,107.5,109.0,106.6,,
WPU08120601                   ,WPU08120601                   ,"PPI Commodity data for Lumber and wood products-Hardwood lumber, made from purchased lumber, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2020-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,93.6,90.1,90.6,86.9,82.0,89.1,87.4,86.3,93.9,102.3,103.9,104.4,107.5,109.0,106.6,,
WPU082                        ,WPU082                        ,"PPI Commodity data for Lumber and wood products-Millwork, not seasonally adjusted",Index base: 1982 = 100,1926-M01,2022-M02,10.7,10.7,10.7,10.8,10.2,8.5,8.4,8.8,9.2,9.1,9.7,11.7,10.5,10.3,11.2,12.8,14.0,14.1,14.6,14.7,16.6,21.3,25.7,26.3,28.0,31.7,31.0,32.1,31.8,31.4,31.5,31.3,31.2,33.1,33.3,32.5,32.5,33.2,34.6,34.4,35.1,35.8,37.9,42.2,41.5,43.2,46.0,51.6,56.2,57.4,63.3,69.3,84.3,91.0,93.2,97.8,100.0,108.2,110.2,111.7,113.7,117.7,121.9,127.3,130.4,135.5,143.3,156.6,162.4,163.8,166.6,170.9,171.1,174.7,176.4,179.2,179.8,181.8,191.9,197.2,201.8,201.4,204.8,205.4,207.0,210.1,216.5,225.8,232.3,237.2,240.6,247.6,259.5,263.5,274.5,318.548
WPU0821                       ,WPU0821                       ,"PPI Commodity data for Lumber and wood products-General millwork, not seasonally adjusted",Index base: 1982 = 100,1964-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.3,33.9,34.3,36.1,40.3,39.7,41.7,44.3,49.1,53.7,55.9,62.5,67.6,84.1,89.3,91.2,97.0,100.0,109.1,110.6,112.6,114.7,119.2,123.3,129.2,132.0,138.1,146.3,158.5,163.6,165.4,167.9,171.1,172.4,175.6,178.0,181.8,183.3,185.4,193.1,196.1,201.3,203.9,207.7,210.3,211.2,214.2,220.0,225.8,232.3,238.0,241.0,245.7,251.4,256.9,261.7,283.594
WPU082101                     ,WPU082101                     ,"PPI Commodity data for Lumber and wood products-General millwork, not seasonally adjusted",Index base: 1982 = 100,1975-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9,62.5,67.6,84.1,89.3,91.2,97.0,100.0,109.1,110.6,112.6,114.7,119.2,123.3,129.2,132.0,138.1,146.3,158.5,163.6,165.4,167.9,171.1,172.4,175.6,178.0,181.8,183.3,185.4,193.1,196.1,201.3,203.9,207.7,210.3,211.2,214.2,220.0,225.8,232.3,238.0,241.0,245.7,251.4,256.9,261.7,283.594
WPU08210102                   ,WPU08210102                   ,"PPI Commodity data for Lumber and wood products-Stock wood kitchen cabinets, related cabinetwork and countertops, not seasonally adjusted",Index base: 2012.12 = 100,2012-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.2,106.3,106.7,107.1,107.2,109.7,110.9,113.291
WPU082101021                  ,WPU082101021                  ,"PPI Commodity data for Lumber and wood products-Stock wood kitchen cabinets and related cabinetwork for permanent installation, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,112.2,113.3,113.6,113.3,113.2,116.5,117.9,120.734
WPU08210104                   ,WPU08210104                   ,"PPI Commodity data for Lumber and wood products-Stock wood bathroom vanities and related bathroom cabinetwork including tops, not seasonally adjusted",Index base: 2012.12 = 100,2012-M12,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,101.6,102.0,102.1,102.5,102.5,,,
WPU082101041                  ,WPU082101041                  ,"PPI Commodity data for Lumber and wood products-Stock wood bathroom vanities and related cabinetwork, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2015-M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,106.2,,,,,,,
WPU082101042                  ,WPU082101042                  ,"PPI Commodity data for Lumber and wood products-Stock wood and plastics laminated wood bathroom vanity tops, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2017-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.4,137.6,,,,,,
WPU08210105                   ,WPU08210105                   ,"PPI Commodity data for Lumber and wood products-Custom wood kitchen cabinets, bathroom vanities, and related cabinetwork, not seasonally adjusted",Index base: 2012.12 = 100,2012-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.2,108.9,111.3,113.0,115.7,118.4,119.4,124.719
WPU082101051                  ,WPU082101051                  ,"PPI Commodity data for Lumber and wood products-Custom wood kitchen cabinets and related cabinetwork not sold direct to customer at retail, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.4,134.8,142.733
WPU082101052                  ,WPU082101052                  ,"PPI Commodity data for Lumber and wood products-Custom wood kitchen cabinets, bathroom vanities, and related cabinet work sold at retail, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,118.1,121.891
WPU08210112                   ,WPU08210112                   ,"PPI Commodity data for Lumber and wood products-Wood window units, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,104.8,108.1,112.0,115.0,120.1,124.3,129.4,135.9,141.4,145.7,149.5,152.0,154.3,157.6,159.2,161.8,166.9,168.4,171.6,171.8,172.5,179.2,180.8,186.7,190.8,197.1,200.2,211.8,218.3,225.4,232.6,238.7,243.7,253.3,267.3,277.9,294.677
WPU082101121                  ,WPU082101121                  ,"PPI Commodity data for Lumber and wood products-Double hung wood window units, not seasonally adjusted",Index base: 2013.06 = 100,2013-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.7,108.9,111.1,115.4,119.8,123.8,133.796
WPU082101122                  ,WPU082101122                  ,"PPI Commodity data for Lumber and wood products-Casement wood window units, not seasonally adjusted",Index base: 2013.06 = 100,2013-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,107.4,110.3,112.8,117.5,128.5,136.1,143.801
WPU082101123                  ,WPU082101123                  ,"PPI Commodity data for Lumber and wood products-All other wood window units, including horizontal sliding, awning and single hung, not seasonally adjusted",Index base: 2013.06 = 100,2013-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,105.8,107.3,109.5,113.2,115.0,116.2,119.339
WPU08210122                   ,WPU08210122                   ,"PPI Commodity data for Lumber and wood products-Wood sash, excluding sash shipped in window units, not seasonally adjusted",Index base: 1983.06 = 100,1986-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4,113.6,117.3,122.3,125.0,130.8,141.3,153.4,161.9,162.6,166.0,169.6,161.7,167.8,163.5,172.5,181.8,175.2,195.8,202.7,211.0,211.1,205.4,207.6,216.1,223.8,234.1,237.7,245.5,253.9,253.2,257.7,267.3,273.5,277.9,294.68
WPU08210132                   ,WPU08210132                   ,"PPI Commodity data for Lumber and wood products-Wood window & door frames, incl. door frames in door units, excl. window frames in window units, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,93.3,97.3,101.9,98.1,104.1,98.1,113.1,131.5,147.0,147.8,142.8,148.9,147.7,135.3,138.1,134.1,135.3,135.3,130.6,161.7,147.1,153.5,144.8,137.6,134.6,143.6,146.9,153.9,163.5,171.6,168.8,164.7,177.6,181.9,176.6,176.1,240.913
WPU08210142                   ,WPU08210142                   ,"PPI Commodity data for Lumber and wood products-Wood panel, flush, & molded face doors, interior & exterior, incl. doors with glazed sections, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,103.8,104.6,107.6,110.6,117.9,121.8,125.2,130.1,144.4,155.1,157.3,158.1,159.4,159.3,163.1,164.5,164.8,164.2,164.4,168.5,170.7,175.0,176.6,174.0,175.9,174.9,179.7,189.5,191.4,197.8,207.6,212.8,221.7,227.5,234.5,244.3,271.349
WPU08210152                   ,WPU08210152                   ,"PPI Commodity data for Lumber and wood products-Other wood doors, incl. garage, patio, bifold, cabinet, screen, storm and louver, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.9,104.7,108.7,113.3,119.6,122.8,126.9,129.6,139.6,147.5,150.3,152.3,154.5,157.3,158.4,160.5,165.6,166.0,169.3,173.5,178.8,183.3,187.3,191.7,195.7,197.3,197.9,199.1,201.3,206.9,215.6,218.6,220.9,238.2,241.8,243.9,261.754
WPU08210162                   ,WPU08210162                   ,"PPI Commodity data for Lumber and wood products-Wood moldings, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,100.0,101.1,111.2,113.4,115.2,110.8,119.6,139.3,168.8,160.9,147.6,147.0,153.6,149.4,155.5,152.0,156.7,158.6,154.8,180.8,181.2,183.7,186.2,191.0,188.1,191.0,191.4,193.0,202.5,206.2,205.4,204.7,206.7,211.6,217.8,226.0,297.504
WPU08210175                   ,WPU08210175                   ,"PPI Commodity data for Lumber and wood products-Mirror and picture frames and framed pictures, not seasonally adjusted",Index base: 2002.06 = 100,2002-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,100.2,100.8,102.3,103.7,109.2,113.0,114.5,115.5,115.7,116.1,118.0,114.8,109.9,114.3,,121.9,129.0,132.344
WPU08210183                   ,WPU08210183                   ,"PPI Commodity data for Lumber and wood products-Other wood millwork products, including stairwork, exterior millwork, and softwood flooring, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1,112.0,113.5,118.2,123.8,128.9,128.5,131.8,142.5,161.5,165.5,164.6,166.3,171.3,173.7,177.8,183.1,185.7,186.1,188.9,194.7,201.4,207.3,207.1,208.2,204.9,202.7,202.7,203.6,203.5,211.7,218.6,224.4,235.5,223.8,217.1,215.9,258.503
WPU0822                       ,WPU0822                       ,"PPI Commodity data for Lumber and wood products-Prefabricated structural members, not seasonally adjusted",Index base: 1982 = 100,1963-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,41.7,38.5,40.0,42.2,45.5,50.3,49.8,49.6,52.7,63.0,67.6,62.5,65.7,74.4,84.8,95.8,98.8,100.2,100.0,105.6,109.2,110.4,111.0,113.3,116.8,119.3,122.3,122.4,132.7,159.7,169.3,163.5,167.5,177.8,170.1,178.1,175.1,173.5,168.5,171.0,193.7,206.9,206.6,189.5,189.0,181.1,185.6,189.4,198.5,224.5,231.7,232.6,237.6,255.5,299.2,295.6,338.4,498.205
WPU082201                     ,WPU082201                     ,"PPI Commodity data for Lumber and wood products-Prefabricated structural members, not seasonally adjusted",Index base: 1982 = 100,1975-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,65.7,74.4,84.8,95.8,98.8,100.2,100.0,105.6,109.2,110.4,111.0,113.3,116.8,119.3,122.3,122.4,132.7,159.7,169.3,163.5,167.5,177.8,170.1,178.1,175.1,173.5,168.5,171.0,193.7,206.9,206.6,189.5,189.0,181.1,185.6,189.4,198.5,224.5,231.7,232.6,237.6,255.5,299.2,295.6,338.4,498.205
WPU08220107                   ,WPU08220107                   ,"PPI Commodity data for Lumber and wood products-Laminated veneer lumber, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8,124.9,126.3,,107.5,,,,116.9,123.1,122.1,124.2,127.3,128.7,138.0,132.3,127.6,189.273
