index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU13210121                   ,WPU13210121                   ,"PPI Commodity data for Nonmetallic mineral products-Crushed and broken stone, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,27.6,29.3,30.2,30.4,31.3,31.2,32.2,33.0,33.6,34.1,35.0,35.5,35.6,35.8,36.1,36.4,37.0,36.6,36.7,36.7,37.6,38.7,40.2,42.3,44.3,45.2,46.1,49.6,55.0,58.7,61.7,67.2,74.7,85.0,94.0,100.0,101.8,106.5,112.2,115.2,119.0,120.6,122.6,124.8,127.8,129.8,132.7,135.7,140.4,143.1,145.3,148.7,152.4,158.1,163.8,168.0,172.4,178.6,190.1,207.7,226.1,241.3,254.6,259.4,263.7,269.5,275.6,283.8,292.3,304.8,314.1,323.9,335.6,350.1,364.937
WPU132101212                  ,WPU132101212                  ,"PPI Commodity data for Nonmetallic mineral products-Crushed and broken limestone, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,106.0,109.5,112.8,118.1,121.7,126.0,129.3,134.9,141.565
WPU132101213                  ,WPU132101213                  ,"PPI Commodity data for Nonmetallic mineral products-Crushed and broken granite, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,99.0,102.3,106.8,111.2,115.7,119.8,128.4,131.6,136.551
WPU132101219                  ,WPU132101219                  ,"PPI Commodity data for Nonmetallic mineral products-Bituminous limestone, sandstone, & other crushed & broken stone, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.1,104.1,105.5,108.4,110.2,111.0,115.7,123.1,124.997
WPU1322                       ,WPU1322                       ,"PPI Commodity data for Nonmetallic mineral products-Cement, hydraulic, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,,,,57.1,62.9,67.6,74.3,83.7,91.9,97.4,100.0,100.4,104.0,106.1,104.2,101.9,102.2,102.1,103.7,106.8,106.3,111.7,119.5,128.1,134.0,139.4,145.7,150.6,150.1,150.2,152.6,152.0,156.8,176.4,199.3,209.7,209.7,206.8,193.5,187.8,190.6,199.3,208.1,223.4,235.2,246.0,252.1,258.1,260.7,271.026
WPU132201                     ,WPU132201                     ,"PPI Commodity data for Nonmetallic mineral products-Cement, hydraulic, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,,,,57.1,62.9,67.6,74.3,83.7,91.9,97.4,100.0,100.4,104.0,106.1,104.2,101.9,102.2,102.1,103.7,106.8,106.3,111.7,119.5,128.1,134.0,139.4,145.7,150.6,150.1,150.2,152.6,152.0,156.8,176.4,199.3,209.7,209.7,206.8,193.5,187.8,190.6,199.3,208.1,223.4,235.2,246.0,252.1,258.1,260.7,271.026
WPU13220161                   ,WPU13220161                   ,"PPI Commodity data for Nonmetallic mineral products-Cement, hydraulic, not seasonally adjusted",Index base: 1989.06 = 100,1991-M07,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,109.3,117.0,125.3,131.1,136.4,142.6,147.4,146.9,147.0,149.4,148.8,153.4,172.6,195.0,205.2,205.2,202.4,189.4,183.8,186.5,195.0,203.6,218.7,230.2,240.8,246.7,252.6,255.2,265.256
WPU133                        ,WPU133                        ,"PPI Commodity data for Nonmetallic mineral products-Concrete products, not seasonally adjusted",Index base: 1982 = 100,1926-M01,2022-M04,23.7,23.7,23.7,23.3,23.6,22.3,20.5,20.9,20.9,19.0,20.2,20.3,18.7,18.6,16.6,19.2,19.9,19.9,19.9,19.9,21.1,23.9,25.1,25.7,26.3,28.0,28.0,28.7,29.2,29.5,30.6,31.4,31.9,32.3,32.6,32.6,32.7,32.4,32.1,32.3,32.8,33.6,34.5,35.8,37.7,40.5,42.2,44.2,50.9,57.3,60.5,64.4,71.9,82.0,92.0,97.8,100.0,101.4,103.9,107.5,109.2,109.4,110.0,111.2,113.5,116.6,117.2,120.2,124.6,129.4,133.2,136.0,140.0,143.7,147.8,151.7,152.7,153.6,161.2,177.2,195.1,203.5,210.6,214.0,210.6,210.8,215.0,221.0,230.3,239.4,247.0,254.1,263.7,271.7,279.1,292.856
WPU1331                       ,WPU1331                       ,"PPI Commodity data for Nonmetallic mineral products-Concrete block and brick, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,28.2,29.2,29.5,29.9,31.4,31.4,32.1,32.7,32.5,33.5,34.3,34.1,34.0,34.8,34.7,34.2,34.2,34.6,35.2,35.8,36.3,37.8,39.1,41.1,42.8,44.8,49.0,54.8,60.1,62.2,66.5,73.1,84.4,93.1,97.8,100.0,102.0,105.9,111.8,116.7,120.2,122.1,124.4,126.9,130.2,130.7,132.8,135.9,141.2,145.0,148.3,150.8,154.8,159.4,163.3,166.1,169.4,174.9,189.9,205.0,212.9,219.4,223.6,222.0,223.2,225.6,229.8,236.9,242.2,246.9,252.5,259.7,269.6,277.7,289.436
WPU133111                     ,WPU133111                     ,"PPI Commodity data for Nonmetallic mineral products-Structural concrete block, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.2,106.3,112.7,117.9,121.9,123.9,,128.5,131.8,132.3,134.2,137.4,142.6,146.6,150.7,153.2,157.3,162.3,166.4,169.7,173.4,179.0,195.5,211.1,217.6,224.7,230.4,228.6,229.4,232.2,235.6,242.2,248.2,253.5,257.7,263.3,276.7,286.6,298.35
WPU13311135                   ,WPU13311135                   ,"PPI Commodity data for Nonmetallic mineral products-Structural concrete block, not seasonally adjusted",Index base: 1987.12 = 100,1991-M07,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,109.5,112.1,116.4,119.6,123.0,125.0,128.4,132.5,135.8,138.5,141.5,146.1,159.6,172.3,177.6,183.4,188.0,186.6,187.2,189.5,192.3,197.7,202.6,206.9,210.3,214.9,225.8,233.9,243.487
WPU133111351                  ,WPU133111351                  ,"PPI Commodity data for Nonmetallic mineral products-Structural concrete block, lightweight units (weighing less than 105 lb/cubic ft.) (dry weight), not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,102.6,105.4,108.4,111.5,114.2,115.9,124.4,127.9,132.485
WPU133111352                  ,WPU133111352                  ,"PPI Commodity data for Nonmetallic mineral products-Structural concrete block, mediumweight units (weighing 105 - 124 lb/cubic ft.) (dry weight), not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,105.3,107.4,110.3,114.3,114.5,118.1,122.0,126.3,128.768
WPU133111353                  ,WPU133111353                  ,"PPI Commodity data for Nonmetallic mineral products-Structural concrete block, normalweight units (weighing 125 lb or more/cubic ft.) (dry weight), not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.8,105.1,107.0,107.5,108.7,111.8,114.3,119.8,127.24
WPU133121                     ,WPU133121                     ,"PPI Commodity data for Nonmetallic mineral products-Decorative concrete block, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.4,103.6,105.8,109.7,111.7,112.5,115.0,119.8,121.8,122.0,123.3,124.5,129.9,134.5,134.0,136.3,139.6,141.5,144.9,146.3,145.9,152.9,164.8,182.5,191.7,197.7,201.3,199.2,200.8,203.8,210.8,216.1,221.3,226.6,229.2,236.9,243.7,251.6,261.119
WPU13312101                   ,WPU13312101                   ,"PPI Commodity data for Nonmetallic mineral products-Decorative concrete block (including screen, split, slump, shadowal block, etc.), not seasonally adjusted",Index base: 1982 = 100,1981-M06,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.3,103.6,105.8,109.7,111.7,112.5,115.0,119.8,121.8,122.0,123.3,124.5,129.9,134.5,134.0,136.3,139.6,141.5,144.9,146.3,145.9,152.9,164.8,182.5,191.7,197.7,201.3,199.2,200.8,203.8,210.8,216.1,221.3,226.6,229.2,236.9,243.7,251.6,261.119
WPU133131                     ,WPU133131                     ,"PPI Commodity data for Nonmetallic mineral products-Concrete brick, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.1,99.9,99.0,99.4,97.4,96.8,99.3,98.8,99.5,100.6,107.0,111.0,116.4,120.3,123.6,127.7,134.8,142.8,144.7,145.6,148.5,149.7,156.3,163.1,178.3,184.6,191.0,190.2,191.5,194.5,197.6,202.5,204.1,211.1,224.3,239.5,247.5,254.7,263.897
WPU13313101                   ,WPU13313101                   ,"PPI Commodity data for Nonmetallic mineral products-Concrete brick, not seasonally adjusted",Index base: 1982 = 100,1981-M06,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.1,99.9,99.0,99.4,97.4,96.8,99.3,98.8,99.5,100.6,107.0,111.0,116.4,120.3,123.6,127.7,134.8,142.8,144.7,145.6,148.5,149.7,156.3,163.1,178.3,184.6,191.0,190.2,191.5,194.5,197.6,202.5,204.1,211.1,224.3,239.5,247.5,254.7,263.897
WPU133141                     ,WPU133141                     ,"PPI Commodity data for Nonmetallic mineral products-Concrete pavers, not seasonally adjusted",Index base: 1982 = 100,1983-M10,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.3,106.2,105.8,107.8,116.5,120.3,127.8,129.6,132.2,135.0,136.9,137.4,137.4,137.9,139.3,140.3,143.7,145.8,149.5,155.1,165.6,177.1,184.5,188.7,187.5,186.7,188.8,189.7,193.1,201.5,205.1,207.0,214.8,221.2,226.9,231.0,242.524
WPU13314101                   ,WPU13314101                   ,"PPI Commodity data for Nonmetallic mineral products-Concrete pavers (including grid, interlocking, etc.), not seasonally adjusted",Index base: 1982 = 100,1982-M05,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,102.6,105.3,106.2,105.8,107.8,116.5,120.3,127.8,129.6,132.2,135.0,136.9,137.4,137.4,137.9,139.3,140.3,143.7,145.8,149.5,155.1,165.6,177.1,184.5,188.7,187.5,186.7,188.8,189.7,193.1,201.5,205.1,207.0,214.8,221.2,226.9,231.0,242.524
