UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2015,9,4133426,2111955,2021471,1544368,1469483,311852,304797,33991,32741,106793,103868,6127,5906,108824,104676,1644147,1565437,369153,360496,57089,54867,146903,141942,14065,13476,1581050,1511605,1086093,1029767,284488,278063,18044,17575,101022,98545,4130,3987,87273,83668,1166421,1106769,331425,323647,33203,32004,134625,130289,10012,9536,530905,509866,458275,439716,27364,26734,15947,15166,5771,5323,1997,1919,21551,21008,477726,458668,37728,36849,23886,22863,12278,11653,4053,3940
P,7,2015,10,4121033,2103824,2017209,1544115,1470744,308171,299362,33600,32822,107690,107021,6088,5939,104160,101321,1639395,1563263,362315,352581,56339,54725,146325,144114,13686,13269,1583621,1518132,1094158,1039512,281646,273654,17998,17579,102140,101804,4140,4135,83539,81448,1170906,1114140,325960,317355,32933,31953,134577,133038,9762,9616,520203,499077,449957,431232,26525,25708,15602,15243,5550,5217,1948,1804,20621,19873,468489,449123,36355,35226,23406,22772,11748,11076,3924,3653
P,7,2015,11,4128897,2106264,2022633,1553554,1481639,305811,297516,32776,32100,107710,107715,5889,5667,100524,97996,1645512,1571262,357371,348394,55031,53826,145192,143763,13321,12869,1599059,1532272,1113592,1056619,280313,272885,17885,17310,102303,102615,4082,3922,80884,78921,1187904,1129034,322646,314736,32718,31924,133825,132936,9634,9248,507205,490361,439962,425020,25498,24631,14891,14790,5407,5100,1807,1745,19640,19075,457608,442228,34725,33658,22313,21902,11367,10827,3687,3621
P,7,2015,12,4098625,2090047,2008578,1544701,1474668,304034,296176,32516,31423,107113,107146,5868,5646,95815,93519,1632085,1560115,352972,343985,54403,52921,142576,141649,13152,12484,1592609,1526298,1112701,1055614,279071,272363,17626,17003,101863,102055,4054,3945,77294,75318,1183467,1124724,319358,311694,32324,31464,131758,131044,9501,9117,497438,482280,432000,419054,24963,23813,14890,14420,5250,5091,1814,1701,18521,18201,448618,435391,33614,32291,22079,21457,10818,10605,3651,3367
P,7,2015,13,4082044,2081713,2000331,1539313,1469667,309541,301245,32377,31128,102744,102197,5687,5532,92051,90562,1623252,1552035,356422,348005,53994,52724,136473,134769,12636,12306,1590653,1524862,1112103,1056163,284988,277413,17806,17135,97701,97357,3978,3844,74077,72950,1179910,1122830,323630,315935,32259,31704,125993,124678,9235,8954,491060,475469,427210,413504,24553,23832,14571,13993,5043,4840,1709,1688,17974,17612,443342,429205,32792,32070,21735,21020,10480,10091,3401,3352
P,7,2015,14,4184014,2135404,2048610,1576576,1504499,321012,311779,32549,31642,106924,105419,5711,5669,92632,89602,1660795,1586080,368029,357667,54802,53123,140812,137721,12765,12520,1640586,1570235,1145553,1087746,296318,288074,18239,17610,101906,100683,4051,3912,74519,72210,1213469,1153731,334949,325954,33361,32212,130433,127871,9347,9078,494818,478375,431023,416753,24694,23705,14310,14032,5018,4736,1660,1757,18113,17392,447326,432349,33080,31713,21441,20911,10379,9850,3418,3442
P,7,2015,15,4249506,2172730,2076776,1605386,1525486,331369,320372,33529,32181,105550,104337,5950,5595,90946,88805,1688188,1605943,377420,366152,56240,54255,138039,135776,12847,12356,1675999,1599560,1172234,1109885,306685,296487,18955,18049,100545,99580,4218,3962,73362,71597,1239228,1174962,344640,334228,34445,33199,127979,125968,9459,9068,496731,477216,433152,415601,24684,23885,14574,14132,5005,4757,1732,1633,17584,17208,448960,430981,32780,31924,21795,21056,10060,9808,3388,3288
P,7,2015,16,4183336,2138534,2044802,1585964,1508335,323871,313286,32457,31547,102170,100639,5798,5400,88274,85595,1666154,1585902,368230,356989,54780,53477,133669,130678,12839,11985,1657503,1581577,1166480,1104730,299795,290148,18480,17849,97227,95883,4089,3853,71432,69114,1231593,1167538,336530,326400,33990,33105,123736,120966,9450,8868,481031,463225,419484,403605,24076,23138,13977,13698,4943,4756,1709,1547,16842,16481,434561,418364,31700,30589,20790,20372,9933,9712,3389,3117
P,7,2015,17,4190741,2142910,2047831,1587478,1507695,326380,315781,32551,31643,105421,104130,5738,5417,85342,83165,1664759,1583142,368942,357792,54642,53259,135658,133201,12394,11742,1665615,1591183,1170630,1109256,302688,293123,18431,18092,100637,99404,4133,3859,69096,67449,1233386,1170653,338022,327992,33790,33298,126099,123866,9249,8691,477295,456648,416848,398439,23692,22658,14120,13551,4784,4726,1605,1558,16246,15716,431373,412489,30920,29800,20852,19961,9559,9335,3145,3051
P,7,2015,18,4213376,2153558,2059818,1595265,1516576,326347,316550,32460,31205,110781,108861,5695,5286,83010,81340,1670419,1589996,366936,357034,54608,53098,140531,137421,12267,11708,1677109,1606501,1179170,1120656,302795,294394,18296,17783,105989,104220,4071,3790,66788,65658,1239852,1180027,336107,327833,33656,33119,131019,128252,9090,8711,476449,453317,416095,395920,23552,22156,14164,13422,4792,4641,1624,1496,16222,15682,430567,409969,30829,29201,20952,19979,9512,9169,3177,2997
P,7,2015,19,4261564,2185792,2075772,1620551,1528199,328144,318501,32680,30994,116705,113447,5957,5549,81755,79082,1694435,1599544,367426,357191,55079,52876,146186,141557,12493,11941,1708001,1623484,1202384,1132590,304962,296602,18543,17686,111990,108779,4293,3962,65829,63865,1262030,1190359,337231,328466,34103,33054,136904,132476,9351,8952,477791,452288,418167,395609,23182,21899,14137,13308,4715,4668,1664,1587,15926,15217,432405,409185,30195,28725,20976,19822,9282,9081,3142,2989
P,7,2015,20,4366329,2246542,2119787,1658818,1554849,347656,334187,33451,31790,120016,115303,6173,5902,80428,77756,1730989,1624456,385723,372097,56349,53845,149014,142839,12954,12391,1759855,1663067,1232561,1155446,323779,311714,19197,18207,115086,110690,4461,4233,64771,62777,1290733,1211768,354930,342827,35363,33923,139706,133907,9707,9306,486687,456720,426257,399403,23877,22473,14254,13583,4930,4613,1712,1669,15657,14979,440256,412688,30793,29270,20986,19922,9308,8932,3247,3085
P,7,2015,21,4460330,2297588,2162742,1688910,1577914,364908,350428,34232,32711,124996,118807,6294,6091,78248,76791,1758730,1646381,400995,387062,57405,55421,153459,146004,13200,12658,1803860,1702707,1255633,1175573,340662,327653,19926,18930,120215,114129,4591,4439,62833,61983,1311731,1230901,370090,357747,36346,35218,144286,137077,9967,9543,493728,460035,433277,402341,24246,22775,14306,13781,4781,4678,1703,1652,15415,14808,446999,415480,30905,29315,21059,20203,9173,8927,3233,3115
P,7,2015,22,4533300,2339580,2193720,1714220,1596602,377410,359345,35639,33427,130560,124369,6564,6117,75187,73860,1781076,1662178,411270,393764,58642,56097,158155,150736,13281,12603,1840634,1733946,1276466,1194060,352527,336633,20669,19649,125804,119675,4740,4446,60428,59483,1330258,1246933,380037,364639,36987,35887,149320,142076,10029,9518,498946,459774,437754,402542,24883,22712,14970,13778,4756,4694,1824,1671,14759,14377,450818,415245,31233,29125,21655,20210,8835,8660,3252,3085
P,7,2015,23,4658664,2397586,2261078,1756543,1643587,383532,369361,37135,34195,139866,134005,6913,6333,73597,73597,1821541,1708462,415375,402633,60462,56839,167322,161307,13768,13083,1889820,1794351,1311474,1235940,358249,345310,21545,20311,134916,129104,4938,4606,58698,59080,1363316,1288092,383656,372138,38095,36525,158292,152283,10345,9816,507766,466727,445069,407647,25283,24051,15590,13884,4950,4901,1975,1727,14899,14517,458225,420370,31719,30495,22367,20314,9030,9024,3423,3267
P,7,2015,24,4745880,2429292,2316588,1780520,1681359,384574,377126,37112,33712,149318,145860,7640,6775,70128,71756,1841570,1743970,414119,409392,59380,55671,176696,173324,14703,13705,1924975,1855912,1340096,1280806,358483,352107,21345,20111,144005,140591,5567,4977,55479,57320,1388259,1330769,381759,377933,36966,35678,167325,163870,11109,10476,504317,460676,440424,400553,26091,25019,15767,13601,5313,5269,2073,1798,14649,14436,453311,413201,32360,31459,22414,19993,9371,9454,3594,3229
P,7,2015,25,4737858,2418887,2318971,1780692,1684890,375644,374038,36421,32894,152869,152380,7834,6971,65427,67798,1837753,1744128,402453,403813,57210,54068,178927,178335,14473,13487,1918731,1866781,1343366,1291735,349991,348922,20606,19710,147535,147294,5643,5158,51590,53962,1388233,1338779,370908,372503,35160,34634,169724,169445,10850,10325,500156,452190,437326,393155,25653,25116,15815,13184,5334,5086,2191,1813,13837,13836,449520,405349,31545,31310,22050,19434,9203,8890,3623,3162
P,7,2015,26,4550583,2320588,2229995,1716469,1621011,349090,352324,34806,31003,152332,156063,7524,6651,60367,62943,1769068,1675824,373365,379424,54398,50596,176300,180755,13655,12834,1843919,1802340,1299558,1248798,324879,328581,19405,18515,147352,151053,5520,4980,47205,50413,1340592,1292572,343447,350147,32896,32470,167798,172259,10400,9905,476669,427655,416911,372213,24211,23743,15401,12488,4980,5010,2004,1671,13162,12530,428476,383252,29918,29277,21502,18126,8502,8496,3255,2929
P,7,2015,27,4444434,2262261,2182173,1689351,1598965,325916,331751,34095,30320,148379,154838,7516,6593,57004,59706,1738826,1651007,348186,357177,52543,49030,171543,178390,13543,12517,1787304,1759602,1272625,1230697,302833,308697,18614,17799,143637,150106,5441,4929,44154,47374,1310816,1271954,319621,328528,31082,30957,163385,170269,10168,9673,474957,422571,416726,368268,23083,23054,15481,12521,4742,4732,2075,1664,12850,12332,428010,379053,28565,28649,21461,18073,8158,8121,3375,2844
P,7,2015,28,4369090,2221635,2147455,1670879,1579274,310895,320212,32962,29321,145932,154491,7404,6518,53563,57639,1717384,1629527,331755,344468,50701,47886,167600,177147,13012,12159,1754294,1729405,1259864,1214471,288764,297738,17912,17158,141204,149894,5291,4790,41259,45354,1295495,1253896,304302,316472,29876,30092,159690,169303,9763,9274,467341,418050,411015,364803,22131,22474,15050,12163,4728,4597,2113,1728,12304,12285,421889,375631,27453,27996,20825,17794,7910,7844,3249,2885
P,7,2015,29,4386544,2227508,2159036,1683751,1594743,303747,316192,32713,29347,147614,157025,7509,6591,52174,55138,1728993,1642485,323519,338955,50268,47543,168716,178784,13161,12197,1755052,1739176,1268008,1227635,281453,293780,17226,16924,142942,152524,5330,4964,40093,43349,1302623,1265032,296049,311313,29066,29764,160896,171073,9814,9453,472456,419860,415743,367108,22294,22412,15487,12423,4672,4501,2179,1627,12081,11789,426370,377453,27470,27642,21202,17779,7820,7711,3347,2744
P,7,2015,30,4420399,2236896,2183503,1696515,1614818,301097,316195,32175,29340,149399,162131,7333,6547,50377,54472,1740166,1662068,319823,337944,49460,47603,169848,183972,12872,12153,1761731,1759172,1277713,1243447,279164,293699,16859,16876,144776,157661,5132,4929,38087,42560,1310478,1280212,292654,310098,28318,29690,162091,176375,9485,9408,475165,424331,418802,371371,21933,22496,15316,12464,4623,4470,2201,1618,12290,11912,429688,381856,27169,27846,21142,17913,7757,7597,3387,2745
P,7,2015,31,4281277,2157786,2123491,1637432,1569887,285225,304386,31382,28628,148673,161882,6990,6333,48084,52375,1678954,1615220,302913,324742,48130,46592,168325,183123,12313,11886,1699460,1707450,1233290,1205291,264329,282846,16361,16333,144090,157607,4968,4691,36422,40682,1264542,1240360,277065,298047,27524,28889,160746,175669,9162,9117,458326,416041,404142,364596,20896,21540,15021,12295,4583,4275,2022,1642,11662,11693,414412,374860,25848,26695,20606,17703,7579,7454,3151,2769
P,7,2015,32,4345210,2185652,2159558,1662544,1598087,287351,309393,31865,29168,148396,163924,7069,6521,48427,52465,1704431,1643339,304994,329704,48779,47537,168124,184995,12424,12096,1720185,1734715,1251511,1226320,266442,286841,16468,16556,143862,159513,5059,4845,36843,40640,1283148,1261205,279131,301960,27902,29352,160584,177467,9297,9278,465467,424843,411033,371767,20909,22552,15397,12612,4534,4411,2010,1676,11584,11825,421283,382134,25863,27744,20877,18185,7540,7528,3127,2818
P,7,2015,33,4341687,2179104,2162583,1660545,1601477,285733,310416,31211,28491,147488,164481,7091,6457,47036,51261,1701176,1645605,302738,330486,48096,46716,166389,184752,12379,11915,1714288,1734374,1250092,1225853,264678,288154,16135,15889,142934,159950,5062,4725,35387,39803,1280407,1259950,276793,303163,27412,28703,158796,177186,9236,9089,464816,428209,410453,375624,21055,22262,15076,12602,4554,4531,2029,1732,11649,11458,420769,385655,25945,27323,20684,18013,7593,7566,3143,2826
P,7,2015,34,4293007,2150612,2142395,1644012,1589520,282421,308781,30317,28445,140641,159348,6899,6057,46322,50244,1683823,1632892,299226,328580,47074,46342,159216,178937,12110,11392,1693811,1718503,1240194,1217735,262084,286644,15550,16051,136064,154915,4921,4411,34998,38747,1270048,1250973,274087,301263,26828,28543,151760,171601,9035,8710,456801,423892,403818,371785,20337,22137,14767,12394,4577,4433,1978,1646,11324,11497,413775,381919,25139,27317,20246,17799,7456,7336,3075,2682
P,7,2015,35,4375359,2199684,2175675,1676848,1608737,294946,320155,31250,28780,143523,161580,7116,6314,46001,50109,1716482,1651866,311575,339854,48387,46885,161684,181076,12319,11705,1725951,1743152,1258353,1228893,273702,297764,15921,16187,138816,157116,4970,4682,34189,38510,1287551,1261784,285346,312227,27325,28894,153916,173620,9077,8997,473733,432523,418495,379844,21244,22391,15329,12593,4707,4464,2146,1632,11812,11599,428931,390082,26229,27627,21062,17991,7768,7456,3242,2708
P,7,2015,36,4102146,2052663,2049483,1567237,1516085,272250,300486,28759,26613,135867,154137,6227,5742,42323,46420,1603643,1555956,287464,318469,44476,43558,152587,172273,11051,10680,1620775,1645175,1185070,1161316,252969,279484,14982,14752,131677,149977,4391,4195,31686,35451,1212063,1191561,263666,292486,25480,26544,145771,165336,8204,8152,431888,404308,382167,354769,19281,21002,13777,11861,4190,4160,1836,1547,10637,10969,391580,364395,23798,25983,18996,17014,6816,6937,2847,2528
P,7,2015,37,4020361,2009220,2011141,1540959,1494344,261933,289994,27916,26482,131737,150078,6002,5494,40673,44749,1575814,1532604,276336,307145,43229,43182,147973,167617,10410,10163,1580265,1608269,1160351,1139781,243350,269787,14403,14670,127626,145849,4300,4060,30235,34122,1185959,1168709,253401,282144,24633,26318,141195,160739,7766,7820,428955,402872,380608,354563,18583,20207,13513,11812,4111,4229,1702,1434,10438,10627,389855,363895,22935,25001,18596,16864,6778,6878,2644,2343
P,7,2015,38,3978107,1981684,1996423,1520837,1482978,256842,287594,27913,26193,131151,150816,5874,5506,39067,43336,1554432,1519928,270561,303963,42930,42606,146511,167854,10191,10173,1559830,1594115,1146171,1127900,239006,267597,14604,14855,126911,146711,4137,4013,29001,33039,1170821,1155831,248424,279382,24747,26377,139734,161060,7516,7723,421854,402308,374666,355078,17836,19997,13309,11338,4240,4105,1737,1493,10066,10297,383611,364097,22137,24581,18183,16229,6777,6794,2675,2450
P,7,2015,39,3860285,1923204,1937081,1473623,1439643,247264,276272,26910,25257,132466,150172,5460,5184,37481,40553,1505832,1474134,260018,291397,41417,40877,147423,166192,9680,9485,1509963,1541153,1105794,1089347,230087,256881,13902,14004,128444,146115,3905,3794,27831,31012,1129436,1115487,238758,267769,23690,25040,141029,159677,7233,7251,413241,395928,367829,350296,17177,19391,13008,11253,4022,4057,1555,1390,9650,9541,376396,358647,21260,23628,17727,15837,6394,6515,2447,2234
P,7,2015,40,3978272,1985230,1993042,1525265,1485422,254085,283412,26969,25699,137506,154148,5667,5033,35738,39328,1555652,1518813,266146,297766,41110,40940,151762,169813,9706,9128,1568217,1594820,1152173,1131293,237504,264924,13952,14404,133502,150200,4098,3726,26988,30273,1174854,1156731,245980,275232,23630,25211,145667,163650,7355,7025,417013,398222,373092,354129,16581,18488,13017,11295,4004,3948,1569,1307,8750,9055,380798,362082,20166,22534,17480,15729,6095,6163,2351,2103
P,7,2015,41,3853030,1914478,1938552,1471607,1444999,243445,274815,26205,24731,134173,151509,5118,4946,33930,37552,1500445,1476677,254799,288482,39772,39545,147720,166389,8966,8954,1518409,1554064,1116413,1102218,228175,257161,13635,14046,130593,147788,3751,3663,25842,29188,1138145,1126575,236137,267168,23097,24756,142213,160601,6879,6903,396069,384488,355194,342781,15270,17654,12570,10685,3580,3721,1367,1283,8088,8364,362300,350102,18662,21314,16675,14789,5507,5788,2087,2051
P,7,2015,42,3910873,1936863,1974010,1487887,1471071,250309,283209,25844,25082,134102,152750,5075,4846,33646,37052,1516393,1502296,261214,296555,39514,39990,147620,167423,8846,8740,1548610,1593023,1139441,1131224,235348,265901,13735,14385,130552,148980,3742,3632,25792,28901,1161055,1155305,243023,275693,23368,25306,142247,161623,6797,6796,388253,380987,348446,339847,14961,17308,12109,10697,3550,3770,1333,1214,7854,8151,355338,346991,18191,20862,16146,14684,5373,5800,2049,1944
P,7,2015,43,4086435,2026727,2059708,1569054,1548366,259442,292230,26301,25077,133426,152117,5010,4805,33494,37113,1597298,1579607,270126,305276,40359,40520,146653,166543,8806,8772,1642281,1682935,1223740,1211854,244731,275296,14291,14645,129831,148516,3692,3566,25996,29058,1245388,1236041,252421,284829,24481,26058,141271,161058,6783,6816,384446,376773,345314,336512,14711,16934,12010,10432,3595,3601,1318,1239,7498,8055,351910,343566,17705,20447,15878,14462,5382,5485,2023,1956
P,7,2015,44,4320019,2141178,2178841,1675676,1655954,268998,305499,26666,25988,130512,148437,5011,4868,34315,38095,1704709,1688028,279848,318750,41408,42166,143816,162925,9000,9101,1759632,1803919,1332922,1321565,254400,288468,14915,15288,126883,144832,3684,3642,26828,30124,1355398,1346672,262186,298281,25776,27514,138403,157352,6937,7142,381546,374922,342754,334389,14598,17031,11751,10700,3629,3605,1327,1226,7487,7971,349311,341356,17662,20469,15632,14652,5413,5573,2063,1959
P,7,2015,45,4373110,2175482,2197628,1706943,1678158,271740,302830,26746,25781,131154,148904,5150,4988,33749,36967,1735430,1709070,282351,315558,41439,41830,143974,162970,9195,9204,1792034,1828587,1362682,1348488,256931,286428,14746,15522,127571,145209,3844,3793,26260,29147,1384580,1372613,264538,295838,25546,27607,138607,157286,7189,7275,383448,369041,344261,329670,14809,16402,12000,10259,3583,3695,1306,1195,7489,7820,350850,336457,17813,19720,15893,14223,5367,5684,2006,1929
P,7,2015,46,4143269,2056657,2086612,1621164,1602305,251149,281420,25350,24384,123213,139810,4663,4647,31118,34046,1647494,1630824,260514,292780,39375,39702,134991,152515,8259,8430,1700491,1742001,1300868,1294475,237522,266066,14431,14727,119992,136415,3491,3501,24187,26817,1321130,1316713,244096,274288,24801,26343,130170,147419,6445,6629,356166,344611,320296,307830,13627,15354,10919,9657,3221,3395,1172,1146,6931,7229,326364,314111,16418,18492,14574,13359,4821,5096,1814,1801
P,7,2015,47,4056523,2011244,2045279,1583720,1567866,252143,283066,24674,23832,116913,133624,4531,4498,29263,32393,1608252,1594764,260890,293817,38161,38628,127945,145591,7951,8370,1664561,1709519,1272100,1267434,238586,268062,13956,14675,113842,130476,3355,3393,22722,25479,1290878,1288320,244703,275832,24028,25981,123354,140793,6197,6622,346683,335760,311620,300432,13557,15004,10718,9157,3071,3148,1176,1105,6541,6914,317374,306444,16187,17985,14133,12647,4591,4798,1754,1748
P,7,2015,48,4060703,2006985,2053718,1592028,1587840,249887,282871,24027,23806,108182,123318,4537,4474,28324,31409,1615795,1613922,258258,293526,37406,38477,118581,134438,7938,8137,1675265,1729919,1293346,1298239,237155,268250,14049,14960,105181,120329,3391,3384,22143,24757,1311688,1318534,243008,275995,24134,26208,114163,129919,6260,6463,331720,323799,298682,289601,12732,14621,9978,8846,3001,2989,1146,1090,6181,6652,304107,295388,15250,17531,13272,12269,4418,4519,1678,1674
P,7,2015,49,4135772,2044775,2090997,1618527,1614706,259627,292222,24519,24140,109535,124352,4426,4434,28141,31143,1641849,1640500,268005,302436,38140,39129,119621,135370,7874,8113,1715862,1771688,1322756,1329137,246531,277836,14512,15391,106691,121306,3356,3435,22016,24583,1340730,1349254,252359,285220,24953,27025,115358,130752,6247,6499,328913,319309,295771,285569,13096,14386,10007,8749,2844,3046,1070,999,6125,6560,301119,291246,15646,17216,13187,12104,4263,4618,1627,1614
P,7,2015,50,4383628,2164747,2218881,1721553,1724831,272659,305910,25483,25368,111359,125978,4668,4681,29025,32113,1745743,1751341,281002,316350,39742,41122,121772,137076,8215,8497,1834178,1896570,1424145,1436266,259636,291406,15536,16663,108454,122987,3606,3660,22801,25588,1442883,1457134,265466,299045,26419,29077,117492,132539,6568,6861,330569,322311,297408,288565,13023,14504,9947,8705,2905,2991,1062,1021,6224,6525,302860,294207,15536,17305,13323,12045,4280,4537,1647,1636
