UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2021,24,4313254,2199604,2113650,1610568,1537522,330577,323332,32640,31411,135193,132756,6175,5667,84451,82962,1686941,1612299,371799,364495,55057,53569,165677,162195,12870,12227,1703959,1641408,1177664,1124710,306136,300348,18102,17736,130181,127995,4459,4100,67417,66519,1238797,1184720,339470,333916,33452,33087,155924,152855,9595,9150,495645,472242,432904,412812,24441,22984,14538,13675,5012,4761,1716,1567,17034,16443,448144,427579,32329,30579,21605,20482,9753,9340,3275,3077
R,7,2021,25,4356445,2225753,2130692,1630103,1548888,331258,324695,32778,31244,142257,139407,6369,5952,82988,80506,1705032,1621399,371134,363983,55426,53328,172306,168315,12998,12464,1730586,1659376,1196790,1136285,307166,301959,18341,17620,137377,134602,4611,4291,66301,64619,1256763,1194591,339426,333930,33906,32989,162829,159040,9760,9394,495167,471316,433313,412603,24092,22736,14437,13624,4880,4805,1758,1661,16687,15887,448269,426808,31708,30053,21520,20339,9477,9275,3238,3070
R,7,2021,26,4458204,2280737,2177467,1662860,1575855,349457,339872,33379,32051,147056,144274,6576,6268,81409,79147,1735858,1646588,387956,378331,56433,54280,176582,172658,13412,12899,1778719,1701622,1223220,1159344,324695,316482,18904,18149,142021,139524,4811,4554,65068,63569,1281572,1216248,355757,347688,35001,33860,167137,163530,10111,9760,502018,475845,439640,416511,24762,23390,14475,13902,5035,4750,1765,1714,16341,15578,454286,430340,32199,30643,21432,20420,9445,9128,3301,3139
R,7,2021,27,4552373,2329187,2223186,1690788,1599482,365978,355870,34045,32923,152695,150337,6609,6429,79072,78145,1761340,1669051,402386,393028,57206,55778,181742,178400,13561,13133,1820950,1743860,1244840,1179875,340860,332115,19574,18856,147812,145519,4871,4734,62993,62761,1301036,1235763,370119,362281,35758,35113,172440,169301,10283,9972,508237,479326,445948,419607,25118,23755,14471,14067,4883,4818,1738,1695,16079,15384,460304,433288,32267,30747,21448,20665,9302,9099,3278,3161
R,7,2021,28,4625049,2369760,2255289,1716499,1618253,378313,364941,35408,33649,156654,156849,6865,6478,76021,75119,1784062,1684888,412534,399844,58303,56396,184892,184023,13634,13088,1856852,1776567,1266468,1198800,352594,341236,20308,19566,151850,152028,5018,4755,60614,60182,1320355,1252195,379939,369292,36339,35722,175988,175208,10363,9942,512908,478722,450031,419453,25719,23705,15100,14083,4804,4821,1847,1723,15407,14937,463707,432693,32595,30552,21964,20674,8904,8815,3271,3146
R,7,2021,29,4746903,2424962,2321941,1758499,1664740,384582,375529,36805,34359,163304,165885,7111,6638,74661,74790,1824420,1730596,416816,409289,60051,57054,191578,193987,14037,13494,1903728,1836746,1301602,1240588,358429,350446,21123,20212,158335,160856,5117,4895,59122,59749,1353757,1293225,383716,377338,37415,36329,182505,184808,10596,10208,521234,485195,456897,424152,26153,25083,15682,14147,4969,5029,1994,1743,15539,15041,470663,437371,33100,31951,22636,20725,9073,9179,3441,3286
R,7,2021,30,4830414,2455199,2375215,1782324,1701690,386044,383569,36728,33844,171139,176049,7781,7073,71183,72990,1844264,1765306,416088,416353,58932,55867,199263,204329,14889,14113,1937257,1896392,1330026,1284973,359050,357475,20880,20011,165812,170644,5660,5266,55829,58023,1378420,1335433,382254,383383,36216,35505,189859,194706,11241,10873,517942,478823,452298,416717,26994,26094,15848,13833,5327,5405,2121,1807,15354,14967,465844,429873,33834,32970,22716,20362,9404,9623,3648,3240
R,7,2021,31,4816120,2442384,2373736,1780904,1703552,377363,380361,36066,33032,173980,180645,7904,7180,66167,68966,1838642,1763779,404515,410638,56651,54281,200616,207334,14558,13783,1929389,1904292,1332286,1295024,350839,354267,20186,19610,168644,175431,5672,5369,51762,54591,1377259,1342548,371611,377888,34387,34474,191445,198288,10912,10625,512995,469444,448618,408528,26524,26094,15880,13422,5336,5214,2232,1811,14405,14375,461383,421231,32904,32750,22264,19807,9171,9046,3646,3158
R,7,2021,32,4622360,2342415,2279945,1715507,1637413,351199,358666,34430,31138,172623,181965,7628,6825,61028,63938,1768697,1693075,375804,386272,53840,50778,197148,207232,13774,13058,1854119,1836123,1288428,1250944,326097,333935,18968,18398,167619,176852,5612,5147,47395,50847,1329577,1295046,344556,355515,32177,32264,188626,198610,10523,10117,488296,443822,427079,386469,25102,24731,15462,12740,5004,5113,2016,1678,13633,13091,439120,398029,31248,30757,21663,18514,8522,8622,3251,2941
R,7,2021,33,4509637,2282678,2226959,1687496,1613372,328287,337913,33715,30459,167871,177813,7629,6780,57680,60622,1737562,1666195,350880,363840,52012,49220,191595,201843,13695,12774,1796645,1789235,1261179,1231838,304317,313868,18196,17685,163064,173009,5508,5111,44381,47724,1299522,1273341,321026,333714,30414,30772,183361,193615,10279,9923,486033,437724,426317,381534,23970,24045,15519,12774,4807,4804,2121,1669,13299,12898,438040,392854,29854,30126,21598,18448,8234,8228,3416,2851
R,7,2021,34,4427385,2240317,2187068,1668244,1591924,313489,325847,32509,29445,164476,174724,7500,6688,54099,58440,1715248,1642860,334676,350516,50107,48056,186535,197835,13078,12388,1762723,1754985,1248343,1214835,290451,302426,17462,17033,159698,170085,5376,4951,41393,45655,1284073,1254481,305908,321147,29233,29899,178589,189912,9849,9487,477594,432083,419901,377089,23038,23421,15047,12412,4778,4639,2124,1737,12706,12785,431175,388379,28768,29369,20874,18157,7946,7923,3229,2901
R,7,2021,35,4436528,2242408,2194120,1679304,1605565,305875,321292,32229,29373,164758,175419,7592,6770,52650,55701,1724970,1653811,325960,344354,49604,47578,186250,197481,13245,12407,1761003,1761118,1255745,1226951,282815,297924,16791,16740,160026,170876,5426,5124,40200,43503,1290429,1264459,297338,315390,28401,29497,178384,189723,9922,9648,481405,433002,423559,378614,23060,23368,15438,12633,4732,4543,2166,1646,12450,12198,434541,389352,28622,28964,21203,18081,7866,7758,3323,2759
R,7,2021,36,4460312,2246557,2213755,1688945,1623227,302664,320621,31616,29344,165042,178765,7500,6701,50790,55097,1732962,1671040,321686,342702,48748,47642,185787,200926,13046,12335,1764313,1777481,1263989,1241476,280122,297228,16383,16711,160328,174250,5297,5067,38194,42749,1296827,1278391,293569,313582,27652,29462,177964,193260,9676,9567,482244,436274,424956,381751,22542,23393,15233,12633,4714,4515,2203,1634,12596,12348,436135,392649,28117,29120,21096,18180,7823,7666,3370,2768
R,7,2021,37,4312914,2163444,2149470,1628267,1576183,286275,308411,30815,28634,162703,176765,7155,6489,48229,52988,1669973,1622077,304126,329084,47358,46612,182547,198341,12415,12058,1699396,1722663,1219170,1202305,264798,286053,15923,16165,158048,172438,5114,4829,36343,40873,1250373,1237529,277442,301217,26875,28633,174899,190820,9261,9276,464048,426807,409097,373878,21477,22358,14892,12469,4655,4327,2041,1660,11886,12115,419600,384548,26684,27867,20483,17979,7648,7521,3154,2782
R,7,2021,38,4367597,2186362,2181235,1651001,1602458,287678,312659,31258,29153,160633,177220,7214,6687,48578,53058,1693038,1648233,305464,333295,48028,47525,180519,198596,12529,12307,1716588,1746440,1236313,1222081,266281,289341,16012,16374,156041,172789,5179,4995,36762,40860,1267872,1257125,278863,304446,27293,29107,172925,191046,9392,9473,469774,434795,414688,380377,21397,23318,15246,12779,4592,4431,2035,1692,11816,12198,425166,391108,26601,28849,20735,18418,7594,7550,3137,2834
R,7,2021,39,4355266,2175436,2179830,1646702,1603859,285431,312960,30679,28417,158276,176269,7223,6598,47125,51727,1687447,1648391,302577,333300,47408,46621,177295,196809,12455,12084,1707725,1742709,1233867,1220517,264005,289984,15732,15679,153706,171718,5152,4865,35263,39946,1264098,1254711,276017,304965,26838,28401,169686,189218,9281,9262,467711,437121,412835,383342,21426,22976,14947,12738,4570,4551,2071,1733,11862,11781,423349,393680,26560,28335,20570,18220,7609,7591,3174,2822
R,7,2021,40,4297278,2142625,2154653,1628375,1589567,281448,310502,29761,28342,149738,169465,6984,6152,46319,50625,1668207,1633269,298316,330497,46342,46196,168410,189302,12160,11516,1683999,1723344,1223092,1211383,260783,287725,15123,15856,145182,165023,4972,4512,34847,38845,1252827,1244690,272655,302289,26227,28247,160995,181942,9056,8843,458626,431309,405283,378184,20665,22777,14638,12486,4556,4442,2012,1640,11472,11780,415380,388579,25661,28208,20115,17949,7415,7360,3104,2673
R,7,2021,41,4370732,2187138,2183594,1659445,1606538,292986,321167,30671,28606,150946,170441,7099,6442,45991,50400,1699130,1649929,309663,341026,47642,46680,169198,190129,12256,11837,1712509,1745185,1240313,1221712,271417,298168,15496,15971,146301,165969,4935,4811,34047,38554,1269426,1254637,282935,312568,26726,28587,161521,182655,9014,9136,474629,438409,419132,384826,21569,22999,15175,12635,4645,4472,2164,1631,11944,11846,429704,395292,26728,28458,20916,18093,7677,7474,3242,2701
R,7,2021,42,4092108,2037706,2054402,1549194,1512437,269799,301041,28172,26419,142035,162024,6220,5850,42286,46631,1585606,1552541,285077,319171,43720,43312,158796,180275,11001,10763,1605901,1645315,1167345,1153783,250217,279392,14549,14560,137910,157860,4385,4304,31495,35416,1194196,1184024,260795,292313,24878,26255,152056,173328,8167,8240,431805,409087,381849,358654,19582,21649,13623,11859,4125,4164,1835,1546,10791,11215,391410,368517,24282,26858,18842,17057,6740,6947,2834,2523
R,7,2021,43,4006132,1992161,2013971,1522093,1489633,259383,290220,27318,26279,136889,157387,5984,5551,40494,44901,1556809,1528055,273794,307506,42425,42914,153092,175011,10340,10203,1564318,1606900,1142679,1131702,240556,269413,13994,14479,132835,153157,4277,4113,29977,34036,1168075,1160567,250473,281690,24031,26019,146395,168117,7707,7859,427843,407071,379414,357931,18827,20807,13324,11800,4054,4230,1707,1438,10517,10865,388734,367488,23321,25816,18394,16895,6697,6894,2633,2344
R,7,2021,44,3959109,1962246,1996863,1500410,1477103,254117,287214,27239,25940,135802,157537,5851,5571,38827,43498,1533822,1514220,267837,303760,41999,42276,151118,174631,10138,10233,1542596,1591033,1127895,1119300,236036,266693,14169,14627,131639,153404,4127,4071,28730,32938,1152326,1147152,245320,278404,24118,26047,144453,167790,7482,7773,419650,405830,372515,357803,18081,20521,13070,11313,4163,4133,1724,1500,10097,10560,381496,367068,22517,25356,17881,16229,6665,6841,2656,2460
R,7,2021,45,3837284,1902020,1935264,1452198,1432524,244350,275638,26254,24973,136582,156228,5433,5241,37203,40660,1484206,1467143,257091,290900,40522,40499,151457,172285,9584,9538,1491794,1536617,1087355,1080271,226899,255737,13495,13764,132641,152135,3907,3835,27497,30875,1110739,1106305,235420,266530,23087,24681,145167,165726,7182,7285,410226,398647,364843,352253,17451,19901,12759,11209,3941,4093,1526,1406,9706,9785,373467,360838,21671,24370,17435,15818,6290,6559,2402,2253
R,7,2021,46,3947421,1960001,1987420,1501344,1475892,250343,282256,26316,25396,140995,159333,5654,5083,35349,39460,1531429,1509426,262381,296767,40187,40584,155092,175027,9623,9172,1547057,1587359,1132244,1120645,233522,263280,13538,14167,137053,155360,4114,3768,26586,30139,1154600,1145969,241853,273507,23023,24865,149085,168828,7309,7064,412944,400061,369100,355247,16821,18976,12778,11229,3942,3973,1540,1315,8763,9321,376829,363457,20528,23260,17164,15719,6007,6199,2314,2108
R,7,2021,47,3815750,1886579,1929171,1445911,1433409,239333,273095,25508,24405,137221,155659,5133,4972,33473,37631,1474384,1465185,250594,286896,38773,39125,150617,170559,8930,8974,1495611,1544063,1095658,1090499,223825,255089,13179,13800,133712,151940,3775,3680,25462,29055,1117094,1114747,231640,265017,22444,24386,145214,164767,6857,6918,390968,385108,350253,342910,15508,18006,12329,10605,3509,3719,1358,1292,8011,8576,357290,350438,18954,21879,16329,14739,5403,5792,2073,2056
R,7,2021,48,3865188,1904746,1960442,1459507,1457055,245253,280756,25092,24750,136611,155961,5104,4871,33179,37049,1487645,1488297,256073,294181,38455,39516,149963,170678,8831,8750,1522272,1579725,1116581,1117848,230156,263147,13278,14102,133131,152207,3779,3651,25347,28770,1137844,1141828,237665,272858,22673,24887,144686,164893,6801,6802,382474,380717,342926,339207,15097,17609,11814,10648,3480,3754,1325,1220,7832,8279,349801,346469,18408,21323,15782,14629,5277,5785,2030,1948
R,7,2021,49,4030007,1988395,2041612,1536398,1531208,253150,289020,25530,24741,135252,154764,5015,4847,33050,37032,1564303,1562415,263764,302079,39299,40030,148305,169208,8754,8793,1610457,1665823,1197231,1195951,238397,271830,13819,14362,131725,151197,3720,3603,25565,28880,1218544,1220010,245931,281262,23765,25619,143033,163761,6760,6835,377938,375789,339167,335257,14753,17190,11711,10379,3527,3567,1295,1244,7485,8152,345759,342405,17833,20817,15534,14411,5272,5447,1994,1958
R,7,2021,50,4249964,2094724,2155240,1636806,1634773,261553,301237,25815,25586,131683,150751,5032,4948,33835,37945,1665463,1666752,272300,314481,40262,41567,144843,165233,8942,9155,1720668,1782097,1301154,1302357,246930,283986,14382,14962,128118,147189,3723,3710,26361,29893,1323260,1327289,254537,293661,24991,27013,139517,159719,6908,7188,374056,373143,335652,332416,14623,17251,11433,10624,3565,3562,1309,1238,7474,8052,342203,339463,17763,20820,15271,14554,5326,5514,2034,1967
