UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,7,2015,20,4287289,2179814,2107475,1608140,1547140,337198,330993,32673,31607,117995,114917,5563,5725,78245,77093,1678418,1616213,374539,368643,54311,53270,146508,142305,12053,12138,1702693,1652806,1190700,1149547,313711,308640,18541,18060,113095,110314,3885,4072,62761,62173,1247122,1205379,344208,339519,33558,33428,137270,133398,8867,9078,477121,454669,417440,397593,23487,22353,14132,13547,4900,4603,1678,1653,15484,14920,431296,410834,30331,29124,20753,19842,9238,8907,3186,3060
C,7,2015,21,4371094,2222175,2148919,1632426,1569533,353190,346914,33320,32449,122559,118304,5556,5884,75124,75835,1699564,1637222,388333,383178,54608,54606,150353,145281,12018,12313,1738771,1691073,1208397,1169035,329404,324285,19195,18731,117839,113638,3915,4245,60021,61139,1262072,1223681,357990,354053,33945,34536,141306,136388,8904,9227,483404,457846,424029,400498,23786,22629,14125,13718,4720,4666,1641,1639,15103,14696,437492,413541,30343,29125,20663,20070,9047,8893,3114,3086
C,7,2015,22,4442753,2263278,2179475,1657073,1588042,365836,355739,34683,33173,128062,123777,5837,5920,71787,72824,1721077,1652799,398664,389748,55565,55233,154901,149893,12012,12251,1774531,1721860,1228275,1187268,341495,333186,19928,19453,123365,119100,4071,4260,57397,58593,1279508,1239429,368109,360845,34381,35180,146219,141291,8903,9209,488747,457615,428798,400774,24341,22553,14755,13720,4697,4677,1766,1660,14390,14231,441569,413370,30555,28903,21184,20053,8682,8602,3109,3042
C,7,2015,23,4572173,2325146,2247027,1702657,1635156,372714,365729,36104,33927,137257,133414,6216,6140,70198,72661,1764800,1699315,403546,398627,57315,56018,163999,160495,12515,12714,1826314,1782233,1265165,1229032,347978,341873,20741,20107,132377,128530,4293,4429,55760,58262,1314496,1280550,372546,368382,35485,35846,155145,151515,9250,9494,498832,464794,437492,406124,24736,23856,15363,13820,4880,4884,1923,1711,14438,14399,450304,418765,31000,30245,21830,20172,8854,8980,3265,3220
C,7,2015,24,4663940,2360953,2302987,1729936,1673284,374414,373591,36106,33442,146756,145231,6922,6571,66819,70868,1788272,1735253,402971,405458,56373,54907,173323,172468,13434,13329,1864726,1844092,1296328,1274090,348839,348759,20545,19900,141510,139982,4901,4790,52603,56571,1342088,1323506,371302,374252,34440,35058,164109,163071,10001,10157,496227,458895,433608,399194,25575,24832,15561,13542,5246,5249,2021,1781,14216,14297,446184,411747,31669,31206,21933,19849,9214,9397,3433,3172
C,7,2015,25,4659715,2353776,2305939,1732374,1677245,366177,370522,35364,32639,150293,151781,7121,6760,62447,66992,1787049,1735904,392123,399951,54370,53358,175579,177522,13168,13127,1861216,1855370,1301280,1285285,341060,345603,19772,19514,145048,146719,5002,4972,49054,53277,1344070,1331825,361303,368901,32818,34058,166589,168686,9746,10026,492560,450569,431094,391960,25117,24919,15592,13125,5245,5062,2119,1788,13393,13715,442979,404079,30820,31050,21552,19300,8990,8836,3422,3101
C,7,2015,26,4480193,2261940,2218253,1672944,1613975,340559,349218,33845,30778,149806,155506,6829,6477,57957,62299,1723607,1668336,364099,376070,51990,50035,173155,179993,12553,12520,1791971,1792055,1261455,1242863,316884,325651,18653,18345,144900,150521,4893,4819,45186,49856,1300829,1286239,334876,347006,30939,32019,164824,171543,9468,9631,469969,426198,411489,371112,23675,23567,15192,12433,4906,4985,1936,1658,12771,12443,422778,382097,29223,29064,21051,18016,8331,8450,3085,2889
C,7,2015,27,4379265,2207759,2171506,1648749,1592612,318129,328924,33124,30135,145966,154280,6912,6416,54879,59139,1696536,1644243,339778,354113,50351,48535,168545,177657,12533,12231,1738911,1750282,1236937,1225367,295524,306043,17851,17661,141328,149559,4886,4766,42385,46886,1273670,1266261,311846,325679,29322,30557,160577,169570,9304,9422,468848,421224,411812,367245,22605,22881,15273,12474,4638,4721,2026,1650,12494,12253,422866,377982,27932,28434,21029,17978,7968,8087,3229,2809
C,7,2015,28,4308449,2170652,2137797,1632663,1573518,303596,317627,32086,29164,143774,153932,6778,6348,51755,57208,1677795,1623471,323884,341685,48847,47531,164884,176458,11987,11903,1709158,1720886,1226454,1209610,281918,295277,17195,17040,139111,149359,4717,4629,39763,44971,1260906,1248757,297017,313837,28377,29804,157133,168656,8886,9042,461494,416911,406209,363908,21678,22350,14891,12124,4663,4573,2061,1719,11992,12237,416889,374714,26867,27848,20470,17727,7751,7802,3101,2861
C,7,2015,29,4328743,2178784,2149959,1646884,1589225,296839,313772,31846,29198,145541,156546,6950,6443,50724,54775,1691044,1636735,316187,336372,48601,47219,166159,178178,12257,11958,1711794,1731118,1235682,1222929,274949,291470,16529,16797,140952,152059,4818,4824,38864,43039,1269356,1260126,289225,308871,27709,29493,158495,170496,9013,9237,466990,418841,411202,366296,21890,22302,15317,12401,4589,4487,2132,1619,11860,11736,421688,376609,26962,27501,20892,17726,7664,7682,3244,2721
C,7,2015,30,4365897,2190846,2175051,1661375,1609748,294414,313847,31498,29233,147579,161680,6852,6399,49128,54144,1704101,1656788,312773,335462,48175,47350,167553,183391,12068,11916,1720734,1751783,1246802,1239260,272869,291455,16323,16782,143029,157225,4685,4793,37026,42268,1278765,1275839,286068,307739,27288,29468,159939,175815,8769,9196,470112,423268,414573,370488,21545,22392,15175,12451,4550,4455,2167,1606,12102,11876,425336,380949,26705,27723,20887,17882,7614,7576,3299,2720
C,7,2015,31,4231000,2115433,2115567,1605298,1565123,278898,302143,30813,28532,146846,161427,6549,6235,47029,52107,1646100,1610290,296260,322401,47080,46397,166054,182541,11534,11702,1661953,1700552,1205311,1201378,258325,280700,15912,16254,142325,157170,4558,4601,35522,40449,1235948,1236303,270813,295817,26684,28735,158584,175118,8461,8952,453480,415015,399987,363745,20573,21443,14901,12278,4521,4257,1991,1634,11507,11658,410152,373987,25447,26584,20396,17662,7470,7423,3073,2750
C,7,2015,32,4296841,2145122,2151719,1631873,1593459,281070,307099,31322,29052,146651,163462,6644,6406,47562,52241,1673151,1638568,298459,327324,47845,47330,166024,184438,11756,11920,1684376,1727867,1224959,1222500,260459,284655,16017,16459,142174,159070,4656,4733,36111,40450,1256069,1257264,272950,299704,27139,29183,158591,176938,8688,9113,460746,423852,406914,370959,20611,22444,15305,12593,4477,4392,1988,1673,11451,11791,417082,381304,25509,27620,20706,18147,7433,7500,3068,2807
C,7,2015,33,4296740,2141305,2155435,1632011,1597333,279749,308198,30685,28406,145882,164085,6697,6355,46281,51058,1672111,1641338,296542,328178,47260,46561,164434,184259,11740,11743,1681001,1728131,1225522,1222455,258959,286031,15716,15816,141385,159571,4695,4629,34724,39629,1255368,1256444,270907,300966,26736,28572,156922,176724,8653,8938,460304,427304,406489,374878,20790,22167,14969,12590,4497,4514,2002,1726,11557,11429,416743,384894,25635,27212,20524,17989,7512,7535,3087,2805
C,7,2015,34,4251306,2115315,2135991,1617395,1585886,276831,306765,29797,28340,139110,158999,6533,5941,45649,50060,1656753,1629140,293428,326482,46297,46172,157367,178496,11526,11220,1662646,1712936,1217197,1214795,256747,284706,15126,15965,134579,154577,4569,4307,34428,38586,1246665,1247932,268593,299253,26191,28410,150000,171177,8501,8559,452669,423055,400198,371091,20084,22059,14671,12375,4531,4422,1964,1634,11221,11474,410088,381208,24835,27229,20106,17762,7367,7319,3025,2661
C,7,2015,35,4335829,2166090,2169739,1651587,1605256,289447,318308,30809,28706,142063,161279,6778,6227,45406,49963,1690830,1648295,305875,337948,47681,46767,159959,180700,11798,11572,1696386,1737933,1236619,1225997,268478,296002,15562,16129,137399,156827,4650,4596,33678,38382,1265483,1258809,279960,310417,26752,28802,152260,173260,8601,8869,469704,431806,414968,379259,20969,22306,15247,12577,4664,4452,2128,1631,11728,11581,425347,389486,25915,27531,20929,17965,7699,7440,3197,2703
C,7,2015,36,4065123,2021115,2044008,1543421,1512975,267108,298696,28345,26531,134506,153845,5946,5664,41789,46297,1579445,1552768,282153,316628,43831,43426,150981,171925,10598,10561,1593033,1640343,1164624,1158735,248049,277770,14648,14679,130347,149690,4123,4120,31242,35349,1191302,1188918,258622,290732,24972,26433,144219,165001,7786,8044,428082,403665,378797,354240,19059,20926,13697,11852,4159,4155,1823,1544,10547,10948,388143,363850,23531,25896,18859,16993,6762,6924,2812,2517
C,7,2015,37,3985637,1979417,2006220,1518465,1491585,257003,288333,27550,26425,130477,149812,5728,5434,40194,44631,1552979,1529769,271270,305447,42659,43097,146464,167280,10003,10061,1553936,1603925,1140882,1137505,238673,268188,14122,14621,126399,145594,4032,4002,29828,34015,1166197,1166364,248618,280509,24195,26247,139747,160418,7383,7725,425481,402295,377583,354080,18330,20145,13428,11804,4078,4218,1696,1432,10366,10616,386782,363405,22652,24938,18464,16850,6717,6862,2620,2336
C,7,2015,38,3945827,1954009,1991818,1499894,1480401,252246,286005,27608,26138,129985,150603,5624,5451,38652,43220,1533227,1517281,265831,302326,42445,42521,145143,167577,9802,10083,1535407,1590028,1128121,1125758,234596,266067,14358,14811,125786,146501,3895,3958,28651,32933,1152553,1153625,243913,277807,24362,26309,138429,160789,7153,7635,418602,401790,371773,354643,17650,19938,13250,11327,4199,4102,1729,1493,10001,10287,380674,363656,21918,24519,18083,16212,6714,6788,2649,2448
C,7,2015,39,3832354,1899034,1933320,1455389,1437499,243135,275010,26653,25214,131490,149972,5261,5151,37106,40474,1487369,1471940,255768,290106,41015,40803,146259,165947,9351,9427,1488561,1537829,1090037,1087556,226115,255677,13693,13966,127500,145924,3713,3764,27503,30942,1113484,1113649,234688,266542,23365,24973,139907,159447,6924,7201,410473,395491,365352,349943,17020,19333,12960,11248,3990,4048,1548,1387,9603,9532,373885,358291,21080,23564,17650,15830,6352,6500,2427,2226
C,7,2015,40,3952260,1962790,1989470,1508314,1483446,250263,282170,26713,25651,136577,153952,5473,4987,35450,39264,1538504,1516800,262243,296501,40740,40870,150683,169576,9413,9061,1548269,1591659,1137432,1129658,233841,263732,13751,14362,132602,150011,3908,3680,26735,30216,1159939,1155063,242254,274020,23334,25150,144630,163424,7076,6959,414521,397811,370882,353788,16422,18438,12962,11289,3975,3941,1565,1307,8715,9048,378565,361737,19989,22481,17406,15720,6053,6152,2337,2102
C,7,2015,41,3830129,1894513,1935616,1456500,1443309,240046,273822,25968,24707,133339,151353,4970,4916,33690,37509,1485185,1474959,251331,287474,39443,39510,146747,166205,8733,8912,1500526,1551422,1103168,1100786,224894,256194,13444,14025,129783,147634,3607,3633,25630,29150,1124764,1125118,232801,266190,22829,24725,141277,160421,6663,6863,393987,384194,353332,342523,15152,17628,12524,10682,3556,3719,1363,1283,8060,8359,360421,349841,18530,21284,16614,14785,5470,5784,2070,2049
C,7,2015,42,3889639,1918353,1971286,1473996,1469509,247048,282305,25646,25063,133294,152568,4940,4824,33429,37017,1502365,1500712,257884,295635,39225,39963,146698,167218,8635,8710,1531875,1590557,1127138,1129884,232183,265021,13576,14370,129763,148803,3611,3610,25604,28869,1148638,1153945,239800,274799,23137,25284,141351,161424,6596,6768,386478,380729,346858,339625,14865,17284,12070,10693,3531,3765,1329,1214,7825,8148,353727,346767,18084,20836,16088,14679,5347,5794,2039,1942
C,7,2015,43,4067539,2010271,2057268,1556615,1546980,256536,291360,26144,25055,132775,152001,4893,4787,33308,37085,1584727,1578203,267166,304399,40130,40493,145901,166409,8634,8742,1627344,1680735,1212663,1210675,241917,274454,14161,14624,129193,148402,3576,3548,25834,29032,1234199,1234845,249566,283981,24290,26033,140538,160927,6616,6787,382927,376533,343952,336305,14619,16906,11983,10431,3582,3599,1317,1239,7474,8053,350528,343358,17600,20418,15840,14460,5363,5482,2018,1955
C,7,2015,44,4302051,2125542,2176509,1663547,1654635,266453,304656,26529,25968,129936,148329,4896,4848,34181,38073,1692491,1686694,277266,317898,41232,42135,143158,162808,8834,9077,1745424,1801791,1322097,1320428,251920,287641,14806,15270,126319,144725,3571,3622,26711,30105,1344495,1345523,259679,297446,25634,27488,137765,157236,6781,7118,380118,374718,341450,334207,14533,17015,11723,10698,3617,3604,1325,1226,7470,7968,347996,341171,17587,20452,15598,14647,5393,5572,2053,1959
C,7,2015,45,4358347,2162689,2195658,1697002,1677033,269651,302139,26648,25757,130688,148814,5064,4971,33636,36944,1725413,1707932,280225,314855,41294,41794,143449,162868,9065,9179,1780352,1826786,1353753,1347515,254896,285745,14662,15501,127120,145122,3759,3776,26162,29127,1375587,1371629,262474,295145,25427,27576,138100,157189,7064,7252,382337,368872,343249,329518,14755,16394,11986,10256,3568,3692,1305,1195,7474,7817,349826,336303,17751,19710,15867,14218,5349,5679,2001,1927
C,7,2015,46,4131033,2046045,2084988,1612842,1601323,249488,280905,25285,24366,122803,139734,4599,4636,31028,34024,1639107,1629828,258820,292259,39270,39675,134541,152427,8167,8413,1690776,1740519,1293367,1293615,235904,265565,14373,14712,119588,136340,3428,3490,24116,26797,1313581,1315839,242450,273782,24715,26321,129729,147333,6358,6612,355269,344469,319475,307708,13584,15340,10912,9654,3215,3394,1171,1146,6912,7227,325526,313989,16370,18477,14555,13354,4812,5094,1809,1801
C,7,2015,47,4046296,2002380,2043916,1576892,1567100,250696,282564,24605,23826,116511,133558,4481,4483,29195,32385,1601377,1593993,259422,293310,38062,38619,127510,145520,7881,8352,1656381,1708265,1265906,1266758,237167,267573,13898,14671,113447,130412,3305,3378,22658,25473,1284640,1287640,243264,275339,23942,25974,122926,140726,6129,6605,345999,335651,310986,300342,13529,14991,10707,9155,3064,3146,1176,1105,6537,6912,316737,306353,16158,17971,14120,12645,4584,4794,1752,1747
C,7,2015,48,4052253,1999733,2052520,1586355,1587126,248713,282469,23974,23796,107910,123268,4501,4464,28280,31397,1610092,1613201,257069,293118,37336,38463,118290,134381,7885,8121,1668598,1728826,1288208,1297622,236010,267854,14007,14951,104913,120280,3356,3374,22104,24745,1306525,1317910,241849,275593,24079,26195,113876,129863,6209,6447,331135,323694,298147,289504,12703,14615,9967,8845,2997,2988,1145,1090,6176,6652,303567,295291,15220,17525,13257,12268,4414,4518,1676,1674
C,7,2015,49,4128826,2038837,2089989,1613887,1614090,258715,291905,24470,24128,109266,124299,4399,4427,28100,31140,1637178,1639882,267083,302118,38072,39116,119333,135315,7833,8104,1710350,1770753,1318504,1328589,245637,277523,14473,15380,106431,121253,3329,3428,21976,24580,1336447,1348704,251456,284906,24895,27013,115080,130697,6207,6490,328487,319236,295383,285501,13078,14382,9997,8748,2835,3046,1070,999,6124,6560,300731,291178,15627,17212,13177,12103,4253,4618,1626,1614
C,7,2015,50,4377780,2159766,2218014,1717617,1724325,271910,305617,25459,25356,111162,125933,4625,4677,28993,32106,1741783,1750830,280240,316056,39704,41107,121559,137028,8159,8489,1829596,1895771,1420577,1435822,258907,291116,15514,16652,108261,122943,3563,3656,22774,25582,1439294,1456686,264726,298754,26385,29064,117286,132492,6513,6853,330170,322243,297040,288503,13003,14501,9945,8704,2901,2990,1062,1021,6219,6524,302489,294144,15514,17302,13319,12043,4273,4536,1646,1636
