index,Index,Label,unit,start,last,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PCU453110453110               ,PCU453110453110               ,"PPI industry data for Florists, not seasonally adjusted",Index base: 2000.06 = 100,2000-M06,2017-M08,108.1,110.5,111.4,108.5,108.4,111.2,116.1,117.5,116.3,116.0,111.8,115.8,116.6,126.3,133.6,130.9,,,,,
PCU4532--4532--               ,PCU4532--4532--               ,"PPI industry group data for Office supplies, stationery and gift stores, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M04,,,,99.7,101.7,104.3,107.8,112.0,116.5,121.6,132.1,135.2,134.2,135.1,140.2,143.9,146.5,148.0,145.3,149.8,155.272
PCU45320-45320-               ,PCU45320-45320-               ,"PPI industry data for Office supplies, stationery and gift stores, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M04,,,,99.7,101.7,104.3,107.8,112.0,116.5,121.6,132.1,135.2,134.2,135.1,140.2,143.9,146.5,148.0,145.3,149.8,155.272
PCU453200453200               ,PCU453200453200               ,"PPI industry data for Office supplies, stationery, and gift stores, not seasonally adjusted",Index base: 2019.05 = 100,2003-M12,2022-M04,,,,68.3,69.6,71.4,73.8,76.7,79.8,83.3,90.4,92.6,91.9,92.5,96.0,98.6,100.3,101.4,99.5,102.6,106.329
PCU4532004532001              ,PCU4532004532001              ,"PPI industry data for Office supplies, stationery, and gift stores-Office supplies, stationery, and gift store services, not seasonally adjusted",Index base: 2019.05 = 100,2019-M05,2022-M04,,,,,,,,,,,,,,,,,,,,102.6,106.329
PCU453200453200P              ,PCU453200453200P              ,"PPI industry data for Office supplies, stationery, and gift stores-Primary services, not seasonally adjusted",Index base: 2019.05 = 100,2019-M05,2022-M04,,,,,,,,,,,,,,,,,,,,102.6,106.329
PCU453930453930               ,PCU453930453930               ,"PPI industry data for Manufactured (mobile) home dealers, not seasonally adjusted",Index base: 2002.12 = 100,2002-M12,2018-M13,,,103.6,113.8,123.3,130.2,125.1,120.1,120.0,115.0,122.1,120.3,117.8,120.7,120.9,125.0,128.1,129.3,,,
