Index,Index,Label,order,unit,1997-07-01 00:00:00,1997-08-01 00:00:00,1997-09-01 00:00:00,1997-10-01 00:00:00,1997-11-01 00:00:00,1997-12-01 00:00:00,1998-01-01 00:00:00,1998-02-01 00:00:00,1998-03-01 00:00:00,1998-04-01 00:00:00,1998-05-01 00:00:00,1998-06-01 00:00:00,1998-07-01 00:00:00,1998-08-01 00:00:00,1998-09-01 00:00:00,1998-10-01 00:00:00,1998-11-01 00:00:00,1998-12-01 00:00:00,1999-01-01 00:00:00,1999-02-01 00:00:00,1999-03-01 00:00:00,1999-04-01 00:00:00,1999-05-01 00:00:00,1999-06-01 00:00:00,1999-07-01 00:00:00,1999-08-01 00:00:00,1999-09-01 00:00:00,1999-10-01 00:00:00,1999-11-01 00:00:00,1999-12-01 00:00:00,2000-01-01 00:00:00,2000-02-01 00:00:00,2000-03-01 00:00:00,2000-04-01 00:00:00,2000-05-01 00:00:00,2000-06-01 00:00:00,2000-07-01 00:00:00,2000-08-01 00:00:00,2000-09-01 00:00:00,2000-10-01 00:00:00,2000-11-01 00:00:00,2000-12-01 00:00:00,2001-01-01 00:00:00,2001-02-01 00:00:00,2001-03-01 00:00:00,2001-04-01 00:00:00,2001-05-01 00:00:00,2001-06-01 00:00:00,2001-07-01 00:00:00,2001-08-01 00:00:00,2001-09-01 00:00:00,2001-10-01 00:00:00,2001-11-01 00:00:00,2001-12-01 00:00:00,2002-01-01 00:00:00,2002-02-01 00:00:00,2002-03-01 00:00:00,2002-04-01 00:00:00,2002-05-01 00:00:00,2002-06-01 00:00:00,2002-07-01 00:00:00,2002-08-01 00:00:00,2002-09-01 00:00:00,2002-10-01 00:00:00,2002-11-01 00:00:00,2002-12-01 00:00:00,2003-01-01 00:00:00,2003-02-01 00:00:00,2003-03-01 00:00:00,2003-04-01 00:00:00,2003-05-01 00:00:00,2003-06-01 00:00:00,2003-07-01 00:00:00,2003-08-01 00:00:00,2003-09-01 00:00:00,2003-10-01 00:00:00,2003-11-01 00:00:00,2003-12-01 00:00:00,2004-01-01 00:00:00,2004-02-01 00:00:00,2004-03-01 00:00:00,2004-04-01 00:00:00,2004-05-01 00:00:00,2004-06-01 00:00:00,2004-07-01 00:00:00,2004-08-01 00:00:00,2004-09-01 00:00:00,2004-10-01 00:00:00,2004-11-01 00:00:00,2004-12-01 00:00:00,2005-01-01 00:00:00,2005-02-01 00:00:00,2005-03-01 00:00:00,2005-04-01 00:00:00,2005-05-01 00:00:00,2005-06-01 00:00:00,2005-07-01 00:00:00,2005-08-01 00:00:00,2005-09-01 00:00:00,2005-10-01 00:00:00,2005-11-01 00:00:00,2005-12-01 00:00:00,2006-01-01 00:00:00,2006-02-01 00:00:00,2006-03-01 00:00:00,2006-04-01 00:00:00,2006-05-01 00:00:00,2006-06-01 00:00:00,2006-07-01 00:00:00,2006-08-01 00:00:00,2006-09-01 00:00:00,2006-10-01 00:00:00,2006-11-01 00:00:00,2006-12-01 00:00:00,2007-01-01 00:00:00,2007-02-01 00:00:00,2007-03-01 00:00:00,2007-04-01 00:00:00,2007-05-01 00:00:00,2007-06-01 00:00:00,2007-07-01 00:00:00,2007-08-01 00:00:00,2007-09-01 00:00:00,2007-10-01 00:00:00,2007-11-01 00:00:00,2007-12-01 00:00:00,2008-01-01 00:00:00,2008-02-01 00:00:00,2008-03-01 00:00:00,2008-04-01 00:00:00,2008-05-01 00:00:00,2008-06-01 00:00:00,2008-07-01 00:00:00,2008-08-01 00:00:00,2008-09-01 00:00:00,2008-10-01 00:00:00,2008-11-01 00:00:00,2008-12-01 00:00:00,2009-01-01 00:00:00,2009-02-01 00:00:00,2009-03-01 00:00:00,2009-04-01 00:00:00,2009-05-01 00:00:00,2009-06-01 00:00:00,2009-07-01 00:00:00,2009-08-01 00:00:00,2009-09-01 00:00:00,2009-10-01 00:00:00,2009-11-01 00:00:00,2009-12-01 00:00:00,2010-01-01 00:00:00,2010-02-01 00:00:00,2010-03-01 00:00:00,2010-04-01 00:00:00,2010-05-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00
ANOMNOWDIF,ANOMNOWDIF,Diffusion Index,0,Diffusion Index,58.8,60.2,59.3,60.8,59.9,58.8,57.4,59.1,55.1,57.5,60.2,55.8,58.2,55.3,55.9,54.7,52.7,53.5,57.5,56.6,58.1,58.6,56.4,59.7,58.1,59.6,60.1,62.0,55.5,61.1,60.8,58.9,61.7,61.5,60.5,59.4,59.7,59.8,60.4,59.2,56.4,54.9,50.8,51.4,52.6,47.2,49.3,52.2,47.5,46.5,50.8,41.3,46.4,49.9,48.3,56.3,56.4,58.4,57.3,56.4,50.7,51.6,54.8,52.3,56.4,54.2,54.4,53.9,49.9,50.4,55.9,57.1,62.3,66.9,61.4,64.2,61.3,61.2,65.4,61.2,62.1,61.6,60.7,62.1,63.2,59.0,60.6,61.7,61.1,63.2,62.4,63.3,60.5,57.5,58.2,59.2,64.4,65.3,56.2,57.5,59.6,62.8,57.4,57.8,58.6,61.1,58.6,57.0,58.1,53.1,56.5,55.3,56.7,54.8,55.6,55.7,53.2,54.9,57.1,57.2,54.5,56.7,52.6,55.3,51.9,52.5,43.3,50.1,49.3,50.3,54.2,49.2,49.0,50.7,49.5,44.1,35.3,38.7,40.7,40.4,37.2,46.8,45.9,49.6,49.7,51.7,53.3,55.4,54.9,51.6,51.4,50.8,58.3,59.7,58.0,57.6,58.9,55.1,54.7,58.4,58.4,62.0,61.2,58.8,59.3,57.5,56.4,56.1,54.6,55.0,55.2,53.5,53.5,54.3,57.8,57.0,57.1,55.8,56.1,55.9,55.6,55.0,56.3,55.7,57.3,59.1,55.0,56.0,55.2,55.7,56.6,54.0,57.7,59.7,58.1,56.4,55.7,50.4,50.9,51.3,53.4,58.2,60.5,61.2,64.9,63.8,61.0,59.1,61.4,58.9,59.5,56.7,57.8,59.2,57.9,58.3,63.8,63.4,56.7,62.0,57.5,58.2,56.5,55.5,56.7,59.9,54.2,59.9,60.3,51.4,60.0,57.7,57.0,61.6,58.6,61.2,58.9,63.2,57.7,60.5,55.1,57.1,63.0,62.6,58.8,54.5,62.7,64.8,59.5,60.0,60.5,63.2,57.0,60.4,61.6,61.7,62.7,62.7,57.7,65.2,59.0,58.1,58.6,55.8,54.1,60.3,53.7,55.6,56.7,55.3,56.2,63.1,52.9,32.9,41.9,61.6,67.7,56.8,61.5,57.3,59.0,58.6,61.8,51.9,67.2,63.2,63.9,62.1,63.7,63.2,63.5,69.0,68.3,62.1,61.7,56.1,60.1
ANOMNOWHGR,ANOMNOWHGR,Higher,3,Percentage of Weighted Index,32.0,37.0,34.0,33.0,32.0,24.0,28.0,31.0,28.0,38.0,38.0,33.0,29.0,29.0,30.0,26.0,26.0,21.0,27.0,25.0,33.0,36.0,30.0,39.0,28.0,32.0,31.0,33.0,24.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,28.0,33.0,32.0,36.0,21.0,24.0,28.0,26.0,29.0,27.0,24.0,25.0,24.0,25.0,30.0,38.0,35.0,39.0,33.0,37.0,33.0,36.0,40.0,34.0,36.0,42.0,37.0,40.0,39.0,32.0,34.0,33.0,32.0,36.0,31.0,31.0,33.0,32.0,30.0,35.0,34.0,37.0,26.0,27.0,31.0,32.0,27.0,27.0,32.0,41.0,32.0,36.0,28.0,22.0,27.0,26.0,29.0,24.0,27.0,27.0,31.0,33.0,33.0,34.0,25.0,27.0,22.0,27.0,20.0,25.0,18.0,24.0,25.0,26.0,29.0,24.0,20.0,24.0,20.0,18.0,9.0,17.0,15.0,16.0,18.0,24.0,23.0,29.0,22.0,27.0,25.0,25.0,26.0,22.0,26.0,23.0,37.0,36.0,35.0,30.0,29.0,22.0,23.0,25.0,32.0,34.0,36.0,31.0,36.0,34.0,32.0,28.0,24.0,27.0,25.0,23.0,23.0,24.0,28.0,31.0,33.0,31.0,31.0,28.0,25.0,22.0,24.0,29.0,28.0,32.0,28.0,31.0,31.0,30.0,30.0,23.0,25.0,25.0,29.0,27.0,29.0,22.0,22.0,26.0,29.0,33.0,36.0,31.0,32.0,29.0,34.0,26.0,37.0,30.0,29.0,26.0,32.0,35.0,34.0,33.0,36.0,32.0,28.0,29.0,31.0,28.0,28.0,29.0,31.0,36.0,31.0,34.0,35.0,22.0,33.0,28.0,28.0,33.0,27.0,30.0,34.0,41.0,34.0,33.0,27.0,29.0,40.0,35.0,30.0,25.0,32.0,36.0,31.0,36.0,33.0,40.0,32.0,32.0,37.0,35.0,36.0,35.0,28.0,38.0,33.0,36.0,30.0,32.0,23.0,31.0,28.0,26.0,28.0,25.0,26.2,39.6,30.4,26.7,28.1,47.3,41.4,30.6,37.2,32.3,29.6,30.3,30.5,27.0,39.5,45.1,43.5,42.0,36.2,33.6,40.2,43.6,39.9,30.8,27.9,28.4,31.0
ANOMNOWSAM,ANOMNOWSAM,Same,6,Percentage of Weighted Index,47.0,47.0,53.0,53.0,55.0,58.0,51.0,56.0,59.0,47.0,51.0,52.0,52.0,53.0,54.0,55.0,53.0,55.0,53.0,63.0,55.0,53.0,59.0,49.0,54.0,55.0,60.0,55.0,63.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,51.0,53.0,59.0,55.0,55.0,49.0,58.0,54.0,53.0,49.0,55.0,49.0,55.0,58.0,53.0,57.0,56.0,46.0,55.0,52.0,54.0,50.0,57.0,44.0,43.0,54.0,54.0,49.0,52.0,52.0,51.0,52.0,50.0,53.0,57.0,46.0,55.0,62.0,59.0,60.0,62.0,55.0,58.0,54.0,59.0,58.0,57.0,55.0,54.0,59.0,57.0,50.0,59.0,48.0,58.0,60.0,57.0,56.0,55.0,56.0,51.0,55.0,48.0,53.0,54.0,52.0,57.0,57.0,59.0,54.0,63.0,50.0,46.0,50.0,52.0,57.0,56.0,55.0,56.0,51.0,57.0,50.0,52.0,40.0,47.0,47.0,42.0,54.0,51.0,45.0,52.0,46.0,54.0,58.0,56.0,55.0,49.0,59.0,49.0,53.0,52.0,56.0,54.0,61.0,62.0,63.0,52.0,52.0,48.0,61.0,55.0,52.0,54.0,56.0,55.0,50.0,60.0,57.0,61.0,57.0,57.0,58.0,57.0,54.0,55.0,55.0,55.0,60.0,65.0,49.0,59.0,50.0,51.0,56.0,57.0,56.0,58.0,61.0,59.0,63.0,59.0,54.0,54.0,53.0,55.0,56.0,57.0,55.0,54.0,59.0,59.0,63.0,55.0,61.0,50.0,53.0,54.0,63.0,57.0,53.0,54.0,51.0,54.0,60.0,59.0,60.0,55.0,55.0,49.0,52.0,55.0,53.0,52.0,52.0,52.0,59.0,56.0,56.0,59.0,50.0,54.0,58.0,52.0,51.0,52.0,58.0,61.0,55.0,49.0,52.0,57.0,54.0,50.0,53.0,58.0,57.0,57.0,51.0,53.0,57.0,54.0,50.0,52.0,50.0,51.0,52.0,53.0,54.0,59.0,54.0,60.0,57.0,56.0,56.0,57.0,55.0,51.2,52.3,45.6,17.4,29.3,33.7,45.9,52.4,50.9,49.8,55.2,49.9,51.6,54.9,49.9,48.9,45.2,43.8,59.2,52.2,52.0,47.7,56.2,54.5,58.6,57.5,58.0
ANOMNOWLWR,ANOMNOWLWR,Lower,10,Percentage of Weighted Index,21.0,16.0,13.0,14.0,13.0,18.0,21.0,13.0,13.0,15.0,11.0,15.0,19.0,18.0,16.0,19.0,21.0,24.0,20.0,12.0,12.0,11.0,11.0,12.0,18.0,13.0,9.0,12.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,29.0,17.0,13.0,12.0,13.0,15.0,21.0,22.0,19.0,25.0,16.0,24.0,21.0,17.0,23.0,18.0,14.0,16.0,10.0,9.0,13.0,13.0,10.0,20.0,17.0,12.0,10.0,9.0,11.0,8.0,10.0,16.0,16.0,14.0,11.0,18.0,14.0,7.0,8.0,8.0,8.0,10.0,8.0,9.0,15.0,15.0,12.0,13.0,19.0,14.0,11.0,9.0,9.0,16.0,14.0,18.0,16.0,18.0,16.0,20.0,22.0,18.0,21.0,14.0,13.0,14.0,18.0,16.0,19.0,19.0,17.0,25.0,36.0,26.0,23.0,17.0,15.0,21.0,24.0,25.0,23.0,32.0,39.0,43.0,38.0,37.0,40.0,22.0,26.0,26.0,26.0,27.0,21.0,17.0,18.0,23.0,25.0,18.0,14.0,11.0,13.0,14.0,17.0,17.0,15.0,12.0,16.0,14.0,16.0,8.0,9.0,14.0,14.0,16.0,21.0,23.0,15.0,20.0,16.0,19.0,15.0,11.0,10.0,15.0,14.0,17.0,20.0,18.0,11.0,22.0,13.0,18.0,21.0,13.0,12.0,14.0,12.0,16.0,16.0,12.0,12.0,19.0,17.0,25.0,23.0,18.0,14.0,12.0,10.0,10.0,9.0,8.0,11.0,13.0,13.0,17.0,17.0,11.0,11.0,12.0,12.0,16.0,10.0,8.0,13.0,11.0,14.0,17.0,23.0,19.0,14.0,11.0,17.0,14.0,13.0,19.0,11.0,16.0,13.0,17.0,19.0,12.0,14.0,8.0,14.0,9.0,12.0,16.0,11.0,13.0,13.0,21.0,18.0,11.0,11.0,7.0,10.0,9.0,15.0,11.0,9.0,15.0,12.0,15.0,21.0,10.0,14.0,10.0,11.0,14.0,17.0,12.0,16.0,18.0,15.0,20.0,22.7,8.0,23.9,55.9,42.7,19.0,12.6,17.0,12.0,18.0,15.1,19.7,17.9,18.1,10.6,6.0,11.4,14.2,4.6,14.2,7.8,8.7,3.9,14.7,13.5,14.1,11.0
