UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,7,2019,9,4067320,2075719,1991601,1488247,1422156,312356,303775,33418,32561,114038,109494,6265,6115,121395,117500,1599990,1530099,377423,367346,58076,56705,158778,152294,14919,14415,1536165,1471128,1028069,978192,282529,274948,17177,16980,107864,103630,4195,4066,96331,93312,1117152,1064292,334904,326034,33088,32725,144999,139235,10552,10111,539554,520473,460178,443964,29827,28827,16241,15581,6174,5864,2070,2049,25064,24188,482838,465807,42519,41312,24988,23980,13779,13059,4367,4304
C,7,2019,10,4066272,2074439,1991833,1492712,1426542,314275,306586,33015,32008,110691,107045,6211,6190,117535,113462,1600581,1530838,377435,368227,57114,54851,153637,148065,14556,14259,1538496,1475589,1034003,984875,284989,278041,17387,16953,104575,101262,4178,4185,93364,90273,1120079,1068252,335978,327945,32968,31680,140297,135484,10326,10124,535943,516244,458709,441667,29286,28545,15628,15055,6116,5783,2033,2005,24171,23189,480502,462586,41457,40282,24146,23171,13340,12581,4230,4135
C,7,2019,11,4194335,2140657,2053678,1543323,1473356,324248,316518,34345,33082,114619,110480,6418,6211,117704,114031,1651266,1577918,387429,378769,58390,56387,157582,151418,15022,14208,1586582,1522094,1067403,1017579,294343,287475,18025,17591,108656,104677,4355,4125,93800,90647,1153778,1101023,345620,337907,33656,32585,144501,138734,10673,10019,554075,531584,475920,455777,29905,29043,16320,15491,5963,5803,2063,2086,23904,23384,497488,476895,41809,40862,24734,23802,13081,12684,4349,4189
C,7,2019,12,4213041,2152085,2060956,1558356,1487284,325181,315049,34904,33304,113209,108260,6363,6285,114072,110774,1663000,1588681,386138,374865,58625,56419,154870,148105,14703,14344,1597969,1528367,1082010,1029144,295648,286641,18051,17733,107130,102595,4339,4203,90791,88051,1165678,1110045,345009,335192,33491,32641,141775,135803,10494,10123,554116,532589,476346,458140,29533,28408,16853,15571,6079,5665,2024,2082,23281,22723,497322,478636,41129,39673,25134,23778,13095,12302,4209,4221
C,7,2019,13,4178933,2134771,2044162,1556640,1482110,316229,309196,34195,32874,111951,108669,6264,6077,109492,105236,1657015,1578547,373916,365185,57436,55110,152287,146985,14236,13680,1591576,1522335,1087585,1031763,288102,281725,18042,17572,106135,103285,4258,4111,87454,83879,1168045,1108920,335057,327340,33191,31994,139936,135248,10172,9691,543195,521827,469055,450347,28127,27471,16153,15302,5816,5384,2006,1966,22038,21357,488970,469627,38859,37845,24245,23116,12351,11737,4064,3989
C,7,2019,14,4167472,2127210,2040262,1556549,1483405,312728,303774,33776,32925,113059,112240,6273,6098,104825,101820,1652409,1576361,367238,357238,56657,54926,151932,149541,13913,13465,1594342,1529075,1095507,1041366,285371,277306,17976,17569,107457,106954,4297,4253,83734,81627,1172392,1116126,329696,321028,32901,31928,140107,138378,9960,9770,532868,511187,461042,442039,27357,26468,15800,15356,5602,5286,1976,1845,21091,20193,480017,460235,37542,36210,23756,22998,11825,11163,3953,3695
C,7,2019,15,4178242,2131232,2047010,1566781,1494461,310555,302217,32990,32219,113649,113624,6102,5832,101155,98657,1659299,1584656,362442,353402,55375,54078,151372,149967,13573,13085,1610519,1544150,1114995,1058392,284145,276764,17866,17301,108169,108452,4261,4051,81083,79190,1189456,1131004,326489,318645,32691,31918,139906,139039,9849,9427,520713,502860,451786,436069,26410,25453,15124,14918,5480,5172,1841,1781,20072,19467,469843,453652,35953,34757,22684,22160,11466,10928,3724,3658
C,7,2019,16,4152752,2117603,2035149,1559455,1488347,308869,301175,32790,31541,113904,113990,6087,5829,96498,94267,1647432,1574447,358148,349332,54822,53189,149654,148828,13412,12720,1605254,1539595,1114395,1057507,282901,276527,17602,16994,108576,108830,4246,4092,77534,75645,1185339,1126872,323203,315897,32294,31458,138730,138130,9731,9314,512349,495554,445060,430840,25968,24648,15188,14547,5328,5160,1841,1737,18964,18622,462093,447575,34945,33435,22528,21731,10924,10698,3681,3406
C,7,2019,17,4143313,2113160,2030153,1555865,1484289,314419,306556,32711,31266,111420,110973,5878,5679,92867,91390,1640527,1567362,361673,353655,54481,53001,145517,143992,12882,12519,1605269,1540892,1113965,1058416,288734,281944,17771,17130,106258,106054,4141,3962,74400,73386,1182023,1125417,327397,320515,32218,31712,134885,133793,9452,9138,507891,489261,441900,425873,25685,24612,14940,14136,5162,4919,1737,1717,18467,18004,458504,441945,34276,33140,22263,21289,10632,10199,3430,3381
C,7,2019,18,4224622,2146977,2077645,1574559,1516456,322524,316052,32726,31728,118167,117224,5641,5740,93360,90445,1659394,1598754,369840,362243,55048,53281,152506,150086,12697,12655,1637997,1586012,1131524,1087764,296781,291676,17985,17550,113026,112411,3973,3947,74708,72664,1199544,1154096,335324,329570,32999,32102,141967,140129,9268,9178,508980,491633,443035,428692,25743,24376,14741,14178,5141,4813,1668,1793,18652,17781,459850,444658,34516,32673,22049,21179,10539,9957,3429,3477
C,7,2019,19,4275410,2168344,2107066,1588591,1536378,329984,324183,33530,32289,119066,118838,5700,5625,91473,89753,1671842,1617631,376217,370279,56154,54421,152042,150945,12583,12465,1659879,1616530,1145721,1108894,304387,299593,18533,17968,113926,113988,3970,3970,73342,72117,1212643,1174363,342121,337315,33770,33055,141815,141017,9197,9158,508465,490536,442870,427484,25597,24590,14997,14321,5140,4850,1730,1655,18131,17636,459199,443268,34096,32964,22384,21366,10227,9928,3386,3307
C,7,2019,20,4205905,2128869,2077036,1564649,1519530,320811,316942,32318,31648,117046,116837,5448,5448,88597,86631,1645079,1597962,365257,361013,54347,53600,149099,147643,12465,12096,1636887,1600190,1136072,1103846,295960,293074,17980,17743,111970,112002,3735,3868,71170,69657,1200859,1167045,332347,329308,33025,32891,139007,137814,9075,8946,491982,476846,428577,415684,24851,23868,14338,13905,5076,4835,1713,1580,17427,16974,444220,430917,32910,31705,21322,20709,10092,9829,3390,3150
C,7,2019,21,4208647,2128013,2080634,1561178,1518637,322253,319075,32275,31735,121346,121616,5476,5474,85485,84097,1638538,1594901,364875,361448,53935,53302,152088,151376,12076,11848,1641193,1610255,1136519,1107952,297943,295793,17835,17957,116424,116822,3856,3885,68616,67846,1198751,1169645,332859,330613,32581,32957,142369,141950,8923,8768,486820,470379,424659,410685,24310,23282,14440,13778,4922,4794,1620,1589,16869,16251,439787,425256,32016,30835,21354,20345,9719,9426,3153,3080
C,7,2019,22,4227227,2134516,2092711,1565160,1526990,321391,319516,32054,31264,128005,127389,5454,5435,82452,82117,1639813,1601081,361895,360312,53498,53100,157944,156516,11849,11887,1649376,1625524,1141763,1118650,297453,296795,17644,17646,123080,122671,3791,3906,65645,65856,1201373,1178139,330207,330107,32146,32760,148293,147246,8643,8855,485140,467187,423397,408340,23938,22721,14410,13618,4925,4718,1663,1529,16807,16261,438440,422942,31688,30205,21352,20340,9651,9270,3206,3032
C,7,2019,23,4273951,2164047,2109904,1587071,1538636,322491,321033,32252,31042,135923,133901,5714,5713,80596,79579,1659983,1610426,361526,359937,53600,52748,165351,162487,11990,12081,1678220,1643324,1162148,1130219,298866,298553,17917,17500,131096,129149,4002,4070,64191,63833,1220340,1187919,330465,330228,32332,32548,155964,153292,8835,9037,485827,466580,424923,408417,23625,22480,14335,13542,4827,4752,1712,1643,16405,15746,439643,422507,31061,29709,21268,20200,9387,9195,3155,3044
C,7,2019,24,4383023,2225244,2157779,1624053,1566218,341750,336358,32907,31871,141422,138946,5988,6053,79124,78333,1695125,1636334,379525,374454,54739,53748,170330,167035,12461,12552,1731493,1686324,1191694,1153559,317459,313221,18562,18048,136431,134231,4259,4347,63088,62918,1248374,1209966,347958,344178,33606,33487,160980,157984,9233,9434,493751,471455,432359,412659,24291,23137,14345,13823,4991,4715,1729,1706,16036,15415,446751,426368,31567,30276,21133,20261,9350,9051,3228,3118
C,7,2019,25,4482009,2277738,2204271,1655136,1590548,358587,352311,33515,32764,147551,145096,6119,6244,76830,77308,1723825,1659511,394364,389094,55424,55254,175946,172872,12675,12779,1777185,1729241,1215917,1174614,333904,328891,19176,18751,142706,140320,4420,4557,61062,62108,1270495,1230036,362669,358807,34296,34730,166745,163852,9494,9651,500553,475030,439219,415934,24683,23420,14339,14013,4845,4776,1699,1687,15768,15200,453330,429475,31695,30287,21128,20524,9201,9020,3181,3128
C,7,2019,26,4560183,2322669,2237514,1684323,1610195,371642,361406,34887,33471,151688,151782,6303,6302,73826,74358,1750112,1676265,405195,395976,56559,55904,179303,178662,12694,12773,1816773,1762688,1240305,1194030,346383,338010,19934,19466,146903,146989,4496,4593,58752,59600,1292673,1247010,373236,365839,34933,35393,170475,169905,9524,9662,505896,474826,444018,416165,25259,23396,14953,14005,4785,4793,1807,1709,15074,14758,457439,429255,31959,30137,21626,20511,8828,8757,3170,3111
C,7,2019,27,4686683,2381036,2305647,1728476,1657274,378419,372145,36309,34221,158561,161419,6577,6459,72694,74129,1792812,1722688,410094,405598,58407,56607,186264,189281,13126,13176,1866184,1824195,1276991,1236261,352720,347376,20738,20139,153626,156421,4631,4731,57478,59267,1327791,1288589,377625,374083,36071,36047,177295,180166,9810,9931,514852,481452,451485,421013,25699,24769,15571,14082,4935,4998,1946,1728,15216,14862,465021,434099,32469,31515,22336,20560,8969,9115,3316,3245
C,7,2019,28,4777530,2415882,2361648,1755459,1695518,380822,380633,36292,33720,166583,172443,7291,6902,69435,72432,1815993,1758764,410327,413164,57546,55502,194208,200514,14095,13806,1903663,1886126,1307917,1281583,354314,354844,20540,19944,161298,167070,5219,5106,54375,57579,1355130,1331762,377128,380585,35103,35249,184890,190939,10559,10597,512219,475522,447542,413935,26508,25789,15752,13776,5285,5373,2072,1796,15060,14853,460863,427002,33199,32579,22443,20253,9318,9575,3536,3209
C,7,2019,29,4768889,2406631,2362258,1756603,1698647,372574,377874,35612,32948,169572,177240,7462,7045,64808,68504,1813275,1758565,399309,407914,55420,54014,195850,203731,13837,13557,1898801,1895594,1312186,1292488,346511,352008,19859,19585,164311,172041,5267,5242,50667,54230,1356284,1339771,367008,375489,33443,34302,186794,194721,10281,10421,507830,466664,444417,406159,26063,25866,15753,13363,5261,5199,2195,1803,14141,14274,456991,418794,32301,32425,21977,19712,9056,9010,3556,3136
C,7,2019,30,4579149,2309231,2269918,1692932,1633228,346653,356399,33980,31045,168556,178909,7215,6677,59895,63660,1745288,1688718,370894,383831,52781,50564,192721,204086,13080,12861,1825536,1828651,1269645,1248901,321934,331890,18617,18362,163613,173815,5229,5017,46498,50666,1310117,1292898,340163,353388,31348,32136,184321,195499,9913,9946,483695,441267,423287,384327,24719,24509,15363,12683,4943,5094,1986,1660,13397,12994,435171,395820,30731,30443,21433,18428,8400,8587,3167,2915
C,7,2019,31,4468338,2250471,2217867,1665355,1609594,323874,335709,33297,30348,164015,175221,7231,6651,56699,60344,1714668,1662242,346175,361476,51054,49010,187405,199148,13066,12580,1768961,1782601,1242898,1230102,300227,311883,17853,17633,159250,170438,5134,4999,43599,47546,1280633,1271511,316750,331654,29645,30637,179268,190963,9711,9756,481510,435266,422457,379492,23647,23826,15444,12715,4765,4783,2097,1652,13100,12798,434035,390731,29425,29822,21409,18373,8137,8185,3355,2824
C,7,2019,32,4389268,2210404,2178864,1647180,1588602,309390,323772,32173,29373,161283,172415,7096,6568,53282,58134,1693597,1639350,330319,348297,49364,47875,183035,195379,12440,12182,1737014,1749110,1230833,1213447,286702,300569,17164,17015,156549,167796,4994,4842,40772,45441,1266113,1252972,302025,319224,28616,29795,175184,187494,9273,9306,473390,429754,416347,375155,22688,23203,15009,12358,4734,4619,2102,1726,12510,12693,427484,386378,28294,29073,20748,18080,7851,7885,3167,2876
C,7,2019,33,4402540,2215793,2186747,1660799,1602714,301979,319380,32030,29333,161772,173164,7234,6664,51979,55492,1706021,1650818,321832,342344,49100,47467,182995,195122,12672,12244,1737875,1755939,1240227,1225935,279210,296242,16609,16739,157087,168638,5100,5025,39642,43360,1274544,1263355,293589,313676,27971,29447,175188,187384,9406,9501,477918,430808,420572,376779,22769,23138,15421,12594,4685,4526,2134,1639,12337,12132,431477,387463,28243,28668,21129,18020,7807,7738,3266,2743
C,7,2019,34,4431050,2223038,2208012,1672677,1621461,299127,318973,31397,29309,162354,176743,7188,6617,50295,54909,1716375,1669150,317975,340962,48309,47548,182881,198814,12570,12206,1743671,1773519,1250220,1241194,276807,295759,16178,16697,157704,172256,5008,4985,37754,42628,1282766,1278046,290142,312082,27253,29409,175133,191185,9242,9446,479367,434493,422457,380267,22320,23214,15219,12612,4650,4487,2180,1632,12541,12281,433609,391104,27833,28880,21056,18139,7748,7629,3328,2760
C,7,2019,35,4286366,2141343,2145023,1612871,1575232,282823,306802,30600,28604,160363,175163,6874,6399,47812,52823,1654306,1621009,300538,327377,46967,46547,180012,196682,11968,11926,1679969,1719646,1206111,1202499,261566,284595,15728,16166,155756,170862,4840,4743,35968,40781,1237063,1237676,274102,299725,26517,28615,172435,189183,8842,9151,461374,425377,406760,372733,21257,22207,14872,12438,4607,4301,2034,1656,11844,12042,417243,383333,26436,27652,20450,17932,7577,7499,3126,2775
C,7,2019,36,4344252,2166317,2177935,1636819,1602064,284644,311325,31081,29145,158647,175844,6947,6586,48179,52971,1678603,1647792,302314,331885,47677,47526,178338,197184,12128,12162,1699152,1744297,1224409,1222632,263434,288146,15847,16376,154084,171420,4921,4906,36457,40817,1255771,1257674,275954,303229,26988,29112,170818,189638,9028,9345,467165,433638,412410,379432,21210,23179,15234,12769,4563,4424,2026,1680,11722,12154,422832,390118,26360,28656,20689,18414,7520,7546,3100,2817
C,7,2019,37,4334514,2157122,2177392,1633631,1603824,282708,311865,30467,28431,156581,175089,6970,6529,46765,51654,1674155,1648320,299745,332155,47034,46628,175415,195594,12081,11974,1691720,1741180,1222729,1221198,261486,289053,15550,15697,152022,170529,4926,4789,35007,39914,1252804,1255395,273470,304029,26542,28427,167847,187988,8954,9150,465402,436212,410902,382626,21222,22812,14917,12734,4559,4560,2044,1740,11758,11740,421351,392925,26275,28126,20492,18201,7568,7606,3127,2824
C,7,2019,38,4281270,2127563,2153707,1617535,1590297,279225,309840,29620,28347,148331,168529,6785,6111,46067,50583,1657193,1633992,296028,329815,46094,46199,166867,188330,11860,11454,1670536,1723040,1213648,1212575,258702,287214,14984,15877,143762,164072,4795,4458,34645,38844,1243240,1245905,270547,301789,26007,28284,159444,180961,8794,8770,457027,430667,403887,377722,20523,22626,14636,12470,4569,4457,1990,1653,11422,11739,413953,388087,25481,28026,20087,17915,7423,7369,3066,2684
C,7,2019,39,4360431,2176242,2184189,1651686,1608268,291438,320871,30655,28636,149771,169590,6935,6415,45757,50409,1691235,1651674,308063,340732,47536,46713,167874,189280,11984,11803,1702470,1746041,1233312,1223586,269993,297968,15442,16001,145114,165119,4767,4774,33842,38593,1262311,1256547,281475,312394,26606,28629,160188,181811,8746,9093,473772,438148,418374,384682,21445,22903,15213,12635,4657,4471,2168,1641,11915,11816,428924,395127,26588,28338,20930,18084,7686,7469,3238,2710
C,7,2019,40,4084826,2029225,2055601,1543018,1514548,268715,300868,28193,26470,141073,161246,6072,5805,42154,46664,1579364,1554673,283953,319003,43696,43375,157749,179525,10781,10717,1597950,1646591,1161585,1155866,249245,279290,14534,14598,136953,157087,4232,4260,31401,35490,1188397,1186163,259816,292247,24830,26319,151030,172589,7952,8199,431275,409010,381433,358682,19470,21578,13659,11872,4120,4159,1840,1545,10753,11174,390967,368510,24137,26756,18866,17056,6719,6936,2829,2518
C,7,2019,41,4001800,1986019,2015781,1517777,1492091,258574,290291,27331,26331,136020,156658,5874,5511,40443,44899,1552500,1530511,272980,307559,42417,42973,152173,174283,10160,10166,1558358,1608767,1138466,1134106,239837,269555,13993,14529,131976,152423,4160,4080,29926,34074,1163858,1163007,249759,281846,24013,26086,145491,167391,7531,7828,427661,407014,379311,357985,18737,20736,13338,11802,4044,4235,1714,1431,10517,10825,388642,367504,23221,25713,18404,16887,6682,6892,2629,2338
C,7,2019,42,3957851,1958166,1999685,1497794,1480124,253511,287552,27313,26009,134986,156950,5740,5550,38822,43500,1531240,1517249,267256,304089,42088,42381,150260,174028,9964,10197,1538108,1593735,1124883,1122077,235510,267102,14200,14691,130814,152825,4010,4058,28691,32982,1149307,1149972,244807,278842,24148,26136,143579,167210,7313,7755,420058,405950,372911,358047,18001,20450,13113,11318,4172,4125,1730,1492,10131,10518,381933,367277,22449,25247,17940,16245,6681,6818,2651,2442
C,7,2019,43,3839604,1900702,1938902,1451474,1436022,244352,276139,26352,25058,135900,155786,5351,5224,37273,40673,1483579,1470646,257109,291397,40680,40622,150763,171840,9470,9513,1489676,1539901,1085889,1083323,226963,256307,13530,13835,131947,151693,3821,3821,27526,30922,1109329,1109399,235503,267131,23144,24781,144457,165281,7067,7267,411026,399001,365585,352699,17389,19832,12822,11223,3953,4093,1530,1403,9747,9751,374250,361247,21606,24266,17536,15841,6306,6559,2403,2246
C,7,2019,44,3954568,1961809,1992759,1502917,1480458,250876,283104,26460,25498,140507,159155,5590,5069,35459,39475,1533131,1514009,262927,297604,40388,40700,154643,174860,9536,9154,1547544,1592052,1132639,1124543,234051,264147,13615,14244,136547,155181,4037,3754,26655,30183,1155082,1149914,242396,274394,23125,24965,148606,168655,7213,7046,414265,400707,370278,355915,16825,18957,12845,11254,3960,3974,1553,1315,8804,9292,378049,364095,20531,23210,17263,15735,6037,6205,2323,2108
C,7,2019,45,3826098,1890575,1935523,1449024,1438695,240205,274093,25691,24512,136952,155599,5054,4965,33649,37659,1477664,1470505,251515,287879,39048,39272,150397,170502,8846,8960,1497883,1549543,1097239,1094972,224668,256068,13277,13871,133428,151871,3696,3671,25575,29090,1118780,1119262,232524,266005,22587,24490,144971,164698,6774,6900,392692,385980,351785,343723,15537,18025,12414,10641,3524,3728,1358,1294,8074,8569,358884,351243,18991,21874,16461,14782,5426,5804,2072,2060
C,7,2019,46,3877729,1910065,1967664,1463502,1462933,246409,281924,25270,24875,136553,155920,5022,4873,33309,37139,1491765,1494257,257255,295363,38707,39704,149957,170660,8724,8753,1525939,1585957,1119062,1122818,231297,264296,13358,14197,133049,152146,3708,3652,25465,28848,1140438,1146865,238849,274036,22813,25029,144647,164851,6703,6808,384126,381707,344440,340115,15112,17628,11912,10678,3504,3774,1314,1221,7844,8291,351327,347392,18406,21327,15894,14675,5310,5809,2021,1945
C,7,2019,47,4047538,1997204,2050334,1543033,1538115,254905,290511,25751,24885,135400,154769,4975,4841,33140,37213,1571021,1569476,265535,303636,39583,40243,148484,169287,8697,8802,1617233,1673303,1202006,1201735,240096,273303,13938,14461,131859,151175,3671,3603,25663,29026,1223409,1225918,247670,282786,23952,25775,143188,163800,6696,6847,379971,377031,341027,336380,14809,17208,11813,10424,3541,3594,1304,1238,7477,8187,347612,343558,17865,20850,15631,14468,5296,5487,2001,1955
C,7,2019,48,4273796,2107849,2165947,1646827,1643120,263943,303160,26082,25776,131952,150820,5019,4927,34026,38144,1675644,1675262,274741,316476,40604,41854,145182,165370,8951,9151,1731380,1791457,1308949,1309489,249277,285905,14540,15082,128384,147227,3701,3696,26529,30058,1331195,1334554,256946,295653,25215,27205,139842,159813,6905,7186,376469,374490,337878,333631,14666,17255,11542,10694,3568,3593,1318,1231,7497,8086,344449,340708,17795,20823,15389,14649,5340,5557,2046,1965
C,7,2019,49,4322336,2139940,2182396,1676551,1663636,266455,300184,26186,25511,132097,151158,5169,5058,33482,36849,1704838,1694460,277029,312893,40651,41417,144851,165241,9166,9249,1761776,1814341,1337394,1335155,251582,283542,14375,15284,128578,147500,3872,3855,25975,29005,1359073,1359176,259076,292872,24983,27249,139568,159594,7177,7315,378164,368055,339157,328481,14873,16642,11811,10227,3519,3658,1297,1203,7507,7844,345765,335284,17953,20021,15668,14168,5283,5647,1989,1934
C,7,2019,50,4089808,2019978,2069830,1590094,1586758,245857,278614,24764,24071,123739,141832,4671,4751,30853,33804,1616235,1615098,255201,289902,38561,39204,135442,154487,8210,8500,1669517,1726657,1275343,1280473,232166,263023,14038,14472,120571,138476,3510,3590,23889,26623,1295382,1302573,238632,271158,24209,25949,130693,149452,6416,6692,350461,343173,314751,306285,13691,15591,10726,9599,3168,3356,1161,1161,6964,7181,320853,312525,16569,18744,14352,13255,4749,5035,1794,1808
