UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2014,9,4107986,2097377,2010609,1540710,1467279,307218,298269,33542,32788,105853,105266,6065,5896,103989,101111,1635838,1559615,361273,351393,56250,54663,144419,142252,13653,13209,1580273,1514646,1093491,1038855,280879,272710,17994,17585,100309,100060,4121,4099,83479,81337,1170189,1113393,325186,316391,32933,31959,132687,131196,9734,9564,517104,495963,447219,428424,26339,25559,15548,15203,5544,5206,1944,1797,20510,19774,465649,446222,36087,35002,23317,22704,11732,11056,3919,3645
P,7,2014,10,4116331,2099920,2016411,1550320,1478291,304799,296534,32725,32068,105877,106054,5849,5633,100350,97831,1642127,1567770,356280,347334,54950,53764,143275,142024,13268,12825,1595754,1529096,1113014,1056045,279506,272036,17888,17313,100481,100965,4051,3895,80814,78842,1187274,1128398,321835,313875,32727,31925,131927,131212,9590,9211,504166,487315,437306,422246,25293,24498,14837,14755,5396,5089,1798,1738,19536,18989,454853,439372,34445,33459,22223,21839,11348,10812,3678,3614
P,7,2014,11,4086146,2083718,2002428,1541467,1471404,302974,295156,32463,31393,105335,105489,5827,5603,95652,93383,1628713,1556735,351843,342906,54327,52867,140708,139921,13097,12431,1589332,1523151,1112209,1055081,278170,271497,17625,17006,100099,100406,4023,3909,77206,75252,1182908,1124141,318445,310819,32321,31466,129910,129332,9456,9070,494386,479277,429258,416323,24804,23659,14838,14387,5236,5083,1804,1694,18446,18131,445805,432594,33398,32087,22006,21401,10798,10589,3641,3361
P,7,2014,12,4068827,2075116,1993711,1535909,1466271,308415,300063,32320,31101,100954,100386,5654,5474,91864,90416,1619682,1548514,355205,346751,53906,52666,134601,132891,12588,12244,1587296,1521450,1111587,1055630,284031,276430,17800,17138,95931,95555,3946,3798,74001,72899,1179330,1122260,322664,314951,32257,31710,124149,122817,9190,8905,487820,472261,424322,410641,24384,23633,14520,13963,5023,4831,1708,1676,17863,17517,440352,426254,32541,31800,21649,20956,10452,10074,3398,3339
P,7,2014,13,4169630,2128065,2041565,1572802,1501013,319836,310568,32500,31605,104837,103332,5664,5630,92426,89417,1656838,1582430,366763,356364,54712,53050,138631,135558,12703,12468,1636923,1566482,1145051,1087171,295349,287061,18235,17616,99840,98604,4011,3884,74437,72146,1212903,1153106,333976,324936,33356,32219,128284,125728,9296,9037,491142,475083,427751,413842,24487,23507,14265,13989,4997,4728,1653,1746,17989,17271,443935,429324,32787,31428,21356,20831,10347,9830,3407,3431
P,7,2014,14,4232826,2164213,2068613,1600997,1521573,330045,319089,33464,32120,103058,101666,5903,5566,90746,88599,1683627,1601849,376013,364773,56131,54148,135452,133013,12782,12316,1671766,1594965,1171692,1109127,305591,295407,18965,18051,98071,96929,4178,3944,73269,71507,1238615,1174132,343539,333138,34451,33198,125416,123231,9402,9038,492447,473648,429305,412446,24454,23682,14499,14069,4987,4737,1725,1622,17477,17092,445012,427717,32474,31635,21680,20950,10036,9782,3380,3278
P,7,2014,15,4164200,2128668,2035532,1580818,1503988,322393,311778,32359,31462,99295,97573,5763,5374,88040,85357,1660799,1581349,366657,355377,54635,53357,130685,127488,12789,11940,1652522,1576226,1165663,1103861,298590,288863,18489,17844,94387,92840,4056,3835,71337,68983,1230699,1166566,335322,325093,34002,33097,120798,117807,9402,8830,476146,459306,415155,400127,23803,22915,13870,13618,4908,4733,1707,1539,16703,16374,430100,414783,31335,30284,20633,20260,9887,9681,3387,3110
P,7,2014,16,4167118,2130552,2036566,1581312,1502677,324779,314106,32402,31551,101388,99985,5704,5388,84967,82859,1658272,1577862,367210,356011,54435,53122,131406,128866,12324,11688,1658804,1584113,1169373,1108006,301374,291658,18434,18082,96650,95281,4102,3838,68871,67248,1231953,1169238,336681,326496,33783,33277,121904,119564,9187,8646,471748,452453,411939,394671,23405,22448,13968,13469,4738,4704,1602,1550,16096,15611,426319,408624,30529,29515,20652,19845,9502,9302,3137,3042
P,7,2014,17,4183065,2137240,2045825,1587738,1510868,324494,314756,32285,31096,104705,102885,5621,5239,82397,80981,1662372,1583989,364886,355115,54342,52945,134068,131212,12136,11628,1666976,1597019,1177079,1119011,301268,292818,18292,17767,99957,98270,4006,3744,66374,65409,1237430,1178188,334517,326214,33631,33092,124617,122078,8969,8633,470264,448806,410659,391857,23226,21938,13993,13329,4748,4615,1615,1495,16023,15572,424942,405801,30369,28901,20711,19853,9451,9134,3167,2995
P,7,2014,18,4224150,2163746,2060404,1609059,1521783,325436,316398,32487,30889,109933,107205,5792,5442,81039,78687,1682344,1592797,364484,354942,54721,52690,139020,135101,12244,11798,1692854,1612935,1197020,1130470,302612,294740,18503,17672,105261,102571,4158,3864,65300,63618,1256243,1188048,334770,326559,33970,33010,129793,126063,9138,8821,470892,447469,412039,391313,22824,21658,13984,13217,4672,4634,1634,1578,15739,15069,426101,404749,29714,28383,20751,19680,9227,9038,3106,2977
P,7,2014,19,4331321,2225737,2105584,1647568,1548862,345184,332231,33255,31674,114034,109719,5980,5772,79716,77326,1719129,1618099,383012,369966,55927,53634,142705,137048,12686,12222,1745661,1653473,1227211,1153532,321615,309995,19146,18182,109140,105126,4303,4119,64246,62519,1284952,1209647,352642,341049,35159,33858,133451,128148,9482,9154,480076,452111,420357,395330,23569,22236,14109,13492,4894,4593,1677,1653,15470,14807,434177,408452,30370,28917,20768,19776,9254,8900,3204,3068
P,7,2014,20,4430361,2281991,2148370,1682004,1572294,363401,348721,34135,32602,118562,112372,6180,6021,77709,76360,1751381,1640386,399306,385182,57147,55228,146768,139342,13014,12557,1793902,1692884,1253717,1173985,339421,326158,19950,18925,113823,107713,4502,4383,62489,61720,1309547,1229100,368794,356201,36287,35185,137653,130449,9820,9456,488089,455486,428287,398309,23980,22563,14185,13677,4739,4659,1678,1638,15220,14640,441834,411286,30512,28981,20860,20043,9115,8893,3194,3101
P,7,2014,21,4502198,2324569,2177629,1709193,1590866,376224,357859,35561,33332,122272,116057,6459,6050,74860,73465,1775769,1656117,409966,392137,58491,55948,149687,142186,13141,12489,1830484,1722483,1275729,1192494,351594,335348,20702,19643,117533,111374,4658,4395,60268,59229,1329394,1245175,379103,363311,37004,35877,140886,133542,9922,9426,494085,455146,433464,398372,24630,22511,14859,13689,4739,4683,1801,1655,14592,14236,446375,410942,30863,28826,21487,20071,8801,8644,3219,3063
P,7,2014,22,4626018,2382467,2243551,1751877,1637443,382338,367917,37105,34133,131112,124626,6823,6242,73212,73190,1816553,1701982,414031,401050,60418,56735,158321,151653,13635,12957,1879322,1781329,1310941,1233862,357301,344076,21588,20314,126164,119740,4859,4533,58469,58804,1362603,1285799,382689,370866,38167,36524,149299,142653,10220,9712,503145,462222,440936,403581,25037,23841,15517,13819,4948,4886,1964,1709,14743,14386,453950,416183,31342,30184,22251,20211,9022,9000,3415,3245
P,7,2014,23,4713526,2414918,2298608,1775565,1674878,383424,375484,37127,33667,141596,136561,7556,6677,69650,71341,1836237,1737141,412775,407611,59348,55600,168658,163733,14581,13574,1915159,1842325,1339165,1278279,357599,350688,21411,20122,136307,131311,5489,4891,55188,57034,1387129,1328019,380812,376473,37044,35705,159327,154303,11001,10354,499759,456283,436400,396599,25825,24796,15716,13545,5289,5250,2067,1786,14462,14307,449108,409122,31963,31138,22304,19895,9331,9430,3580,3220
P,7,2014,24,4707077,2405997,2301080,1776211,1678381,374549,372297,36453,32826,145913,143271,7801,6915,65070,67390,1832956,1737275,401229,401934,57268,53952,171703,168958,14407,13388,1910011,1853382,1342585,1289204,349139,347432,20668,19720,140598,138228,5608,5108,51413,53690,1387313,1336035,370053,370970,35298,34644,162536,160116,10784,10231,495986,447698,433626,389177,25410,24865,15785,13106,5315,5043,2193,1807,13657,13700,445643,401240,31176,30964,21970,19308,9167,8842,3623,3157
P,7,2014,25,4520721,2308305,2212416,1712456,1614736,347966,350424,34804,30952,145581,147109,7475,6611,60023,62584,1764741,1669237,372118,377387,54396,50500,169303,171589,13604,12774,1835573,1789156,1299104,1246402,323956,326920,19445,18536,140603,142144,5464,4940,47001,50214,1339966,1290016,342517,348463,32973,32495,160802,163147,10333,9843,472732,423260,413352,368334,24010,23504,15359,12416,4978,4965,2011,1671,13022,12370,424775,379221,29601,28924,21423,18005,8501,8442,3271,2931
P,7,2014,26,4415219,2250215,2165004,1685533,1592998,324754,329830,34063,30283,141848,145985,7461,6523,56556,59385,1734639,1644764,346869,355116,52510,48951,164680,169363,13429,12421,1779122,1746662,1272249,1228498,301834,306991,18666,17818,137122,141283,5390,4871,43861,47201,1310213,1269616,318598,326795,31177,30982,156542,161280,10064,9589,471093,418342,413284,364500,22920,22839,15397,12465,4726,4702,2071,1652,12695,12184,424426,375148,28271,28321,21333,17969,8138,8083,3365,2832
P,7,2014,27,4341490,2209775,2131715,1667077,1573812,309579,318403,32947,29270,139668,146449,7368,6464,53136,57317,1713215,1623793,330274,342533,50653,47802,161065,168901,12947,12083,1746082,1717638,1259219,1212562,287689,296142,17957,17159,134964,141874,5266,4751,40987,45150,1294635,1251831,303181,314844,29927,30091,153187,161084,9700,9209,463693,414077,407858,361250,21890,22261,14990,12111,4704,4575,2102,1713,12149,12167,418580,371962,27093,27689,20726,17711,7878,7817,3247,2874
P,7,2014,28,4360943,2216211,2144732,1680163,1589589,302451,314474,32709,29302,141561,150013,7479,6551,51848,54803,1725121,1637049,322088,337128,50260,47464,162457,171551,13106,12127,1747015,1728674,1267260,1225868,280370,292286,17253,16941,136902,145537,5306,4928,39924,43114,1301750,1263082,294951,309784,29136,29777,154648,163873,9766,9384,469196,416058,412903,363721,22081,22188,15456,12361,4659,4476,2173,1623,11924,11689,423371,373967,27137,27344,21124,17687,7809,7678,3340,2743
P,7,2014,29,4396922,2226717,2170205,1693618,1609844,299786,314656,32212,29319,143681,155666,7320,6518,50100,54202,1737046,1656867,318388,336304,49481,47563,163965,177326,12813,12092,1754654,1749607,1277573,1241788,278013,292404,16923,16903,139076,151219,5117,4900,37952,42393,1310249,1278423,291502,308786,28397,29725,156229,169760,9425,9351,472063,420598,416045,368056,21773,22252,15289,12416,4605,4447,2203,1618,12148,11809,426797,378444,26886,27518,21084,17838,7736,7566,3388,2741
P,7,2014,30,4260084,2148218,2111866,1634737,1565605,283988,302981,31392,28609,143219,156200,6986,6317,47896,52154,1676089,1610744,301601,323255,48156,46549,162726,177309,12311,11854,1692961,1699235,1233369,1204045,263250,281669,16405,16352,138663,151939,4965,4669,36309,40561,1264519,1239017,275984,296861,27594,28914,155177,169875,9164,9077,455257,412631,401368,361560,20738,21312,14987,12257,4556,4261,2021,1648,11587,11593,411570,371727,25617,26394,20562,17635,7549,7434,3147,2777
P,7,2014,31,4326684,2176997,2149687,1660240,1594674,286241,308044,31891,29144,143389,159092,7034,6490,48202,52243,1701947,1639738,303807,328277,48813,47490,162927,180018,12370,12048,1714293,1727751,1251711,1225511,265515,285657,16516,16576,138858,154694,5025,4815,36668,40498,1283211,1260279,278178,300762,27965,29375,155392,172508,9241,9231,462704,421936,408529,369163,20726,22387,15375,12568,4531,4398,2009,1675,11534,11745,418736,379459,25629,27515,20848,18115,7535,7510,3129,2817
P,7,2014,32,4325241,2171795,2153446,1658846,1598339,284749,309165,31246,28479,143070,160037,7043,6410,46841,51016,1699301,1642254,301690,329137,48131,46681,161834,180158,12325,11854,1709283,1727981,1250458,1225126,263868,287079,16172,15909,138522,155522,5012,4687,35251,39658,1280655,1259109,275970,302067,27465,28726,154246,172615,9176,9037,462512,425465,408388,373213,20881,22086,15074,12570,4548,4515,2031,1723,11590,11358,418646,383145,25720,27070,20666,17955,7588,7543,3149,2817
P,7,2014,33,4278313,2144373,2133940,1643003,1586520,281376,307725,30372,28440,136674,155178,6826,6030,46122,50047,1682646,1629721,298092,327442,47120,46314,155119,174656,12021,11342,1689500,1712723,1240915,1217086,261145,285768,15601,16075,132097,150767,4851,4383,34891,38644,1270691,1250242,273139,300384,26890,28571,147666,167346,8949,8660,454873,421217,402088,369434,20231,21957,14771,12365,4577,4411,1975,1647,11231,11403,411955,379479,24953,27058,20230,17743,7453,7310,3072,2682
P,7,2014,34,4363357,2194921,2168436,1676593,1606242,294090,319332,31304,28780,140076,157866,7069,6295,45789,49921,1716031,1649204,310637,338939,48422,46866,158100,177270,12267,11677,1722626,1738365,1259295,1228550,272988,297070,15981,16223,135366,153424,4931,4657,34065,38441,1288380,1261385,284619,311536,27396,28945,150337,169845,9029,8964,472295,430071,417298,377692,21102,22262,15323,12557,4710,4442,2138,1638,11724,11480,427651,387819,26018,27403,21026,17921,7763,7425,3238,2713
P,7,2014,35,4092672,2049249,2043423,1567437,1514378,271655,299672,28819,26605,132953,150811,6206,5710,42179,46247,1603724,1554094,286807,317584,44536,43534,149565,168844,11015,10637,1618573,1641075,1186264,1161318,252537,278785,15032,14787,128765,146657,4371,4167,31604,35361,1213197,1191489,263237,291776,25546,26589,142750,161918,8169,8113,430676,402348,381173,353060,19118,20887,13787,11818,4188,4154,1835,1543,10575,10886,390527,362605,23570,25808,18990,16945,6815,6926,2846,2524
P,7,2014,36,4012016,2006277,2005739,1540921,1492866,261508,289249,27969,26483,129253,147013,5995,5464,40631,44664,1575733,1531055,275877,306380,43315,43184,145455,164485,10408,10122,1578561,1604669,1161389,1139909,243049,269166,14452,14703,125148,142794,4297,4031,30226,34066,1186985,1168796,253111,281524,24711,26360,138682,157613,7768,7778,427716,401070,379532,352957,18459,20083,13517,11780,4105,4219,1698,1433,10405,10598,388748,362259,22766,24856,18604,16824,6773,6872,2640,2344
P,7,2014,37,3971504,1979860,1991644,1521358,1481788,256708,286954,27973,26204,128952,147965,5881,5494,38988,43239,1554877,1518649,270380,303279,43001,42614,144271,164947,10195,10160,1559002,1590970,1147552,1128119,238957,267102,14658,14880,124709,143866,4150,3999,28976,33004,1172181,1156019,248379,278898,24823,26412,137489,158163,7526,7710,420858,400674,373806,353669,17751,19852,13315,11324,4243,4099,1731,1495,10012,10235,382696,362630,22001,24381,18178,16202,6782,6784,2669,2450
P,7,2014,38,3854833,1921899,1932934,1474518,1438778,247085,275678,26983,25281,130463,147557,5454,5186,37396,40454,1506646,1473179,259787,290753,41497,40899,145376,163522,9671,9481,1509281,1538460,1107184,1089696,229986,256431,13950,14040,126441,143519,3908,3797,27812,30977,1130807,1115808,238666,267320,23754,25093,138982,157031,7235,7248,412618,394474,367334,349082,17099,19247,13033,11241,4022,4038,1546,1389,9584,9477,375839,357371,21121,23433,17743,15806,6394,6491,2436,2233
P,7,2014,39,3974943,1984978,1989965,1526849,1485202,254044,282941,27068,25729,135679,151796,5660,5015,35678,39282,1557179,1518552,266073,297260,41214,40985,149893,167430,9702,9107,1568307,1592905,1154027,1132046,237520,264567,14018,14436,131677,147875,4091,3710,26974,30271,1176696,1157484,246005,274885,23709,25261,143803,161295,7348,7006,416671,397060,372822,353156,16524,18374,13050,11293,4002,3921,1569,1305,8704,9011,380483,361068,20068,22375,17505,15724,6090,6135,2354,2101
P,7,2014,40,3850603,1914749,1935854,1473325,1445028,243495,274469,26280,24768,132631,149151,5110,4932,33908,37506,1502138,1476660,254826,288095,39879,39594,146152,164015,8959,8939,1518927,1552464,1118329,1103152,228285,256955,13689,14078,129045,145445,3739,3651,25840,29183,1140057,1127501,236253,266964,23176,24804,140637,158241,6865,6890,395822,383390,354996,341876,15210,17514,12591,10690,3586,3706,1371,1281,8068,8323,362081,349159,18573,21131,16703,14790,5515,5774,2094,2049
P,7,2014,41,3910176,1938009,1972167,1490155,1471368,250474,283096,25913,25120,132753,150693,5077,4846,33637,37044,1518648,1502575,261364,296429,39611,40038,146252,165366,8853,8745,1549720,1592134,1141586,1132326,235603,265897,13796,14428,129201,146927,3737,3633,25797,28923,1163199,1156419,243286,275706,23455,25366,140874,159567,6796,6803,388289,380033,348569,339042,14871,17199,12117,10692,3552,3766,1340,1213,7840,8121,355449,346156,18078,20723,16156,14672,5378,5799,2057,1942
P,7,2014,42,4087614,2028577,2059037,1571907,1549210,259653,292315,26403,25112,132096,150528,5014,4800,33504,37072,1600150,1580409,270341,305333,40495,40574,145307,164926,8816,8761,1643803,1682875,1226202,1213166,245032,275479,14358,14681,128502,146933,3689,3565,26020,29051,1247866,1237346,252746,285022,24579,26114,139924,159445,6783,6810,384774,376162,345705,336044,14621,16836,12045,10431,3594,3595,1325,1235,7484,8021,352284,343063,17595,20311,15916,14460,5383,5481,2033,1951
P,7,2014,43,4322964,2144110,2178854,1679259,1657281,269482,305691,26783,26028,129279,146983,4991,4865,34316,38006,1708285,1689280,280316,318894,41552,42210,142581,161415,8984,9094,1762141,1804569,1336043,1323344,254935,288793,14993,15321,125654,143391,3662,3639,26854,30081,1358535,1348421,262740,298602,25883,27556,137166,155859,6914,7132,381969,374285,343216,333937,14547,16898,11790,10707,3625,3592,1329,1226,7462,7925,349750,340859,17576,20292,15669,14654,5415,5556,2070,1962
P,7,2014,44,4378491,2179980,2198511,1711687,1680175,272435,303059,26874,25845,130076,147536,5142,4973,33766,36923,1740186,1711036,283031,315756,41597,41914,142897,161575,9190,9189,1795655,1829844,1366546,1350728,257663,286762,14828,15569,126485,143851,3832,3780,26301,29154,1388482,1374853,265286,296186,25662,27680,137522,155902,7180,7263,384325,368667,345141,329447,14772,16297,12046,10276,3591,3685,1310,1193,7465,7769,351704,336183,17745,19570,15935,14234,5375,5673,2010,1926
P,7,2014,45,4149916,2061845,2088071,1626404,1604709,251936,281740,25466,24445,122216,138538,4662,4620,31161,34019,1652763,1633194,261304,293070,39546,39777,133998,151236,8269,8407,1704681,1743561,1305120,1296868,238345,266457,14512,14776,118985,135144,3489,3474,24230,26842,1325410,1319121,244940,274695,24922,26418,129161,146143,6453,6606,357164,344510,321284,307841,13591,15283,10954,9669,3231,3394,1173,1146,6931,7177,327353,314073,16364,18375,14624,13359,4837,5093,1816,1801
P,7,2014,46,4064113,2016827,2047286,1589094,1570608,253066,283502,24787,23892,116081,132441,4523,4466,29276,32377,1613627,1597485,261804,294233,38320,38709,127099,144389,7948,8345,1669287,1711513,1276605,1270076,239533,268554,14040,14735,113004,129287,3353,3362,22752,25499,1295401,1290976,245663,276341,24153,26068,122502,139586,6199,6596,347540,335773,312489,300532,13533,14948,10747,9157,3077,3154,1170,1104,6524,6878,318226,306509,16141,17892,14167,12641,4597,4803,1749,1749
P,7,2014,47,4070074,2013500,2056574,1597984,1591152,250894,283448,24146,23878,107560,122250,4538,4433,28378,31413,1621789,1617230,259274,294095,37576,38578,117968,133356,7949,8100,1680872,1732656,1298407,1301388,238179,268854,14145,15026,104548,119254,3394,3348,22199,24786,1316791,1321703,244056,276618,24268,26309,113534,128832,6272,6431,332628,323918,299577,289764,12715,14594,10001,8852,3012,2996,1144,1085,6179,6627,304998,295527,15218,17477,13308,12269,4434,4524,1677,1669
P,7,2014,48,4147067,2052465,2094602,1625168,1618314,260903,293080,24661,24234,109099,123376,4420,4413,28214,31185,1648544,1644136,269299,303310,38344,39265,119194,134394,7880,8100,1722519,1775175,1328395,1332637,247820,278700,14626,15466,106243,120329,3348,3419,22087,24624,1346421,1352783,253677,286104,25121,27136,114916,129772,6252,6490,329946,319427,296773,285677,13083,14380,10035,8768,2856,3047,1072,994,6127,6561,302123,291353,15622,17206,13223,12129,4278,4622,1628,1610
P,7,2014,49,4398101,2174298,2223803,1729785,1729353,274121,306999,25657,25458,110956,125168,4664,4674,29115,32151,1754043,1755883,282491,317453,39991,41253,121378,136267,8217,8496,1842205,1901264,1430915,1440533,261118,292538,15661,16741,108039,122173,3599,3651,22873,25628,1449706,1461424,266976,300196,26604,29198,117082,131721,6567,6857,332093,322539,298870,288820,13003,14461,9996,8717,2917,2995,1065,1023,6242,6523,304337,294459,15515,17257,13387,12055,4296,4546,1650,1639
P,7,2014,50,4480091,2205649,2274442,1764985,1779467,271097,305668,25383,25487,110699,127282,4391,4515,29094,32023,1789155,1805880,279310,315551,40110,41678,120959,138373,7979,8347,1890185,1961809,1481356,1499706,258457,291506,15878,16806,107973,124483,3398,3530,23123,25778,1500330,1520670,264278,298774,27387,29804,116870,134095,6407,6762,315464,312633,283629,279761,12640,14162,9505,8681,2726,2799,993,985,5971,6245,288825,285210,15032,16777,12723,11874,4089,4278,1572,1585
