UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2016,999,323291455,159273325,164018130,123148951,125210324,20640763,22441316,2061558,2024868,8805014,9641625,397306,383871,4219733,4316126,126896336,129022572,22500483,24391299,3357146,3384079,10369437,11206863,777929,768538,130309444,135668402,97704514,100354474,19266355,21017908,1175788,1209443,8512750,9348309,289327,283332,3360710,3454936,100687250,103402656,20735037,22566849,2104486,2203958,9838845,10674456,588375,587051,28963881,28349728,25444437,24855850,1374408,1423408,885770,815425,292264,293316,107979,100539,859023,861190,26209086,25619916,1765446,1824450,1252660,1180121,530592,532407,189554,181487
P,7,2016,0,3963268,2026072,1937196,1435008,1366593,305418,298583,35273,33914,115648,108947,7150,6793,127575,122366,1552366,1479177,374712,365523,59776,57422,163265,154171,16056,15241,1509022,1440887,1005422,954274,272543,266894,16183,15561,108033,101738,4495,4253,102346,98167,1100072,1045073,328991,321424,32146,30874,147674,139405,11052,10470,517050,496309,429586,412319,32875,31689,19090,18353,7615,7209,2655,2540,25229,24199,452294,434104,45721,44099,27630,26548,15591,14766,5004,4771
P,7,2016,1,4003586,2047270,1956316,1446260,1377912,311147,302496,35079,33955,120212,112813,7137,6844,127435,122296,1563483,1490405,380337,369308,59686,57511,167655,158057,16042,15276,1530084,1458403,1015874,963989,277775,270316,16533,15817,112901,105747,4537,4313,102464,98221,1110620,1054806,334141,324759,32674,31193,152569,143514,11142,10558,517186,497913,430386,413923,33372,32180,18546,18138,7311,7066,2600,2531,24971,24075,452863,435599,46196,44549,27012,26318,15086,14543,4900,4718
P,7,2016,2,3992657,2043478,1949179,1446735,1374023,310905,302198,35292,33938,117723,111548,6818,6563,126005,120909,1562653,1485236,378783,368373,59797,57365,164941,156027,15772,15009,1530276,1457317,1019483,964880,277476,270138,16867,16152,110731,104863,4408,4214,101311,97070,1113191,1054639,332738,324068,32978,31482,150206,141937,11016,10444,513202,491862,427252,409143,33429,32060,18425,17786,6992,6685,2410,2349,24694,23839,449462,430597,46045,44305,26819,25883,14735,14090,4756,4565
P,7,2016,3,3984985,2036834,1948151,1439978,1373641,309230,300872,34996,33637,121098,114193,6852,6528,124680,119280,1554520,1483165,375878,365492,59339,57040,168291,158601,15916,15010,1526884,1456528,1013979,963297,276842,269524,17046,16302,114290,107511,4482,4192,100245,95702,1106546,1051616,331074,322083,33060,31665,153800,144572,11167,10399,509950,491623,425999,410344,32388,31348,17950,17335,6808,6682,2370,2336,24435,23578,447974,431549,44804,43409,26279,25375,14491,14029,4749,4611
P,7,2016,4,3992241,2040555,1951686,1448930,1382097,309804,300642,35953,34607,116336,110490,6598,6355,122934,117495,1561842,1490003,375738,364092,60345,57940,162400,154126,15445,14785,1526118,1455971,1018751,967307,277847,269910,17074,16466,109654,104073,4245,4072,98547,94143,1109727,1054219,331361,321462,33075,31753,148143,140461,10754,10252,514437,495715,430179,414790,31957,30732,18879,18141,6682,6417,2353,2283,24387,23352,452115,435784,44377,42630,27270,26187,14257,13665,4691,4533
P,7,2016,5,4038022,2065281,1972741,1475182,1404747,311759,302791,34431,33293,114118,108435,6528,6233,123263,117242,1588458,1512413,377702,365912,59164,56965,160126,151851,15457,14631,1537996,1464315,1029122,975407,281258,272734,17359,16515,107599,102199,4215,3996,98443,93464,1120037,1061664,334687,323765,33526,31970,145877,138287,10755,10111,527285,508426,446060,429340,30501,30057,17072,16778,6519,6236,2313,2237,24820,23778,468421,450749,43015,42147,25638,24995,14249,13564,4702,4520
P,7,2016,6,4034969,2059138,1975831,1478938,1413313,309462,300744,33308,32424,110387,106277,6173,6004,120870,117069,1590239,1520885,374258,364090,57870,56480,154891,148894,14789,14278,1528171,1463556,1026408,976673,280088,272350,17185,16987,104246,100428,4115,3970,96129,93148,1115346,1062656,332434,323403,33101,32740,141178,135867,10440,9988,530967,512275,452530,436640,29374,28394,16123,15437,6141,5849,2058,2034,24741,23921,474893,458229,41824,40687,24769,23740,13713,13027,4349,4290
P,7,2016,7,4034355,2057966,1976389,1483578,1417912,311305,303558,32880,31888,107045,103946,6141,6058,117017,113027,1590997,1521831,374177,364973,56881,54650,149779,144780,14459,14102,1530667,1468376,1032528,983561,282475,275507,17390,16952,100973,98182,4112,4071,93189,90103,1118475,1066811,333444,325386,32980,31680,136506,132236,10233,9985,527299,508013,451050,434351,28830,28051,15490,14936,6072,5764,2029,1987,23828,22924,472522,455020,40733,39587,23901,22970,13273,12544,4226,4117
P,7,2016,8,4162142,2124156,2037986,1534259,1464564,321081,313371,34192,32986,111085,107442,6362,6073,117177,113550,1641736,1568712,383958,375362,58147,56205,153857,148174,14929,14040,1578988,1515005,1066107,1016311,291750,284936,18025,17594,105169,101673,4299,4021,93638,90470,1152361,1099625,343008,335353,33666,32589,140849,135541,10583,9889,545168,522981,468152,448253,29331,28435,16167,15392,5916,5769,2063,2052,23539,23080,489375,469087,40950,40009,24481,23616,13008,12633,4346,4151
P,7,2016,9,4181069,2136011,2045058,1549679,1478313,321969,311842,34768,33218,109757,105235,6285,6158,113553,110292,1653862,1579287,382626,371391,58379,56241,151242,144901,14599,14176,1590739,1521176,1081003,1027801,293028,284046,18061,17740,103730,99600,4267,4116,90650,87873,1164573,1108568,342375,332566,33505,32655,138224,132639,10396,9999,545272,523882,468676,450512,28941,27796,16707,15478,6027,5635,2018,2042,22903,22419,489289,470719,40251,38825,24874,23586,13018,12262,4203,4177
P,7,2016,10,4147144,2118906,2028238,1548145,1473129,313044,306015,34058,32790,108490,105460,6155,5957,109014,104887,1648089,1569269,370446,361820,57193,54957,148678,143625,14103,13541,1584480,1515122,1086752,1030485,285471,279149,18054,17579,102706,100120,4154,4029,87343,83760,1167130,1107561,332421,324746,33215,32009,136377,131949,10044,9591,534426,513116,461393,442644,27573,26866,16004,15211,5784,5340,2001,1928,21671,21127,480959,461708,38025,37074,23978,22948,12301,11676,4059,3950
P,7,2016,11,4134412,2110600,2023812,1547648,1474364,309444,300529,33661,32845,109359,108607,6130,5975,104358,101492,1643102,1567030,363702,353824,56441,54778,148059,145785,13738,13317,1586977,1521542,1094710,1040217,282701,274685,17996,17576,103801,103376,4170,4164,83599,81524,1171501,1114903,327021,318401,32929,31948,136299,134686,9802,9656,523623,502270,452938,434147,26743,25844,15665,15269,5558,5231,1960,1811,20759,19968,471601,452127,36681,35423,23512,22830,11760,11099,3936,3661
P,7,2016,12,4142365,2113160,2029205,1557167,1485120,307088,298791,32838,32130,109382,109296,5937,5713,100748,98155,1649322,1574879,358765,349722,55144,53882,146945,145435,13386,12932,1602417,1535688,1114083,1057238,281404,273981,17886,17309,103960,104181,4121,3958,80963,79021,1188454,1129732,323750,315846,32723,31927,135553,134592,9689,9301,510743,493517,443084,427882,25684,24810,14952,14821,5422,5115,1816,1755,19785,19134,460868,445147,35015,33876,22421,21955,11392,10843,3697,3631
P,7,2016,13,4112882,2097241,2015641,1548539,1478366,305296,297538,32588,31451,108848,108883,5923,5712,96047,93691,1636132,1563961,354354,345423,54532,52978,144395,143475,13216,12563,1596099,1529883,1113285,1056204,280132,273492,17633,17000,103574,103779,4108,4000,77367,75408,1184107,1125384,320429,312835,32333,31463,133542,132852,9563,9186,501142,485758,435254,422162,25164,24046,14955,14451,5274,5104,1815,1712,18680,18283,452025,438577,33925,32588,22199,21515,10853,10623,3653,3377
P,7,2016,14,4097197,2089327,2007870,1543342,1473587,310790,302592,32451,31164,104718,104199,5758,5572,92268,90756,1627476,1556122,357778,349442,54118,52797,138526,136859,12720,12362,1594292,1528662,1112670,1056729,285980,278544,17813,17132,99648,99345,4034,3878,74147,73034,1180532,1123458,324627,317073,32266,31702,128008,126750,9304,9005,495035,479208,430672,416858,24810,24048,14638,14032,5070,4854,1724,1694,18121,17722,446944,432664,33151,32369,21852,21095,10518,10109,3416,3357
P,7,2016,15,4201142,2144039,2057103,1581109,1508777,322370,313188,32627,31708,109310,107896,5786,5708,92837,89826,1665505,1590558,369485,359188,54922,53234,143285,140294,12854,12570,1644800,1574712,1146183,1088441,297406,289283,18231,17609,104269,103142,4114,3942,74597,72295,1214155,1154495,336045,327172,33351,32207,132876,130416,9424,9120,499239,482391,434926,420336,24964,23905,14396,14099,5041,4754,1672,1766,18240,17531,451350,436063,33440,32016,21571,21027,10409,9878,3430,3450
P,7,2016,16,4269134,2182893,2086241,1610844,1530101,332922,322000,33624,32270,108329,107171,6000,5638,91174,89061,1693851,1610775,379081,367884,56384,54389,140907,138745,12912,12421,1680963,1604793,1173099,1110722,307937,297904,18941,18054,103285,102383,4263,3998,73438,71732,1240151,1175905,345894,335663,34430,33207,130798,128895,9518,9126,501930,481448,437745,419379,24985,24096,14683,14216,5044,4788,1737,1640,17736,17329,453700,434870,33187,32221,21954,21182,10109,9850,3394,3295
P,7,2016,17,4207725,2151328,2056397,1592604,1513612,325568,315097,32567,31653,106121,104680,5826,5443,88642,85912,1673111,1591445,370071,358910,54952,53623,137819,134921,12893,12057,1664315,1588750,1167810,1106026,301160,291749,18466,17862,101134,99893,4117,3886,71628,69334,1233078,1169009,337916,328037,33979,33129,127832,125175,9501,8929,487013,467647,424794,407586,24408,23348,14101,13791,4987,4787,1709,1557,17014,16578,440033,422436,32155,30873,20973,20494,9987,9746,3392,3128
P,7,2016,18,4221365,2159158,2062207,1595067,1513631,328337,317704,32711,31753,111289,110035,5801,5475,85953,83609,1672863,1589452,371107,359869,54881,53429,141907,139384,12515,11841,1675595,1600843,1172697,1110974,304321,294816,18419,18107,106467,105287,4187,3904,69504,67755,1235774,1172609,339716,329737,33794,33330,132297,130023,9362,8778,483563,461364,422370,402657,24016,22888,14292,13646,4822,4748,1614,1571,16449,15854,437089,416843,31391,30132,21087,20099,9610,9361,3153,3063
P,7,2016,19,4249374,2174158,2075216,1605962,1523041,328948,318804,32660,31286,117029,114873,5842,5386,83717,81826,1681712,1596877,369781,359473,54949,53270,147184,143692,12481,11847,1691009,1616927,1183924,1122689,305116,296402,18320,17798,112176,110211,4194,3881,67279,65946,1244998,1182292,338525,329887,33749,33159,137596,134489,9276,8836,483149,458289,422038,400352,23832,22402,14340,13488,4853,4662,1648,1505,16438,15880,436714,414585,31256,29586,21200,20111,9588,9203,3205,3011
P,7,2016,20,4294386,2204764,2089622,1630873,1534314,330563,320519,32853,31061,121996,118564,6095,5673,82384,79491,1705293,1606002,370073,359376,55429,53029,151766,146881,12698,12103,1720618,1632545,1207052,1134405,307121,298408,18566,17688,117223,113872,4398,4064,66258,64108,1267046,1192358,339479,330322,34226,33088,142415,137761,9522,9092,484146,457077,423821,399909,23442,22111,14287,13373,4773,4692,1697,1609,16126,15383,438247,413644,30594,29054,21203,19941,9351,9120,3176,3011
P,7,2016,21,4395297,2261717,2133580,1665656,1560443,349296,336046,33574,31891,125919,121045,6309,5993,80963,78162,1738292,1630390,387565,374120,56666,54028,155129,148798,13132,12516,1769571,1672291,1234570,1156964,325174,313364,19196,18223,120957,116410,4568,4316,65106,63014,1293017,1213468,356401,344522,35471,33961,145775,139826,9852,9415,492146,461289,431086,403479,24122,22682,14378,13668,4962,4635,1741,1677,15857,15148,445275,416922,31164,29598,21195,20067,9354,8972,3280,3101
P,7,2016,22,4490579,2312341,2178238,1693765,1583571,366166,352030,34289,32800,133068,126449,6401,6171,78652,77217,1763919,1652405,402405,388824,57551,55588,161737,153881,13361,12774,1813427,1713494,1255929,1177013,341650,329050,19884,18941,128253,121746,4677,4512,63034,62232,1312174,1232538,371094,359180,36323,35250,152507,144919,10095,9646,498914,464744,437836,406558,24516,22980,14405,13859,4815,4703,1724,1659,15618,14985,451745,419867,31311,29644,21228,20338,9230,8962,3266,3128
