index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU6561140001    ,CEU6561140001    ,65611400,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,57.6,57.4,57.5,59.0,62.0,65.0,69.0,73.2,79.9,86.3,86.6,81.9,81.0,78.8,76.6,74.8,76.5,76.8,77.3,78.1,75.4,70.5,73.4,80.3,75.1,69.7,68.5,74.2,74.3,71.4,78.0
CEU6561140010    ,CEU6561140010    ,65611400,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,33.4,33.2,33.8,34.9,36.4,37.4,38.7,40.6,43.6,47.8,47.3,45.4,46.3,46.1,44.2,44.2,44.7,42.6,42.1,46.6,45.0,39.2,39.3,42.8,39.5,38.7,38.7,39.2,38.9,37.9,41.2
CEU6561142001    ,CEU6561142001    ,65611420,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,35.0,33.8,32.7,33.1,33.7,34.8,35.9,38.0,41.1,44.0,42.9,38.2,35.4,35.4,34.0,31.8,30.9,31.0,30.7,32.7,32.7,29.3,27.7,25.7,24.9,23.6,21.8,21.7,21.3,20.8,24.5
CEU6561143001    ,CEU6561143001    ,65611430,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,22.6,23.6,24.8,25.9,28.3,30.2,33.1,35.2,38.8,42.2,43.7,43.7,45.7,43.4,42.6,42.9,45.6,45.8,46.6,45.4,42.7,41.2,45.7,54.5,50.2,46.1,46.7,52.5,53.0,50.6,53.5
CEU6561150001    ,CEU6561150001    ,65611500,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,68.5,67.5,67.0,68.2,70.1,72.6,75.4,79.2,84.9,90.5,93.2,95.1,95.6,99.1,102.1,106.5,110.2,115.4,119.4,126.3,130.7,134.6,137.0,129.5,116.2,112.9,112.7,113.7,116.9,105.9,108.9
CEU6561150010    ,CEU6561150010    ,65611500,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,36.6,36.1,36.3,37.1,38.0,38.6,39.3,40.8,43.1,46.5,47.2,48.9,51.6,53.4,54.5,55.9,57.7,60.5,58.1,60.5,62.1,65.4,70.6,67.3,61.3,58.7,59.5,56.9,54.4,50.1,55.3
CEU6561160001    ,CEU6561160001    ,65611600,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,102.5,111.5,119.5,126.2,135.9,143.0,154.5,162.4,172.6,183.5,193.7,206.8,220.9,230.5,249.9,267.9,281.9,297.1,298.3,309.1,331.1,349.3,358.8,370.1,386.7,406.2,424.2,443.8,468.1,385.9,405.6
CEU6561161001    ,CEU6561161001    ,65611610,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,31.6,34.4,34.7,34.6,37.2,39.0,42.1,43.9,46.0,48.8,51.4,53.3,57.3,59.1,61.5,62.9,65.5,68.0,70.2,72.3,77.8,80.3,84.1,89.7,92.1,96.9,100.0,105.7,112.7,97.8,98.8
CEU6561162001    ,CEU6561162001    ,65611620,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,20.8,24.6,29.5,33.7,35.5,36.6,38.3,39.7,40.0,40.4,42.7,48.5,53.0,55.9,62.8,68.4,70.9,73.1,73.9,76.1,80.0,88.6,98.7,104.4,111.6,119.1,128.9,135.0,144.5,113.8,129.3
CEU6561169001    ,CEU6561169001    ,65611690,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,50.1,52.5,55.4,57.9,63.2,67.5,74.1,78.8,86.7,94.4,99.7,105.1,110.7,115.6,125.6,136.7,145.5,155.9,154.2,160.7,173.3,180.4,176.0,176.0,183.0,190.2,195.3,203.2,210.9,174.4,177.5
CEU6561170001    ,CEU6561170001    ,65611700,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,18.4,19.9,21.4,23.4,26.1,28.3,31.1,33.4,36.0,39.1,42.7,49.7,56.1,67.4,77.5,83.2,86.8,93.4,96.3,102.7,111.2,118.5,114.4,120.5,131.6,139.7,146.2,151.9,159.2,154.3,167.4
CEU6561170010    ,CEU6561170010    ,65611700,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,13.0,13.8,14.7,15.9,17.6,18.9,20.3,21.7,23.2,25.1,27.2,30.9,35.3,46.0,53.0,55.3,58.4,62.5,64.5,67.9,73.4,77.8,73.1,79.6,88.9,95.7,98.8,103.1,108.4,108.3,122.1
CEU6562000001    ,CEU6562000001    ,65620000,1,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9336.0,9819.0,10235.2,10606.9,10976.8,11349.1,11683.8,12029.5,12336.9,12618.3,12861.1,13302.9,13755.2,14139.6,14467.8,14840.4,15253.2,15734.5,16188.2,16539.9,16820.0,17068.6,17428.1,17731.1,18022.2,18557.4,19068.8,19519.6,19922.6,20421.1,19796.3,20083.9
CEU6562000006    ,CEU6562000006    ,65620000,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8311.2,8742.0,9112.5,9429.1,9742.3,10072.9,10380.0,10683.8,10953.3,11192.8,11405.7,11808.1,12185.3,12438.9,12671.1,12997.0,13366.4,13808.1,14241.1,14593.0,14829.3,15034.9,15366.8,15625.6,15891.5,16354.0,16798.6,17226.3,17585.8,18023.5,17415.6,17639.0
CEU6562000010    ,CEU6562000010    ,65620000,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7496.4,7887.1,8204.1,8483.7,8773.0,9068.2,9328.1,9598.9,9837.7,10072.7,10285.8,10679.6,11060.5,11377.1,11639.5,11948.4,12278.6,12691.3,13047.5,13322.9,13505.4,13652.7,13924.4,14169.0,14400.6,14837.5,15253.7,15595.0,15919.6,16349.1,15788.3,15990.2
CEU6562000101    ,CEU6562000101    ,65620001,1,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8210.7,8617.7,8954.8,9253.6,9529.7,9808.9,10092.6,10358.0,10540.9,10690.9,10857.8,11188.1,11536.0,11817.1,12055.3,12313.9,12601.8,12946.8,13289.9,13543.0,13776.9,14025.9,14281.6,14491.5,14676.5,15042.3,15413.5,15716.6,15964.3,16269.1,15849.6,16023.6
CEU6562000106    ,CEU6562000106    ,65620001,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7344.4,7706.8,8005.0,8258.1,8488.8,8736.8,8995.2,9227.5,9387.4,9514.7,9667.3,9971.6,10257.5,10425.9,10581.9,10803.5,11061.5,11386.7,11718.4,11973.6,12162.0,12363.1,12599.5,12771.0,12938.5,13249.9,13570.1,13861.0,14084.2,14366.1,13969.7,14099.0
CEU6562000110    ,CEU6562000110    ,65620001,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6625.1,6950.9,7202.8,7426.3,7638.6,7853.7,8073.9,8282.2,8418.3,8543.3,8691.4,8987.6,9271.3,9490.8,9676.0,9890.7,10123.6,10420.2,10684.2,10879.9,11029.2,11171.6,11348.2,11520.8,11654.5,11939.5,12233.3,12462.3,12658.2,12915.9,12531.1,12651.0
CEU6562100001    ,CEU6562100001    ,65621000,1,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.6,3028.4,3199.9,3385.5,3578.8,3767.5,3939.9,4093.0,4161.2,4226.6,4320.3,4461.5,4633.2,4786.4,4952.3,5113.5,5285.8,5473.5,5646.6,5793.4,5974.7,6136.2,6306.5,6476.5,6631.5,6855.5,7080.0,7297.3,7477.4,7704.4,7498.2,7874.7
CEU6562100006    ,CEU6562100006    ,65621000,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.6,2591.4,2735.0,2892.5,3062.4,3229.0,3387.1,3516.6,3572.5,3626.1,3713.9,3834.2,3966.1,4052.4,4163.6,4307.0,4461.8,4634.8,4794.2,4942.5,5099.0,5243.1,5385.1,5530.8,5677.5,5865.9,6056.7,6258.1,6424.0,6626.9,6426.6,6751.9
CEU6562100010    ,CEU6562100010    ,65621000,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.1,2428.0,2569.3,2716.8,2873.0,3026.3,3158.3,3274.1,3318.0,3372.3,3460.0,3588.8,3734.1,3850.3,3987.2,4122.4,4264.9,4430.7,4569.9,4695.4,4824.1,4923.1,5046.6,5186.5,5305.9,5486.2,5673.0,5850.5,5986.7,6184.5,5983.4,6285.7
CEU6562110001    ,CEU6562110001    ,65621100,1,1972-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0,484.3,529.1,566.9,601.3,635.6,672.4,711.1,749.6,789.7,829.5,872.7,913.4,960.2,1009.7,1062.9,1119.0,1181.1,1251.1,1316.8,1371.5,1411.6,1449.7,1507.9,1570.0,1625.4,1687.2,1748.9,1801.1,1870.9,1926.3,1960.3,2004.6,2049.4,2102.5,2155.1,2205.0,2231.0,2263.9,2294.6,2339.8,2378.0,2411.2,2471.0,2526.5,2581.4,2615.8,2673.2,2631.6,2739.1
CEU6562110006    ,CEU6562110006    ,65621100,6,1982-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.0,768.4,795.3,828.2,866.4,906.3,947.2,999.0,1051.2,1102.9,1146.8,1174.7,1205.4,1254.2,1311.0,1358.4,1414.9,1463.9,1512.8,1567.6,1601.7,1604.0,1624.6,1661.5,1709.8,1763.8,1809.5,1841.2,1872.6,1895.8,1932.9,1961.1,1993.5,2042.1,2080.4,2136.2,2174.1,2232.8,2204.2,2299.7
CEU6562110010    ,CEU6562110010    ,65621100,10,1982-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,699.4,744.9,778.7,819.5,862.7,908.4,954.7,1007.6,1058.1,1102.5,1131.1,1158.9,1203.1,1245.5,1287.4,1337.5,1393.1,1441.4,1505.7,1553.5,1575.1,1614.1,1648.4,1677.6,1728.2,1772.1,1801.3,1826.4,1830.7,1858.9,1897.6,1922.1,1963.0,2003.0,2047.3,2078.0,2133.2,2093.1,2181.2
CEU6562111101    ,CEU6562111101    ,65621111,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.6,1289.9,1343.6,1382.9,1420.2,1477.2,1538.0,1592.3,1652.8,1713.3,1764.4,1832.5,1885.8,1917.7,1962.4,2006.4,2059.1,2111.0,2160.2,2185.8,2218.0,2247.4,2291.9,2329.2,2360.9,2419.6,2473.0,2526.5,2560.0,2614.9,2573.6,2676.0
CEU6562111110    ,CEU6562111110    ,65621111,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0,1038.5,1082.1,1110.2,1137.4,1180.9,1222.5,1263.6,1312.7,1367.3,1414.8,1477.7,1523.8,1542.9,1582.8,1616.8,1647.0,1695.8,1739.1,1766.5,1791.5,1796.7,1825.3,1863.0,1884.8,1924.3,1962.3,2006.6,2037.5,2089.5,2048.7,2134.3
CEU6562111201    ,CEU6562111201    ,65621112,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,26.8,27.9,28.7,29.5,30.7,32.0,33.1,34.4,35.6,36.7,38.4,40.5,42.6,42.3,42.9,43.3,44.1,44.8,45.2,46.0,47.2,47.9,48.8,50.3,51.4,53.4,54.9,55.8,58.3,58.0,63.2
CEU6562111210    ,CEU6562111210    ,65621112,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,19.6,20.4,20.9,21.5,22.3,23.0,23.8,24.8,25.8,26.7,28.1,29.7,32.1,31.3,31.6,30.6,32.4,33.0,34.8,34.9,34.1,33.7,34.6,37.4,38.7,40.7,40.6,40.5,43.7,44.4,46.8
CEU6562120001    ,CEU6562120001    ,65621200,1,1982-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.6,406.4,424.6,438.7,457.0,468.9,482.8,499.1,513.0,527.6,540.6,556.2,573.6,592.4,610.6,628.8,645.8,667.2,687.7,704.9,724.5,744.4,760.2,773.7,785.9,807.6,817.5,817.6,828.0,844.2,853.7,870.2,887.0,904.6,922.5,935.7,950.8,974.4,889.1,994.3
CEU6562120006    ,CEU6562120006    ,65621200,6,1982-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.7,356.6,374.4,388.3,400.9,410.9,420.5,434.2,444.0,457.6,467.2,480.3,494.8,510.7,528.7,543.0,555.5,575.7,594.0,609.6,626.5,634.0,640.7,653.8,665.0,689.2,709.2,710.2,714.1,728.6,731.2,750.2,763.9,774.5,789.5,794.1,806.1,825.7,742.0,833.0
CEU6562120010    ,CEU6562120010    ,65621200,10,1982-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5,338.1,361.5,377.4,392.4,403.5,415.8,430.9,441.0,454.0,465.6,479.5,494.6,511.6,527.9,541.9,555.4,575.0,595.3,613.5,633.7,651.9,660.3,670.9,691.3,712.6,723.9,725.0,729.1,739.7,747.9,761.2,776.1,792.2,808.7,820.6,833.5,850.7,764.8,854.2
CEU6562130001    ,CEU6562130001    ,65621300,1,1985-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4,180.6,197.1,219.5,246.6,275.5,303.1,325.7,351.8,375.8,395.3,414.9,433.1,445.8,439.0,438.1,456.5,485.9,503.3,527.4,548.8,573.3,599.5,627.0,647.4,671.3,696.9,726.9,751.8,779.9,812.7,854.7,889.2,929.4,973.6,925.6,1012.4
CEU6562130006    ,CEU6562130006    ,65621300,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.6,245.6,261.9,284.7,305.4,322.4,339.3,355.5,364.6,359.5,358.5,374.6,396.3,403.6,421.1,439.8,465.7,493.6,523.1,540.3,554.3,571.1,596.6,616.9,645.7,672.8,703.9,731.3,767.5,802.0,749.9,829.1
CEU6562130010    ,CEU6562130010    ,65621300,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.1,238.2,255.8,277.5,298.8,312.7,328.2,341.1,348.2,341.9,341.1,357.2,378.5,392.9,413.5,434.5,452.8,475.6,497.3,511.8,530.7,545.6,564.8,584.6,608.9,637.9,670.3,699.6,731.3,765.7,723.6,797.7
CEU6562131001    ,CEU6562131001    ,65621310,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7,74.8,77.2,79.3,80.2,81.5,83.8,85.7,87.7,91.1,95.3,98.9,104.5,108.5,112.1,112.2,114.1,115.4,117.6,116.1,118.5,121.5,124.0,126.1,127.0,129.1,133.2,136.1,138.1,141.1,137.2,144.2
CEU6562131006    ,CEU6562131006    ,65621310,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,58.1,59.9,61.3,61.7,62.6,64.8,66.6,67.6,71.1,74.5,77.4,81.1,82.8,85.6,85.0,85.8,88.9,92.5,90.6,91.2,92.3,93.0,95.0,97.3,98.2,101.8,102.7,105.1,105.8,100.8,108.6
CEU6562131010    ,CEU6562131010    ,65621310,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,56.8,58.7,60.4,61.4,61.6,63.3,64.4,65.6,68.6,72.8,75.8,81.3,85.7,89.4,88.6,90.1,90.7,92.7,91.1,93.2,94.4,94.3,96.6,98.0,100.2,102.0,105.1,106.7,107.1,104.7,110.0
CEU6562132001    ,CEU6562132001    ,65621320,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,68.5,70.7,72.7,73.5,74.6,76.7,78.5,80.3,83.5,87.3,89.4,90.4,91.1,94.0,96.2,99.7,103.2,105.5,107.7,110.3,112.9,116.5,120.5,123.4,127.6,132.2,134.5,137.9,140.4,130.1,146.3
CEU6562132006    ,CEU6562132006    ,65621320,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,53.4,55.0,56.2,56.6,57.5,59.5,61.2,62.1,65.3,68.5,70.1,70.9,72.1,74.0,75.9,79.7,82.4,85.8,88.0,90.0,91.7,94.5,98.2,100.9,103.8,107.1,110.5,112.5,113.7,104.0,115.8
CEU6562132010    ,CEU6562132010    ,65621320,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,53.3,55.0,56.6,57.5,57.7,59.3,60.3,61.5,64.3,68.3,70.1,70.8,71.2,74.9,77.2,79.0,83.2,86.8,87.5,89.1,90.2,92.3,97.7,99.9,104.1,109.3,112.1,113.9,114.9,105.7,119.3
CEU6562133001    ,CEU6562133001    ,65621330,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,30.6,34.6,39.4,44.3,48.0,51.3,54.6,56.5,53.3,51.3,53.1,54.1,53.7,53.1,53.0,54.7,56.6,58.1,59.6,61.2,63.0,65.9,66.8,71.1,76.0,82.4,91.1,102.0,116.8,129.2,144.7
CEU6562133006    ,CEU6562133006    ,65621330,6,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,25.8,28.7,33.1,37.4,40.8,43.6,46.4,47.9,45.1,43.6,45.3,46.4,45.2,43.4,42.2,43.8,47.0,48.6,49.1,49.7,50.7,53.8,53.1,55.8,60.3,66.4,74.6,83.4,94.6,104.5,121.3
CEU6562133010    ,CEU6562133010    ,65621330,10,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,24.3,27.4,31.5,35.7,38.6,41.3,43.8,44.8,41.9,40.0,41.7,41.8,41.7,40.7,41.0,42.0,43.8,44.3,45.0,45.1,47.4,50.6,50.3,53.0,57.6,63.3,70.6,80.8,90.8,100.6,116.7
CEU6562134001    ,CEU6562134001    ,65621340,1,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,89.0,100.6,114.5,128.5,139.4,149.1,158.6,164.1,154.9,149.0,157.5,174.3,184.2,197.7,211.4,223.3,236.2,251.0,264.4,278.8,291.5,306.1,318.8,332.4,348.1,366.8,383.0,405.9,425.5,388.3,419.4
