index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU1011330008    ,CEU1011330008    ,10113300,8,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,4.15,4.46,4.82,5.18,5.93,6.49,7.15,7.87,8.54,9.01,9.69,10.07,10.61,10.82,10.72,10.58,10.68,11.03,11.22,11.07,11.17,11.37,11.44,11.64,11.76,12.16,12.47,13.35,13.7,14.4,14.76,14.95,15.03,15.74,16.06,16.07,16.64,17.0,18.85,19.41,20.09,20.45,20.69,20.93,21.3,20.58,20.94,22.69,22.74,25.07
CEU1011330030    ,CEU1011330030    ,10113300,30,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,150.01,164.25,175.18,178.48,213.25,226.97,260.0,282.67,302.74,316.81,331.98,364.02,378.9,387.39,395.03,385.35,383.0,407.23,419.38,410.83,412.87,419.07,420.33,433.06,441.97,453.25,463.45,501.84,520.22,549.67,571.33,573.44,573.64,619.61,640.01,695.57,707.65,690.38,802.15,804.5,815.01,839.7,849.75,875.55,909.68,844.26,869.08,963.96,867.79,991.56
CEU1011330031    ,CEU1011330031    ,10113300,31,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,356.32,367.45,353.19,329.91,372.81,372.69,396.34,386.69,365.19,346.62,342.6,364.75,366.8,362.39,363.75,342.53,327.35,332.16,325.1,305.9,298.75,294.91,288.69,289.09,286.81,287.6,290.2,307.5,308.0,316.81,324.8,318.93,310.92,324.4,324.71,343.04,335.29,329.33,374.89,363.08,360.26,366.16,365.06,377.7,388.63,353.17,354.52,386.79,344.02,373.45
CEU1011330032    ,CEU1011330032    ,10113300,32,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,9.86,9.98,9.72,9.57,10.37,10.66,10.9,10.77,10.3,9.86,10.0,10.09,10.27,10.12,9.87,9.4,9.13,9.0,8.7,8.24,8.08,8.0,7.86,7.77,7.63,7.72,7.81,8.18,8.11,8.3,8.39,8.31,8.15,8.24,8.15,7.93,7.88,8.11,8.81,8.76,8.88,8.92,8.89,9.03,9.1,8.61,8.54,9.1,9.01,9.44
CEU1011330034    ,CEU1011330034    ,10113300,34,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,105.3,108.2,90.0,105.0,107.2,110.6,115.6,111.1,99.7,85.5,103.0,107.4,105.9,115.2,114.3,116.8,116.7,114.5,105.3,104.8,107.3,108.5,109.1,107.4,107.8,103.1,107.1,104.9,100.3,100.0,94.6,93.5,93.9,93.4,96.2,90.7,78.1,79.6,75.4,76.7,79.3,77.8,77.7,77.4,73.7,76.1,78.8,67.1,69.8
CEU1011330035    ,CEU1011330035    ,10113300,35,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,31.8,35.3,31.6,42.2,47.1,53.6,61.6,64.3,60.9,56.1,70.2,77.1,77.6,83.7,81.9,84.5,87.2,87.0,78.9,79.3,82.6,84.0,86.0,85.5,88.7,87.1,96.8,97.3,97.8,100.0,95.8,95.1,100.1,101.6,104.7,102.2,89.9,101.5,99.1,104.3,109.9,109.1,110.2,111.6,102.7,108.0,121.1,103.4,118.5
CEU1011330081    ,CEU1011330081    ,10113300,81,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,2160.0,2391.0,2457.0,2043.0,2384.0,2434.0,2511.0,2625.0,2522.0,2264.0,1940.0,2337.0,2437.0,2405.0,2616.0,2594.0,2651.0,2650.0,2600.0,2391.0,2379.0,2436.0,2462.0,2476.0,2437.0,2446.0,2341.0,2431.0,2381.0,2277.0,2270.0,2147.0,2122.0,2131.0,2120.0,2184.0,2058.0,1772.0,1806.0,1711.0,1740.0,1801.0,1767.0,1764.0,1757.0,1672.0,1728.0,1789.0,1524.0,1584.0
CEU1011330082    ,CEU1011330082    ,10113300,82,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,8963.0,10668.0,11835.0,10584.0,14135.0,15784.0,17962.0,20659.0,21545.0,20394.0,18804.0,23534.0,25841.0,26013.0,28037.0,27443.0,28313.0,29226.0,29172.0,26458.0,26578.0,27690.0,28159.0,28827.0,28651.0,29741.0,29205.0,32448.0,32622.0,32783.0,33513.0,32093.0,31880.0,33547.0,34038.0,35092.0,34238.0,30129.0,34025.0,33206.0,34964.0,36842.0,36568.0,36919.0,37411.0,34411.0,36190.0,40599.0,34646.0,39704.0
CEU1021000007    ,CEU1021000007    ,10210000,7,1958-M01,2022-M04,,,,,,,,,,,,42.3,43.4,43.1,43.1,43.4,44.0,44.3,44.5,44.9,44.9,44.8,45.4,45.2,45.0,45.1,44.9,44.7,44.8,45.2,45.9,45.9,45.7,45.8,45.9,44.8,44.7,45.6,45.6,44.5,44.6,44.5,45.2,46.1,46.4,45.8,46.3,46.8,46.8,47.4,47.7,46.1,45.4,45.5,45.5,43.9,44.4,45.4,46.4,46.3,46.2,45.3,43.5,44.8,47.1,47.0,46.2,47.8,46.1,45.5,46.6,47.2,47.3,45.6,47.2
CEU1021000008    ,CEU1021000008    ,10210000,8,1958-M01,2022-M04,,,,,,,,,,,,2.42,2.5,2.54,2.59,2.66,2.71,2.75,2.86,3.0,3.13,3.31,3.55,3.76,3.97,4.3,4.61,5.12,5.73,6.22,6.72,7.47,8.23,9.01,9.95,10.69,11.23,11.61,11.96,12.31,12.36,12.68,13.15,13.66,14.13,14.46,14.49,14.81,15.21,15.53,16.0,16.66,16.76,16.94,17.33,17.53,17.9,18.44,19.04,20.28,21.43,23.01,23.83,24.24,24.84,26.14,27.22,27.21,26.86,27.48,27.99,28.81,30.48,31.09,31.61
CEU1021000030    ,CEU1021000030    ,10210000,30,1958-M01,2022-M04,,,,,,,,,,,,102.23,108.54,109.78,111.82,115.38,119.13,122.03,127.43,134.51,140.61,148.09,161.39,169.66,178.58,194.05,206.94,228.92,256.41,281.07,308.51,342.99,375.86,412.32,456.54,479.21,501.66,529.23,545.24,548.23,551.69,564.36,594.58,629.83,656.19,662.88,671.2,693.0,711.12,736.73,762.43,767.76,760.25,770.26,788.96,768.96,795.62,837.2,884.35,938.47,989.42,1043.06,1037.12,1085.72,1170.07,1229.34,1258.35,1300.16,1238.32,1251.27,1304.02,1360.51,1440.63,1417.25,1491.15
CEU1021000031    ,CEU1021000031    ,10210000,31,1964-M01,2022-M04,,,,,,,,,,,,,,,,,,391.12,401.99,412.61,418.48,423.11,437.37,435.03,438.77,460.93,462.95,461.53,473.96,491.38,506.58,522.85,514.17,497.37,499.5,494.54,502.67,512.32,510.05,504.82,490.39,482.36,484.98,488.24,488.6,479.65,472.34,475.96,474.71,478.09,483.78,480.75,465.84,456.04,454.73,437.16,442.5,453.77,463.01,476.14,487.96,494.22,494.74,507.42,528.07,543.41,548.72,558.56,534.2,534.56,545.5,554.98,578.05,561.85,561.62
CEU1021000032    ,CEU1021000032    ,10210000,32,1964-M01,2022-M04,,,,,,,,,,,,,,,,,,8.81,9.02,9.2,9.32,9.46,9.62,9.64,9.75,10.21,10.31,10.32,10.59,10.87,11.03,11.39,11.26,10.87,10.89,11.03,11.25,11.24,11.19,11.34,10.99,10.84,10.73,10.59,10.52,10.46,10.2,10.17,10.15,10.08,10.15,10.43,10.27,10.03,9.99,9.97,9.96,9.99,9.97,10.29,10.57,10.9,11.37,11.33,11.21,11.55,11.87,11.69,11.59,11.74,11.71,11.75,12.23,12.33,11.91
CEU1021000034    ,CEU1021000034    ,10210000,34,1958-M01,2022-M04,,,,,,,,,,,,140.7,139.4,134.2,125.7,122.1,120.2,120.7,121.1,120.6,116.5,114.5,118.7,117.7,115.6,118.3,118.5,130.3,141.0,147.4,157.1,163.1,183.2,197.4,220.7,210.5,170.9,177.7,170.4,135.9,126.6,126.7,124.0,130.4,126.2,114.4,110.7,111.2,110.3,113.4,118.8,114.1,102.3,105.1,109.3,100.0,97.7,105.4,117.5,130.1,138.4,143.9,122.5,130.6,157.1,169.8,165.2,176.0,153.1,118.3,126.5,142.4,140.6,106.1,107.7
CEU1021000035    ,CEU1021000035    ,10210000,35,1958-M01,2022-M04,,,,,,,,,,,,19.4,19.9,19.5,18.6,18.5,18.6,19.0,19.8,20.6,20.8,21.6,24.1,25.2,26.2,29.0,31.2,38.0,46.1,52.3,60.2,69.5,86.0,101.4,125.2,128.4,109.5,117.7,116.3,95.5,89.3,91.7,93.0,101.7,101.7,94.3,91.5,94.0,95.7,100.5,108.4,108.4,97.8,101.6,108.0,100.0,99.8,110.9,127.7,150.5,169.3,189.0,166.6,180.5,222.6,253.2,256.5,273.3,234.7,185.4,202.0,234.1,244.5,188.2,194.2
CEU1021000081    ,CEU1021000081    ,10210000,81,1958-M01,2022-M04,,,,,,,,,,,,23297.0,23091.0,22231.0,20822.0,20220.0,19908.0,19989.0,20050.0,19970.0,19295.0,18956.0,19654.0,19490.0,19144.0,19586.0,19624.0,21573.0,23353.0,24410.0,26012.0,27011.0,30341.0,32694.0,36541.0,34866.0,28302.0,29422.0,28210.0,22510.0,20972.0,20989.0,20536.0,21601.0,20899.0,18938.0,18324.0,18415.0,18272.0,18779.0,19669.0,18888.0,16945.0,17409.0,18100.0,16560.0,16186.0,17451.0,19460.0,21545.0,22926.0,23837.0,20294.0,21620.0,26020.0,28116.0,27357.0,29149.0,25361.0,19583.0,20949.0,23585.0,23291.0,17571.0,17837.0
CEU1021000082    ,CEU1021000082    ,10210000,82,1958-M01,2022-M04,,,,,,,,,,,,56286.0,57728.0,56575.0,54023.0,53767.0,53889.0,55034.0,57368.0,59882.0,60490.0,62658.0,69844.0,73209.0,76011.0,84208.0,90490.0,110435.0,133760.0,151813.0,174785.0,201773.0,249712.0,294412.0,363449.0,372668.0,317721.0,341700.0,337504.0,277104.0,259314.0,266091.0,270014.0,295158.0,295361.0,273865.0,265473.0,272730.0,277862.0,291617.0,314680.0,314608.0,283993.0,294945.0,313649.0,290282.0,289779.0,321797.0,370601.0,436952.0,491388.0,548535.0,483706.0,524015.0,646218.0,735034.0,744617.0,793282.0,681254.0,538066.0,586351.0,679428.0,709869.0,546268.0,563843.0
CEU1021100007    ,CEU1021100007    ,10211000,7,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,42.2,42.6,41.6,42.3,42.5,42.8,42.8,42.4,43.0,42.8,43.7,43.5,43.6,44.0,42.4,42.7,43.7,44.4,43.8,43.3,44.0,43.9,43.6,43.3,43.8,43.4,41.9,41.3,41.3,39.5,41.1,43.5,44.3,43.0,41.9,41.1,40.6,39.0,43.2,46.6,45.3,45.9,43.9,42.6,41.5,43.0,44.4,42.5,42.7
CEU1021100008    ,CEU1021100008    ,10211000,8,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2.02,2.52,3.21,3.8,4.34,5.21,5.92,6.82,7.85,8.84,9.36,9.77,10.29,10.75,11.02,11.48,12.26,13.32,13.67,13.78,14.14,14.81,15.53,16.04,17.29,18.51,19.14,19.43,19.97,19.27,18.95,18.58,19.34,21.39,24.2,27.28,27.6,27.36,27.27,28.52,30.26,31.25,30.14,33.71,34.92,35.7,37.27,38.5,37.14
CEU1021100030    ,CEU1021100030    ,10211000,30,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,73.92,85.1,107.18,133.46,160.67,184.58,223.09,253.12,289.47,337.33,378.36,408.79,424.98,448.05,472.82,467.65,489.59,536.47,591.25,598.77,596.49,621.96,650.46,676.74,693.93,757.87,802.7,801.89,802.03,825.25,760.69,778.22,807.5,856.34,920.74,1014.97,1120.07,1119.36,1066.45,1178.96,1329.44,1370.62,1434.92,1322.97,1435.51,1448.07,1533.69,1654.07,1637.55,1585.44
CEU1021100031    ,CEU1021100031    ,10211000,31,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,175.58,190.38,216.09,246.69,280.89,303.09,340.08,346.27,349.18,369.07,390.46,409.61,411.4,419.13,435.38,415.69,418.45,437.58,458.33,445.85,431.61,437.69,446.74,451.76,450.31,480.88,502.63,491.35,474.85,475.65,432.46,432.83,437.67,448.35,467.14,500.56,530.71,533.97,498.42,532.08,587.65,597.68,616.45,570.71,613.27,605.76,625.62,663.69,649.18,597.13
CEU1021100032    ,CEU1021100032    ,10211000,32,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,4.52,5.08,5.93,6.64,7.13,7.94,8.1,8.23,8.59,9.12,9.38,9.46,9.63,9.9,9.8,9.81,10.0,10.33,10.18,9.97,9.95,10.17,10.37,10.41,10.97,11.59,11.73,11.5,11.51,10.96,10.54,10.07,10.13,10.85,11.93,12.93,13.17,12.79,12.31,12.61,13.2,13.43,13.0,14.4,14.61,14.56,14.95,15.26,13.99
CEU1021100034    ,CEU1021100034    ,10211000,34,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,95.5,98.5,106.1,115.0,121.2,126.7,132.0,144.7,164.6,179.2,178.1,172.9,169.7,156.3,140.6,140.1,138.6,139.1,140.9,134.9,125.4,118.4,117.7,117.8,121.7,121.3,109.8,103.2,105.0,100.0,101.9,113.5,117.6,125.5,129.9,135.7,128.4,129.0,155.2,184.2,175.9,178.1,175.5,141.6,114.6,125.4,133.7,117.4,114.0
CEU1021100035    ,CEU1021100035    ,10211000,35,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,10.0,12.9,17.7,22.7,27.3,34.2,40.5,51.2,67.1,82.2,86.5,87.7,90.6,87.2,80.4,83.5,88.2,96.2,100.0,96.4,92.0,91.0,94.8,98.1,109.1,116.6,109.1,104.1,108.8,100.0,100.2,109.4,118.0,139.3,163.1,192.1,183.9,183.2,219.7,272.5,276.1,288.8,274.5,247.7,207.7,232.3,258.6,234.5,219.6
CEU1021100081    ,CEU1021100081    ,10211000,81,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,2706.0,2568.0,2649.0,2853.0,3093.0,3260.0,3407.0,3550.0,3892.0,4429.0,4820.0,4790.0,4650.0,4565.0,4204.0,3783.0,3770.0,3728.0,3743.0,3791.0,3628.0,3372.0,3185.0,3166.0,3170.0,3273.0,3264.0,2954.0,2777.0,2824.0,2690.0,2742.0,3053.0,3163.0,3376.0,3494.0,3651.0,3453.0,3470.0,4176.0,4954.0,4731.0,4791.0,4721.0,3809.0,3084.0,3374.0,3596.0,3157.0,3066.0
CEU1021100082    ,CEU1021100082    ,10211000,82,1972-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,4735.0,5182.0,6672.0,9154.0,11759.0,14146.0,17743.0,21018.0,26554.0,34774.0,42607.0,44848.0,45448.0,46967.0,45198.0,41683.0,43268.0,45725.0,49867.0,51833.0,49996.0,47674.0,47153.0,49165.0,50859.0,56575.0,60423.0,56533.0,53977.0,56406.0,51841.0,51959.0,56720.0,61193.0,72216.0,84556.0,99583.0,95313.0,94950.0,113878.0,141275.0,143128.0,149698.0,142308.0,128406.0,107664.0,120446.0,134049.0,121548.0,113861.0
CEU1021200007    ,CEU1021200007    ,10212000,7,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,44.4,44.2,45.0,45.5,45.5,46.1,46.1,45.5,45.5,45.5,46.1,45.0,45.4,45.8,46.6,47.0,46.8,46.3,44.4,45.6,46.5,45.3,45.2,46.5,45.8,45.8,45.9,46.0,46.7,46.4,45.5
CEU1021200008    ,CEU1021200008    ,10212000,8,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.47,15.96,16.11,16.08,16.67,17.15,17.51,17.85,18.08,18.04,18.07,18.22,18.61,19.14,19.85,20.18,20.58,20.77,22.03,23.39,24.63,25.39,26.02,26.56,26.92,26.65,26.46,26.67,26.65,28.06,28.33,29.42
CEU1021200030    ,CEU1021200030    ,10212000,30,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.09,708.88,712.29,722.89,758.83,779.63,806.52,823.06,823.33,820.8,822.44,840.19,836.96,868.13,909.21,941.1,967.76,972.98,1019.8,1039.17,1121.79,1180.68,1178.34,1201.24,1252.57,1219.98,1213.01,1223.9,1224.99,1309.72,1315.23,1338.19
CEU1021200031    ,CEU1021200031    ,10212000,31,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.63,527.83,515.41,508.72,521.17,520.45,523.37,522.25,515.55,502.94,486.94,484.26,475.82,482.83,492.8,492.72,491.0,479.85,483.2,495.72,524.28,532.86,520.86,523.82,538.11,526.28,518.21,511.98,499.7,525.52,521.4,504.01
CEU1021200032    ,CEU1021200032    ,10212000,32,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,11.88,11.66,11.32,11.45,11.45,11.36,11.33,11.32,11.05,10.7,10.5,10.58,10.65,10.76,10.57,10.44,10.24,10.44,11.16,11.51,11.46,11.5,11.58,11.57,11.5,11.3,11.16,10.87,11.26,11.23,11.08
CEU1021200034    ,CEU1021200034    ,10212000,34,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5,133.7,126.9,118.4,123.1,122.0,122.0,121.6,116.8,112.7,107.8,106.8,100.0,96.0,98.9,105.5,111.3,113.0,114.0,101.9,100.9,110.9,107.7,102.1,102.1,95.0,85.2,86.9,89.4,90.0,82.2,82.2
CEU1021200035    ,CEU1021200035    ,10212000,35,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,114.7,109.8,102.3,110.3,112.4,114.8,116.6,113.5,109.3,104.7,104.6,100.0,98.8,105.5,114.4,123.1,126.1,135.0,128.1,133.6,151.3,150.7,145.7,147.8,136.0,121.2,124.6,128.1,135.8,125.2,130.0
CEU1021200081    ,CEU1021200081    ,10212000,81,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10531.0,9880.0,9373.0,8748.0,9093.0,9014.0,9017.0,8982.0,8630.0,8329.0,7967.0,7892.0,7389.0,7095.0,7307.0,7792.0,8221.0,8349.0,8423.0,7529.0,7458.0,8193.0,7959.0,7543.0,7546.0,7018.0,6295.0,6422.0,6607.0,6651.0,6075.0,6075.0
CEU1021200082    ,CEU1021200082    ,10212000,82,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162955.0,157690.0,150959.0,140656.0,151577.0,154543.0,157884.0,160360.0,156061.0,150274.0,143995.0,143826.0,137477.0,135797.0,145072.0,157242.0,169173.0,173417.0,185544.0,176131.0,183674.0,207997.0,207113.0,200367.0,203157.0,187034.0,166597.0,171294.0,176093.0,186645.0,172076.0,178738.0
CEU1021231007    ,CEU1021231007    ,10212310,7,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,46.2,46.8,48.7,49.0,49.1,49.5,49.9,49.3,48.9,49.3,48.0,47.0,45.2,44.6,46.9,47.7,49.3,45.2,41.8,44.6,45.9,44.8,45.9,46.6,46.7,47.6,47.5,48.4,49.6,50.4,48.6
CEU1021231008    ,CEU1021231008    ,10212310,8,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14,11.34,11.64,12.19,12.63,12.78,13.27,13.68,14.13,14.54,14.93,15.05,15.58,15.91,16.25,17.08,17.37,17.57,18.16,18.81,19.23,19.55,20.73,21.63,21.29,20.66,21.44,22.15,23.5,26.59,26.3,26.2
CEU1021231030    ,CEU1021231030    ,10212310,30,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.8,523.86,544.38,593.26,618.47,626.91,656.6,683.11,696.82,710.33,735.79,722.89,732.71,718.31,724.6,800.98,827.59,865.75,820.37,786.59,858.1,896.54,929.51,994.06,992.25,965.61,1019.95,1053.06,1138.46,1318.03,1326.91,1272.72
