index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU5051790056    ,CEU5051790056    ,50517900,56,2006-M03,2022-M04,6089.0,5739.0,5431.0,4915.0,4752.0,4313.0,3590.0,3503.0,3444.0,3387.0,3440.0,3454.0,3483.0,3543.0,3371.0
CEU5051790057    ,CEU5051790057    ,50517900,57,2006-M03,2022-M04,179125.0,175831.0,178649.0,169521.0,166409.0,143215.0,114191.0,110725.0,114136.0,115480.0,136025.0,142348.0,145058.0,143846.0,134460.0
CEU5051791102    ,CEU5051791102    ,50517911,2,2006-M03,2022-M04,37.7,38.0,38.0,37.3,38.8,39.4,38.5,38.1,38.2,38.1,38.1,37.6,38.1,38.1,36.6
CEU5051791103    ,CEU5051791103    ,50517911,3,2006-M03,2022-M04,28.92,27.71,27.15,30.59,32.85,31.38,30.65,28.87,30.04,28.94,31.68,33.48,35.56,36.39,34.77
CEU5051791111    ,CEU5051791111    ,50517911,11,2006-M03,2022-M04,1090.37,1051.63,1030.44,1141.43,1274.32,1236.58,1180.56,1100.53,1148.9,1102.64,1208.29,1258.66,1353.46,1385.92,1273.38
CEU5051791112    ,CEU5051791112    ,50517911,12,2006-M03,2022-M04,525.88,488.44,480.31,523.46,566.52,538.59,506.77,464.88,484.73,459.42,492.94,501.24,529.4,535.5,469.93
CEU5051791113    ,CEU5051791113    ,50517911,13,2006-M03,2022-M04,13.95,12.87,12.66,14.03,14.6,13.67,13.16,12.2,12.67,12.06,12.92,13.33,13.91,14.06,12.83
CEU5051791116    ,CEU5051791116    ,50517911,16,2006-M03,2022-M04,100.0,93.3,86.4,77.2,76.5,67.0,50.2,46.9,46.7,44.6,44.2,42.8,42.8,41.9,38.3
CEU5051791117    ,CEU5051791117    ,50517911,17,2006-M03,2022-M04,100.0,89.4,81.1,81.7,86.8,72.7,53.2,46.8,48.6,44.6,48.5,49.5,52.7,52.7,46.1
CEU5051791156    ,CEU5051791156    ,50517911,56,2006-M03,2022-M04,4421.0,4123.0,3821.0,3415.0,3380.0,2960.0,2220.0,2072.0,2066.0,1972.0,1956.0,1890.0,1894.0,1851.0,1694.0
CEU5051791157    ,CEU5051791157    ,50517911,57,2006-M03,2022-M04,127837.0,114234.0,103714.0,104460.0,111015.0,92888.0,68040.0,59832.0,62069.0,57071.0,61975.0,63290.0,67346.0,67367.0,58904.0
CEU5051800002    ,CEU5051800002    ,50518000,2,2006-M03,2022-M04,36.5,36.8,37.7,37.7,37.2,37.6,37.8,38.5,38.6,38.5,38.3,37.9,38.8,38.3,38.1
CEU5051800003    ,CEU5051800003    ,50518000,3,2006-M03,2022-M04,25.87,26.74,29.36,31.57,31.34,31.43,33.16,34.02,36.13,38.49,41.21,41.25,42.61,43.76,47.6
CEU5051800011    ,CEU5051800011    ,50518000,11,2006-M03,2022-M04,945.3,984.98,1105.74,1191.71,1164.76,1181.15,1253.22,1309.53,1396.32,1481.11,1579.71,1561.39,1652.7,1675.88,1812.82
CEU5051800012    ,CEU5051800012    ,50518000,12,2006-M03,2022-M04,455.91,457.49,515.41,546.52,517.81,514.45,537.96,553.16,589.12,617.11,644.46,621.8,646.45,647.53,669.01
CEU5051800013    ,CEU5051800013    ,50518000,13,2006-M03,2022-M04,12.48,12.42,13.69,14.48,13.93,13.69,14.23,14.37,15.24,16.04,16.81,16.43,16.67,16.91,17.57
CEU5051800016    ,CEU5051800016    ,50518000,16,2006-M03,2022-M04,100.0,98.0,95.7,93.8,93.4,97.9,104.2,110.0,117.0,119.5,124.6,128.1,136.1,141.6,151.2
CEU5051800017    ,CEU5051800017    ,50518000,17,2006-M03,2022-M04,100.0,101.3,108.5,114.4,113.1,118.9,133.5,144.6,163.4,177.8,198.5,204.2,224.1,239.5,278.1
CEU5051800056    ,CEU5051800056    ,50518000,56,2006-M03,2022-M04,9783.0,9586.0,9358.0,9172.0,9135.0,9581.0,10191.0,10757.0,11450.0,11694.0,12191.0,12530.0,13313.0,13854.0,14788.0
CEU5051800057    ,CEU5051800057    ,50518000,57,2006-M03,2022-M04,253121.0,256373.0,274729.0,289556.0,286346.0,301076.0,337899.0,366002.0,413647.0,450059.0,502359.0,516860.0,567262.0,606181.0,703901.0
CEU5051900002    ,CEU5051900002    ,50519000,2,2006-M03,2022-M04,32.7,34.4,34.4,34.8,35.2,34.8,35.9,35.5,34.6,34.2,34.5,35.3,36.0,35.8,35.6
CEU5051900003    ,CEU5051900003    ,50519000,3,2006-M03,2022-M04,26.72,29.15,30.63,33.55,37.21,36.54,37.47,39.72,39.56,39.96,41.76,42.54,43.02,45.47,45.76
CEU5051900011    ,CEU5051900011    ,50519000,11,2006-M03,2022-M04,873.62,1004.03,1054.22,1165.97,1311.75,1272.35,1344.58,1410.71,1368.3,1366.24,1441.53,1503.53,1548.97,1626.91,1630.3
CEU5051900012    ,CEU5051900012    ,50519000,12,2006-M03,2022-M04,421.34,466.33,491.39,534.71,583.16,554.17,577.18,595.9,577.3,569.25,588.09,598.76,605.88,628.61,601.65
CEU5051900013    ,CEU5051900013    ,50519000,13,2006-M03,2022-M04,12.89,13.54,14.28,15.39,16.54,15.92,16.08,16.78,16.69,16.65,17.04,16.94,16.83,17.57,16.89
CEU5051900016    ,CEU5051900016    ,50519000,16,2006-M03,2022-M04,100.0,111.4,112.5,119.3,136.6,149.5,170.5,188.4,202.2,217.2,238.9,264.3,293.7,307.6,326.4
CEU5051900017    ,CEU5051900017    ,50519000,17,2006-M03,2022-M04,100.0,121.5,129.0,149.7,190.2,204.4,239.0,280.0,299.4,324.8,373.3,420.7,472.8,523.4,558.9
CEU5051900056    ,CEU5051900056    ,50519000,56,2006-M03,2022-M04,4129.0,4599.0,4647.0,4925.0,5641.0,6172.0,7039.0,7778.0,8350.0,8970.0,9865.0,10912.0,12127.0,12701.0,13478.0
CEU5051900057    ,CEU5051900057    ,50519000,57,2006-M03,2022-M04,110346.0,134071.0,142329.0,165218.0,209913.0,225503.0,263762.0,308969.0,330331.0,358411.0,411967.0,464239.0,521707.0,577499.0,616676.0
