index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU6054111006    ,CEU6054111006    ,60541110,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9,710.8,705.4,710.1,706.6,702.5,706.7,719.8,741.2,760.5,770.2,784.7,792.0,810.3,823.4,825.0,827.7,837.6,840.4,818.0,812.0,810.4,816.6,819.1,812.3,804.8,805.6,808.3,810.6,812.6,780.6,782.3
CEU6054111010    ,CEU6054111010    ,60541110,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.2,618.5,618.4,622.9,623.1,621.3,626.6,638.1,653.9,669.3,676.6,694.3,708.7,725.4,734.0,736.0,737.8,742.5,742.1,721.5,712.0,714.6,713.8,708.2,695.7,695.7,699.5,704.1,701.7,700.5,681.4,693.9
CEU6054119001    ,CEU6054119001    ,60541190,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,39.0,41.3,45.0,46.8,42.9,46.1,48.2,54.6,60.3,59.5,62.4,70.6,82.9,88.6,91.8,94.4,89.0,77.0,69.7,68.8,70.9,75.2,81.1,79.2,83.0,85.7,91.3,90.4,91.5,95.2,107.5
CEU6054119006    ,CEU6054119006    ,60541190,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,30.1,32.2,35.4,36.7,32.9,35.5,37.2,42.5,47.0,46.2,48.7,54.9,66.1,70.5,71.8,74.1,68.4,61.2,56.6,55.9,56.0,58.7,61.7,60.0,64.2,67.0,71.1,71.8,73.5,75.6,88.9
CEU6054119010    ,CEU6054119010    ,60541190,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,26.7,28.3,30.5,31.8,28.9,31.2,32.9,37.5,41.6,41.2,42.5,48.5,56.6,61.8,65.2,67.7,64.3,55.4,49.3,48.0,48.7,51.0,55.9,54.4,58.3,62.4,64.8,65.3,67.0,66.7,76.8
CEU6054120001    ,CEU6054120001    ,60541200,1,1990-M01,2022-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.5,655.8,658.2,654.6,670.5,706.8,730.2,761.7,802.5,838.1,866.9,872.7,837.8,815.9,806.5,849.9,889.7,936.6,951.8,914.9,887.2,899.6,909.7,932.3,949.3,969.3,981.4,996.6,1003.8,1020.8,993.9,1048.9
CEU6054120006    ,CEU6054120006    ,60541200,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.5,496.3,493.1,488.6,499.9,524.1,536.5,550.0,582.3,597.6,638.7,661.6,637.8,622.2,613.1,651.8,694.8,747.0,760.2,725.6,699.8,704.7,701.0,709.1,720.2,726.6,743.4,756.8,754.3,767.5,730.2,762.2
CEU6054120010    ,CEU6054120010    ,60541200,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.9,388.4,390.8,390.1,398.1,419.7,435.6,455.7,479.6,501.3,524.4,524.4,504.4,504.0,508.4,531.7,557.0,577.8,597.3,587.4,567.4,570.9,582.6,596.0,596.2,593.8,610.3,618.7,628.2,651.1,635.4,665.5
CEU6054121101    ,CEU6054121101    ,60541211,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.6,309.5,309.2,305.9,312.8,329.1,341.0,358.9,379.0,395.5,407.3,414.5,393.2,370.0,371.5,385.4,403.4,420.2,433.3,416.3,397.8,400.1,411.6,422.4,434.1,452.0,466.6,474.1,477.2,489.7,488.0,503.9
CEU6054121106    ,CEU6054121106    ,60541211,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6,221.9,217.5,213.9,218.9,229.1,234.4,241.9,257.2,261.7,281.1,296.9,282.1,268.1,271.6,283.8,302.9,319.1,328.1,315.0,297.2,294.8,297.9,307.8,313.6,322.4,337.7,350.6,345.8,352.3,339.6,346.4
CEU6054121110    ,CEU6054121110    ,60541211,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,180.3,180.1,179.0,183.3,192.3,200.0,211.6,224.0,234.0,243.5,245.9,234.1,220.2,223.4,231.1,240.1,257.6,271.0,262.2,250.0,248.6,253.5,257.3,260.9,268.7,284.0,291.2,291.3,302.5,302.0,309.4
CEU6054121301    ,CEU6054121301    ,60541213,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,49.1,52.8,53.4,54.1,57.6,57.3,55.7,59.3,64.6,73.6,74.6,80.2,81.3,82.2,97.3,100.3,106.6,110.8,108.6,105.8,104.2,99.2,96.9,93.4,100.2,97.9,98.2,95.3,96.2,92.1,89.9
CEU6054121401    ,CEU6054121401    ,60541214,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,112.0,111.2,111.4,115.9,124.7,130.9,137.5,145.2,151.5,154.0,145.5,129.2,132.4,126.0,137.1,149.9,169.9,168.2,149.3,152.4,165.2,163.0,174.4,178.1,170.6,164.3,169.5,171.6,174.9,160.9,181.3
CEU6054121406    ,CEU6054121406    ,60541214,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,80.7,79.1,79.4,83.4,90.0,94.0,97.4,103.1,106.8,111.4,106.8,97.3,102.9,98.4,106.5,116.2,143.2,145.7,124.5,128.9,141.4,138.9,144.3,147.0,143.4,140.5,143.1,144.6,146.7,134.9,148.7
CEU6054121410    ,CEU6054121410    ,60541214,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,52.4,52.1,52.4,54.3,58.2,61.3,64.8,68.4,70.6,72.8,69.7,63.1,68.4,65.5,69.7,75.5,79.4,79.5,74.5,76.6,81.6,78.3,84.4,84.7,75.6,78.4,77.5,84.4,88.5,84.2,90.2
CEU6054121901    ,CEU6054121901    ,60541219,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7,185.3,185.0,184.0,187.7,195.4,201.0,209.6,219.0,226.5,231.9,238.0,235.3,232.2,226.9,230.1,236.0,239.9,239.4,240.8,231.2,230.0,235.9,238.5,243.7,246.6,252.7,254.8,259.7,260.1,252.9,273.9
CEU6054130001    ,CEU6054130001    ,60541300,1,1990-M01,2022-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.0,906.6,902.3,923.1,952.5,997.6,1025.1,1063.9,1115.4,1168.7,1238.5,1275.3,1246.7,1227.6,1258.9,1311.7,1386.6,1433.1,1440.2,1325.5,1276.2,1294.3,1323.4,1346.5,1376.2,1401.6,1404.6,1435.3,1474.4,1514.5,1503.5,1545.0
CEU6054130006    ,CEU6054130006    ,60541300,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.6,726.8,721.2,737.7,763.6,802.2,824.2,853.8,894.9,934.0,990.4,1013.2,980.8,956.3,977.3,1023.5,1096.7,1128.4,1144.2,1037.3,1003.9,1021.1,1046.8,1076.7,1105.2,1107.7,1109.6,1120.5,1130.8,1156.1,1144.8,1165.1
CEU6054130010    ,CEU6054130010    ,60541300,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.6,232.0,230.3,233.1,240.2,252.7,259.1,270.9,285.6,302.7,327.7,342.5,333.4,326.6,337.7,352.5,376.4,396.7,401.7,361.4,338.4,338.5,344.8,356.1,373.0,380.7,383.0,398.4,410.8,422.4,417.5,438.4
CEU6054131001    ,CEU6054131001    ,60541310,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1,118.1,112.1,113.4,121.6,129.2,135.8,146.0,159.0,171.9,182.8,189.3,184.2,180.4,184.6,193.1,205.1,214.1,213.1,176.6,156.7,152.9,154.9,157.7,166.3,175.3,181.4,187.5,192.2,196.0,188.9,190.3
CEU6054131006    ,CEU6054131006    ,60541310,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,90.0,84.9,86.1,92.3,98.2,103.6,111.3,121.3,131.2,140.1,144.1,139.4,135.2,141.4,148.3,159.1,167.4,166.1,133.9,119.1,118.0,120.5,121.9,126.8,134.2,139.2,143.9,144.5,145.9,138.7,140.0
CEU6054131010    ,CEU6054131010    ,60541310,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,39.6,37.5,37.6,40.7,43.5,45.7,49.3,54.4,59.5,64.2,67.6,65.4,63.4,67.4,71.5,78.7,83.6,83.2,66.3,57.6,55.9,57.4,59.3,63.4,66.2,68.7,74.4,78.1,80.1,76.4,77.7
CEU6054132001    ,CEU6054132001    ,60541320,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,22.1,22.5,24.1,26.9,27.9,30.6,33.6,35.1,38.1,40.2,42.5,39.6,39.6,42.3,42.1,45.1,43.7,41.5,33.7,29.8,30.2,29.9,30.3,32.2,34.5,32.9,31.8,32.9,33.6,33.0,34.8
CEU6054132006    ,CEU6054132006    ,60541320,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,18.0,18.4,19.7,22.1,22.9,25.3,27.7,28.9,31.4,32.9,34.7,31.6,32.2,32.6,31.6,37.1,35.2,34.2,26.6,23.1,22.9,22.4,22.1,23.0,25.0,24.8,25.0,25.4,27.0,25.5,26.2
CEU6054132010    ,CEU6054132010    ,60541320,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.7,7.8,8.1,8.7,9.2,10.0,10.9,11.3,12.1,12.8,13.5,12.8,12.0,13.9,12.3,11.7,12.0,13.0,11.2,10.0,9.5,8.8,9.3,10.2,9.4,9.8,9.3,10.4,10.4,9.9,11.3
CEU6054134001    ,CEU6054134001    ,60541340,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.9,600.1,598.6,610.7,622.9,651.8,665.7,684.2,711.8,745.4,794.2,815.0,789.5,775.9,797.7,839.8,887.4,922.2,941.4,892.6,870.4,883.8,902.1,916.0,927.7,943.9,944.5,963.7,987.3,1018.3,1019.9,1050.0
CEU6054134006    ,CEU6054134006    ,60541340,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.4,487.0,484.5,495.1,506.9,531.8,541.5,556.2,579.2,603.7,644.6,656.2,630.6,617.3,631.7,666.5,712.8,732.7,758.3,714.5,701.8,712.6,724.8,741.6,752.1,760.2,759.5,758.9,759.7,777.1,776.4,789.3
CEU6054134010    ,CEU6054134010    ,60541340,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.9,145.4,144.6,145.8,147.5,154.7,157.6,162.3,169.0,179.1,196.4,204.8,195.2,189.5,194.2,207.0,222.3,233.5,236.4,221.0,208.9,210.1,211.7,215.9,224.3,231.1,230.6,240.9,247.3,252.3,248.9,263.1
CEU6054137001    ,CEU6054137001    ,60541370,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,59.5,59.6,62.4,64.9,68.0,71.5,75.1,79.2,80.8,83.1,84.6,86.3,86.8,91.4,95.5,101.9,102.6,94.6,78.4,74.4,74.5,76.8,79.5,84.2,84.4,81.8,84.8,89.6,90.7,89.2,92.8
CEU6054137006    ,CEU6054137006    ,60541370,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,48.3,48.9,51.4,53.6,56.1,58.8,61.5,64.8,65.5,67.1,68.9,69.5,68.6,71.9,76.1,84.7,85.0,77.8,64.0,59.9,57.9,58.2,61.0,65.8,66.0,63.3,65.7,69.9,70.6,68.8,70.7
CEU6054137010    ,CEU6054137010    ,60541370,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.1,12.9,13.0,13.5,14.2,15.0,15.8,16.8,17.6,18.1,18.1,18.2,18.6,20.2,20.9,20.7,20.7,20.9,17.7,17.3,18.0,17.4,17.4,18.8,19.3,19.0,18.1,19.3,20.3,21.7,24.5
CEU6054138001    ,CEU6054138001    ,60541380,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,106.9,109.5,112.6,116.2,120.8,121.6,125.1,130.2,132.6,138.2,144.0,147.1,144.9,143.0,141.1,147.1,150.5,149.7,144.2,145.0,153.0,159.6,163.1,165.8,163.5,164.1,167.5,172.4,176.1,172.5,177.2
CEU6054138006    ,CEU6054138006    ,60541380,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,83.6,84.6,85.4,88.7,93.3,95.1,97.1,100.8,102.1,105.7,109.4,109.6,103.0,99.7,101.0,103.1,107.9,107.7,98.3,100.0,109.7,120.9,130.1,137.5,122.3,122.8,127.0,131.3,135.4,135.5,138.9
CEU6054138010    ,CEU6054138010    ,60541380,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,26.2,27.6,28.7,29.8,31.0,30.8,32.6,34.1,34.5,36.2,38.5,41.8,43.1,42.1,40.8,43.1,46.9,48.2,45.3,44.6,45.0,49.5,54.1,56.3,54.6,54.9,55.8,55.8,59.2,60.6,61.8
CEU6054140001    ,CEU6054140001    ,60541400,1,1990-M01,2022-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9,79.6,81.4,84.3,89.1,99.2,106.9,113.5,119.9,124.9,131.6,130.5,123.9,120.9,122.4,130.8,137.5,143.3,140.6,123.6,112.6,114.4,118.0,122.5,126.6,133.6,138.6,140.4,142.2,143.3,133.1,141.4
CEU6054140006    ,CEU6054140006    ,60541400,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,57.8,59.7,62.0,65.5,72.4,78.1,83.8,89.1,92.7,98.3,98.0,91.5,90.1,92.1,100.3,107.5,111.9,109.7,97.7,89.1,91.3,92.2,93.7,94.8,100.2,102.3,103.4,104.1,107.3,100.8,105.1
CEU6054140010    ,CEU6054140010    ,60541400,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,39.5,40.0,41.4,44.2,48.7,52.5,55.3,57.7,61.3,67.0,66.3,61.2,58.4,58.3,62.8,67.5,70.1,71.1,62.1,58.0,61.3,63.0,64.1,66.9,70.9,72.4,72.9,74.0,72.5,70.4,80.5
CEU6054141001    ,CEU6054141001    ,60541410,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,21.9,22.6,23.9,25.3,28.4,30.9,33.9,35.4,35.2,34.9,33.8,34.5,35.2,35.2,39.0,42.0,42.9,40.4,34.2,29.5,29.9,31.7,33.4,35.4,38.5,40.7,43.0,45.5,47.9,45.4,47.5
CEU6054141010    ,CEU6054141010    ,60541410,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,14.5,15.0,15.8,16.8,19.1,20.8,22.7,23.5,23.6,23.8,22.9,22.3,21.1,21.9,24.3,25.1,26.9,25.6,20.4,17.8,20.3,21.9,23.5,25.7,28.5,28.6,31.4,33.3,32.6,30.8,32.9
CEU6054143001    ,CEU6054143001    ,60541430,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,46.6,47.2,48.2,51.0,56.4,60.5,62.6,66.7,71.9,79.0,79.6,70.9,67.7,66.4,68.7,70.4,73.8,71.9,64.3,60.1,60.4,60.7,62.0,61.8,63.6,63.7,63.3,61.9,60.6,54.7,56.9
CEU6054143006    ,CEU6054143006    ,60541430,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,33.6,34.8,35.8,37.8,41.4,44.5,46.8,50.3,54.1,59.8,60.7,52.1,49.0,49.8,53.6,56.3,58.9,56.2,48.9,45.6,46.8,46.3,47.9,46.7,47.7,47.8,47.4,45.7,44.9,41.3,41.7
CEU6054143010    ,CEU6054143010    ,60541430,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,20.2,20.1,20.4,22.0,23.7,25.3,26.0,27.2,30.3,34.9,35.2,31.1,29.4,27.5,28.3,30.0,30.6,30.8,27.8,27.1,28.4,28.1,28.8,27.8,28.4,27.9,27.3,27.9,27.8,25.6,28.1
CEU6054150001    ,CEU6054150001    ,60541500,1,1990-M01,2022-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5,423.7,448.6,488.5,535.2,615.2,705.4,830.9,979.2,1137.2,1258.7,1302.2,1157.4,1121.6,1153.9,1201.0,1290.8,1378.7,1446.3,1429.0,1455.5,1542.6,1628.4,1709.5,1797.8,1915.8,1993.2,2051.2,2118.0,2194.6,2196.5,2301.3
CEU6054150006    ,CEU6054150006    ,60541500,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.2,336.6,354.9,389.2,430.8,495.6,562.4,662.5,782.0,910.2,1012.5,1054.3,921.5,874.4,908.8,946.4,1034.3,1109.9,1176.6,1171.5,1189.0,1264.9,1345.6,1413.6,1484.2,1567.9,1632.2,1690.1,1736.0,1790.6,1778.0,1855.5
CEU6054150010    ,CEU6054150010    ,60541500,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4,146.7,154.5,166.0,178.5,202.1,231.4,268.8,311.9,362.0,402.9,420.4,372.9,359.9,359.6,369.7,395.2,425.8,454.8,443.2,447.1,470.4,493.9,529.7,560.2,599.0,630.2,645.1,660.4,695.7,723.3,774.3
CEU6054151101    ,CEU6054151101    ,60541511,1,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.2,170.8,182.0,201.2,222.5,257.7,288.4,333.9,390.7,466.4,542.2,565.1,510.0,492.3,505.5,527.4,567.0,601.6,632.6,618.2,629.6,664.6,705.2,742.3,776.5,829.7,865.1,891.3,927.7,970.5,977.1,1025.5
CEU6054151106    ,CEU6054151106    ,60541511,6,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7,132.7,143.3,162.1,182.0,210.2,234.2,275.3,323.8,383.8,444.0,463.8,409.7,381.7,393.3,413.4,453.0,482.0,515.2,503.6,509.9,534.9,569.5,602.5,633.4,669.8,699.9,730.6,757.0,785.6,779.3,811.4
CEU6054151110    ,CEU6054151110    ,60541511,10,1990-M01,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,56.1,59.9,65.8,71.7,81.7,92.2,106.1,122.4,146.0,170.2,183.2,164.3,158.2,156.2,158.9,166.6,181.9,202.0,195.0,194.5,201.5,213.9,230.0,244.8,264.7,273.6,276.3,289.7,309.8,327.9,354.3
