index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU6562120017    ,CEU6562120017    ,65621200,17,2006-M03,2022-M04,100.0,104.6,104.0,105.1,108.7,114.3,113.8,117.2,125.0,131.3,138.2,142.5,144.4,132.6,156.2
CEU6562120056    ,CEU6562120056    ,65621200,56,2006-M03,2022-M04,22103.0,22754.0,22689.0,22681.0,23153.0,23862.0,23967.0,24517.0,25309.0,25892.0,26409.0,26798.0,26731.0,24431.0,27815.0
CEU6562120057    ,CEU6562120057    ,65621200,57,2006-M03,2022-M04,610651.0,638481.0,635193.0,641570.0,663652.0,697743.0,694832.0,715934.0,763484.0,801858.0,844165.0,869988.0,881569.0,809734.0,953808.0
CEU6562130002    ,CEU6562130002    ,65621300,2,2006-M03,2022-M04,29.5,29.0,28.9,29.4,29.4,29.7,29.2,28.9,28.8,28.7,29.1,29.1,28.9,29.0,29.5
CEU6562130003    ,CEU6562130003    ,65621300,3,2006-M03,2022-M04,22.24,22.85,23.15,23.65,24.49,25.66,25.9,25.24,25.27,25.53,26.03,26.64,27.29,27.82,29.21
CEU6562130011    ,CEU6562130011    ,65621300,11,2006-M03,2022-M04,656.79,663.53,669.58,694.41,720.87,763.4,756.13,730.07,727.41,733.34,756.52,776.0,788.22,807.53,861.22
CEU6562130012    ,CEU6562130012    ,65621300,12,2006-M03,2022-M04,316.77,308.18,312.1,318.45,320.47,332.5,324.58,308.39,306.9,305.55,308.63,309.03,308.31,312.02,317.83
CEU6562130013    ,CEU6562130013    ,65621300,13,2006-M03,2022-M04,10.73,10.61,10.79,10.85,10.89,11.18,11.12,10.66,10.66,10.64,10.62,10.61,10.67,10.75,10.78
CEU6562130016    ,CEU6562130016    ,65621300,16,2006-M03,2022-M04,100.0,102.9,105.8,111.4,115.9,122.2,124.0,127.5,132.2,138.7,146.0,153.0,158.9,151.8,168.7
CEU6562130017    ,CEU6562130017    ,65621300,17,2006-M03,2022-M04,100.0,105.7,110.1,118.4,127.6,140.9,144.4,144.6,150.1,159.2,170.9,183.2,194.9,189.8,221.5
CEU6562130056    ,CEU6562130056    ,65621300,56,2006-M03,2022-M04,17700.0,18208.0,18721.0,19712.0,20514.0,21625.0,21946.0,22560.0,23398.0,24549.0,25839.0,27079.0,28121.0,26868.0,29853.0
CEU6562130057    ,CEU6562130057    ,65621300,57,2006-M03,2022-M04,393732.0,416026.0,433473.0,466123.0,502405.0,554906.0,568451.0,569409.0,591152.0,626746.0,672703.0,721248.0,767417.0,747473.0,871931.0
CEU6562131002    ,CEU6562131002    ,65621310,2,2006-M03,2022-M04,27.5,27.2,27.4,29.1,29.1,28.6,27.5,27.9,28.0,28.3,27.5,27.5,27.0,27.7,28.9
CEU6562131003    ,CEU6562131003    ,65621310,3,2006-M03,2022-M04,20.47,19.31,17.37,17.36,20.43,24.44,25.58,23.48,22.71,22.64,23.06,22.89,23.09,24.1,26.88
CEU6562131011    ,CEU6562131011    ,65621310,11,2006-M03,2022-M04,562.84,525.93,476.78,504.58,594.76,699.5,703.02,655.94,635.77,641.16,633.77,628.37,622.87,668.29,776.15
CEU6562131012    ,CEU6562131012    ,65621310,12,2006-M03,2022-M04,271.45,244.27,222.24,231.4,264.41,304.67,301.78,277.08,268.24,267.14,258.55,250.24,243.64,258.22,286.43
CEU6562131013    ,CEU6562131013    ,65621310,13,2006-M03,2022-M04,9.87,8.97,8.1,7.96,9.08,10.64,10.98,9.92,9.58,9.43,9.41,9.12,9.03,9.31,9.92
CEU6562131016    ,CEU6562131016    ,65621310,16,2006-M03,2022-M04,100.0,101.0,100.4,108.5,111.5,111.9,109.2,111.8,113.9,118.9,117.9,119.4,119.9,119.9,131.2
CEU6562131017    ,CEU6562131017    ,65621310,17,2006-M03,2022-M04,100.0,95.2,85.2,92.0,111.2,133.5,136.4,128.2,126.4,131.5,132.8,133.5,135.2,141.1,172.3
CEU6562131056    ,CEU6562131056    ,65621310,56,2006-M03,2022-M04,3173.0,3204.0,3187.0,3444.0,3538.0,3550.0,3466.0,3547.0,3615.0,3773.0,3741.0,3790.0,3806.0,3804.0,4164.0
CEU6562131057    ,CEU6562131057    ,65621310,57,2006-M03,2022-M04,64971.0,61858.0,55370.0,59805.0,72258.0,86755.0,88651.0,83277.0,82105.0,85419.0,86262.0,86762.0,87866.0,91661.0,111947.0
CEU6562132002    ,CEU6562132002    ,65621320,2,2006-M03,2022-M04,30.8,32.0,31.7,31.1,31.8,32.2,31.8,32.1,31.5,30.5,30.7,31.7,32.2,31.8,31.5
CEU6562132003    ,CEU6562132003    ,65621320,3,2006-M03,2022-M04,19.8,20.54,22.35,21.69,21.2,21.25,22.11,22.27,22.25,22.45,22.84,22.87,24.6,25.21,26.54
CEU6562132011    ,CEU6562132011    ,65621320,11,2006-M03,2022-M04,609.53,657.76,707.84,675.15,673.94,684.06,703.39,715.64,701.63,684.23,700.16,724.55,792.67,801.73,837.0
CEU6562132012    ,CEU6562132012    ,65621320,12,2006-M03,2022-M04,293.97,305.5,329.94,309.62,299.61,297.94,301.94,302.29,296.03,285.09,285.64,288.54,310.05,309.77,308.89
CEU6562132013    ,CEU6562132013    ,65621320,13,2006-M03,2022-M04,9.55,9.54,10.42,9.95,9.42,9.26,9.49,9.41,9.39,9.35,9.32,9.11,9.62,9.74,9.79
CEU6562132016    ,CEU6562132016    ,65621320,16,2006-M03,2022-M04,100.0,106.3,107.3,108.0,113.0,118.0,120.6,124.8,126.6,126.8,129.8,137.5,142.4,130.1,145.2
CEU6562132017    ,CEU6562132017    ,65621320,17,2006-M03,2022-M04,100.0,110.3,121.2,118.4,121.0,126.6,134.7,140.4,142.3,143.8,149.7,158.8,176.9,165.7,194.6
CEU6562132056    ,CEU6562132056    ,65621320,56,2006-M03,2022-M04,3178.0,3378.0,3411.0,3433.0,3590.0,3750.0,3833.0,3967.0,4024.0,4031.0,4124.0,4370.0,4525.0,4135.0,4613.0
CEU6562132057    ,CEU6562132057    ,65621320,57,2006-M03,2022-M04,62914.0,69394.0,76235.0,74475.0,76099.0,79665.0,84747.0,88322.0,89540.0,90484.0,94183.0,99928.0,111304.0,104264.0,122411.0
CEU6562133002    ,CEU6562133002    ,65621330,2,2006-M03,2022-M04,30.4,29.1,30.2,30.9,29.7,28.7,29.3,28.2,28.5,28.4,29.7,29.6,28.8,27.7,28.5
CEU6562133003    ,CEU6562133003    ,65621330,3,2006-M03,2022-M04,23.37,23.37,23.49,24.0,22.96,23.06,24.31,23.08,22.87,23.42,23.39,23.6,24.73,25.5,27.01
CEU6562133011    ,CEU6562133011    ,65621330,11,2006-M03,2022-M04,711.39,680.87,708.56,742.3,681.09,661.26,711.3,650.08,651.44,665.26,695.91,698.07,712.29,705.4,770.26
CEU6562133012    ,CEU6562133012    ,65621330,12,2006-M03,2022-M04,343.1,316.24,330.27,340.42,302.79,288.01,305.34,274.6,274.85,277.18,283.91,278.0,278.61,272.55,284.26
CEU6562133013    ,CEU6562133013    ,65621330,13,2006-M03,2022-M04,11.27,10.85,10.95,11.01,10.21,10.04,10.44,9.75,9.65,9.76,9.54,9.4,9.67,9.85,9.97
CEU6562133016    ,CEU6562133016    ,65621330,16,2006-M03,2022-M04,100.0,98.3,104.5,109.9,108.6,109.9,113.5,116.3,125.8,136.0,157.4,175.4,195.5,207.7,239.7
CEU6562133017    ,CEU6562133017    ,65621330,17,2006-M03,2022-M04,100.0,98.3,105.0,112.9,106.6,108.4,118.1,114.8,123.0,136.3,157.5,177.0,206.8,226.6,276.9
CEU6562133056    ,CEU6562133056    ,65621330,56,2006-M03,2022-M04,1721.0,1692.0,1799.0,1892.0,1869.0,1891.0,1954.0,2002.0,2165.0,2340.0,2709.0,3018.0,3365.0,3574.0,4125.0
CEU6562133057    ,CEU6562133057    ,65621330,57,2006-M03,2022-M04,40235.0,39547.0,42248.0,45416.0,42909.0,43599.0,47515.0,46193.0,49493.0,54823.0,63380.0,71232.0,83226.0,91162.0,111418.0
CEU6562134002    ,CEU6562134002    ,65621340,2,2006-M03,2022-M04,29.8,28.7,28.5,28.3,27.7,28.5,28.3,28.2,28.5,28.8,29.0,28.6,28.2,28.5,28.7
CEU6562134003    ,CEU6562134003    ,65621340,3,2006-M03,2022-M04,23.94,25.66,26.3,27.07,27.66,27.9,27.51,27.03,27.4,27.67,28.28,29.24,30.03,30.47,31.08
CEU6562134011    ,CEU6562134011    ,65621340,11,2006-M03,2022-M04,714.18,736.12,748.93,765.43,765.42,796.1,777.37,761.74,779.64,796.36,821.45,836.11,846.68,868.18,891.22
CEU6562134012    ,CEU6562134012    ,65621340,12,2006-M03,2022-M04,344.45,341.9,349.09,351.02,340.28,346.74,333.7,321.77,328.94,331.81,335.12,332.97,331.18,335.45,328.9
CEU6562134013    ,CEU6562134013    ,65621340,13,2006-M03,2022-M04,11.55,11.92,12.26,12.41,12.3,12.15,11.81,11.42,11.56,11.53,11.54,11.64,11.75,11.77,11.47
CEU6562134016    ,CEU6562134016    ,65621340,16,2006-M03,2022-M04,100.0,102.2,106.9,111.9,114.5,124.0,127.8,132.9,140.6,149.8,157.9,164.7,170.3,157.0,170.7
CEU6562134017    ,CEU6562134017    ,65621340,17,2006-M03,2022-M04,100.0,109.5,117.4,126.5,132.3,144.5,146.9,150.1,160.9,173.2,186.5,201.2,213.6,199.8,221.6
CEU6562134056    ,CEU6562134056    ,65621340,56,2006-M03,2022-M04,7046.0,7202.0,7530.0,7884.0,8068.0,8735.0,9008.0,9366.0,9906.0,10557.0,11124.0,11605.0,12000.0,11063.0,12027.0
CEU6562134057    ,CEU6562134057    ,65621340,57,2006-M03,2022-M04,168685.0,184791.0,198022.0,213407.0,223125.0,243699.0,247813.0,253170.0,271406.0,292099.0,314593.0,339364.0,360299.0,337099.0,373794.0
CEU6562139002    ,CEU6562139002    ,65621390,2,2006-M03,2022-M04,29.3,28.9,28.1,29.8,31.8,32.4,30.9,29.1,28.1,27.5,28.7,29.4,29.7,30.5,31.2
CEU6562139003    ,CEU6562139003    ,65621390,3,2006-M03,2022-M04,22.05,22.11,22.04,23.87,25.53,27.34,27.06,26.76,26.73,27.01,27.6,28.86,28.18,28.73,30.93
CEU6562139011    ,CEU6562139011    ,65621390,11,2006-M03,2022-M04,646.05,638.31,618.59,711.84,812.08,885.55,835.69,778.6,749.92,742.65,790.76,849.19,835.72,876.6,966.27
CEU6562139012    ,CEU6562139012    ,65621390,12,2006-M03,2022-M04,311.59,296.47,288.34,326.45,361.02,385.7,358.73,328.89,316.4,309.43,322.6,338.18,326.89,338.7,356.6
CEU6562139013    ,CEU6562139013    ,65621390,13,2006-M03,2022-M04,10.63,10.27,10.27,10.95,11.35,11.91,11.62,11.3,11.28,11.25,11.26,11.49,11.02,11.1,11.41
CEU6562139016    ,CEU6562139016    ,65621390,16,2006-M03,2022-M04,100.0,106.0,108.2,118.3,133.2,143.5,143.1,142.2,143.3,149.1,160.4,165.9,172.1,166.6,191.1
CEU6562139017    ,CEU6562139017    ,65621390,17,2006-M03,2022-M04,100.0,106.3,108.2,128.1,154.2,178.0,175.7,172.6,173.7,182.7,200.8,217.2,219.9,217.0,268.1
CEU6562139056    ,CEU6562139056    ,65621390,56,2006-M03,2022-M04,2581.0,2736.0,2793.0,3054.0,3437.0,3704.0,3694.0,3670.0,3699.0,3849.0,4141.0,4282.0,4441.0,4300.0,4932.0
CEU6562139057    ,CEU6562139057    ,65621390,57,2006-M03,2022-M04,56906.0,60485.0,61560.0,72911.0,87725.0,101270.0,99969.0,98215.0,98864.0,103959.0,114292.0,123578.0,125142.0,123513.0,152566.0
CEU6562140002    ,CEU6562140002    ,65621400,2,2006-M03,2022-M04,33.3,33.3,33.3,33.2,33.8,34.0,33.9,34.2,34.0,33.7,32.5,32.8,34.0,34.2,34.4
CEU6562140003    ,CEU6562140003    ,65621400,3,2006-M03,2022-M04,23.35,24.8,25.69,26.8,26.9,27.32,27.68,27.99,28.41,28.55,29.79,31.24,31.34,31.93,33.08
CEU6562140011    ,CEU6562140011    ,65621400,11,2006-M03,2022-M04,778.85,826.55,856.41,888.44,909.37,927.99,938.9,957.62,966.53,960.97,969.14,1025.05,1064.28,1091.11,1138.07
CEU6562140012    ,CEU6562140012    ,65621400,12,2006-M03,2022-M04,375.64,383.9,399.19,407.44,404.27,404.19,403.04,404.51,407.79,400.39,395.37,408.21,416.29,421.59,420.0
CEU6562140013    ,CEU6562140013    ,65621400,13,2006-M03,2022-M04,11.26,11.52,11.97,12.29,11.96,11.9,11.88,11.82,11.99,11.9,12.15,12.44,12.26,12.34,12.21
CEU6562140016    ,CEU6562140016    ,65621400,16,2006-M03,2022-M04,100.0,104.0,108.4,115.5,121.7,127.5,133.2,140.3,147.2,154.2,156.8,164.1,176.7,178.0,184.1
CEU6562140017    ,CEU6562140017    ,65621400,17,2006-M03,2022-M04,100.0,110.4,119.2,132.5,140.1,149.2,157.8,168.2,179.1,188.5,199.9,219.5,237.2,243.4,260.8
CEU6562140056    ,CEU6562140056    ,65621400,56,2006-M03,2022-M04,18622.0,19360.0,20189.0,21508.0,22660.0,23743.0,24798.0,26124.0,27407.0,28715.0,29190.0,30561.0,32914.0,33155.0,34285.0
CEU6562140057    ,CEU6562140057    ,65621400,57,2006-M03,2022-M04,434908.0,480070.0,518620.0,576367.0,609493.0,648678.0,686471.0,731310.0,778714.0,819706.0,869463.0,954692.0,1031405.0,1058700.0,1134254.0
