index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU1021000003    ,CEU1021000003    ,10210000,3,2006-M03,2022-M04,25.55,26.81,27.97,28.0,28.57,29.22,30.25,31.35,31.81,32.72,32.78,33.2,34.39,35.44,35.65
CEU1021000011    ,CEU1021000011    ,10210000,11,2006-M03,2022-M04,1133.51,1180.5,1187.76,1221.63,1278.48,1292.64,1335.6,1414.41,1407.34,1427.05,1498.94,1540.78,1599.41,1588.51,1623.01
CEU1021000012    ,CEU1021000012    ,10210000,12,2006-M03,2022-M04,546.69,548.3,553.64,560.24,568.37,563.01,573.32,597.46,593.77,594.59,611.51,613.6,625.61,613.77,598.96
CEU1021000013    ,CEU1021000013    ,10210000,13,2006-M03,2022-M04,12.32,12.45,13.04,12.84,12.7,12.73,12.99,13.24,13.42,13.63,13.37,13.22,13.45,13.69,13.16
CEU1021000016    ,CEU1021000016    ,10210000,16,2006-M03,2022-M04,100.0,106.1,92.8,97.0,112.3,119.7,121.6,128.5,114.2,91.3,97.2,106.8,107.1,84.1,80.3
CEU1021000017    ,CEU1021000017    ,10210000,17,2006-M03,2022-M04,100.0,111.4,101.5,106.3,125.6,137.0,144.0,157.6,142.2,117.0,124.7,138.8,144.1,116.7,112.1
CEU1021000056    ,CEU1021000056    ,10210000,56,2006-M03,2022-M04,29451.0,31261.0,27317.0,28564.0,33076.0,35263.0,35809.0,37833.0,33642.0,26901.0,28628.0,31458.0,31529.0,24781.0,23655.0
CEU1021000057    ,CEU1021000057    ,10210000,57,2006-M03,2022-M04,752453.0,837967.0,764097.0,799864.0,945098.0,1030522.0,1083183.0,1185943.0,1070085.0,880263.0,938439.0,1044329.0,1084442.0,878338.0,843288.0
CEU1021100002    ,CEU1021100002    ,10211000,2,2006-M03,2022-M04,39.4,40.3,39.9,40.6,43.6,45.1,43.5,42.2,41.2,40.3,42.0,42.4,42.8,41.8,41.2
CEU1021100003    ,CEU1021100003    ,10211000,3,2006-M03,2022-M04,31.45,33.34,35.23,35.94,35.16,34.05,34.64,39.46,42.32,44.38,44.55,46.08,47.44,48.28,46.51
CEU1021100011    ,CEU1021100011    ,10211000,11,2006-M03,2022-M04,1239.56,1342.93,1406.06,1460.87,1533.08,1534.46,1508.24,1665.09,1743.95,1786.53,1872.92,1951.76,2029.82,2017.12,1913.98
CEU1021100012    ,CEU1021100012    ,10211000,12,2006-M03,2022-M04,597.83,623.74,655.39,669.95,681.55,668.34,647.43,703.35,735.79,744.37,764.08,777.26,793.96,779.38,706.34
CEU1021100013    ,CEU1021100013    ,10211000,13,2006-M03,2022-M04,15.17,15.49,16.42,16.48,15.63,14.83,14.87,16.67,17.86,18.49,18.17,18.35,18.56,18.65,17.16
CEU1021100016    ,CEU1021100016    ,10211000,16,2006-M03,2022-M04,100.0,112.2,110.7,112.0,130.2,146.6,146.3,144.8,138.4,118.6,105.0,104.6,106.6,94.2,84.1
CEU1021100017    ,CEU1021100017    ,10211000,17,2006-M03,2022-M04,100.0,118.9,124.0,128.0,145.6,158.7,161.1,181.6,186.2,167.4,148.7,153.3,160.9,144.5,124.3
CEU1021100056    ,CEU1021100056    ,10211000,56,2006-M03,2022-M04,5761.0,6462.0,6379.0,6451.0,7502.0,8444.0,8426.0,8340.0,7971.0,6833.0,6048.0,6028.0,6144.0,5424.0,4844.0
CEU1021100057    ,CEU1021100057    ,10211000,57,2006-M03,2022-M04,181193.0,215473.0,224723.0,231864.0,263754.0,287545.0,291858.0,329132.0,337324.0,303278.0,269451.0,277751.0,291482.0,261856.0,225259.0
CEU1021200002    ,CEU1021200002    ,10212000,2,2006-M03,2022-M04,45.4,44.7,42.9,43.8,44.5,44.1,43.9,44.9,44.9,44.9,44.7,45.2,46.6,45.2,44.5
CEU1021200003    ,CEU1021200003    ,10212000,3,2006-M03,2022-M04,22.29,23.72,24.88,25.74,26.58,27.65,28.28,29.03,28.95,29.01,29.42,30.04,31.1,31.48,32.6
CEU1021200011    ,CEU1021200011    ,10212000,11,2006-M03,2022-M04,1010.97,1060.84,1068.35,1127.15,1182.67,1220.73,1242.71,1304.54,1300.67,1303.06,1316.26,1358.28,1447.84,1422.39,1449.32
CEU1021200012    ,CEU1021200012    ,10212000,12,2006-M03,2022-M04,487.59,492.72,497.98,516.91,525.77,531.69,533.45,551.05,548.77,542.93,536.99,540.92,566.32,549.59,534.86
CEU1021200013    ,CEU1021200013    ,10212000,13,2006-M03,2022-M04,10.75,11.02,11.6,11.8,11.82,12.04,12.14,12.26,12.21,12.09,12.0,11.96,12.16,12.16,12.03
CEU1021200016    ,CEU1021200016    ,10212000,16,2006-M03,2022-M04,100.0,99.8,88.2,88.4,95.9,95.3,90.9,91.9,87.7,80.2,82.1,85.4,87.5,78.6,76.7
CEU1021200017    ,CEU1021200017    ,10212000,17,2006-M03,2022-M04,100.0,106.1,98.5,102.0,114.4,118.2,115.3,119.7,113.9,104.4,108.3,115.1,122.1,111.0,112.2
CEU1021200056    ,CEU1021200056    ,10212000,56,2006-M03,2022-M04,10132.0,10108.0,8941.0,8952.0,9718.0,9655.0,9209.0,9310.0,8886.0,8125.0,8314.0,8649.0,8864.0,7965.0,7772.0
CEU1021200057    ,CEU1021200057    ,10212000,57,2006-M03,2022-M04,225843.0,239716.0,222483.0,230465.0,258294.0,266963.0,260450.0,270268.0,257251.0,235702.0,244582.0,259849.0,275680.0,250732.0,253341.0
CEU1021210002    ,CEU1021210002    ,10212100,2,2006-M03,2022-M04,47.8,48.7,46.9,47.5,47.9,46.5,45.1,46.2,45.6,45.0,45.8,47.0,48.3,44.6,45.3
CEU1021210003    ,CEU1021210003    ,10212100,3,2006-M03,2022-M04,24.61,25.55,26.82,28.12,28.72,29.96,31.16,32.29,32.62,32.13,32.44,32.85,33.47,34.11,35.62
CEU1021210011    ,CEU1021210011    ,10212100,11,2006-M03,2022-M04,1175.52,1243.71,1258.99,1335.12,1374.73,1391.78,1406.69,1492.09,1486.68,1444.29,1485.71,1545.48,1617.11,1520.32,1612.87
CEU1021210012    ,CEU1021210012    ,10212100,12,2006-M03,2022-M04,566.95,577.66,586.84,612.28,611.16,606.19,603.84,630.28,627.25,601.77,606.12,615.47,632.53,587.42,595.22
CEU1021210013    ,CEU1021210013    ,10212100,13,2006-M03,2022-M04,11.87,11.87,12.5,12.9,12.77,13.05,13.38,13.64,13.76,13.39,13.23,13.08,13.09,13.18,13.15
CEU1021210016    ,CEU1021210016    ,10212100,16,2006-M03,2022-M04,100.0,107.2,103.8,104.1,113.4,106.7,95.7,91.8,79.3,62.0,64.0,65.8,66.2,48.1,45.0
CEU1021210017    ,CEU1021210017    ,10212100,17,2006-M03,2022-M04,100.0,111.4,113.1,118.9,132.3,129.9,121.2,120.5,105.2,80.9,84.3,87.8,90.0,66.7,65.1
CEU1021210056    ,CEU1021210056    ,10212100,56,2006-M03,2022-M04,3685.0,3952.0,3825.0,3835.0,4177.0,3933.0,3527.0,3384.0,2924.0,2284.0,2357.0,2425.0,2438.0,1774.0,1658.0
CEU1021210057    ,CEU1021210057    ,10212100,57,2006-M03,2022-M04,90691.0,100989.0,102608.0,107844.0,119968.0,117826.0,109897.0,109284.0,95371.0,73370.0,76465.0,79670.0,81597.0,60509.0,59058.0
CEU1021220002    ,CEU1021220002    ,10212200,2,2006-M03,2022-M04,42.3,41.0,39.1,38.9,41.2,43.2,43.0,43.9,43.3,44.0,44.1,43.5,44.1,43.8,41.6
CEU1021220003    ,CEU1021220003    ,10212200,3,2006-M03,2022-M04,23.6,26.54,28.11,28.86,29.96,31.75,31.3,32.21,31.65,32.71,32.01,32.34,33.32,34.29,37.78
CEU1021220011    ,CEU1021220011    ,10212200,11,2006-M03,2022-M04,998.81,1086.87,1098.24,1123.23,1234.99,1372.7,1347.35,1415.02,1370.22,1439.94,1409.96,1406.3,1469.24,1503.57,1571.76
CEU1021220012    ,CEU1021220012    ,10212200,12,2006-M03,2022-M04,481.72,504.81,511.91,515.11,549.03,597.88,578.37,597.72,578.11,599.96,575.21,560.04,574.69,580.95,580.05
CEU1021220013    ,CEU1021220013    ,10212200,13,2006-M03,2022-M04,11.38,12.33,13.1,13.24,13.32,13.83,13.44,13.61,13.35,13.63,13.06,12.88,13.03,13.25,13.94
CEU1021220016    ,CEU1021220016    ,10212200,16,2006-M03,2022-M04,100.0,106.7,88.6,93.0,112.8,125.9,124.6,126.1,118.0,111.9,113.5,118.3,121.3,118.2,112.3
CEU1021220017    ,CEU1021220017    ,10212200,17,2006-M03,2022-M04,100.0,120.0,105.5,113.8,143.3,169.4,165.3,172.1,158.2,155.1,153.9,162.1,171.3,171.8,179.7
CEU1021220056    ,CEU1021220056    ,10212200,56,2006-M03,2022-M04,1534.0,1637.0,1359.0,1427.0,1731.0,1931.0,1912.0,1934.0,1810.0,1717.0,1741.0,1815.0,1860.0,1813.0,1722.0
CEU1021220057    ,CEU1021220057    ,10212200,57,2006-M03,2022-M04,36198.0,43439.0,38200.0,41176.0,51859.0,61325.0,59834.0,62284.0,57275.0,56158.0,55705.0,58689.0,61990.0,62173.0,65058.0
CEU1021230002    ,CEU1021230002    ,10212300,2,2006-M03,2022-M04,44.7,43.1,40.9,42.4,42.7,42.4,43.3,44.4,45.2,45.3,44.4,45.0,46.7,46.0,45.3
CEU1021230003    ,CEU1021230003    ,10212300,3,2006-M03,2022-M04,20.14,21.09,21.74,22.06,22.7,23.17,24.06,24.72,25.19,25.74,26.66,27.55,28.93,29.25,29.42
CEU1021230011    ,CEU1021230011    ,10212300,11,2006-M03,2022-M04,899.83,908.96,888.34,935.43,969.56,982.77,1041.96,1098.61,1139.04,1165.41,1184.74,1238.84,1351.76,1346.06,1334.3
CEU1021230012    ,CEU1021230012    ,10212300,12,2006-M03,2022-M04,433.98,422.18,414.07,428.99,431.03,428.05,447.28,464.07,480.57,485.57,483.33,493.35,528.74,520.09,492.42
CEU1021230013    ,CEU1021230013    ,10212300,13,2006-M03,2022-M04,9.71,9.8,10.13,10.12,10.09,10.09,10.33,10.44,10.63,10.72,10.88,10.97,11.32,11.3,10.86
CEU1021230016    ,CEU1021230016    ,10212300,16,2006-M03,2022-M04,100.0,91.9,76.5,75.1,77.5,77.1,76.7,81.3,84.5,83.9,85.8,89.7,93.0,89.1,89.3
CEU1021230017    ,CEU1021230017    ,10212300,17,2006-M03,2022-M04,100.0,96.2,82.5,82.3,87.3,88.7,91.6,99.8,105.7,107.2,113.5,122.7,133.5,129.4,130.5
CEU1021230056    ,CEU1021230056    ,10212300,56,2006-M03,2022-M04,4914.0,4518.0,3758.0,3690.0,3808.0,3790.0,3770.0,3995.0,4152.0,4124.0,4215.0,4408.0,4568.0,4377.0,4390.0
CEU1021230057    ,CEU1021230057    ,10212300,57,2006-M03,2022-M04,98981.0,95259.0,81698.0,81414.0,86428.0,87819.0,90703.0,98784.0,104602.0,106150.0,112363.0,121437.0,132146.0,128044.0,129149.0
CEU1021231002    ,CEU1021231002    ,10212310,2,2006-M03,2022-M04,46.3,43.0,41.5,43.2,44.0,43.1,43.5,44.2,45.1,45.4,44.8,44.8,46.1,46.8,47.2
CEU1021231003    ,CEU1021231003    ,10212310,3,2006-M03,2022-M04,17.8,19.45,20.1,20.65,21.77,23.08,23.28,23.29,23.45,24.42,25.52,26.63,28.29,28.47,28.68
CEU1021231011    ,CEU1021231011    ,10212310,11,2006-M03,2022-M04,823.46,836.74,833.39,891.25,958.91,995.23,1013.61,1029.67,1056.73,1108.43,1143.35,1192.01,1303.58,1331.88,1353.0
CEU1021231012    ,CEU1021231012    ,10212310,12,2006-M03,2022-M04,397.15,388.63,388.46,408.73,426.3,433.47,435.11,434.94,445.85,461.83,466.45,474.7,509.89,514.61,499.32
CEU1021231013    ,CEU1021231013    ,10212310,13,2006-M03,2022-M04,8.58,9.03,9.37,9.47,9.68,10.05,9.99,9.84,9.89,10.17,10.41,10.61,11.07,11.0,10.58
CEU1021231016    ,CEU1021231016    ,10212310,16,2006-M03,2022-M04,100.0,85.4,74.1,73.4,75.2,72.1,71.3,73.0,76.2,79.0,79.3,79.0,81.4,83.3,85.4
CEU1021231017    ,CEU1021231017    ,10212310,17,2006-M03,2022-M04,100.0,93.3,83.7,85.2,92.0,93.5,93.3,95.5,100.4,108.4,113.8,118.2,129.4,133.2,137.7
CEU1021231056    ,CEU1021231056    ,10212310,56,2006-M03,2022-M04,2390.0,2041.0,1771.0,1755.0,1797.0,1722.0,1705.0,1744.0,1821.0,1889.0,1896.0,1888.0,1946.0,1990.0,2042.0
CEU1021231057    ,CEU1021231057    ,10212310,57,2006-M03,2022-M04,42525.0,39682.0,35600.0,36244.0,39132.0,39751.0,39683.0,40612.0,42701.0,46111.0,48392.0,50283.0,55044.0,56649.0,58574.0
CEU1021231202    ,CEU1021231202    ,10212312,2,2006-M03,2022-M04,45.7,44.0,43.5,45.2,45.7,44.4,44.4,45.0,46.1,45.6,45.0,45.2,46.8,48.0,47.9
CEU1021231203    ,CEU1021231203    ,10212312,3,2006-M03,2022-M04,18.02,19.17,19.12,19.87,21.5,23.7,23.84,24.32,25.08,25.31,25.5,26.07,27.22,27.93,29.09
CEU1021231211    ,CEU1021231211    ,10212312,11,2006-M03,2022-M04,822.84,843.16,831.84,897.72,983.23,1052.79,1058.14,1094.83,1156.05,1154.16,1147.26,1179.33,1274.74,1340.85,1394.05
CEU1021231212    ,CEU1021231212    ,10212312,12,2006-M03,2022-M04,396.85,391.62,387.74,411.69,437.11,458.54,454.22,462.47,487.75,480.89,468.04,469.65,498.61,518.08,514.47
CEU1021231213    ,CEU1021231213    ,10212312,13,2006-M03,2022-M04,8.69,8.9,8.91,9.11,9.56,10.32,10.23,10.27,10.58,10.55,10.4,10.38,10.65,10.79,10.74
CEU1021231216    ,CEU1021231216    ,10212312,16,2006-M03,2022-M04,100.0,85.9,79.8,80.0,80.8,75.1,73.8,74.4,78.1,79.4,79.9,80.3,84.8,87.1,86.6
CEU1021231217    ,CEU1021231217    ,10212312,17,2006-M03,2022-M04,100.0,91.4,84.6,88.2,96.4,98.7,97.6,100.5,108.6,111.6,113.1,116.3,128.0,135.1,139.7
CEU1021231256    ,CEU1021231256    ,10212312,56,2006-M03,2022-M04,1221.0,1049.0,974.0,977.0,987.0,917.0,901.0,909.0,953.0,970.0,976.0,981.0,1035.0,1064.0,1057.0
CEU1021231257    ,CEU1021231257    ,10212312,57,2006-M03,2022-M04,22004.0,20102.0,18613.0,19406.0,21213.0,21723.0,21480.0,22116.0,23892.0,24555.0,24877.0,25582.0,28172.0,29733.0,30750.0
CEU1021231902    ,CEU1021231902    ,10212319,2,2006-M03,2022-M04,46.9,42.0,39.2,40.9,42.1,41.7,42.6,43.4,43.9,45.2,44.6,44.3,45.3,45.4,46.4
CEU1021231903    ,CEU1021231903    ,10212319,3,2006-M03,2022-M04,17.57,19.73,21.3,21.63,22.11,22.37,22.65,22.17,21.67,23.48,25.55,27.23,29.5,29.09,28.24
CEU1021231911    ,CEU1021231911    ,10212319,11,2006-M03,2022-M04,824.55,829.48,835.02,884.06,931.8,933.52,965.79,961.23,952.17,1060.66,1139.9,1205.46,1335.49,1321.66,1309.92
CEU1021231912    ,CEU1021231912    ,10212319,12,2006-M03,2022-M04,397.68,385.26,389.22,405.43,414.25,406.6,414.58,406.03,401.73,441.93,465.04,480.06,522.38,510.67,483.42
CEU1021231913    ,CEU1021231913    ,10212319,13,2006-M03,2022-M04,8.47,9.16,9.93,9.92,9.83,9.74,9.72,9.36,9.14,9.78,10.42,10.84,11.54,11.24,10.42
CEU1021231916    ,CEU1021231916    ,10212319,16,2006-M03,2022-M04,100.0,84.8,68.2,66.6,69.4,68.9,68.8,71.3,74.3,78.5,78.8,77.6,77.9,79.1,84.3
CEU1021231917    ,CEU1021231917    ,10212319,17,2006-M03,2022-M04,100.0,95.3,82.7,82.0,87.3,87.8,88.7,90.1,91.6,105.0,114.6,120.3,130.9,131.1,135.5
CEU1021231956    ,CEU1021231956    ,10212319,56,2006-M03,2022-M04,1169.0,991.0,797.0,779.0,811.0,806.0,804.0,834.0,868.0,918.0,921.0,907.0,911.0,925.0,985.0
CEU1021231957    ,CEU1021231957    ,10212319,57,2006-M03,2022-M04,20531.0,19562.0,16986.0,16841.0,17922.0,18025.0,18205.0,18496.0,18798.0,21558.0,23529.0,24702.0,26877.0,26907.0,27814.0
CEU1021300002    ,CEU1021300002    ,10213000,2,2006-M03,2022-M04,46.1,45.4,43.6,45.1,45.5,43.9,44.6,46.5,45.5,44.9,48.1,48.8,48.0,46.1,48.6
CEU1021300003    ,CEU1021300003    ,10213000,3,2006-M03,2022-M04,25.48,26.06,26.42,25.64,26.68,27.73,29.21,29.06,28.32,28.58,29.75,30.2,31.31,32.11,33.03
CEU1021300011    ,CEU1021300011    ,10213000,11,2006-M03,2022-M04,1174.31,1182.39,1150.89,1157.47,1213.23,1216.42,1301.67,1351.85,1287.53,1282.75,1431.19,1472.35,1504.18,1481.63,1605.2
CEU1021300012    ,CEU1021300012    ,10213000,12,2006-M03,2022-M04,566.36,549.17,536.45,530.81,539.36,529.81,558.76,571.04,543.22,534.46,583.87,586.34,588.36,572.48,592.39
CEU1021300013    ,CEU1021300013    ,10213000,13,2006-M03,2022-M04,12.29,12.1,12.31,11.76,11.86,12.08,12.54,12.28,11.95,11.91,12.14,12.03,12.25,12.41,12.19
CEU1021300016    ,CEU1021300016    ,10213000,16,2006-M03,2022-M04,100.0,108.2,88.4,97.0,116.9,126.5,134.0,148.7,123.7,88.1,105.1,123.7,121.8,84.0,81.4
CEU1021300017    ,CEU1021300017    ,10213000,17,2006-M03,2022-M04,100.0,110.7,91.7,97.7,122.5,137.7,153.7,169.6,137.5,98.8,122.8,146.6,149.8,105.8,105.5
CEU1021300056    ,CEU1021300056    ,10213000,56,2006-M03,2022-M04,13563.0,14677.0,11991.0,13160.0,15860.0,17157.0,18178.0,20172.0,16781.0,11949.0,14259.0,16780.0,16525.0,11391.0,11036.0
CEU1021300057    ,CEU1021300057    ,10213000,57,2006-M03,2022-M04,345550.0,382415.0,316764.0,337479.0,423165.0,475794.0,530974.0,586207.0,475292.0,341467.0,424180.0,506745.0,517462.0,365729.0,364529.0
CEU1021311202    ,CEU1021311202    ,10213112,2,2006-M03,2022-M04,45.5,44.2,44.1,46.7,47.0,46.4,45.5,47.8,45.7,45.1,48.6,49.9,48.9,46.9,48.2
CEU1021311203    ,CEU1021311203    ,10213112,3,2006-M03,2022-M04,24.49,25.13,25.37,24.43,26.14,27.07,28.16,27.67,27.24,27.78,28.85,29.67,30.63,31.06,32.53
CEU1021311211    ,CEU1021311211    ,10213112,11,2006-M03,2022-M04,1115.27,1110.47,1118.18,1141.55,1228.75,1254.88,1282.35,1322.48,1245.03,1253.72,1403.48,1479.28,1497.54,1455.08,1568.67
CEU1021311212    ,CEU1021311212    ,10213112,12,2006-M03,2022-M04,537.89,515.77,521.21,523.51,546.26,546.56,550.47,558.63,525.29,522.37,572.57,589.1,585.76,562.22,578.91
CEU1021311213    ,CEU1021311213    ,10213112,13,2006-M03,2022-M04,11.81,11.67,11.83,11.2,11.62,11.79,12.09,11.69,11.49,11.57,11.77,11.82,11.98,12.0,12.01
CEU1021311216    ,CEU1021311216    ,10213112,16,2006-M03,2022-M04,100.0,109.1,97.4,107.2,129.5,147.5,154.0,175.3,146.7,105.0,125.0,151.3,149.2,103.5,97.3
CEU1021311217    ,CEU1021311217    ,10213112,17,2006-M03,2022-M04,100.0,111.9,100.9,106.9,138.2,163.0,177.1,198.0,163.1,119.1,147.3,183.4,186.6,131.2,129.2
CEU1021311256    ,CEU1021311256    ,10213112,56,2006-M03,2022-M04,8845.0,9649.0,8613.0,9483.0,11456.0,13048.0,13620.0,15507.0,12976.0,9290.0,11059.0,13386.0,13201.0,9153.0,8605.0
CEU1021311257    ,CEU1021311257    ,10213112,57,2006-M03,2022-M04,216640.0,242489.0,218493.0,231630.0,299496.0,353228.0,383594.0,429047.0,353434.0,258089.0,319105.0,397211.0,404298.0,284262.0,279890.0
