index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU7071120012    ,CEU7071120012    ,70711200,12,2006-M03,2022-M04,362.85,331.1,316.46,307.47,345.97,357.64,338.05,372.63,357.37,384.45,398.49,384.81,393.46,471.75,435.58
CEU7071120013    ,CEU7071120013    ,70711200,13,2006-M03,2022-M04,13.26,11.5,11.32,11.39,11.91,13.04,12.68,12.75,12.94,13.55,14.47,13.89,14.25,15.42,14.3
CEU7071120016    ,CEU7071120016    ,70711200,16,2006-M03,2022-M04,100.0,104.8,100.8,104.8,103.9,97.2,98.9,115.1,109.9,108.9,113.0,116.5,118.6,92.2,101.3
CEU7071120017    ,CEU7071120017    ,70711200,17,2006-M03,2022-M04,100.0,94.4,89.1,94.7,101.3,105.9,106.3,126.4,122.7,128.9,145.8,147.8,157.2,133.9,142.8
CEU7071120056    ,CEU7071120056    ,70711200,56,2006-M03,2022-M04,3589.0,3762.0,3619.0,3762.0,3729.0,3489.0,3551.0,4132.0,3945.0,3910.0,4055.0,4181.0,4258.0,3308.0,3636.0
CEU7071120057    ,CEU7071120057    ,70711200,57,2006-M03,2022-M04,98663.0,93100.0,87887.0,93444.0,99937.0,104476.0,104872.0,124759.0,121034.0,127156.0,143815.0,145779.0,155113.0,132064.0,140906.0
CEU7071130002    ,CEU7071130002    ,70711300,2,2006-M03,2022-M04,26.8,24.6,25.6,25.7,26.0,25.1,23.8,25.7,26.4,25.3,25.5,23.8,23.0,25.0,23.5
CEU7071130003    ,CEU7071130003    ,70711300,3,2006-M03,2022-M04,25.42,26.3,27.4,27.17,26.16,25.88,26.52,29.1,29.8,29.67,30.65,31.68,31.21,30.22,30.58
CEU7071130011    ,CEU7071130011    ,70711300,11,2006-M03,2022-M04,681.69,646.88,700.17,698.86,681.02,649.16,632.02,748.78,785.36,751.61,780.65,754.75,717.88,756.0,717.29
CEU7071130012    ,CEU7071130012    ,70711300,12,2006-M03,2022-M04,328.78,300.45,326.36,320.5,302.76,282.74,271.3,316.29,331.35,313.16,318.48,300.57,280.8,292.11,264.71
CEU7071130013    ,CEU7071130013    ,70711300,13,2006-M03,2022-M04,12.26,12.22,12.77,12.46,11.63,11.27,11.38,12.29,12.57,12.36,12.5,12.62,12.21,11.68,11.29
CEU7071130016    ,CEU7071130016    ,70711300,16,2006-M03,2022-M04,100.0,92.9,97.3,99.7,102.4,104.4,105.8,124.8,128.4,137.2,151.1,148.1,145.3,97.2,106.0
CEU7071130017    ,CEU7071130017    ,70711300,17,2006-M03,2022-M04,100.0,96.1,104.8,106.6,105.4,106.2,110.4,142.8,150.6,160.1,182.1,184.5,178.3,115.5,127.5
CEU7071130056    ,CEU7071130056    ,70711300,56,2006-M03,2022-M04,2866.0,2663.0,2788.0,2857.0,2936.0,2991.0,3033.0,3576.0,3681.0,3932.0,4330.0,4244.0,4163.0,2786.0,3039.0
CEU7071130057    ,CEU7071130057    ,70711300,57,2006-M03,2022-M04,72856.0,70051.0,76377.0,77643.0,76813.0,77407.0,80435.0,104062.0,109702.0,116656.0,132691.0,134434.0,129924.0,84169.0,92925.0
CEU7071150002    ,CEU7071150002    ,70711500,2,2006-M03,2022-M04,29.2,31.6,34.7,34.1,34.0,31.6,30.6,30.6,33.1,31.5,31.5,29.8,29.5,32.1,32.9
CEU7071150003    ,CEU7071150003    ,70711500,3,2006-M03,2022-M04,24.51,27.65,32.05,33.08,34.0,30.82,28.37,28.84,31.22,30.18,33.95,36.31,39.79,44.37,48.78
CEU7071150011    ,CEU7071150011    ,70711500,11,2006-M03,2022-M04,716.88,874.44,1111.28,1129.66,1155.81,973.35,869.26,881.33,1032.22,951.12,1070.89,1081.2,1175.59,1422.57,1604.65
CEU7071150012    ,CEU7071150012    ,70711500,12,2006-M03,2022-M04,345.75,406.14,517.99,518.06,513.83,423.94,373.14,372.28,435.5,396.29,436.88,430.57,459.83,549.66,592.19
CEU7071150013    ,CEU7071150013    ,70711500,13,2006-M03,2022-M04,11.82,12.84,14.94,15.17,15.12,13.42,12.18,12.18,13.17,12.57,13.85,14.46,15.56,17.14,18.0
CEU7071150016    ,CEU7071150016    ,70711500,16,2006-M03,2022-M04,100.0,106.6,107.3,104.0,106.6,102.9,101.8,104.5,117.0,112.5,110.7,105.1,108.9,90.8,114.0
CEU7071150017    ,CEU7071150017    ,70711500,17,2006-M03,2022-M04,100.0,120.2,140.2,140.3,147.9,129.4,117.8,123.0,149.0,138.6,153.2,155.6,176.7,164.3,226.9
CEU7071150056    ,CEU7071150056    ,70711500,56,2006-M03,2022-M04,1445.0,1540.0,1550.0,1503.0,1541.0,1487.0,1471.0,1510.0,1691.0,1626.0,1599.0,1518.0,1573.0,1312.0,1648.0
CEU7071150057    ,CEU7071150057    ,70711500,57,2006-M03,2022-M04,35426.0,42585.0,49683.0,49715.0,52387.0,45828.0,41746.0,43560.0,52781.0,49086.0,54267.0,55114.0,62600.0,58219.0,80366.0
CEU7071200002    ,CEU7071200002    ,70712000,2,2006-M03,2022-M04,28.4,28.5,28.2,28.1,28.3,29.0,29.3,29.4,29.2,29.1,28.8,28.6,28.6,29.8,29.8
CEU7071200003    ,CEU7071200003    ,70712000,3,2006-M03,2022-M04,19.26,19.9,19.98,19.87,20.99,21.2,21.78,22.18,22.53,23.0,23.08,23.37,24.32,26.33,26.15
CEU7071200011    ,CEU7071200011    ,70712000,11,2006-M03,2022-M04,546.41,567.72,562.87,558.99,593.29,613.83,638.17,651.1,658.34,668.2,665.06,669.0,696.18,785.03,779.1
CEU7071200012    ,CEU7071200012    ,70712000,12,2006-M03,2022-M04,263.53,263.68,262.36,256.35,263.76,267.35,273.94,275.03,277.76,278.41,271.32,266.42,272.31,303.32,287.52
CEU7071200013    ,CEU7071200013    ,70712000,13,2006-M03,2022-M04,9.29,9.24,9.31,9.11,9.33,9.23,9.35,9.37,9.51,9.58,9.42,9.31,9.51,10.17,9.65
CEU7071200016    ,CEU7071200016    ,70712000,16,2006-M03,2022-M04,100.0,101.6,98.7,97.2,101.5,106.6,111.2,116.6,120.9,125.4,129.1,131.3,133.7,111.4,111.9
CEU7071200017    ,CEU7071200017    ,70712000,17,2006-M03,2022-M04,100.0,104.9,102.3,100.3,110.6,117.3,125.8,134.3,141.4,149.8,154.7,159.2,168.8,152.2,151.9
CEU7071200056    ,CEU7071200056    ,70712000,56,2006-M03,2022-M04,3696.0,3755.0,3647.0,3591.0,3751.0,3940.0,4111.0,4310.0,4469.0,4636.0,4772.0,4851.0,4941.0,4117.0,4136.0
CEU7071200057    ,CEU7071200057    ,70712000,57,2006-M03,2022-M04,71193.0,74712.0,72854.0,71373.0,78744.0,83542.0,89535.0,95614.0,100693.0,106612.0,110139.0,113368.0,120149.0,108380.0,108159.0
CEU7071211002    ,CEU7071211002    ,70712110,2,2006-M03,2022-M04,28.0,28.0,27.9,28.2,27.6,27.3,27.7,28.1,28.4,28.7,28.4,27.8,27.8,29.3,29.5
CEU7071211003    ,CEU7071211003    ,70712110,3,2006-M03,2022-M04,21.04,21.87,22.15,21.95,22.97,22.56,22.6,23.71,24.36,24.4,24.87,25.4,26.21,28.16,28.28
CEU7071211011    ,CEU7071211011    ,70712110,11,2006-M03,2022-M04,588.92,612.33,618.65,618.56,633.5,615.87,626.84,665.15,690.88,700.72,707.06,706.46,727.75,825.07,834.16
CEU7071211012    ,CEU7071211012    ,70712110,12,2006-M03,2022-M04,284.03,284.4,288.37,283.67,281.63,268.24,269.08,280.97,291.49,291.96,288.45,281.34,284.66,318.79,307.84
CEU7071211013    ,CEU7071211013    ,70712110,13,2006-M03,2022-M04,10.15,10.16,10.32,10.07,10.21,9.83,9.7,10.02,10.28,10.17,10.15,10.12,10.25,10.88,10.44
CEU7071211016    ,CEU7071211016    ,70712110,16,2006-M03,2022-M04,100.0,100.9,98.1,96.9,99.5,102.0,106.4,113.0,119.3,127.2,130.1,130.6,133.3,109.7,107.6
CEU7071211017    ,CEU7071211017    ,70712110,17,2006-M03,2022-M04,100.0,104.9,103.2,101.1,108.7,109.3,114.3,127.3,138.1,147.5,153.8,157.7,166.1,146.9,144.6
CEU7071211056    ,CEU7071211056    ,70712110,56,2006-M03,2022-M04,2136.0,2155.0,2095.0,2069.0,2126.0,2178.0,2272.0,2413.0,2549.0,2717.0,2780.0,2790.0,2848.0,2344.0,2298.0
CEU7071211057    ,CEU7071211057    ,70712110,57,2006-M03,2022-M04,44939.0,47145.0,46399.0,45413.0,48832.0,49121.0,51349.0,57209.0,62070.0,66300.0,69127.0,70858.0,74631.0,65999.0,64974.0
CEU7071219002    ,CEU7071219002    ,70712190,2,2006-M03,2022-M04,28.9,29.3,28.5,28.1,29.2,31.3,31.5,31.2,30.4,29.6,29.4,29.8,29.9,30.6,30.2
CEU7071219003    ,CEU7071219003    ,70712190,3,2006-M03,2022-M04,16.83,17.24,17.04,17.06,18.4,19.53,20.76,20.25,20.11,21.01,20.59,20.63,21.74,23.9,23.49
CEU7071219011    ,CEU7071219011    ,70712190,11,2006-M03,2022-M04,486.38,505.89,486.24,478.58,537.2,611.17,654.12,631.26,611.35,621.11,604.61,614.4,650.05,730.29,709.31
CEU7071219012    ,CEU7071219012    ,70712190,12,2006-M03,2022-M04,234.58,234.97,226.65,219.48,238.82,266.2,280.79,266.65,257.94,258.79,246.66,244.68,254.27,282.17,261.77
CEU7071219013    ,CEU7071219013    ,70712190,13,2006-M03,2022-M04,8.12,8.01,7.94,7.82,8.18,8.51,8.91,8.55,8.48,8.75,8.4,8.22,8.5,9.23,8.67
CEU7071219016    ,CEU7071219016    ,70712190,16,2006-M03,2022-M04,100.0,102.8,99.6,97.6,104.1,113.0,117.9,121.6,122.9,123.1,127.7,132.1,134.2,113.7,117.9
CEU7071219017    ,CEU7071219017    ,70712190,17,2006-M03,2022-M04,100.0,105.2,100.8,98.9,113.8,131.1,145.4,146.3,146.9,153.6,156.2,161.8,173.4,161.5,164.6
CEU7071219056    ,CEU7071219056    ,70712190,56,2006-M03,2022-M04,1560.0,1603.0,1553.0,1523.0,1624.0,1763.0,1839.0,1897.0,1918.0,1920.0,1992.0,2060.0,2094.0,1774.0,1840.0
CEU7071219057    ,CEU7071219057    ,70712190,57,2006-M03,2022-M04,26257.0,27626.0,26468.0,25971.0,29891.0,34434.0,38190.0,38407.0,38581.0,40331.0,41018.0,42491.0,45525.0,42405.0,43221.0
CEU7071300002    ,CEU7071300002    ,70713000,2,2006-M03,2022-M04,24.6,24.2,24.0,24.3,23.9,23.7,23.9,24.0,24.1,23.6,23.3,23.2,22.5,23.7,23.8
CEU7071300003    ,CEU7071300003    ,70713000,3,2006-M03,2022-M04,14.5,14.88,15.16,15.11,15.47,15.85,15.76,15.85,16.2,17.01,17.56,17.93,18.74,19.91,20.54
CEU7071300011    ,CEU7071300011    ,70713000,11,2006-M03,2022-M04,356.81,360.71,363.27,366.78,369.42,375.06,376.19,381.0,390.89,400.8,409.32,416.09,422.4,471.1,488.82
CEU7071300012    ,CEU7071300012    ,70713000,12,2006-M03,2022-M04,172.09,167.54,169.33,168.2,164.23,163.36,161.48,160.94,164.92,167.0,166.99,165.7,165.22,182.02,180.4
CEU7071300013    ,CEU7071300013    ,70713000,13,2006-M03,2022-M04,6.99,6.91,7.07,6.93,6.88,6.9,6.77,6.7,6.83,7.09,7.16,7.14,7.33,7.69,7.58
CEU7071300016    ,CEU7071300016    ,70713000,16,2006-M03,2022-M04,100.0,98.5,94.4,94.9,94.2,95.9,99.5,103.1,106.9,108.7,110.6,112.3,111.5,87.1,98.4
CEU7071300017    ,CEU7071300017    ,70713000,17,2006-M03,2022-M04,100.0,101.0,98.6,98.9,100.5,104.8,108.1,112.7,119.4,127.5,133.9,138.8,144.1,119.6,139.4
CEU7071300056    ,CEU7071300056    ,70713000,56,2006-M03,2022-M04,35280.0,34736.0,33293.0,33488.0,33235.0,33841.0,35090.0,36362.0,37718.0,38352.0,39021.0,39604.0,39337.0,30738.0,34730.0
CEU7071300057    ,CEU7071300057    ,70713000,57,2006-M03,2022-M04,511626.0,516835.0,504664.0,505926.0,514291.0,536382.0,553075.0,576417.0,611012.0,652310.0,685121.0,710099.0,737244.0,611886.0,713437.0
CEU7071310002    ,CEU7071310002    ,70713100,2,2006-M03,2022-M04,26.8,25.4,24.8,24.6,24.0,23.8,22.7,23.7,23.8,23.6,22.5,21.8,22.7,24.4,24.3
CEU7071310003    ,CEU7071310003    ,70713100,3,2006-M03,2022-M04,11.53,12.12,12.52,11.79,12.71,13.7,13.11,12.29,13.12,13.94,14.41,15.54,16.44,17.98,17.23
CEU7071310011    ,CEU7071310011    ,70713100,11,2006-M03,2022-M04,309.45,307.75,310.55,290.33,304.73,325.64,297.73,291.25,312.0,328.68,323.59,339.07,373.64,438.34,419.5
CEU7071310012    ,CEU7071310012    ,70713100,12,2006-M03,2022-M04,149.25,142.94,144.75,133.14,135.47,141.83,127.8,123.03,131.64,136.95,132.01,135.03,146.15,169.37,154.81
CEU7071310013    ,CEU7071310013    ,70713100,13,2006-M03,2022-M04,5.56,5.63,5.84,5.41,5.65,5.97,5.63,5.19,5.54,5.81,5.88,6.19,6.43,6.95,6.36
CEU7071310016    ,CEU7071310016    ,70713100,16,2006-M03,2022-M04,100.0,96.0,92.3,94.7,94.1,102.0,102.2,107.9,116.4,117.5,113.7,113.1,124.6,91.6,96.1
CEU7071310017    ,CEU7071310017    ,70713100,17,2006-M03,2022-M04,100.0,100.9,100.2,96.9,103.7,121.2,116.1,115.0,132.5,142.0,142.2,152.5,177.6,142.8,143.6
CEU7071310056    ,CEU7071310056    ,70713100,56,2006-M03,2022-M04,4089.0,3924.0,3775.0,3874.0,3846.0,4171.0,4177.0,4411.0,4761.0,4804.0,4650.0,4624.0,5093.0,3744.0,3928.0
CEU7071310057    ,CEU7071310057    ,70713100,57,2006-M03,2022-M04,47140.0,47550.0,47256.0,45677.0,48888.0,57153.0,54750.0,54202.0,62447.0,66949.0,67013.0,71871.0,83701.0,67322.0,67676.0
CEU7071320002    ,CEU7071320002    ,70713200,2,2006-M03,2022-M04,33.2,32.8,32.8,32.7,32.6,32.3,31.8,32.2,33.6,33.7,34.0,33.9,33.1,34.2,34.9
CEU7071320003    ,CEU7071320003    ,70713200,3,2006-M03,2022-M04,14.47,14.67,14.8,15.61,16.11,16.25,16.13,16.54,17.23,18.53,19.94,20.57,20.82,20.44,22.06
CEU7071320011    ,CEU7071320011    ,70713200,11,2006-M03,2022-M04,479.73,481.54,485.24,510.9,525.83,525.69,513.32,533.34,579.3,624.13,678.59,697.97,688.21,698.53,770.77
CEU7071320012    ,CEU7071320012    ,70713200,12,2006-M03,2022-M04,231.37,223.66,226.18,234.3,233.77,228.97,220.35,225.29,244.41,260.05,276.84,277.96,269.19,269.9,284.45
CEU7071320013    ,CEU7071320013    ,70713200,13,2006-M03,2022-M04,6.98,6.81,6.9,7.16,7.16,7.08,6.92,6.99,7.27,7.72,8.13,8.19,8.14,7.9,8.14
CEU7071320016    ,CEU7071320016    ,70713200,16,2006-M03,2022-M04,100.0,97.1,91.1,87.2,86.7,88.2,89.1,89.0,91.3,89.8,88.3,84.6,80.1,59.1,71.6
CEU7071320017    ,CEU7071320017    ,70713200,17,2006-M03,2022-M04,100.0,98.5,93.1,94.1,96.5,99.1,99.3,101.7,108.7,115.0,121.7,120.3,115.3,83.5,109.2
CEU7071320056    ,CEU7071320056    ,70713200,56,2006-M03,2022-M04,4752.0,4616.0,4327.0,4145.0,4120.0,4190.0,4233.0,4229.0,4338.0,4266.0,4196.0,4022.0,3808.0,2810.0,3403.0
CEU7071320057    ,CEU7071320057    ,70713200,57,2006-M03,2022-M04,68750.0,67716.0,64020.0,64705.0,66351.0,68107.0,68298.0,69951.0,74730.0,79046.0,83659.0,82733.0,79265.0,57431.0,75060.0
CEU7071321002    ,CEU7071321002    ,70713210,2,2006-M03,2022-M04,35.4,34.6,35.0,34.6,34.3,34.3,34.5,34.6,35.1,34.4,34.6,34.7,33.9,36.1,38.1
CEU7071321003    ,CEU7071321003    ,70713210,3,2006-M03,2022-M04,13.96,14.46,14.43,15.63,16.2,16.52,16.46,16.66,17.24,17.99,18.73,19.23,19.21,19.94,21.93
CEU7071321011    ,CEU7071321011    ,70713210,11,2006-M03,2022-M04,493.62,500.63,504.52,541.5,556.26,566.37,568.5,575.89,604.12,618.52,648.55,667.16,650.4,719.36,836.3
CEU7071321012    ,CEU7071321012    ,70713210,12,2006-M03,2022-M04,238.07,232.52,235.17,248.33,247.29,246.68,244.04,243.26,254.88,257.71,264.58,265.69,254.4,277.95,308.63
CEU7071321013    ,CEU7071321013    ,70713210,13,2006-M03,2022-M04,6.73,6.72,6.73,7.17,7.2,7.2,7.07,7.04,7.27,7.5,7.64,7.66,7.51,7.7,8.09
CEU7071321016    ,CEU7071321016    ,70713210,16,2006-M03,2022-M04,100.0,93.2,85.3,81.0,85.5,86.5,88.3,86.9,86.6,83.0,81.6,79.8,73.3,52.9,60.6
CEU7071321017    ,CEU7071321017    ,70713210,17,2006-M03,2022-M04,100.0,96.4,88.2,90.6,99.2,102.4,104.1,103.7,106.9,107.0,109.5,109.8,100.8,75.6,95.1
CEU7071321056    ,CEU7071321056    ,70713210,56,2006-M03,2022-M04,3484.0,3246.0,2973.0,2821.0,2979.0,3015.0,3076.0,3029.0,3017.0,2893.0,2844.0,2779.0,2554.0,1844.0,2110.0
CEU7071321057    ,CEU7071321057    ,70713210,57,2006-M03,2022-M04,48650.0,46922.0,42905.0,44096.0,48264.0,49826.0,50639.0,50472.0,51990.0,52048.0,53268.0,53439.0,49056.0,36777.0,46268.0
CEU7071329002    ,CEU7071329002    ,70713290,2,2006-M03,2022-M04,28.3,29.2,28.9,29.3,29.0,28.3,26.3,27.6,30.7,32.3,32.8,32.4,31.6,31.1,30.8
CEU7071329003    ,CEU7071329003    ,70713290,3,2006-M03,2022-M04,15.86,15.18,15.61,15.56,15.86,15.57,15.26,16.24,17.21,19.66,22.48,23.56,24.1,21.39,22.26
CEU7071329011    ,CEU7071329011    ,70713290,11,2006-M03,2022-M04,449.28,443.88,450.52,455.51,459.8,440.27,401.49,447.39,529.21,635.13,737.61,762.29,760.73,665.15,685.22
CEU7071329012    ,CEU7071329012    ,70713290,12,2006-M03,2022-M04,216.69,206.17,210.0,208.9,204.41,191.76,172.35,188.98,223.28,264.63,300.92,303.57,297.56,257.0,252.88
CEU7071329013    ,CEU7071329013    ,70713290,13,2006-M03,2022-M04,7.65,7.05,7.28,7.14,7.05,6.78,6.55,6.86,7.26,8.19,9.17,9.38,9.43,8.26,8.21
CEU7071329016    ,CEU7071329016    ,70713290,16,2006-M03,2022-M04,100.0,108.2,106.8,104.4,90.1,92.7,91.2,94.6,104.1,108.3,106.5,98.1,99.0,76.3,102.1
CEU7071329017    ,CEU7071329017    ,70713290,17,2006-M03,2022-M04,100.0,103.5,105.1,102.4,90.1,91.1,87.8,96.8,113.0,134.3,151.0,145.7,150.4,102.9,143.3
CEU7071329056    ,CEU7071329056    ,70713290,56,2006-M03,2022-M04,1268.0,1372.0,1354.0,1324.0,1143.0,1176.0,1157.0,1199.0,1320.0,1373.0,1350.0,1244.0,1255.0,967.0,1295.0
CEU7071329057    ,CEU7071329057    ,70713290,57,2006-M03,2022-M04,20105.0,20818.0,21125.0,20597.0,18124.0,18308.0,17656.0,19469.0,22725.0,26993.0,30353.0,29298.0,30239.0,20681.0,28819.0
CEU7071390002    ,CEU7071390002    ,70713900,2,2006-M03,2022-M04,23.2,23.0,22.8,23.3,22.8,22.6,23.1,23.2,23.2,22.6,22.4,22.5,21.6,22.8,22.8
