index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWURN000SA0L1    ,CWURN000SA0L1    ,"All items less food in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,102.7,106.3,108.6,109.3,111.4,114.2,118.3,122.2,125.386,130.341,128.72,132.003,136.941,139.474,141.188,142.945,141.057,142.149,145.177,148.771,150.93,152.067,161.175
CWURN000SA0L1E   ,CWURN000SA0L1E   ,"All items less food and energy in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.2,105.1,107.4,109.1,110.0,111.6,113.6,116.0,118.385,120.953,123.446,125.251,127.561,130.021,132.069,134.118,136.009,138.478,140.486,143.112,146.016,148.777,155.35
CWURN000SA0L2    ,CWURN000SA0L2    ,"All items less shelter in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,102.3,106.1,108.4,108.6,110.7,113.5,117.8,121.6,124.758,130.901,128.85,133.067,139.045,141.932,143.228,144.688,141.647,141.489,143.674,146.459,147.598,148.478,158.457
CWURN000SA0L5    ,CWURN000SA0L5    ,"All items less medical care in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,102.6,105.9,108.3,108.9,110.9,113.6,117.4,121.1,124.414,129.687,128.373,131.21,136.14,138.728,140.428,142.36,140.776,141.344,143.943,147.305,149.352,150.598,159.765
CWURN000SA0LE    ,CWURN000SA0LE    ,"All items less energy in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.1,105.2,107.6,109.3,110.4,112.4,114.5,117.0,119.846,123.193,125.7,127.429,130.201,132.905,134.973,137.27,139.228,141.312,143.169,145.688,148.58,151.739,158.324
CWURN000SAC      ,CWURN000SAC      ,"Commodities in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.0,105.7,106.8,105.8,106.4,108.7,112.8,115.8,118.738,124.727,120.409,125.051,132.357,135.28,135.471,135.552,129.471,127.176,128.64,131.319,131.615,131.395,143.276
CWURN000SACE     ,CWURN000SACE     ,"Energy commodities in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,98.4,128.0,122.5,115.2,133.7,159.0,195.4,220.1,238.923,283.039,203.144,241.122,304.379,312.747,304.578,293.995,209.91,185.744,208.975,236.332,226.058,189.035,257.831
CWURN000SACL1    ,CWURN000SACL1    ,"Commodities less food in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,101.5,105.9,105.9,103.4,103.4,105.0,109.7,112.8,114.757,120.142,112.906,118.938,127.118,129.629,128.929,127.439,118.078,114.979,116.638,119.607,118.896,116.54,130.316
CWURN000SACL11   ,CWURN000SACL11   ,"Commodities less food and beverages in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,101.5,105.9,105.8,103.2,103.0,104.6,109.4,112.5,114.401,119.81,112.209,118.38,126.774,129.273,128.474,126.885,117.244,114.003,115.657,118.661,117.854,115.362,129.4
CWURN000SACL1E   ,CWURN000SACL1E   ,"Commodities less food and energy commodities in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,102.0,102.5,103.3,101.9,99.3,97.9,98.5,98.9,98.593,99.024,100.85,102.967,104.654,106.288,106.523,106.193,105.853,105.342,104.546,104.618,105.055,105.904,114.234
CWURN000SAD      ,CWURN000SAD      ,"Durables in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,98.9,98.3,97.9,95.1,91.4,88.2,89.3,89.0,87.352,86.163,84.951,87.692,89.185,89.658,89.207,88.191,87.434,85.98,84.313,83.743,84.077,85.348,95.8
CWURN000SAN      ,CWURN000SAN      ,"Nondurables in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.3,108.8,110.4,110.6,113.4,118.5,124.1,129.2,134.724,144.814,138.783,144.429,154.905,159.125,159.659,160.444,151.223,148.515,152.046,156.826,157.078,155.483,167.165
CWURN000SANL1    ,CWURN000SANL1    ,"Nondurables less food in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,103.7,111.9,112.2,110.9,114.5,121.0,129.3,136.6,142.668,155.355,141.677,151.173,166.365,170.952,169.996,168.133,149.08,144.349,150.287,157.75,155.695,147.437,164.241
CWURN000SANL11   ,CWURN000SANL11   ,"Nondurables less food and beverages in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,103.7,112.3,112.4,110.8,114.5,121.3,130.0,137.7,143.788,157.009,142.119,152.147,168.274,172.962,171.78,169.684,149.412,144.259,150.432,158.274,155.899,146.887,164.641
CWURN000SANL113  ,CWURN000SANL113  ,"Nondurables less food, beverages, and apparel in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,105.5,119.2,119.6,118.8,125.9,136.1,150.9,162.5,171.801,191.234,168.152,184.69,208.486,213.658,211.029,208.001,177.546,169.734,179.326,190.606,187.522,176.026,202.437
CWURN000SANL13   ,CWURN000SANL13   ,"Nondurables less food and apparel in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,105.3,118.1,118.8,118.2,124.9,134.3,147.9,158.8,167.667,185.77,165.21,180.373,202.091,207.079,204.913,202.312,174.543,167.586,176.547,186.984,184.428,174.285,198.481
CWURN000SAS      ,CWURN000SAS      ,"Services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.4,106.5,110.4,113.1,116.7,120.3,123.9,128.3,132.36,137.013,139.266,140.647,143.349,145.987,149.23,153.058,156.039,159.86,163.774,167.708,171.867,175.57,180.883
CWURN000SAS2RS   ,CWURN000SAS2RS   ,"Rent of shelter in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.9,106.3,109.2,112.1,114.5,117.7,120.3,124.0,128.323,131.429,133.241,132.853,135.051,137.448,140.449,143.91,147.109,150.905,155.195,160.091,165.575,169.839,175.071
CWURN000SAS367   ,CWURN000SAS367   ,"Other services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,104.4,107.4,110.8,114.3,117.3,119.7,122.1,125.7,129.019,133.02,136.927,139.891,141.538,144.538,147.056,149.59,150.727,153.772,153.285,154.534,156.546,161.188,164.37
CWURN000SAS4     ,CWURN000SAS4     ,"Transportation services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.4,105.3,108.6,113.4,118.4,121.6,124.3,127.1,129.386,134.743,138.941,143.356,147.649,150.35,153.877,158.393,165.158,172.497,181.053,188.677,190.772,183.69,191.585
CWURN000SASL2RS  ,CWURN000SASL2RS  ,"Services less rent of shelter in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,103.0,106.7,111.5,114.1,118.9,122.7,127.5,132.7,136.394,142.756,145.494,148.783,152.021,154.924,158.423,162.618,165.361,169.194,172.717,175.651,178.458,181.571,186.967
CWURN000SASL5    ,CWURN000SASL5    ,"Services less medical care services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.3,106.2,110.0,112.4,115.8,119.1,122.5,126.9,130.681,135.12,137.123,138.135,140.575,142.971,146.115,149.902,152.828,156.328,160.084,164.057,167.919,170.865,176.358
CWURN000SASLE    ,CWURN000SASLE    ,"Services less energy services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,103.9,106.8,110.0,113.5,116.7,120.2,123.2,126.9,131.072,135.053,137.98,139.567,142.284,145.289,148.461,151.999,155.314,159.684,163.476,167.747,172.305,176.319,181.256
CWURS000AA0      ,CWURS000AA0      ,"All items - old base in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,107.3,,,123.2,126.9,130.4,133.5,136.9,140.6,143.7,146.0,149.5,154.9,159.6,162.6,166.6,171.0,177.0,182.8,188.023,195.443,194.322,197.894,204.543,208.868,211.905,215.134,215.049,217.7,222.799,228.969,233.277,236.342,247.442
CWURS000SA0      ,CWURS000SA0      ,"All items in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,107.3,112.5,118.5,123.2,126.9,130.4,133.5,136.9,140.6,143.7,146.0,149.5,154.9,159.6,162.6,166.6,171.0,177.0,182.8,188.023,195.443,194.322,197.894,204.543,208.868,211.905,215.134,215.049,217.7,222.799,228.969,233.277,236.342,247.442
CWURS000SA0E     ,CWURS000SA0E     ,"Energy in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2,111.1,118.5,128.7,129.2,130.4,132.3,132.8,133.4,139.4,140.8,130.3,135.4,159.0,165.1,154.5,174.8,194.3,228.0,252.8,267.245,303.713,247.36,271.725,314.223,317.297,314.478,312.083,258.541,240.128,260.348,283.188,279.34,254.672,311.432
CWURS000SA0L1    ,CWURS000SA0L1    ,"All items less food in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,107.5,112.5,118.3,123.3,127.4,131.1,134.2,137.5,141.1,144.1,146.2,149.7,155.6,160.3,163.1,167.2,171.3,177.8,183.9,188.846,195.847,193.98,197.967,204.434,208.607,211.729,214.65,213.793,216.766,222.392,229.03,233.321,235.322,246.626
CWURS000SA0L1E   ,CWURS000SA0L1E   ,"All items less food and energy in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,107.1,111.9,117.3,122.7,127.1,131.0,134.3,137.9,141.3,144.5,147.8,151.2,155.2,159.8,164.0,166.5,169.1,173.0,177.3,181.355,185.578,188.843,190.902,193.952,198.206,201.901,205.375,209.345,214.278,218.581,223.706,228.749,233.007,240.536
CWURS000SA0L2    ,CWURS000SA0L2    ,"All items less shelter in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,107.0,112.3,118.2,122.8,126.3,130.0,133.0,136.3,139.9,142.6,143.7,146.5,151.7,155.5,156.4,160.1,164.4,170.8,176.2,180.388,188.624,185.626,190.838,199.344,203.352,205.234,206.852,203.166,202.922,206.128,210.938,213.086,214.279,227.292
CWURS000SA0L5    ,CWURS000SA0L5    ,"All items less medical care in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,107.1,112.2,118.0,122.4,125.7,129.0,131.9,135.1,138.7,141.8,143.9,147.3,152.6,157.2,159.8,163.7,167.9,173.8,179.4,184.349,191.655,190.203,193.534,200.081,204.094,206.893,209.951,209.466,211.628,216.533,222.638,226.569,229.002,240.336
CWURS000SA0LE    ,CWURS000SA0LE    ,"All items less energy in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,107.0,112.0,117.7,122.7,126.6,130.3,133.6,137.2,140.7,143.9,147.3,150.6,154.5,159.2,163.2,165.9,169.1,172.9,177.2,181.703,186.838,190.068,191.999,195.813,200.203,203.718,207.438,211.485,215.77,219.719,224.574,229.524,234.552,242.491
CWURS000SAC      ,CWURS000SAC      ,"Commodities in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,107.0,,,121.6,124.2,126.8,129.0,131.6,134.7,136.4,136.6,139.3,144.3,145.9,145.3,147.1,150.8,156.5,160.4,164.06,171.488,165.65,170.944,181.21,185.195,184.884,184.713,178.058,175.079,177.455,181.705,182.39,181.554,196.341
CWURS000SACE     ,CWURS000SACE     ,"Energy commodities in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,117.7,,,144.2,144.7,143.4,144.0,145.1,154.3,154.0,134.5,146.8,188.8,184.0,172.1,201.3,235.8,287.1,324.7,350.747,411.321,299.368,352.654,445.807,462.531,449.473,432.686,322.555,283.676,320.229,366.777,357.71,299.384,402.9
CWURS000SACL1    ,CWURS000SACL1    ,"Commodities less food in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,107.4,,,120.8,124.1,126.6,128.1,130.1,132.6,133.2,131.6,134.1,139.9,139.7,137.1,137.9,140.3,146.7,150.7,152.808,159.093,149.339,156.39,167.784,171.173,169.566,167.035,155.559,150.957,153.445,157.932,157.028,151.819,168.693
CWURS000SACL11   ,CWURS000SACL11   ,"Commodities less food and beverages in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,107.4,111.7,117.2,120.3,123.5,126.1,127.6,129.6,132.0,132.4,130.6,133.0,138.9,138.5,135.6,136.3,138.6,145.2,149.2,151.155,157.405,147.208,154.367,165.977,169.272,167.544,164.888,153.044,148.228,150.701,155.149,154.186,148.688,165.749
CWURS000SACL1E   ,CWURS000SACL1E   ,"Commodities less food and energy commodities in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,105.9,109.4,113.1,117.5,121.2,124.3,125.9,128.0,129.6,130.4,131.1,132.3,133.6,133.9,132.6,130.0,128.6,129.8,130.3,129.779,130.201,131.507,133.419,135.458,137.115,136.878,136.178,135.226,134.296,133.205,133.03,133.046,132.926,141.288
CWURS000SAD      ,CWURS000SAD      ,"Durables in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.4,105.1,105.9,108.1,111.0,114.3,117.7,121.4,122.7,121.8,120.8,119.5,119.7,119.3,116.1,112.3,109.5,110.2,109.6,107.925,106.575,105.001,107.126,108.567,108.761,107.743,106.231,104.654,102.541,100.292,99.434,99.609,100.552,111.784
CWURS000SAN      ,CWURS000SAN      ,"Nondurables in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,108.3,114.5,122.2,126.3,128.8,131.2,132.9,135.1,138.9,141.5,142.1,146.5,153.5,156.1,156.9,161.4,168.5,176.9,183.3,189.736,201.922,193.84,200.661,215.288,221.173,221.239,221.91,212.555,209.212,214.233,221.516,222.487,220.555,236.509
CWURS000SANL1    ,CWURS000SANL1    ,"Nondurables less food in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,110.1,116.3,125.0,129.5,133.1,135.1,135.3,136.1,139.5,141.1,139.1,144.8,155.6,155.5,154.0,159.4,167.6,180.3,189.1,195.313,209.863,191.361,203.395,224.593,231.117,228.945,225.642,203.472,196.336,204.243,215.137,212.925,200.171,222.345
CWURS000SANL11   ,CWURS000SANL11   ,"Nondurables less food and beverages in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,110.4,116.8,125.9,129.7,133.1,135.1,135.2,135.8,139.2,140.6,138.1,144.0,155.2,154.7,152.8,158.4,166.8,180.1,189.3,195.503,210.568,190.469,203.105,225.459,231.96,229.496,225.895,202.16,194.364,202.593,213.775,211.355,197.449,220.539
CWURS000SANL113  ,CWURS000SANL113  ,"Nondurables less food, beverages, and apparel in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,112.0,120.8,132.3,136.3,140.3,142.4,143.0,145.3,151.0,152.9,149.0,160.0,179.2,180.5,179.6,191.3,205.9,228.8,245.2,256.985,283.97,246.96,269.264,306.193,314.289,309.858,303.996,262.733,248.683,263.431,282.917,280.28,259.527,298.486
CWURS000SANL13   ,CWURS000SANL13   ,"Nondurables less food and apparel in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9,111.2,119.4,130.0,135.1,139.2,141.2,142.0,144.3,149.7,151.9,148.8,159.1,176.7,178.3,178.0,188.7,202.3,223.0,238.0,249.035,273.742,241.416,261.577,294.867,302.843,299.102,293.967,257.363,245.147,258.628,276.716,274.476,256.514,292.124
CWURS000SAS      ,CWURS000SAS      ,"Services in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,107.6,112.9,119.0,124.7,129.4,133.8,137.7,141.8,146.1,150.5,154.8,159.0,164.8,172.4,178.6,184.7,189.8,196.2,203.6,210.3,217.697,220.984,222.961,226.347,231.081,236.987,243.146,248.881,256.524,264.047,271.939,279.48,286.067,293.626
CWURS000SAS2RS   ,CWURS000SAS2RS   ,"Rent of shelter in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,108.2,113.3,119.4,124.5,128.5,131.7,135.2,138.8,142.7,147.1,152.5,157.5,163.6,171.0,178.9,183.8,188.5,193.6,200.7,208.309,213.969,217.131,216.927,219.449,224.594,230.272,237.148,245.422,254.883,264.548,274.048,283.618,291.283,297.789
CWURS000SAS367   ,CWURS000SAS367   ,"Other services in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,108.4,115.4,122.8,130.3,136.9,143.8,150.3,156.1,162.4,169.3,175.2,180.3,185.5,192.1,198.7,204.9,209.8,215.2,222.0,227.666,235.514,240.882,243.618,246.531,251.979,256.338,259.387,262.376,266.228,265.661,268.721,272.403,278.183,284.922
CWURS000SAS4     ,CWURS000SAS4     ,"Transportation services in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,107.3,113.5,119.7,125.0,129.0,134.2,139.0,144.7,149.1,152.7,154.5,156.4,160.4,165.5,172.5,179.2,182.8,187.0,190.2,191.199,198.465,205.503,213.176,220.445,225.301,232.114,235.623,239.948,247.05,255.856,266.026,268.822,262.932,269.918
CWURS000SASL2RS  ,CWURS000SASL2RS  ,"Services less rent of shelter in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,106.9,112.6,118.5,124.9,130.2,136.0,140.3,145.0,149.6,154.1,157.1,160.2,165.7,173.6,177.7,185.4,190.9,199.0,206.8,212.211,221.956,225.4,230.333,234.873,239.038,245.231,250.437,252.893,258.207,263.039,268.92,273.953,279.197,288.058
