UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2012,14,4135486,2114385,2021101,1573666,1495610,321990,311412,32293,31447,96268,94881,5640,5327,84528,82424,1650244,1570411,364235,353112,54242,52937,126070,123567,12232,11597,1650188,1574888,1168286,1106440,299150,289339,18454,18068,91574,90196,4042,3783,68682,67062,1230721,1167529,334446,324156,33805,33262,116628,114300,9100,8562,464197,446213,405380,389170,22840,22073,13839,13379,4694,4685,1598,1544,15846,15362,419523,402882,29789,28956,20437,19675,9442,9267,3132,3035
R,7,2012,15,4143832,2116779,2027053,1578178,1502643,321510,311696,32100,30980,97780,96111,5548,5186,81663,80437,1652179,1575294,361606,351825,54026,52735,126770,124160,11999,11535,1655476,1585047,1175294,1116813,298846,290137,18306,17755,93087,91524,3943,3698,66000,65120,1235354,1175760,332048,323490,33632,33071,117400,115070,8850,8548,461303,442006,402884,385830,22664,21559,13794,13225,4693,4587,1605,1488,15663,15317,416825,399534,29558,28335,20394,19664,9370,9090,3149,2987
R,7,2012,16,4174117,2137213,2036904,1597086,1512196,322191,313008,32270,30767,100004,97508,5682,5343,79980,78082,1669456,1582699,360828,351320,54322,52479,128518,125047,12051,11647,1676433,1597038,1193858,1127687,299938,291724,18493,17673,95394,92932,4058,3776,64692,63246,1252597,1184976,331998,323487,33929,32996,119383,116081,8958,8682,460780,439866,403228,384509,22253,21284,13777,13094,4610,4576,1624,1567,15288,14836,416859,397723,28830,27833,20393,19483,9135,8966,3093,2965
R,7,2012,17,4267567,2189452,2078115,1629589,1537837,340879,328501,33040,31522,101829,98047,5748,5598,78367,76610,1699998,1606471,378221,365966,55374,53355,129833,124977,12324,11972,1721134,1634434,1219569,1150036,317963,306678,19095,18161,97012,93533,4103,3955,63392,62071,1276626,1205797,348820,337659,34957,33798,120699,116180,9164,8919,468318,443681,410020,387801,22916,21823,13945,13361,4817,4514,1645,1643,14975,14539,423372,400674,29401,28307,20417,19557,9134,8797,3160,3053
R,7,2012,18,4359251,2239055,2120196,1658560,1560601,358118,344882,33876,32436,106335,100895,5887,5829,76279,75553,1726759,1628012,393524,381021,56453,54865,133870,127465,12542,12303,1764111,1673486,1241962,1170094,334843,322777,19873,18900,101672,96301,4250,4206,61511,61208,1297023,1224801,363999,352708,35966,35064,124870,118659,9414,9223,474944,446710,416598,390507,23275,22105,14003,13536,4663,4594,1637,1623,14768,14345,429736,403211,29525,28313,20487,19801,9000,8806,3128,3080
R,7,2012,19,4429253,2280488,2148765,1685265,1578985,370727,354042,35206,33135,109719,104123,6097,5887,73474,72593,1750690,1643523,404057,387956,57595,55539,136518,129840,12601,12222,1799040,1702783,1263044,1188721,346811,332020,20562,19592,105028,99482,4342,4254,59253,58714,1315883,1241013,374137,359874,36494,35743,127804,121264,9462,9200,481448,445982,422221,390264,23916,22022,14644,13543,4691,4641,1755,1633,14221,13879,434807,402510,29920,28082,21101,19796,8714,8576,3139,3022
R,7,2012,20,4548664,2336784,2211880,1728837,1625262,376975,364200,36738,33925,116033,110117,6411,6067,71790,72309,1792367,1689102,408180,396978,59480,56309,142670,136710,12985,12668,1844627,1758734,1297530,1229742,352649,340800,21394,20271,111130,105267,4486,4383,57438,58271,1348355,1281287,377800,367479,37569,36375,133738,127783,9665,9481,492157,453146,431307,395520,24326,23400,15344,13654,4903,4850,1925,1684,14352,14038,444012,407815,30380,29499,21911,19934,8932,8927,3320,3187
R,7,2012,21,4631442,2367475,2263967,1752210,1662169,378151,371790,36669,33512,125053,119464,7125,6481,68267,70551,1811832,1723800,406998,403608,58325,55253,151552,146220,13936,13294,1877663,1816407,1324380,1273378,352996,347431,21124,20075,119824,114263,5114,4711,54225,56549,1371634,1322759,375984,373107,36377,35571,142332,136879,10468,10110,489812,447560,427830,388791,25155,24359,15545,13437,5229,5201,2011,1770,14042,14002,440198,401041,31014,30501,21948,19682,9220,9341,3468,3184
R,7,2012,22,4627071,2361933,2265138,1754632,1665057,369519,368533,36112,32680,130465,125589,7409,6734,63796,66545,1810374,1723257,395782,397894,56525,53642,155630,150754,13811,13110,1874624,1825867,1328387,1283421,344757,344157,20508,19670,125211,120598,5257,4935,50504,53086,1372414,1329784,365487,367584,34859,34526,146592,141979,10286,9963,487309,439271,426245,381636,24762,24376,15604,13010,5254,4991,2152,1799,13292,13459,437960,393473,30295,30310,21666,19116,9038,8775,3525,3147
R,7,2012,23,4445392,2268352,2177040,1692303,1601492,343376,346520,34477,30854,132123,130083,7154,6454,58919,61637,1743687,1655219,367132,373199,53802,50262,155257,153939,13166,12493,1803171,1762032,1285350,1240524,319990,323463,19291,18537,127195,125202,5153,4792,46192,49514,1325554,1283593,338376,344876,32653,32444,146848,145614,9923,9585,465181,415008,406953,360968,23386,23057,15186,12317,4928,4881,2001,1662,12727,12123,418133,371626,28756,28323,21149,17818,8409,8325,3243,2908
R,7,2012,24,4343830,2213152,2130678,1667334,1580351,320268,325832,33747,30112,129243,129348,7163,6394,55397,58641,1715546,1631524,341992,350838,51942,48681,151424,152261,12944,12213,1748680,1720362,1259660,1223000,297912,303430,18458,17798,124557,124717,5097,4746,42996,46671,1296973,1263723,314509,323113,30819,30934,143351,144263,9607,9390,464472,410316,407674,357351,22356,22402,15289,12314,4686,4631,2066,1648,12401,11970,418573,367801,27483,27725,21123,17747,8073,7998,3337,2823
R,7,2012,25,4273176,2174718,2098458,1650198,1561687,305253,314487,32806,29134,127304,130078,7105,6320,52052,56752,1695473,1611207,325598,338396,50289,47567,148045,152210,12515,11877,1716831,1692002,1247273,1207276,283888,292616,17860,17145,122630,125553,5016,4619,40164,44793,1282042,1246276,299228,311245,29704,30056,140233,144459,9294,9019,457887,406456,402925,354411,21365,21871,14946,11989,4674,4525,2089,1701,11888,11959,413431,364931,26370,27151,20585,17511,7812,7751,3221,2858
R,7,2012,26,4297111,2183095,2114016,1664277,1578422,298257,310949,32546,29226,129857,134725,7213,6388,50945,54306,1708531,1625474,317593,333425,49972,47315,150180,155945,12673,11911,1719143,1705144,1255865,1221267,276611,289085,17118,16929,125263,130287,5058,4793,39228,42783,1289831,1258229,291070,306528,28936,29742,142457,148321,9363,9198,463952,408872,408412,357155,21646,21864,15428,12297,4594,4438,2155,1595,11717,11523,418700,367245,26523,26897,21036,17573,7723,7624,3310,2713
R,7,2012,27,4338748,2196491,2142257,1679543,1599727,295720,311187,32120,29231,132737,142059,7084,6374,49287,53679,1722357,1646333,314044,332649,49252,47409,152531,163371,12401,11887,1729324,1728565,1267633,1237891,274335,289329,16880,16887,128180,137660,4882,4773,37414,42025,1299930,1274250,287742,305652,28312,29690,144869,155866,9039,9165,467167,413692,411910,361836,21385,21858,15240,12344,4557,4399,2202,1601,11873,11654,422427,372083,26302,26997,20940,17719,7662,7505,3362,2722
R,7,2012,28,4205906,2119930,2085976,1622091,1555872,280090,299577,31254,28511,132461,144153,6786,6179,47248,51684,1662933,1600619,297456,319688,47940,46419,151567,164939,12014,11667,1669366,1680102,1224798,1200313,259685,278732,16318,16339,127919,139949,4766,4544,35880,40225,1255635,1235020,272347,293873,27487,28904,144052,157573,8883,8899,450564,405874,397293,355559,20405,20845,14936,12172,4542,4204,2020,1635,11368,11459,407298,365599,25109,25815,20453,17515,7515,7366,3131,2768
R,7,2012,29,4278338,2151508,2126830,1649752,1586071,282290,304682,31811,29078,133182,148849,6810,6353,47663,51797,1691041,1630780,299664,324756,48688,47364,152353,169493,12058,11858,1692578,1711166,1244430,1222409,261907,282773,16502,16586,128672,144515,4808,4692,36259,40191,1275616,1256950,274503,297834,27925,29361,144845,162052,8948,9054,458930,415664,405322,363662,20383,21909,15309,12492,4510,4334,2002,1661,11404,11606,415425,373830,25161,26922,20763,18003,7508,7441,3110,2804
R,7,2012,30,4283760,2149318,2134442,1649876,1591381,281037,306292,31132,28458,134035,151363,6839,6290,46399,50658,1689970,1635004,297802,326129,48000,46653,152500,171218,12053,11694,1690176,1714397,1244313,1222949,260529,284619,16102,15935,129489,146908,4838,4581,34905,39405,1274239,1256737,272575,299568,27379,28766,144911,163746,8935,8896,459142,420045,405563,368432,20508,21673,15030,12523,4546,4455,2001,1709,11494,11253,415731,378267,25227,26561,20621,17887,7589,7472,3118,2798
R,7,2012,31,4241789,2124602,2117187,1635296,1580591,278008,305038,30316,28422,128691,147553,6590,5908,45701,49675,1674617,1623471,294560,324607,47029,46261,146852,166799,11726,11188,1672626,1700819,1235593,1215313,258126,283501,15565,16097,124123,143202,4639,4288,34580,38418,1265145,1248285,270069,298092,26836,28600,139409,159553,8685,8537,451976,416368,399703,365278,19882,21537,14751,12325,4568,4351,1951,1620,11121,11257,409472,375186,24491,26515,20193,17661,7443,7246,3041,2651
R,7,2012,32,4331479,2178001,2153478,1670459,1601187,291176,316888,31336,28794,132805,150854,6836,6199,45389,49556,1709569,1643849,307562,336315,48385,46830,150586,170067,11988,11549,1708033,1727596,1255080,1227049,270362,294998,16008,16261,128093,146469,4714,4570,33776,38249,1283938,1259745,281943,309435,27382,28981,142814,162705,8764,8843,469968,425882,415379,374138,20814,21890,15328,12533,4712,4385,2122,1629,11613,11307,425631,384104,25619,26880,21003,17849,7772,7362,3224,2706
R,7,2012,33,4065540,2034860,2030680,1562683,1510451,269018,297713,28862,26601,126486,144320,6063,5651,41748,45944,1598630,1549900,283986,315479,44534,43489,142812,162208,10796,10558,1606090,1631963,1182977,1160493,250215,277097,15060,14826,122283,140205,4228,4104,31327,35238,1209707,1190566,260876,290087,25577,26637,135989,155332,7953,8031,428770,398717,379706,349958,18803,20616,13802,11775,4203,4115,1835,1547,10421,10706,388923,359334,23110,25392,18957,16852,6823,6876,2843,2527
R,7,2012,34,3988187,1993825,1994362,1536868,1489830,259172,287385,28007,26477,123642,140905,5861,5404,40275,44361,1571391,1527761,273373,304377,43323,43152,139633,158209,10237,10034,1567451,1596455,1158213,1139557,241031,267547,14476,14741,119531,136714,4166,3964,30034,33932,1183672,1168342,251068,279895,24748,26418,132864,151379,7600,7686,426374,397907,378655,350273,18141,19838,13531,11736,4111,4191,1695,1440,10241,10429,387719,359419,22305,24482,18575,16734,6769,6830,2637,2348
R,7,2012,35,3951221,1969832,1981389,1518426,1479306,254716,285267,28041,26209,124084,142166,5823,5448,38742,42993,1551752,1515960,268240,301487,43077,42602,139258,159002,10092,10090,1550134,1583630,1145414,1128132,237265,265665,14690,14919,119861,138097,4088,3951,28816,32866,1169930,1155926,246649,277446,24864,26462,132492,152254,7419,7636,419698,397759,373012,351174,17451,19602,13351,11290,4223,4069,1735,1497,9926,10127,381822,360034,21591,24041,18213,16140,6766,6748,2673,2454
R,7,2012,36,3837045,1913369,1923676,1472269,1436546,245079,274171,27040,25299,126378,142241,5374,5155,37229,40264,1504261,1470787,257721,289158,41561,40912,141173,158085,9551,9438,1501535,1531959,1105429,1089840,228240,255167,13981,14075,122365,138236,3836,3767,27684,30874,1128952,1115870,236921,266049,23787,25144,134780,151628,7121,7204,411834,391717,366840,346706,16839,19004,13059,11224,4013,4005,1538,1388,9545,9390,375309,354917,20800,23109,17774,15768,6393,6457,2430,2234
R,7,2012,37,3959950,1977672,1982278,1525334,1483729,252175,281634,27147,25781,131911,147043,5576,4966,35529,39125,1555531,1516937,264122,295876,41284,41049,146033,162577,9613,9044,1561378,1587524,1152586,1132497,235873,263524,14056,14488,127936,143147,4027,3662,26900,30206,1175193,1157881,244363,273850,23737,25340,139970,156472,7275,6942,416294,394754,372748,351232,16302,18110,13091,11293,3975,3896,1549,1304,8629,8919,380338,359056,19759,22026,17547,15709,6063,6105,2338,2102
R,7,2012,38,3839255,1909200,1930055,1472960,1444689,242065,273421,26364,24818,129042,144878,5007,4871,33762,37378,1501651,1476199,253292,286967,39979,39657,142472,159681,8838,8875,1513283,1548458,1117626,1104159,227066,256184,13719,14147,125448,141219,3641,3594,25783,29155,1139317,1128480,235024,266204,23235,24902,136946,153959,6748,6829,395917,381597,355334,340530,14999,17237,12645,10671,3594,3659,1366,1277,7979,8223,362334,347719,18268,20763,16744,14755,5526,5722,2090,2046
R,7,2012,39,3902810,1934695,1968115,1491034,1472074,249503,282368,26050,25172,129598,146731,4988,4804,33522,36966,1519429,1503201,260337,295638,39785,40102,143000,161375,8751,8704,1545971,1589502,1141869,1134041,234804,265461,13886,14489,126035,142975,3649,3593,25728,28943,1163426,1158144,242496,275300,23578,25460,137609,155588,6698,6761,388724,378613,349165,338033,14699,16907,12164,10683,3563,3756,1339,1211,7794,8023,356003,345057,17841,20338,16207,14642,5391,5787,2053,1943
R,7,2012,40,4083455,2027084,2056371,1573720,1550565,259082,291925,26526,25182,129367,146903,4948,4768,33441,37028,1601905,1581720,269748,304907,40663,40675,142494,161268,8737,8724,1641656,1681313,1227281,1215338,244589,275336,14440,14751,125763,143302,3621,3533,25962,29053,1248893,1239517,252313,284899,24688,26218,137092,155775,6703,6771,385428,375058,346439,335227,14493,16589,12086,10431,3604,3601,1327,1235,7479,7975,353012,342203,17435,20008,15975,14457,5402,5493,2034,1953
R,7,2012,41,4323214,2145210,2178004,1682847,1659575,269461,305687,26939,26084,126663,143861,4962,4841,34338,37956,1711881,1691520,280302,318861,41775,42308,139929,158238,8956,9074,1762145,1804498,1338451,1326163,255043,288981,15101,15393,123027,140276,3623,3617,26900,30068,1360972,1351221,262886,298809,26053,27666,134505,152687,6882,7114,383065,373506,344396,333412,14418,16706,11838,10691,3636,3585,1339,1224,7438,7888,350909,340299,17416,20052,15722,14642,5424,5551,2074,1960
R,7,2012,42,4382897,2183957,2198940,1717476,1683388,272832,303090,27077,25897,127683,144785,5101,4936,33788,36844,1745981,1714176,283421,315753,41861,42004,140491,158741,9142,9146,1798001,1830826,1370677,1354219,258169,286998,14953,15640,124083,141105,3781,3745,26338,29119,1392633,1378313,265820,296437,25840,27792,135094,153073,7119,7221,385956,368114,346799,329169,14663,16092,12124,10257,3600,3680,1320,1191,7450,7725,353348,335863,17601,19316,16021,14212,5397,5668,2023,1925
R,7,2012,43,4157155,2067654,2089501,1633409,1608440,252721,281983,25673,24556,120039,136019,4617,4576,31195,33927,1659797,1636835,262088,293261,39838,39920,131775,148645,8235,8360,1708425,1745324,1310065,1300723,239228,266858,14638,14862,116800,132628,3443,3433,24251,26820,1330375,1322953,245848,275112,25104,26547,126917,143558,6416,6560,359229,344177,323344,307717,13493,15125,11035,9694,3239,3391,1174,1143,6944,7107,329422,313882,16240,18149,14734,13373,4858,5087,1819,1800
R,7,2012,44,4074708,2024666,2050042,1597584,1575195,254172,284051,24980,24035,114146,130029,4481,4418,29303,32314,1622138,1602010,262891,294737,38606,38888,125124,141930,7909,8298,1674700,1714210,1282696,1274457,240685,269232,14181,14833,111052,126874,3307,3315,22779,25499,1301515,1295352,246830,277031,24360,26211,120505,137126,6153,6550,349966,335832,314888,300738,13487,14819,10799,9202,3094,3155,1174,1103,6524,6815,320623,306658,16061,17706,14246,12677,4619,4804,1756,1748
R,7,2012,45,4083334,2022660,2060674,1607470,1596684,252184,284307,24327,24021,105749,119907,4505,4371,28425,31384,1631305,1622731,260550,294935,37845,38767,116142,130962,7929,8038,1687900,1736538,1305752,1306593,239526,269839,14274,15131,102724,116900,3357,3286,22267,24789,1324185,1326906,245440,277620,24469,26460,111688,126423,6246,6368,334760,324136,301718,290091,12658,14468,10053,8890,3025,3007,1148,1085,6158,6595,307120,295825,15110,17315,13376,12307,4454,4539,1683,1670
R,7,2012,46,4164107,2064022,2100085,1636067,1624684,262780,294214,24917,24385,107534,121243,4397,4347,28327,31212,1659524,1650518,271183,304439,38699,39486,117659,132241,7878,8039,1731883,1780362,1337075,1338635,249777,279929,14802,15597,104674,118188,3325,3350,22230,24663,1355210,1358804,255687,287358,25387,27327,113375,127604,6248,6425,332139,319723,298992,286049,13003,14285,10115,8788,2860,3055,1072,997,6097,6549,304314,291714,15496,17081,13312,12159,4284,4637,1630,1614
R,7,2012,47,4420277,2189155,2231122,1742963,1736966,276462,308471,25950,25633,109879,123243,4657,4605,29244,32204,1767318,1763526,284842,318935,40396,41506,120338,134330,8231,8440,1854554,1908169,1441607,1447670,263550,294100,15862,16887,106935,120240,3585,3583,23015,25689,1460508,1468603,269463,301796,26896,29408,116006,129769,6569,6799,334601,322953,301356,289296,12912,14371,10088,8746,2944,3003,1072,1022,6229,6515,306810,294923,15379,17139,13500,12098,4332,4561,1662,1641
R,7,2012,48,4507343,2223514,2283829,1780556,1788541,273776,307619,25695,25663,109835,125506,4397,4447,29255,32053,1804850,1814966,282019,317505,40553,41927,120130,136570,8008,8290,1905175,1970654,1494106,1508160,261211,293531,16096,16961,107101,122707,3395,3464,23266,25831,1513185,1529156,267080,300834,27710,30029,116024,132291,6426,6707,318339,313175,286450,280381,12565,14088,9599,8702,2734,2799,1002,983,5989,6222,291665,285810,14939,16671,12843,11898,4106,4279,1582,1583
R,7,2012,49,4509249,2220307,2288942,1782300,1799682,270037,303770,25240,25259,109723,124195,4203,4334,28804,31702,1806243,1825674,277903,313666,39918,41611,119896,134847,7652,8085,1918012,1988619,1509998,1530900,258263,290481,16112,16911,107073,121357,3271,3419,23295,25551,1529156,1551591,263918,297787,27806,30052,115990,130551,6239,6579,302295,300323,272302,268782,11774,13289,9128,8348,2650,2838,932,915,5509,6151,277087,274083,13985,15879,12112,11559,3906,4296,1413,1506
R,7,2012,50,4504730,2215500,2289230,1791860,1814266,266469,301046,24555,25110,99997,113264,4318,4329,28301,31215,1815471,1839817,274027,310776,39120,41493,109941,123634,7803,8054,1925382,2000445,1530398,1555557,255182,288560,15917,17001,97531,110576,3445,3421,22909,25330,1549321,1576066,260613,295771,27591,30327,106211,119550,6403,6547,290118,288785,261462,258709,11287,12486,8638,8109,2466,2688,873,908,5392,5885,266150,263751,13414,15005,11529,11166,3730,4084,1400,1507
